Gene = Fan1
index = 398
Annotated 5SS: [  146  1820  2562  5061  7526  9551 10949 12141 19710 20505 24046 24764
 25233]
Annotated 3SS: [  325  2420  4858  7291  9418 10839 12020 19544 20353 23941 24568 25103
 27184]
SMsplice 5SS: [   74   735  1820  2562  9551 10949 11369 12141 19710 20505 23288 24046
 24764 25233 26097]
SMsplice 3SS: [  574  1737  2420  9418 10839 11273 12020 19616 20353 23122 23941 24568
 25103 25946 27184]
top_k =  1000
Partition function (log Z): 11.649565348249284

Sorted 5' Splice Sites (High to Low Probability):
Position 2562: 0.9730360725228041
Position 9551: 0.9075789428087788
Position 12141: 0.9062120008740598
Position 19710: 0.8771449618715551
Position 24046: 0.8745249637346456
Position 20505: 0.8473104503564667
Position 1820: 0.8263859151980035
Position 25233: 0.8111506643549444
Position 11369: 0.7762270304666818
Position 735: 0.6812257781735599
Position 74: 0.6700272759390488
Position 10949: 0.5631316500566115
Position 23288: 0.5626090335950534
Position 7526: 0.5045218503378096
Position 24764: 0.5000449078012837
Position 4942: 0.4688476431679276
Position 9342: 0.4588190019891451
Position 26097: 0.4363309935966256
Position 7871: 0.41426237892600876
Position 21819: 0.40539234682562664
Position 10942: 0.3007656351928225
Position 1474: 0.2892927090555856
Position 13324: 0.19117474354931835
Position 5061: 0.18711166210528718
Position 146: 0.1641811616743346
Position 13502: 0.12411070347275209
Position 10595: 0.11515917406455385
Position 6834: 0.10540580346754058
Position 24908: 0.094677813927749
Position 26115: 0.09115676012448196
Position 19714: 0.08884424019284545
Position 448: 0.08325321300791219
Position 20897: 0.08205771485463033
Position 26090: 0.07984178913923988
Position 7081: 0.07467840459047845
Position 23846: 0.07442360518639454
Position 203: 0.07124060642429099
Position 12962: 0.07059613585776858
Position 24680: 0.06753070049599845
Position 1267: 0.06734593381761124
Position 26752: 0.06581560113538068
Position 13287: 0.06574956339180928
Position 7420: 0.06373543258651454
Position 4785: 0.062120151768555856
Position 20538: 0.05799356140547108
Position 1882: 0.050621079730217414
Position 11077: 0.047876850377326766
Position 13601: 0.04717426448408837
Position 217: 0.046284882059232424
Position 15516: 0.04552773705399153
Position 10545: 0.04510852865786442
Position 9040: 0.043778610409367445
Position 20828: 0.033752533741325814
Position 15064: 0.028535971436994267
Position 26599: 0.02784535777649696
Position 24785: 0.02755034344955292
Position 24725: 0.021679324242742857
Position 26078: 0.02132041432464304
Position 11046: 0.019007404326884986
Position 5266: 0.018967032750887756
Position 5095: 0.01742819634979999
Position 9666: 0.01717516483574775
Position 2567: 0.016467862115064683
Position 19725: 0.015493198433147316
Position 394: 0.013524731236758174
Position 281: 0.013068280598223653
Position 1803: 0.012286359297513528
Position 4952: 0.011918816224697258
Position 24912: 0.011487374483502736
Position 20627: 0.010799037781090273
Position 4452: 0.010214288042368642
Position 7112: 0.009546205854242998
Position 5493: 0.008914737575554114
Position 11703: 0.008510299355140983
Position 23317: 0.007995629565219629
Position 16245: 0.007715503132398761
Position 16486: 0.007338810578395223
Position 11773: 0.007008433290642224
Position 2705: 0.006695795462804605
Position 5242: 0.00662608041348412
Position 11853: 0.006544096632512577
Position 19686: 0.006332063700538767
Position 3419: 0.005228156685382821
Position 9563: 0.005227010801405042
Position 10737: 0.0052091702196278575
Position 497: 0.004894632235590921
Position 1859: 0.004492678676329426
Position 10180: 0.004370718126536824
Position 25397: 0.00424513913878841
Position 27222: 0.00411974106072277
Position 6693: 0.004009075603698861
Position 26603: 0.0037449817362531458
Position 3480: 0.003332925645860664
Position 26058: 0.0032839633672992704
Position 799: 0.0032719689149017716
Position 9376: 0.0032286737948692217
Position 11482: 0.00300891971680906
Position 26280: 0.0029829547996061984
Position 17236: 0.0029446079330119525
Position 407: 0.0026987696094134387
Position 287: 0.0025404167143983107
Position 21414: 0.0024497509417955236
Position 1112: 0.002386685183522142
Position 246: 0.0023856463469565763
Position 10451: 0.002303364673504116
Position 19997: 0.0021526809705791254
Position 26731: 0.0021035825164336637
Position 785: 0.0019881199727392546
Position 2999: 0.0018917829757617813
Position 1592: 0.0018743377212552623
Position 12983: 0.0018177338865969454
Position 98: 0.0018015709344954521
Position 388: 0.0017338830252620783
Position 507: 0.0017112106480843459
Position 11344: 0.0016683061081571495
Position 5981: 0.0015170020053225691
Position 12848: 0.001507170396256418
Position 2288: 0.0014870666745774807
Position 21648: 0.0014848118467896449
Position 10415: 0.0014029357145330596
Position 21477: 0.001388575936099818
Position 4032: 0.0013670321699075412
Position 11110: 0.0013583408539940376
Position 672: 0.0012671012381538216
Position 26529: 0.0012634300588044596
Position 3864: 0.0012334946705842879
Position 1450: 0.0012268842404506678
Position 12501: 0.001041099814863468
Position 231: 0.0010328156596585876
Position 10098: 0.0010168290917852883
Position 12469: 0.0010061961888529875
Position 8067: 0.0009532461798374039
Position 2339: 0.000947102549636101
Position 13443: 0.0009298123346225044
Position 21483: 0.0007947672409113975
Position 9010: 0.0007611098192697688
Position 7867: 0.0007335163913029235
Position 10439: 0.0007304833712803056
Position 11847: 0.0007248825074454907
Position 4497: 0.0007169335679356324
Position 1492: 0.0007163709741906646
Position 24083: 0.0007138436590164129
Position 10226: 0.0007096252921960191
Position 21438: 0.0007085836045214229
Position 78: 0.0007085028071099804
Position 727: 0.0006754096284413883
Position 1384: 0.0006453192758528402
Position 26002: 0.0006450812430631032
Position 26142: 0.0006033825199326518
Position 2292: 0.0005586385961736203
Position 8719: 0.000524701193295488
Position 10608: 0.0004884322504976299
Position 11402: 0.0004829557719083372
Position 21163: 0.0004674544162947249
Position 4462: 0.00046167144493296333
Position 4501: 0.0004093572107169415
Position 13352: 0.00038581344107284685
Position 125: 0.00037816177557971684
Position 1983: 0.00035209649611608575
Position 707: 0.0003509988478453697
Position 9023: 0.00033572714413219356
Position 1673: 0.0003310131891336631
Position 2352: 0.0003286261260940641
Position 7909: 0.00032546554401140297
Position 5477: 0.0003231369023747578
Position 10840: 0.00030723455912832153
Position 265: 0.00030545507657392623
Position 10288: 0.00029054417953628927
Position 12089: 0.00028934850697486344
Position 2300: 0.0002794674049610788
Position 430: 0.0002731290790343326
Position 310: 0.00027301852946592963
Position 9870: 0.00026958676689035823
Position 4361: 0.00022626223467022934
Position 4454: 0.00022500376933790332
Position 8081: 0.00019090729870549104
Position 1528: 0.000174467690638541
Position 25073: 0.00016489172489621702
Position 2252: 0.00015488050002338222
Position 8404: 0.00013572113940751076
Position 259: 0.00013234481971176735
Position 421: 0.0001246703226403269
Position 7266: 0.0001152156103080101
Position 5076: 0.0001102988583518949
Position 1192: 0.00010586337746156359
Position 6: 0.00010028394069140167
Position 4972: 9.957738597607314e-05
Position 683: 9.898916510121397e-05
Position 470: 9.134709511089944e-05
Position 2290: 8.536991761667439e-05
Position 14173: 8.445771910647784e-05
Position 322: 8.131876377066275e-05
Position 5016: 7.075495555630386e-05
Position 14072: 6.521982939900896e-05
Position 5101: 6.366053069089563e-05
Position 12453: 6.312882422944413e-05
Position 4505: 6.24483167913688e-05
Position 2837: 6.219539908979067e-05
Position 3762: 5.565837958997588e-05
Position 4492: 5.219095692658856e-05
Position 473: 5.193714411986812e-05
Position 104: 5.150254949212974e-05
Position 779: 4.37326800345831e-05
Position 88: 4.030522229274842e-05
Position 8755: 3.822327145048915e-05
Position 268: 3.332283711128618e-05
Position 1812: 3.317869704089346e-05
Position 369: 2.6803410980853527e-05
Position 5047: 2.463499945120497e-05
Position 1553: 2.2948710271253204e-05
Position 1420: 2.283132140563524e-05
Position 1833: 2.1931634784383187e-05
Position 332: 1.9545446576709477e-05
Position 827: 1.6547460720333214e-05
Position 762: 1.5961239975170383e-05
Position 63: 1.5798347911077135e-05
Position 2457: 1.2873805356338291e-05
Position 11073: 1.146482591116929e-05
Position 14153: 9.336237051438051e-06
Position 520: 9.248135835726992e-06
Position 160: 7.979087098024845e-06
Position 37: 7.81497855383477e-06
Position 375: 7.460964887587923e-06
Position 150: 6.848421608067701e-06
Position 237: 6.642791774474706e-06
Position 5068: 3.3467294393994263e-06
Position 476: 1.298462812855944e-06
Position 26252: 1.172643264534041e-06
Position 20580: 9.301327642530106e-07
