Gene = Prim2
index = 852
Annotated 5SS: [   172    938   2751   6019   7550  39458  41401 136500 155651 157780
 185114 189338 205743]
Annotated 3SS: [   774   2646   5938   7428  39361  41262 136431 155577 157593 184986
 189254 205673 215490]
SMsplice 5SS: [   172    938   2751   6019   7550  10083  12385  12740  16008  39458
  41401  70916  79651  90016  97871 118189 118390 121762 126580 136500
 139837 155233 155651 157780 167382 178575 182114 185114 187601 189338
 205743 210599]
SMsplice 3SS: [   774   2646   5938   7428   9992  12279  12603  15879  39361  41262
  70806  79559  89922  97746 118019 118269 121670 126448 136431 139564
 155129 155577 157593 167287 178469 181927 184986 187513 189254 205673
 210466 215490]
top_k =  1000
Partition function (log Z): -79.812536704356

Sorted 5' Splice Sites (High to Low Probability):
Position 7550: 0.9932328207058392
Position 2751: 0.9919795499412027
Position 938: 0.9203116882208865
Position 6019: 0.7686840599952043
Position 10083: 0.7251152618437838
Position 12740: 0.6194709508026143
Position 16008: 0.6141285778268583
Position 5278: 0.48954298788290435
Position 11516: 0.45893778687701653
Position 12385: 0.42040197412413255
Position 7935: 0.3687034504062118
Position 172: 0.35648168754828796
Position 12341: 0.33396468120822154
Position 308: 0.27652224861943686
Position 1061: 0.21838704855366967
Position 8162: 0.20918457837295887
Position 16400: 0.18601455412320872
Position 17259: 0.1798578324922278
Position 7867: 0.16606242575228158
Position 11470: 0.15078884921096725
Position 3807: 0.15069150979471638
Position 1891: 0.1440597566230524
Position 12134: 0.11860660094699392
Position 142: 0.09923874609917605
Position 1936: 0.09161449165434286
Position 15072: 0.08438972152507777
Position 6163: 0.07185039406147906
Position 6943: 0.06850436889913385
Position 155: 0.067519103533134
Position 182: 0.06651801776376672
Position 20122: 0.06504160794101939
Position 299: 0.06035761980560624
Position 4289: 0.051816855691319386
Position 200: 0.0491386968980768
Position 14570: 0.04503437871589442
Position 4074: 0.038171341295478486
Position 19880: 0.03791300816336834
Position 16867: 0.035969798540028665
Position 13743: 0.03078246069246771
Position 5213: 0.029011333150297643
Position 16111: 0.02813402186893916
Position 2571: 0.02792792031518506
Position 3421: 0.027926000565591247
Position 3077: 0.02158198498875651
Position 13946: 0.01883087276741627
Position 7204: 0.018637183077948025
Position 8939: 0.018420652539631086
Position 325: 0.013669225058472704
Position 4952: 0.013075615885645608
Position 10896: 0.012843470865008762
Position 3764: 0.012607207060781925
Position 17681: 0.012413548884482201
Position 3693: 0.012019281824640527
Position 1917: 0.01190123248587155
Position 1114: 0.010030059137363729
Position 11899: 0.009952382986763927
Position 18975: 0.009205655564140588
Position 12381: 0.008538405456125569
Position 1446: 0.008351655989241497
Position 3498: 0.008310450006029287
Position 14048: 0.007756996425196979
Position 5800: 0.007341783515087181
Position 6211: 0.006868800841982333
Position 4355: 0.006618433245284507
Position 6451: 0.006523168854775493
Position 15450: 0.006492072525882769
Position 9939: 0.005935824317090519
Position 16404: 0.0058092571777354565
Position 2798: 0.005807408049276475
Position 12402: 0.005787643825355867
Position 17448: 0.005422785192726298
Position 12905: 0.005336341407304744
Position 6310: 0.005310724321183892
Position 11350: 0.005279910008277288
Position 3144: 0.004908181051816791
Position 4229: 0.004871028549368027
Position 6023: 0.004329868584678387
Position 7922: 0.004026535934591761
Position 2255: 0.004015268545067775
Position 10822: 0.004008452220242173
Position 1086: 0.004007661408531333
Position 1234: 0.0038314107439291947
Position 17505: 0.0038122046644713803
Position 3138: 0.0037315282216134984
Position 10975: 0.003686651448467408
Position 1263: 0.0034297960346424228
Position 6355: 0.0030501758000647545
Position 165: 0.0027677070658562084
Position 3171: 0.0026038710815132608
Position 5104: 0.0025630386934936593
Position 1513: 0.0025106696158830335
Position 827: 0.0024944502281955146
Position 1444: 0.0023319994904401524
Position 1149: 0.0022876780603803978
Position 4549: 0.002251654309769676
Position 6863: 0.0021666065470192413
Position 12439: 0.0019938634656747516
Position 11895: 0.0019436671243509385
Position 4241: 0.0018438003993362065
Position 6104: 0.001558019419697626
Position 3243: 0.0015513130343363375
Position 6007: 0.001496189976681357
Position 8650: 0.001476392360473848
Position 7570: 0.0013829848932411543
Position 3005: 0.0013665769852022407
Position 3059: 0.001347024342666689
Position 6063: 0.0012308928383232777
Position 9890: 0.001167428060820859
Position 2051: 0.0011399030274122227
Position 4674: 0.0010626406904049564
Position 1044: 0.0010400807796505606
Position 1135: 0.001013334778037045
Position 1993: 0.0009954841351850867
Position 7588: 0.0009817167696206128
Position 3112: 0.0009059105831372104
Position 2755: 0.0009005532104000645
Position 2575: 0.0008115689679981793
Position 6121: 0.0007555213840708536
Position 2131: 0.0007159461029711623
Position 7576: 0.0007068044331208969
Position 250: 0.0006754455846928692
Position 2530: 0.0006582920592284082
Position 1099: 0.000619059732403431
Position 2518: 0.0005573207856416648
Position 175: 0.0005056825642778078
Position 83: 0.0005018534358097521
Position 6254: 0.0004903258378180541
Position 2148: 0.0004861768260896631
Position 3779: 0.00048332993593216636
Position 6035: 0.00047723338531776584
Position 8052: 0.0004687592904034387
Position 1980: 0.0004683859853547291
Position 2537: 0.00041792053573016456
Position 1128: 0.0003810082517724425
Position 4567: 0.00037212038024134696
Position 7582: 0.0003567152498140344
Position 1189: 0.00032795129453089283
Position 4686: 0.0003268938747678393
Position 2328: 0.00031550708697313087
Position 1895: 0.000303111185071429
Position 16028: 0.0002996024650495246
Position 55: 0.0002978927151628023
Position 7530: 0.0002944783358727879
Position 931: 0.0002862238710030381
Position 1562: 0.0002794670181234144
Position 1910: 0.000277570321834081
Position 177: 0.00027005272013498957
Position 524: 0.0002691926041525337
Position 7508: 0.0002689271628093492
Position 7703: 0.00026864262338642064
Position 10812: 0.0002660582006233315
Position 897: 0.0002548391580295597
Position 292: 0.0002500874438560383
Position 7584: 0.00023977680740900318
Position 7566: 0.00022490589205382254
Position 7515: 0.0002185855227086971
Position 6824: 0.00020953101214919208
Position 2496: 0.0002011652857741983
Position 399: 0.00019688662357855117
Position 2501: 0.00017747293412711268
Position 7488: 0.0001645595731310597
Position 1083: 0.00014067225738466626
Position 3472: 0.00013948089260128337
Position 2094: 0.0001313694646621629
Position 577: 0.00012174555037243187
Position 3436: 0.00011976970354524987
Position 3336: 0.00011397129623316586
Position 8101: 0.00011048373064841272
Position 3646: 9.994760657671951e-05
Position 522: 9.651962205075634e-05
Position 1194: 9.620122015718912e-05
Position 3486: 9.354733389871204e-05
Position 3101: 9.264232392811502e-05
Position 1515: 9.177643686885515e-05
Position 6508: 9.030983322732795e-05
Position 3114: 8.713365697493572e-05
Position 864: 8.415081855736147e-05
Position 4925: 8.159104573975034e-05
Position 1040: 8.084830495830065e-05
Position 3343: 8.068346144050863e-05
Position 6085: 7.181128596004672e-05
Position 45: 6.416107019801836e-05
Position 1164: 6.107737188955847e-05
Position 1740: 5.580804610892575e-05
Position 1958: 5.549919389579842e-05
Position 510: 5.3917021916005556e-05
Position 845: 5.295822398768227e-05
Position 2521: 5.0425471068834594e-05
Position 7477: 4.926199506314033e-05
Position 599: 4.894404182123264e-05
Position 7848: 4.7049449165359044e-05
Position 7554: 4.426184971725253e-05
Position 2792: 4.3091555606067615e-05
Position 1862: 4.2088108633732246e-05
Position 4795: 3.888823981972402e-05
Position 3229: 3.8775983941564436e-05
Position 131: 3.658086226787141e-05
Position 1257: 3.5359580772043465e-05
Position 8241: 3.419953353466269e-05
Position 1296: 3.2879415418079827e-05
Position 942: 3.221775615521587e-05
Position 961: 3.1495389652832606e-05
Position 57: 3.104370443405613e-05
Position 7629: 2.9651057124784166e-05
Position 661: 2.7466342924386164e-05
Position 7801: 2.6558106740891654e-05
Position 7831: 2.4947241939903326e-05
Position 552: 2.3906932662228313e-05
Position 2765: 2.2719816334909515e-05
Position 7738: 2.2508708726162933e-05
Position 126: 2.240924268024553e-05
Position 437: 2.208248608429229e-05
Position 1453: 2.199490975780804e-05
Position 954: 2.157890389436691e-05
Position 7574: 2.073172158946964e-05
Position 906: 1.8931701828565318e-05
Position 1558: 1.7425094358096288e-05
Position 7568: 1.732641622127902e-05
Position 7594: 1.7294545733778806e-05
Position 1054: 1.5315614611484124e-05
Position 2738: 1.4522524579264429e-05
Position 8066: 1.327896577804148e-05
Position 483: 1.2974267567661366e-05
Position 2796: 1.275384940594167e-05
Position 1175: 1.1437477826466271e-05
Position 8027: 1.0691251065375395e-05
Position 7733: 9.83885116107645e-06
Position 8417: 9.695801662642969e-06
Position 10592: 8.49920973624959e-06
Position 581: 7.693092603699806e-06
Position 3217: 7.374433717661101e-06
Position 3116: 5.844433784557704e-06
Position 7890: 4.9687067067288e-06
Position 639: 4.4820658165892956e-06
Position 467: 3.7202851207510895e-06
Position 417: 3.5945875457551035e-06
Position 3147: 2.8723348843790565e-06
Position 2707: 2.8093962226559853e-06
Position 3121: 2.050875968535271e-06
Position 2802: 1.1358295702400005e-06
Position 3089: 1.0164462090085922e-06
Position 7647: 7.528562567383388e-07
Position 2816: 6.535963562342078e-07
Position 392: 4.762104480565275e-07
Position 6: 4.197976975686004e-07
Position 597: 3.075885697697012e-07
Position 2869: 2.9971980323353547e-07
Position 2888: 9.770872269706905e-08
Position 2872: 8.109582728296956e-08
Position 965: 7.813981535305813e-08
Position 978: 5.8270836945625584e-08
Position 775: 3.766717343789792e-08
Position 1017: 1.568401940542532e-09
Position 2992: 1.1686103269134076e-09
Position 1007: 7.83184251495862e-11
Position 2891: 2.318221498362488e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7428: 0.9974650356838339
Position 2646: 0.9915997697568191
Position 774: 0.9634722339048305
Position 5938: 0.7997790397392608
Position 12279: 0.7845111039559843
Position 15879: 0.6280072933631705
Position 7800: 0.5574652210786799
Position 12603: 0.5537370103615676
Position 9992: 0.4839417685618351
Position 19962: 0.46995132455182137
Position 11394: 0.35674124276268737
Position 5155: 0.3099250819485219
Position 16310: 0.28149813521842465
Position 9889: 0.20821585144041949
Position 11300: 0.14650414701639836
Position 1800: 0.1452051741461557
Position 1025: 0.14344725850721776
Position 8124: 0.1415667051288737
Position 17180: 0.14156593013378352
Position 5213: 0.10862402144224595
Position 3553: 0.09344171805989587
Position 11983: 0.07284365598316135
Position 19743: 0.07219269273266846
Position 18865: 0.06262001415797391
Position 6109: 0.06178285519787327
Position 1830: 0.061357955000646884
Position 12552: 0.061240883618564654
Position 15845: 0.05745414461950042
Position 11409: 0.05720671870428148
Position 11333: 0.053628762977566066
Position 6860: 0.05284465150352298
Position 4151: 0.04830628706694896
Position 17899: 0.04745633061930743
Position 17447: 0.046818020674463896
Position 14959: 0.04477828668864288
Position 5162: 0.044253441055393805
Position 15020: 0.04376644491990839
Position 3312: 0.03723819635552108
Position 16785: 0.037107065967656054
Position 17335: 0.03686566703555521
Position 11895: 0.03601622219707864
Position 18638: 0.03568411892188782
Position 20230: 0.03551831654381815
Position 3664: 0.034572464921757265
Position 1686: 0.03206172677908927
Position 14504: 0.03158295126714795
Position 17010: 0.03023351067642477
Position 13575: 0.02801895136983258
Position 13854: 0.02688997179275884
Position 1022: 0.02625907751337758
Position 2984: 0.02448314704640769
Position 5082: 0.0241698668838533
Position 2469: 0.02394795907163543
Position 9846: 0.022882500845957363
Position 16741: 0.022531776412136346
Position 8051: 0.021141375108722247
Position 17582: 0.019962732705213926
Position 3924: 0.018960490978301096
Position 16403: 0.01742916513157095
Position 8832: 0.017006119102474758
Position 23647: 0.0158120281786065
Position 14424: 0.015445644133714138
Position 18549: 0.014971091769192786
Position 3667: 0.014830511374645772
Position 10811: 0.014424180647285864
Position 3731: 0.014002075893231837
Position 4999: 0.013776412011960412
Position 16957: 0.0126907694777602
Position 3898: 0.01200391187957827
Position 7076: 0.011856686902679674
Position 9901: 0.010781377532984889
Position 4128: 0.01038248126267407
Position 16652: 0.010017477819995863
Position 1003: 0.010012023439064596
Position 6879: 0.009540991290025943
Position 4984: 0.009054823413507032
Position 15302: 0.009039970225487528
Position 16589: 0.008999301013810693
Position 4763: 0.008702725321262749
Position 22378: 0.00819751164175677
Position 11781: 0.008025041725173753
Position 3004: 0.008002932237549769
Position 7962: 0.007914567920574414
Position 10713: 0.006828316490996562
Position 16063: 0.006758335373980373
Position 11961: 0.0064688679230342815
Position 6862: 0.00630494654717937
Position 2655: 0.006170080188816787
Position 1743: 0.00590321050450577
Position 11724: 0.0058009846084128205
Position 1334: 0.0057126163438451115
Position 2946: 0.005661456847031084
Position 3602: 0.00559556756790183
Position 13684: 0.005449801126240225
Position 23137: 0.005283432859677515
Position 5703: 0.0050963485857362986
Position 7711: 0.005088483502757731
Position 18974: 0.0044803635132131476
Position 2438: 0.00446809449677245
Position 7989: 0.004291114553738059
Position 12739: 0.0037762814630379797
Position 18612: 0.0036601574014967276
Position 1113: 0.0036495596826361305
Position 6399: 0.003436775641905558
Position 20363: 0.0033829853885993513
Position 1992: 0.0032965983091899926
Position 12736: 0.0032785335241093966
Position 3692: 0.003235345196725356
Position 9647: 0.0032116899010404564
Position 978: 0.003150486186347943
Position 5670: 0.003106984913457833
Position 7066: 0.003060375379899247
Position 929: 0.0029578428139927747
Position 1411: 0.002890309961121842
Position 17360: 0.0028117245154017393
Position 8007: 0.002740965859864585
Position 5066: 0.00272209068116585
Position 5036: 0.0027042960810139483
Position 3839: 0.002601618887083091
Position 5941: 0.0025933468182787263
Position 7095: 0.002557938450396926
Position 5047: 0.0025124155894816922
Position 4895: 0.0023701727997932857
Position 2108: 0.0023682945482861005
Position 4685: 0.0022673193026993264
Position 876: 0.0022591951511652963
Position 4421: 0.0022579130112560584
Position 11838: 0.002235746408436901
Position 1691: 0.002233958787779079
Position 9779: 0.002120990638172465
Position 3965: 0.0021033510200675486
Position 4189: 0.002090585149403172
Position 3986: 0.0019500435187793327
Position 7808: 0.001916765911192442
Position 12630: 0.001909386376457657
Position 2292: 0.0018419854158162198
Position 1365: 0.001727050379430394
Position 783: 0.0015729665158444573
Position 1632: 0.0015505797246181086
Position 18572: 0.0015228451211098642
Position 3803: 0.001515481977617343
Position 8058: 0.0014906839445088642
Position 4916: 0.0014843098623609414
Position 3828: 0.0014616758652770789
Position 15937: 0.001407736012271009
Position 6085: 0.001378912165802589
Position 14980: 0.001354435176997944
Position 3376: 0.0013383593259677082
Position 15568: 0.0013205286812557496
Position 1086: 0.0012665620899715902
Position 13451: 0.0012583401642338927
Position 4498: 0.001217346200464561
Position 14879: 0.001195049933795126
Position 6803: 0.001194700269681338
Position 15449: 0.0011876089133998288
Position 4108: 0.0011227428685660111
Position 857: 0.0011101492467847451
Position 789: 0.0011048498790982972
Position 6301: 0.0010905054541471538
Position 8105: 0.0010830490575630426
Position 3735: 0.0010756808338135014
Position 1060: 0.0010651504763630742
Position 11261: 0.0010501070918273743
Position 8085: 0.0009988484966218399
Position 11609: 0.0009947408323179227
Position 2313: 0.0009836361742133171
Position 15071: 0.0009627550393439276
Position 13934: 0.000952519040982982
Position 6274: 0.0009438427575082389
Position 7433: 0.0009174807547671858
Position 3238: 0.0008781047825355102
Position 7755: 0.0008323404465275804
Position 3402: 0.0008313673896914687
Position 7663: 0.0008301254910302596
Position 7005: 0.0007997980455227083
Position 15519: 0.0007896776706062428
Position 278: 0.0007873295067277085
Position 8526: 0.0007850655491449855
Position 1231: 0.000783865641823612
Position 5785: 0.000736179100894678
Position 6815: 0.0007207954888303866
Position 3523: 0.0007168513910096235
Position 1304: 0.0007167301873357854
Position 3597: 0.000681945919473526
Position 9819: 0.0006655235342255447
Position 3563: 0.0006623583594739064
Position 3109: 0.0006359976319833427
Position 8719: 0.0006205803766771266
Position 3738: 0.0006148537877240345
Position 3284: 0.000607089047312001
Position 14106: 0.0005874698762190448
Position 11354: 0.0005781322421820859
Position 4154: 0.0005499410727735341
Position 12431: 0.0005360392505848575
Position 6537: 0.000521314415206256
Position 12312: 0.0005145537565932139
Position 796: 0.0005088608329523529
Position 14733: 0.0004890955488985212
Position 4713: 0.0004857437414219038
Position 13404: 0.00048079817724781576
Position 4716: 0.00047441289755859105
Position 7820: 0.000473428040649083
Position 834: 0.000455069525101186
Position 4591: 0.00043570591691600226
Position 8828: 0.00043381676767538394
Position 3420: 0.00043361975005257446
Position 13697: 0.00043206306040756914
Position 1184: 0.00042985203124657937
Position 8472: 0.0004294451723443139
Position 4839: 0.0003956065277966478
Position 4747: 0.00039071533786194364
Position 1688: 0.00038207607593132196
Position 7912: 0.00037546513150748395
Position 1007: 0.0003742938127320374
Position 1655: 0.00035918818779378245
Position 1148: 0.0003581114888492919
Position 4103: 0.0003513367201867024
Position 7780: 0.0003444619938618229
Position 975: 0.0003382727821949802
Position 2423: 0.0003353034156426732
Position 3255: 0.0003219986520267926
Position 800: 0.0003001636859936052
Position 7970: 0.00028697562789398835
Position 8847: 0.00026417463308474836
Position 8547: 0.00026102146981348776
Position 1714: 0.00025598022609793557
Position 13214: 0.0002446467781279431
Position 4213: 0.0002441913261559821
Position 2042: 0.0002418473242334332
Position 1856: 0.00023331095123436659
Position 2705: 0.00022148809174595783
Position 12124: 0.00021564473955014112
Position 519: 0.0002079582268909336
Position 9680: 0.00020159034733239562
Position 9790: 0.00019722141972975643
Position 6016: 0.00017748773403229005
Position 4132: 0.00017172844701146626
Position 1295: 0.00016704520121365335
Position 2077: 0.00016162140608765716
Position 356: 0.0001525173996185859
Position 1291: 0.000151568119604529
Position 864: 0.00015145928094933487
Position 3075: 0.00014639030782386705
Position 845: 0.0001409700754640889
Position 1341: 0.00013950037985811345
Position 983: 0.00013818235005920587
Position 7488: 0.0001351834524404808
Position 1512: 0.00013440808582140324
Position 245: 0.00012099526010000985
Position 4288: 0.00012000510644173475
Position 11673: 0.0001194404447764594
Position 8037: 0.00011668250683069282
Position 6740: 0.00011549255255376965
Position 1505: 0.00011543350295766489
Position 810: 0.00010638983711907339
Position 7738: 0.00010514404532795947
Position 8876: 0.00010513345288341328
Position 4427: 0.00010234412654718952
Position 1344: 0.00010231748963153333
Position 2027: 9.920833877108658e-05
Position 229: 9.767088313204707e-05
Position 2688: 9.67841124194646e-05
Position 3983: 9.233029117105315e-05
Position 13578: 9.230419470807168e-05
Position 3289: 7.56983644395313e-05
Position 7633: 6.388494785570624e-05
Position 13013: 6.214240576998409e-05
Position 2059: 6.0507599984605356e-05
Position 954: 5.9093930546272014e-05
Position 2490: 5.786641319917013e-05
Position 1453: 5.7237994168720764e-05
Position 1843: 5.714041107855618e-05
Position 1362: 5.1753389532993586e-05
Position 1868: 5.0509519574865805e-05
Position 629: 4.989052994831441e-05
Position 1748: 4.8904737300491214e-05
Position 1721: 4.696045660880719e-05
Position 1771: 4.628492851337441e-05
Position 7770: 4.545593265199716e-05
Position 4088: 4.444567485037553e-05
Position 7669: 4.139922428163357e-05
Position 13549: 4.0145613124546674e-05
Position 813: 3.917874092067037e-05
Position 836: 3.565513333185675e-05
Position 7775: 3.5443617911986585e-05
Position 290: 3.4104489012670666e-05
Position 250: 3.238327373861935e-05
Position 4053: 3.219843171102553e-05
Position 7460: 3.20559461599229e-05
Position 1487: 3.0419638525392243e-05
Position 1368: 2.6668917941998058e-05
Position 10455: 2.6623115545410576e-05
Position 459: 2.185438379418322e-05
Position 1780: 2.0153355485787513e-05
