Gene = Ppcdc
index = 843
Annotated 5SS: [  46 2699 5213]
Annotated 3SS: [ 2632  5029 41269]
SMsplice 5SS: [   46  2699  5213 19953 25030]
SMsplice 3SS: [ 2632  5029 19823 24860 36605]
top_k =  1000
Partition function (log Z): -16.25611080882465

Sorted 5' Splice Sites (High to Low Probability):
Position 5213: 0.937631983871672
Position 2699: 0.906310766666879
Position 46: 0.6142153323302245
Position 3958: 0.46639654801896596
Position 2118: 0.4273080558084552
Position 5797: 0.3469163844403648
Position 6515: 0.3087953360149357
Position 4853: 0.2664986862606774
Position 19953: 0.265966102712441
Position 19871: 0.19636732238047477
Position 2997: 0.17750996102190578
Position 443: 0.1772583580929016
Position 1342: 0.1554038372667564
Position 1002: 0.15386926065979603
Position 7118: 0.1517202798051646
Position 2123: 0.1365810373223363
Position 4010: 0.10384211185729202
Position 298: 0.07687343483863678
Position 2096: 0.0700868750821583
Position 11599: 0.06229430185621847
Position 4234: 0.05780271673262816
Position 92: 0.056993046850018575
Position 4117: 0.03522156640337342
Position 6527: 0.033880996894412374
Position 4800: 0.03343573725768927
Position 951: 0.03171551903872655
Position 100: 0.02915823323620528
Position 5186: 0.02489270491751072
Position 7028: 0.02250693152425261
Position 2683: 0.022215414509373033
Position 7516: 0.019549092393895004
Position 3907: 0.017676370317947516
Position 4347: 0.017159602266860013
Position 4199: 0.016347656861560166
Position 32: 0.014978872438735264
Position 7395: 0.014603050644330632
Position 1610: 0.012014907207028377
Position 4005: 0.01156326672919618
Position 5337: 0.011231341841338232
Position 4270: 0.011070774165053893
Position 912: 0.008536478303520906
Position 128: 0.008425715372050772
Position 140: 0.008066828984039036
Position 1006: 0.007667271300505143
Position 4256: 0.007624246414201016
Position 5826: 0.007151303957711358
Position 3036: 0.007075753886138779
Position 124: 0.006787172182275382
Position 3052: 0.006655434804484199
Position 857: 0.006370057785398503
Position 79: 0.005892448581493819
Position 3564: 0.005415722391771135
Position 2516: 0.0053815437581202765
Position 8572: 0.005204548369677637
Position 118: 0.005041195712674509
Position 174: 0.004628068140985434
Position 4017: 0.003765990215119174
Position 1547: 0.0034275511071822405
Position 7673: 0.0034022931184411907
Position 8753: 0.002533176645233695
Position 3140: 0.002186744762536034
Position 4579: 0.002112131476322596
Position 1570: 0.002006200146880489
Position 826: 0.0016397585873322972
Position 807: 0.0016326979824417707
Position 148: 0.0014980850065790968
Position 4262: 0.0013913332056046043
Position 4154: 0.0013445623051807516
Position 75: 0.001344506069784312
Position 9385: 0.0010862872777683398
Position 4818: 0.0010772789523892364
Position 5830: 0.0009880981273098105
Position 217: 0.0008719890542131631
Position 82: 0.0008384242473721306
Position 6883: 0.0007826573365694138
Position 6996: 0.0007632644978845378
Position 5128: 0.000727834581869213
Position 12772: 0.0006818626278333465
Position 4872: 0.0006801094314991443
Position 9133: 0.0006540308386106892
Position 4211: 0.0006482445463661642
Position 4175: 0.0006107282855728148
Position 711: 0.0005796775249059617
Position 396: 0.0005750889272566228
Position 3858: 0.0005567489471956586
Position 5217: 0.0005493053449782125
Position 4297: 0.0005185489287431614
Position 2540: 0.0005144514729738357
Position 6488: 0.0004980432099899054
Position 9293: 0.0004893553189739283
Position 5879: 0.00048489827870700484
Position 1432: 0.0004722281969525277
Position 5836: 0.00046687191497061674
Position 9470: 0.000443362901794739
Position 3190: 0.00043200650930844234
Position 3137: 0.00036025263372852905
Position 3865: 0.0003193829486783179
Position 779: 0.0003043300888621898
Position 7698: 0.0002978959388437712
Position 6773: 0.00029461918922650006
Position 8807: 0.00027645210901731503
Position 4455: 0.00027078167469178903
Position 134: 0.00023923208293881402
Position 6541: 0.0002299866288238309
Position 2559: 0.00022221403185296
Position 2309: 0.00021683852986045484
Position 373: 0.00020473019373173394
Position 6150: 0.00019377825093026843
Position 1689: 0.00016958599773999664
Position 6199: 0.00016716346852310967
Position 6130: 0.0001612835804848503
Position 4733: 0.0001477940823812489
Position 5883: 0.00014591806343602828
Position 5141: 0.00014567006659333215
Position 2810: 0.00012463503930721162
Position 4170: 0.0001229514504796674
Position 162: 0.00011951347574167409
Position 1087: 8.518808231082017e-05
Position 503: 7.878908533505412e-05
Position 2759: 6.441788957670504e-05
Position 556: 6.148488434208415e-05
Position 2616: 4.8278773838704284e-05
Position 408: 4.4371017519769726e-05
Position 153: 4.3677141992421756e-05
Position 146: 4.053394003879637e-05
Position 794: 3.878928300576629e-05
Position 176: 2.6132807108638996e-05
Position 606: 2.5459743855081634e-05
Position 3425: 2.3437447671764533e-05
Position 1450: 2.1813150985655218e-05
Position 155: 1.871014816768944e-05
Position 515: 1.8299675077114132e-05
Position 73: 1.8180396400556567e-05
Position 6451: 1.7202151210914892e-05
Position 681: 1.3569596254445677e-05
Position 3253: 1.1442558171199463e-05
Position 246: 1.0945563440492172e-05
Position 1366: 9.345979797846956e-06
Position 1371: 8.734500092002102e-06
Position 809: 7.49722562085492e-06
Position 3965: 5.934252413735422e-06
Position 402: 5.340884260824589e-06
Position 8432: 4.7726819232208255e-06
Position 651: 4.226885575739555e-06
Position 922: 3.98335469508656e-06
Position 8905: 3.933507415046337e-06
Position 917: 3.8056628201274616e-06
Position 185: 3.7937332088300114e-06
Position 774: 2.763757955103036e-06
Position 447: 1.279011920417929e-06
Position 433: 1.0294288735481574e-06
Position 53: 2.177826785154058e-07
Position 364: 3.150377843737007e-08
Position 382: 6.770593834724143e-09
Position 588: 2.9783179941007024e-10
Position 621: 2.606195354236818e-10
Position 642: 2.2923023619065084e-10
Position 720: 1.3634778776793742e-10
Position 400: 1.689985630063221e-13
Position 388: 8.709747784411176e-14

