Gene = Lias
index = 633
Annotated 5SS: [  177   893  2538  3949  6263  6392  8479 11260 12742 13945]
Annotated 3SS: [  722  2443  3867  6105  6333  8349 11113 12670 13832 17237]
SMsplice 5SS: [  177  2538  3949  5345  6263  6392 11260 12742]
SMsplice 3SS: [ 2443  3867  5231  6105  6333 11113 12670 17237]
top_k =  1000
Partition function (log Z): 5.6046069187803

Sorted 5' Splice Sites (High to Low Probability):
Position 2538: 0.9559468382191414
Position 177: 0.9136926547639114
Position 6392: 0.8488209628003598
Position 3949: 0.8446183332370099
Position 11260: 0.7866553708940779
Position 6263: 0.7798915958697586
Position 5345: 0.5596339113428828
Position 893: 0.5503225593971837
Position 12742: 0.5304631846367973
Position 4418: 0.48951024976977353
Position 12785: 0.44835443236308703
Position 8479: 0.37122056133112025
Position 13945: 0.19055409092453068
Position 14672: 0.19051318445244633
Position 8287: 0.16806436749839887
Position 12932: 0.16668035794472602
Position 7101: 0.14912701438643303
Position 16529: 0.13301866265017595
Position 6674: 0.12039126648787782
Position 8281: 0.10598591411238399
Position 8417: 0.08254227937790191
Position 11224: 0.07756074399057111
Position 8613: 0.07473422378663688
Position 5411: 0.07058543477330133
Position 17377: 0.06910069892082688
Position 4433: 0.06167157381101203
Position 16485: 0.05737546060778719
Position 3987: 0.05381335249686488
Position 4038: 0.04777148832565051
Position 11740: 0.04772579829152461
Position 11696: 0.033849763824310986
Position 12032: 0.03232280500505172
Position 11442: 0.03210026909693563
Position 8489: 0.031446289133700796
Position 9515: 0.03088183819687148
Position 16524: 0.027100152433513464
Position 6246: 0.026182194731255996
Position 11659: 0.02532987352399418
Position 8440: 0.025167547169084
Position 2111: 0.02514833726681804
Position 16647: 0.025116662386129186
Position 4364: 0.024550275044866537
Position 2224: 0.02309794702501282
Position 8967: 0.021213852937155584
Position 1888: 0.021194561739452663
Position 8493: 0.020796001201475314
Position 5058: 0.019017918913301294
Position 13447: 0.01791642688444901
Position 6695: 0.017691889494281993
Position 8394: 0.01765639364639159
Position 75: 0.017237383279176344
Position 7839: 0.01693158828671827
Position 14600: 0.014588575051593543
Position 6415: 0.014381310134321028
Position 10424: 0.01309777991415561
Position 582: 0.012349538182957323
Position 7835: 0.01234813663632103
Position 13366: 0.011503769325789595
Position 1637: 0.011087895232603551
Position 16267: 0.011046687389880742
Position 6250: 0.01054952378254318
Position 16253: 0.010311429633011059
Position 12806: 0.01028705668193261
Position 9414: 0.01021486562976902
Position 84: 0.009023702761490667
Position 8249: 0.008383480019618179
Position 4487: 0.007914101030333541
Position 1714: 0.007891675445073779
Position 8266: 0.007712590861121254
Position 4457: 0.007343936193594895
Position 3914: 0.0070152216769597125
Position 70: 0.006778602684602508
Position 7935: 0.006425352979561099
Position 9429: 0.006391459790738903
Position 6224: 0.00623854636939325
Position 11642: 0.005843838725157643
Position 2240: 0.005612550788257618
Position 7915: 0.004396908941441646
Position 2236: 0.004234971359640702
Position 5366: 0.004222967881042082
Position 1622: 0.004012336301373149
Position 2067: 0.003985354660313259
Position 4628: 0.003309301264294022
Position 6868: 0.0032657885337920504
Position 2268: 0.0031970160955835988
Position 5016: 0.0031481317155116445
Position 11872: 0.0031302173602032763
Position 12485: 0.003116003777210865
Position 9331: 0.0029519308324683483
Position 16239: 0.002862368572882666
Position 2867: 0.00260869148407694
Position 11451: 0.002576697177042391
Position 6267: 0.002500358843062604
Position 8123: 0.0024184366730397476
Position 7920: 0.0023705475345736117
Position 4193: 0.0022449192844230066
Position 747: 0.002174663695641286
Position 11395: 0.0021382304420691136
Position 4465: 0.0021353922229564934
Position 3580: 0.002056994459653501
Position 4389: 0.0020252262473831875
Position 365: 0.0018757484887691564
Position 556: 0.001873093356184446
Position 5068: 0.001845555339776188
Position 3617: 0.0017797113706143723
Position 4022: 0.0016915633629063862
Position 2485: 0.0015019528862365422
Position 5361: 0.001397049811525889
Position 826: 0.0013934337644528982
Position 5392: 0.0013899800280589788
Position 5323: 0.0012705667175641122
Position 5329: 0.001180635647585069
