Gene = Haus3
index = 532
Annotated 5SS: [ 138 2123 3612 6005]
Annotated 3SS: [ 1083  3171  5775 15420]
SMsplice 5SS: [ 138 2123 6005]
SMsplice 3SS: [ 1937  5775 15420]
top_k =  1000
Partition function (log Z): -5.229079382997455

Sorted 5' Splice Sites (High to Low Probability):
Position 6005: 0.9908830670658977
Position 2123: 0.6658154850620815
Position 138: 0.6626252794062787
Position 277: 0.1976159362112104
Position 757: 0.16821473482122765
Position 3612: 0.1420802235506076
Position 14310: 0.07620469458124388
Position 149: 0.04780433721089067
Position 3280: 0.03640871573656595
Position 13082: 0.0289312666987048
Position 3375: 0.02578293287086681
Position 9995: 0.019951022897075073
Position 14218: 0.01745025453974407
Position 10989: 0.014058288971877057
Position 265: 0.0118028146703911
Position 4567: 0.011677292341962969
Position 75: 0.009665363148488624
Position 4514: 0.009664297456576695
Position 11477: 0.009219134810923723
Position 14720: 0.009123278809879622
Position 2758: 0.007976241809266647
Position 2058: 0.007475712634963063
Position 11494: 0.006696572151347002
Position 14734: 0.0060430483315878115
Position 5676: 0.00542063271109868
Position 5179: 0.004047187574899475
Position 11482: 0.0040434736549968455
Position 5152: 0.003995780401809559
Position 3616: 0.003889611804579449
Position 5341: 0.003529071237134779
Position 10980: 0.0031971621554441154
Position 9181: 0.003109336577481219
Position 13076: 0.0030641625573686847
Position 7057: 0.00283155817381868
Position 3218: 0.0028308681782998448
Position 6673: 0.0026260603230849632
Position 233: 0.0025763113939210095
Position 6226: 0.0025025531831331317
Position 302: 0.0023138803007664746
Position 212: 0.0022399239694956834
Position 1133: 0.0021846985163284437
Position 10918: 0.0018717694467960118
Position 97: 0.001826908482827659
Position 10072: 0.0017934963913062534
Position 5968: 0.0016915606913941769
Position 4597: 0.001515044320421633
Position 5897: 0.0015043313032935598
Position 3316: 0.0013850140105563153
Position 629: 0.0013569768313425065
Position 10759: 0.001242302464120395
Position 14669: 0.001231193151534657
Position 3908: 0.0012245635019099413
Position 5876: 0.0012244846379361551
Position 5159: 0.0011441303475187691
Position 421: 0.001128414022921956
Position 3985: 0.0011215937992155184
Position 5355: 0.0010974471272858835
Position 55: 0.0009678060106806891
Position 1352: 0.0009607332839697018
Position 5232: 0.0009280726111599527
Position 8061: 0.0009246865358144533
Position 2574: 0.0009205588302121434
Position 1701: 0.0008397853258171283
Position 726: 0.0007763959294206896
Position 3313: 0.0007715228294648894
Position 574: 0.000762715071976676
Position 8066: 0.0007307745943744349
Position 9662: 0.000704449581158462
Position 306: 0.0006435341633590083
Position 10584: 0.0006143523807579318
Position 4545: 0.0006085889374495355
Position 6208: 0.0005667901943744984
Position 7273: 0.0005196494409290371
Position 9309: 0.0005070900349740873
Position 7196: 0.0005041163520979152
Position 10630: 0.0004824790133697766
Position 2592: 0.00046516736920355065
Position 3265: 0.0004585206914217401
Position 969: 0.0004549440069206236
Position 2479: 0.0004394027846978483
Position 4698: 0.0004334883640340093
Position 993: 0.0004296147233909908
Position 990: 0.0004063917630462721
Position 5081: 0.00037381980412212604
Position 529: 0.00037103515650608633
Position 5156: 0.00032652594765107684
Position 8533: 0.0003257993023037607
Position 8970: 0.0003177993104121358
Position 1367: 0.00031254713701410735
Position 1023: 0.00029413825584811645
Position 2079: 0.0002474075463024263
Position 2074: 0.0002440766815360968
Position 1529: 0.00024385064737030422
Position 2019: 0.00023087517227492267
Position 5294: 0.00021632847970560315
Position 235: 0.00021012370542065792
Position 2155: 0.00018496584116627692
Position 4578: 0.00017538175322451228
Position 4287: 0.00015408584080875328
Position 3932: 0.00015365408458056714
Position 4888: 0.0001510467557151041
Position 1612: 0.00013592626657827164
Position 61: 0.00013312314044177577
Position 3946: 0.00012643511298073113
Position 3381: 0.00012445415164067994
Position 816: 0.00011902029734349723
Position 2603: 0.00011444877968731559
Position 2692: 0.00010846495728091682
Position 1313: 0.00010781459113843495
Position 3514: 9.872699503285295e-05
Position 1464: 7.73511109080692e-05
Position 1685: 7.389454772932981e-05
Position 2027: 6.856280793127006e-05
Position 1054: 6.734538582091432e-05
Position 1898: 5.9110070485953894e-05
Position 2025: 5.402063337493328e-05
Position 118: 5.2761953417940556e-05
Position 288: 4.422471164332837e-05
Position 366: 4.00724763501517e-05
Position 580: 3.674199290320497e-05
Position 44: 3.161444104329733e-05
Position 589: 2.302794188480145e-05
Position 563: 1.7493012000119448e-05
Position 568: 1.7429845537382354e-05
Position 2557: 8.84644677125065e-06
Position 160: 8.457834790071349e-06
Position 41: 6.6028336441327845e-06
Position 577: 5.735427803061866e-06
Position 2546: 5.094735803586035e-06
Position 281: 4.441876134308823e-06
Position 153: 4.252690394121596e-06
Position 2311: 4.024186327201258e-06
Position 2569: 3.815746869149203e-06
Position 4476: 3.061755268855526e-06
Position 144: 2.633922476613396e-06
Position 392: 1.7610425825865782e-06
Position 587: 1.6753057738663914e-06
Position 6204: 1.3100535794594135e-06
Position 437: 1.193448500386225e-06
Position 429: 1.068160338108572e-06
Position 6883: 9.41263318568331e-07
Position 3875: 9.295447086397634e-07
Position 2617: 8.851639518422795e-07
Position 3390: 8.773093909773063e-07
Position 2525: 8.632932156304018e-07
Position 550: 7.690317221427014e-07
Position 1730: 6.563445949549862e-07
Position 830: 4.831664932968923e-07
Position 5958: 4.2698983154472145e-07
Position 502: 4.108048684481134e-07
Position 256: 3.1657967081651336e-07
Position 6223: 1.8772897950072769e-07
Position 515: 1.7181751724906681e-07
Position 677: 1.560043653997358e-07
Position 6062: 1.1892398662847031e-07
Position 5997: 1.023805959463106e-07
Position 5926: 9.393688251083812e-08
Position 651: 8.789094393006189e-08
Position 5945: 8.726327231854173e-08
Position 737: 6.898628597278142e-08
Position 1003: 6.614456826185492e-08
Position 6011: 6.476628830192852e-08
Position 2465: 5.462447399145127e-08
Position 657: 4.034087291817028e-08
Position 2373: 3.824067256291809e-08
Position 1102: 2.957762618981207e-08
Position 695: 2.233817161002224e-08
Position 5870: 1.8611713154203366e-08
Position 643: 1.7039784818212343e-08
