Gene = Ap1ar
index = 126
Annotated 5SS: [  363 14247 14928 16752 20602 21916 24272 24978 25296]
Annotated 3SS: [14197 14900 16725 20504 21816 24215 24903 25166 28757]
SMsplice 5SS: [  363 14247 14928 20602 24978 25296]
SMsplice 3SS: [14197 14900 20504 24903 25187 29890]
top_k =  1000
Partition function (log Z): -1.218444341570736

Sorted 5' Splice Sites (High to Low Probability):
Position 20602: 1.000000000000002
Position 25296: 0.9971655464514648
Position 14928: 0.951720163752254
Position 24978: 0.7796691873146487
Position 363: 0.6953923640228568
Position 21916: 0.5387130869665044
Position 14247: 0.4998157151598178
Position 24272: 0.432863429480232
Position 28948: 0.42884604871057663
Position 28086: 0.288332454899511
Position 7129: 0.264057056575651
Position 477: 0.2564573008767489
Position 17296: 0.18542607732382543
Position 26138: 0.16176276985835514
Position 21562: 0.15798233366273007
Position 15252: 0.15244329773922657
Position 19011: 0.14888296949956592
Position 7105: 0.11457668429287918
Position 7062: 0.08371581903292984
Position 20071: 0.08170174705532493
Position 6248: 0.07838567701394165
Position 1376: 0.07375749150265257
Position 23195: 0.07096540484164301
Position 27636: 0.06281400117599517
Position 3065: 0.06081076526677994
Position 15732: 0.059513245015755965
Position 5031: 0.05895074462012858
Position 23707: 0.05611446369263166
Position 7233: 0.05474621305481427
Position 489: 0.04746680519741637
Position 719: 0.04724248931736413
Position 14436: 0.04667838025205056
Position 21095: 0.045685161397251685
Position 6176: 0.04498004128322953
Position 29617: 0.0446603036341551
Position 4448: 0.04116491662237601
Position 14266: 0.03711872023472266
Position 23836: 0.036335577502341294
Position 14288: 0.03463628350017075
Position 14432: 0.03377384242155005
Position 7913: 0.030883997629032586
Position 28200: 0.028985587883969346
Position 2648: 0.026490004088860666
Position 5236: 0.02364614354775723
Position 6410: 0.023124991135554985
Position 29176: 0.02083620768564117
Position 30112: 0.020515515738071918
Position 21663: 0.01962992158982153
Position 28668: 0.0149684383977368
Position 15746: 0.012729072572500732
Position 21724: 0.011778614250429503
Position 27454: 0.01101612874941919
Position 21641: 0.009272381223195101
Position 29815: 0.00906734986922323
Position 28939: 0.007766214197011641
Position 27091: 0.0077032885703100795
Position 1558: 0.007254190980114062
Position 29267: 0.006711627350397271
Position 5894: 0.006570588333530777
Position 28134: 0.005521376545878237
Position 26835: 0.00493370456731221
Position 589: 0.003761791881867244
Position 29219: 0.0028221804634758394
Position 338: 0.002821532561345612
Position 22122: 0.0017209273611059784
Position 29489: 0.001459995740520739
Position 727: 0.0013204505914128808
Position 672: 0.0012785728932352466
Position 15176: 0.001172118938074039
Position 27926: 0.001101084798080183
Position 21306: 0.0009385867019971283
Position 24608: 0.0008967772886519117
Position 29285: 0.0007239720187952555
Position 144: 0.0007213071129835135
Position 21196: 0.0006507210282489639
Position 842: 0.0006352043913000532
Position 25956: 0.0005742738185567444
Position 24955: 0.0005379167371329038
Position 26169: 0.0005233949649213873
Position 24068: 0.0005095193439105957
Position 1687: 0.0004333628871687086
Position 25309: 0.0004209892603323928
Position 22138: 0.00040037396441419194
Position 2746: 0.0003801064971439249
Position 621: 0.0003679409266222095
Position 4793: 0.00033602447109130326
Position 2835: 0.000305323993042671
Position 4906: 0.00028090442236960246
Position 4294: 0.00023400069957557113
Position 1510: 0.00023125568182833734
Position 2673: 0.00022876211057696236
Position 22275: 0.00022650851427904038
Position 23811: 0.00022628615602363511
Position 1774: 0.00020843513895038408
Position 3181: 0.00017940422173988284
Position 29022: 0.00015783290053521322
Position 28858: 0.0001468118098266344
Position 48: 0.00013044656758195506
Position 5399: 0.0001235960075560849
Position 1697: 0.00011145235796945074
Position 25005: 9.774740243795911e-05
Position 1571: 9.086858692138408e-05
Position 28904: 7.814054584221563e-05
Position 416: 7.203714137446009e-05
Position 608: 6.279117608075771e-05
Position 26405: 5.9285110986145295e-05
Position 5112: 5.9124268816582883e-05
Position 3674: 5.9092522419239686e-05
Position 29281: 5.36285870762958e-05
Position 25368: 4.865561131032929e-05
Position 1149: 4.4340639121618787e-05
Position 4090: 4.3663681478775576e-05
Position 851: 3.900159726438323e-05
Position 2706: 3.456957269552384e-05
Position 2886: 3.2370779612684255e-05
Position 26682: 2.904600340259754e-05
Position 782: 2.0544085372472446e-05
Position 27235: 1.892722172811613e-05
Position 2258: 1.736506692296217e-05
Position 27446: 1.5876851049651882e-05
Position 425: 1.4288220037685918e-05
Position 419: 1.3754104358757878e-05
Position 422: 1.3415303797040963e-05
Position 1369: 1.2957597867941748e-05
Position 2398: 1.236984169309085e-05
Position 2263: 1.2295673109992223e-05
Position 188: 1.212296351830087e-05
Position 25279: 1.0350879950593627e-05
Position 1230: 9.406661055373552e-06
Position 1221: 9.344674113957932e-06
Position 660: 6.678539800009543e-06
Position 1211: 3.125597734456148e-06
Position 1156: 2.970250403832993e-06
Position 548: 2.843893840578267e-06
Position 561: 2.573683822074159e-06
Position 73: 2.3794389559202403e-06
Position 902: 2.369871878102599e-06
Position 440: 2.3141078621889747e-06
Position 129: 1.9012195486911845e-06
Position 453: 1.6491538670993547e-06
Position 835: 1.4829658680550517e-06
Position 893: 1.0491777620284311e-06
Position 905: 8.378757186673475e-07
Position 556: 2.1148818976027596e-07
Position 554: 1.9617145109231922e-07
Position 194: 1.1051102740758754e-07
Position 179: 7.58048950244263e-08
Position 14: 7.184104816310309e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 20504: 1.000000000000002
Position 14900: 0.952892282690328
Position 24903: 0.6828824878429539
Position 14197: 0.6520229415683115
Position 25187: 0.6372743249983924
Position 21816: 0.48122119981872474
Position 28757: 0.4564108208990202
Position 6990: 0.4437664323444247
Position 25166: 0.36181880676698813
Position 29890: 0.2991099264360826
Position 28014: 0.24431927235484982
Position 24121: 0.23603598844234147
Position 29138: 0.1753628119670125
Position 21520: 0.16584512238410062
Position 24215: 0.15342924348407727
Position 18917: 0.14888296949956592
Position 29348: 0.13226199992623566
Position 17115: 0.13197483832538465
Position 15145: 0.10484430251625035
Position 29208: 0.09319225227510274
Position 27395: 0.08919131439993772
Position 19989: 0.08170174705532493
Position 24846: 0.07314583301755107
Position 15594: 0.07224231758825672
Position 6175: 0.0719794658113405
Position 6911: 0.069388915579055
Position 1331: 0.06384080413600539
Position 30074: 0.06320929607930491
Position 23133: 0.05780976084038782
Position 17173: 0.05345123899844081
Position 2954: 0.05002041262234317
Position 26002: 0.04836957912235818
Position 23632: 0.046536046440960675
Position 27978: 0.04396032613837898
Position 29313: 0.04181871312362894
Position 15148: 0.041395561576524
Position 26050: 0.040811191959984124
Position 4989: 0.04012350098297734
Position 28555: 0.03931884172929411
Position 24166: 0.034340210702521794
Position 29744: 0.03301403055269325
Position 6151: 0.032373444357373694
Position 21702: 0.0314158922413746
Position 26067: 0.031404407876002335
Position 7834: 0.030883997629032583
Position 4342: 0.029275473562822354
Position 29852: 0.028727091245805296
Position 5949: 0.02688558679062808
Position 30363: 0.026856121908459964
Position 23706: 0.026618792917110414
Position 20916: 0.026318738484366666
Position 2616: 0.025496772821799518
Position 25944: 0.022310041094075393
Position 29700: 0.019982925471279247
Position 27964: 0.01973773673815596
Position 583: 0.019593220521028007
Position 5149: 0.018891543411159645
Position 23660: 0.017884136834583408
Position 28319: 0.017625214057500206
Position 24908: 0.01735183143575087
Position 4859: 0.01731055966916829
Position 27576: 0.015158736467697677
Position 28155: 0.01365324071283375
Position 27841: 0.013420179631096051
Position 23136: 0.013155644001255167
Position 21327: 0.013029446000729413
Position 445: 0.01153678220450347
Position 653: 0.011207785660070203
Position 26996: 0.010808234929502588
Position 20990: 0.010416509426453125
Position 2910: 0.010123857485077482
Position 28268: 0.0099659195328288
Position 28799: 0.009692081406755908
Position 21820: 0.009571979496977362
Position 23908: 0.009189000573702753
Position 25924: 0.009079187680676932
Position 21611: 0.008725711768382721
Position 21438: 0.00848590869896341
Position 4287: 0.008292343346470887
Position 1251: 0.007742838653467798
Position 5797: 0.007577162667141245
Position 1287: 0.007570328026764278
Position 6199: 0.007377812758390809
Position 6302: 0.00686782538138258
Position 28441: 0.0067209026149162385
Position 671: 0.006682652052466218
Position 28782: 0.006648495862001427
Position 26012: 0.006469921691510413
Position 15094: 0.006203433646452208
Position 28820: 0.006201244755021337
Position 30299: 0.006200125736622393
Position 21653: 0.0060674547189779925
Position 24939: 0.005593257076586374
Position 21061: 0.005208127281681703
Position 28603: 0.005081757385936868
Position 21364: 0.004882410767168857
Position 26031: 0.004867298422721512
Position 30441: 0.004472874116331821
Position 21035: 0.004082975233375866
Position 6970: 0.003940425032794689
Position 28285: 0.003910742524205137
Position 4350: 0.0035314430162099787
Position 620: 0.003525849941214085
Position 21558: 0.003503825129078249
Position 26520: 0.00330055055387412
Position 21543: 0.003166664813388822
Position 4593: 0.0030734284227062853
Position 4708: 0.0029819555607075053
Position 28767: 0.002966351655235249
Position 26746: 0.002857388617522299
Position 27763: 0.0021291159202515833
Position 30096: 0.002121759025843265
Position 635: 0.0017346489416930093
Position 2567: 0.001658492659778726
Position 28795: 0.0016141680633044546
Position 28786: 0.0015204565671478902
Position 588: 0.0014891666334171207
Position 27518: 0.0014247875993623135
Position 607: 0.001397908509932283
Position 24733: 0.0013609512579685302
Position 22021: 0.0013417073226461623
Position 23541: 0.0012859212379006365
Position 24253: 0.0012752829101512076
Position 26953: 0.0012310750409716175
Position 21873: 0.0011420831639596097
Position 25857: 0.0011041558227361898
Position 26295: 0.001066552426976761
Position 21176: 0.0010611268553814837
Position 1099: 0.0010149978189391078
Position 22000: 0.0009468218877395061
Position 27812: 0.0008553824447797088
Position 27089: 0.0008396476162930307
Position 26633: 0.0007975182689974978
Position 26122: 0.0007747929171919208
Position 27675: 0.0007109887799824706
Position 26017: 0.0006887210460182641
Position 2975: 0.0006882295437418721
Position 5063: 0.0006568874463163634
Position 27424: 0.0006199192735796287
Position 26738: 0.0005854900312352509
Position 1589: 0.0005661178386630219
Position 26227: 0.0005095507975191092
Position 26486: 0.0004884627839056943
Position 20711: 0.00047940114634282486
Position 542: 0.0004667968233818878
Position 1080: 0.00045610740401752145
Position 1369: 0.0004541909313840507
Position 27913: 0.0004279225038830803
Position 638: 0.0003830238731833398
Position 23290: 0.00035142992044147407
Position 26080: 0.0003474699940050816
Position 29773: 0.0003322833458705969
Position 27789: 0.00031728642028099074
Position 28359: 0.0003007666164495822
Position 28038: 0.000276952375419988
Position 4767: 0.00020797253218973098
Position 1466: 0.00019964421873396534
Position 26315: 0.00018544120566397554
Position 25127: 0.00013996212765717198
Position 2647: 0.0001387682377279742
Position 27443: 0.0001337474270844295
Position 5235: 0.00012359600755608484
Position 1397: 0.00011900332178094478
Position 3905: 0.0001147320224343052
Position 4197: 9.829286209247645e-05
Position 2672: 9.373038405688035e-05
Position 26709: 8.655560292798567e-05
Position 27402: 7.98305934927408e-05
Position 25212: 7.927565448995425e-05
Position 3109: 6.818580210629814e-05
Position 25466: 6.562543221912712e-05
Position 27336: 6.512879887727083e-05
Position 26038: 5.771238115040648e-05
Position 4144: 5.1855531353377365e-05
Position 4322: 4.607128264997738e-05
Position 27579: 4.101908425289559e-05
Position 2781: 4.0785956260653016e-05
Position 2705: 4.0601778579244987e-05
Position 3505: 3.4299211010564116e-05
Position 2459: 3.2576099837938204e-05
Position 4071: 3.236937939700064e-05
Position 22162: 2.6751855146113415e-05
Position 3577: 2.4793311408675625e-05
Position 27882: 2.4536586749291877e-05
Position 27844: 2.3907465786505357e-05
