Gene = Rabif
index = 883
Annotated 5SS: [162]
Annotated 3SS: [11427]
SMsplice 5SS: [ 162 6574 8527]
SMsplice 3SS: [ 6518  8425 11427]
top_k =  1000
Partition function (log Z): -8.096710454507448

Sorted 5' Splice Sites (High to Low Probability):
Position 162: 0.9739959244361547
Position 6574: 0.8196996582141884
Position 8527: 0.7654339667300628
Position 4363: 0.3772537011437874
Position 1113: 0.16383558606698861
Position 6161: 0.11140889794779257
Position 751: 0.10643919934950367
Position 4561: 0.07216241902486147
Position 4780: 0.04638698769477902
Position 1411: 0.04531526541634534
Position 12199: 0.041338113223020306
Position 11578: 0.039283828030543276
Position 2969: 0.033068415316776935
Position 11512: 0.03169583288548197
Position 1585: 0.031446412609584196
Position 7576: 0.02844228547484465
Position 788: 0.028048637015954034
Position 3510: 0.027578705325211002
Position 11591: 0.024582122125876838
Position 8583: 0.02151422087668913
Position 3251: 0.017442951778974133
Position 890: 0.016016626169655233
Position 96: 0.015491074659724284
Position 3023: 0.013416824563141212
Position 9835: 0.013073323054839358
Position 1129: 0.01202859009653185
Position 9120: 0.009866756192251521
Position 8590: 0.009347137243328182
Position 6789: 0.008862419613158475
Position 3199: 0.008453376046574958
Position 5301: 0.007819581418820672
Position 11486: 0.007151750765088545
Position 123: 0.006304307881806353
Position 512: 0.005346441294387551
Position 6787: 0.0051041549611891505
Position 9131: 0.004611620204989152
Position 772: 0.004383363356781016
Position 9346: 0.003998922881921171
Position 2219: 0.003992613248872114
Position 2424: 0.003816832926098038
Position 3524: 0.003555084129909549
Position 2676: 0.003267466336384237
Position 8529: 0.002394988679333053
Position 6625: 0.002271936913719465
Position 11539: 0.002221995274047979
Position 5543: 0.0021905890820815856
Position 2509: 0.0014745573949199449
Position 6795: 0.0014662796716215585
Position 6793: 0.0014331315470032867
Position 9310: 0.0014179224623484458
Position 109: 0.0013255043989936254
Position 8549: 0.0012320631067931588
Position 6791: 0.001200400832844539
Position 9839: 0.0010959918480360847
Position 6748: 0.0010137054923615245
Position 290: 0.0009041134937904354
Position 6797: 0.0008806421583519728
Position 3947: 0.0008423617913484408
Position 9359: 0.000835815458639963
Position 9045: 0.0004375013212634432
Position 514: 0.00042690206319290365
Position 673: 0.0003806006586610394
Position 683: 0.00034673309673135893
Position 395: 0.00032178215555862024
Position 6799: 0.00028876705412447107
Position 7355: 0.00027660323580596513
Position 6801: 0.00026466526061808676
Position 313: 0.0002358058446718877
Position 6803: 0.000229605299967248
Position 68: 0.00022796083306327457
Position 928: 0.00019209784596952182
Position 2950: 0.0001918657219636492
Position 240: 0.0001846314238653549
Position 930: 0.0001737657155044508
Position 3284: 0.0001666062842155051
Position 536: 0.0001503375169186279
Position 334: 0.00014707233565452036
Position 534: 0.00013113089516666817
Position 8618: 0.00010801822258137298
Position 802: 0.00010582933286506283
Position 800: 0.00010562772099626466
Position 501: 0.00010225083586014102
Position 8976: 9.246644266508859e-05
Position 1124: 8.811685108538002e-05
Position 804: 8.511959260845514e-05
Position 436: 7.709721231432542e-05
Position 287: 6.632596006375233e-05
Position 806: 5.118126318534506e-05
Position 798: 4.9356886151751485e-05
Position 648: 4.753868162699713e-05
Position 1559: 3.898260119560039e-05
Position 1748: 3.743484954147957e-05
Position 345: 3.498009123971871e-05
Position 2397: 3.4197246828965434e-05
Position 8966: 3.320796341721699e-05
Position 936: 3.077833910741582e-05
Position 934: 3.03308605780493e-05
Position 808: 2.6948790571271462e-05
Position 932: 2.6832678726707595e-05
Position 353: 2.6296708601860525e-05
Position 170: 2.6025470681302892e-05
Position 2450: 2.5793020213671135e-05
Position 101: 2.339904032100413e-05
Position 938: 2.3175832075442264e-05
Position 112: 2.2654490931186986e-05
Position 810: 2.2086411786330486e-05
Position 1727: 1.908481706640226e-05
Position 812: 1.871178791060468e-05
Position 1372: 1.8452266960798518e-05
Position 20: 1.8135422160833775e-05
Position 700: 1.6333579664993195e-05
Position 380: 1.6034931037136143e-05
Position 915: 1.50214616138951e-05
Position 831: 1.4824970931587263e-05
Position 2846: 1.4692709112031773e-05
Position 940: 1.4224893660055797e-05
Position 814: 1.4059015454392784e-05
Position 2205: 1.2327056371285351e-05
Position 474: 1.0969711809409615e-05
Position 1079: 1.0715235731620684e-05
Position 2544: 1.0286969128675997e-05
Position 600: 9.562486888815297e-06
Position 816: 9.273264222178651e-06
Position 942: 8.521948187628615e-06
Position 222: 8.321144683681108e-06
Position 1280: 7.78851614987275e-06
Position 66: 7.73278682156312e-06
Position 653: 6.945200558192342e-06
Position 944: 5.35729900492878e-06
Position 818: 5.338054725110619e-06
Position 820: 4.493779595953988e-06
Position 1284: 4.437696451031734e-06
Position 189: 3.9772587274771336e-06
Position 1834: 3.2216327708913432e-06
Position 365: 3.1982827010752582e-06
Position 946: 3.1896351053258117e-06
Position 1440: 3.1483475815591846e-06
Position 403: 1.977975142436431e-06
Position 840: 1.8566522616183238e-06
Position 332: 1.827158631402479e-06
Position 1926: 1.793517523403966e-06
Position 1915: 1.7570514808567108e-06
Position 1382: 1.5478596081404396e-06
Position 610: 1.267482403697483e-06
Position 197: 5.879897853798395e-07
Position 1886: 4.185700626923619e-07
Position 7: 4.153963661531879e-07
Position 397: 3.0260732252920136e-07
Position 269: 2.709563460776752e-07
Position 232: 2.65657406384782e-07
Position 22: 2.66131494136822e-08
Position 10: 1.1031281178105168e-09
Position 1195: 6.007318556627306e-10
Position 1219: 5.316259897924024e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8425: 0.8483848339278709
Position 6518: 0.6294798037670293
Position 11427: 0.5466244458682078
Position 4265: 0.3637570719869528
Position 1009: 0.1753684350263279
Position 6472: 0.13211766806571137
Position 630: 0.13163156322370942
Position 6059: 0.10349014019427345
Position 8851: 0.09383613625082544
Position 12440: 0.08850414369136393
Position 6448: 0.0643340556519059
Position 12615: 0.04425676024870111
Position 12094: 0.04349381738650211
Position 1307: 0.03486610486660868
Position 11985: 0.034057396602047534
Position 4560: 0.03335183056686008
Position 6663: 0.031242679586213115
Position 3123: 0.02804992051968737
Position 2845: 0.026291227779411647
Position 1440: 0.025867158002320083
Position 3406: 0.0249412484656584
Position 8440: 0.021201885177703536
Position 7463: 0.019754625140505057
Position 4408: 0.01842087394830619
Position 13073: 0.017031965055612452
Position 4514: 0.01642064522715617
Position 9289: 0.016395577456656877
Position 13569: 0.0157616639809346
Position 11499: 0.013445839139415362
Position 511: 0.012460483800204312
Position 11326: 0.012280748089399761
Position 11818: 0.011976501934492706
Position 4460: 0.011948488716141018
Position 11587: 0.011608622725748845
Position 12468: 0.011312921122290315
Position 9760: 0.009929983401062981
Position 13951: 0.008984220598450622
Position 2891: 0.008667915920433852
Position 12761: 0.008546683780368108
Position 10714: 0.008445583395611876
Position 7469: 0.008409757884270362
Position 6125: 0.008310794440615098
Position 4198: 0.008064387520523773
Position 4681: 0.007942642893047138
Position 600: 0.007829259493095847
Position 12732: 0.007695113684812601
Position 4272: 0.007128936959341473
Position 13596: 0.00681578689967742
Position 9655: 0.006504387653678841
Position 1263: 0.006478961811949373
Position 4424: 0.006447842259656005
Position 5194: 0.006318654184708805
Position 4443: 0.006223020980798169
Position 2940: 0.00615626673736868
Position 2109: 0.005926205417739381
Position 13328: 0.00579523953249509
Position 2315: 0.005059903839631701
Position 13157: 0.004845258986872494
Position 11447: 0.004713655532069656
Position 13366: 0.004679501058560523
Position 378: 0.004675081362482329
Position 8910: 0.004671071895635179
Position 13789: 0.004622476492436974
Position 11893: 0.004502588737070037
Position 13874: 0.004135050352311938
Position 13765: 0.003979954622621998
Position 3491: 0.003636875440308105
Position 1444: 0.003550548380694205
Position 4429: 0.0035154638065185415
Position 13931: 0.003324935931055357
Position 4136: 0.003304996944839346
Position 2495: 0.0030684483639929765
Position 9221: 0.0030398799383513555
Position 582: 0.0030227472487493515
Position 4625: 0.00297599703784827
Position 4488: 0.002962846576058639
Position 5649: 0.002569488410527614
Position 11454: 0.002505734116036307
Position 12131: 0.002410552856774322
Position 4491: 0.0023961310942042934
Position 5396: 0.002245191707040668
Position 10678: 0.002193580915131629
Position 2621: 0.0021334067295410526
Position 2849: 0.0021091463808768085
Position 5052: 0.0017866571158875837
Position 10221: 0.0017064716776631953
Position 3410: 0.0014898795599498542
Position 10975: 0.001428548454439045
Position 4298: 0.0013855948305975731
Position 1024: 0.0012227342050004203
Position 239: 0.0012204975624249368
Position 10520: 0.0012003607065831277
Position 1217: 0.0011873596833712485
Position 1053: 0.0011673566671055
Position 7241: 0.0010412925675261793
Position 11451: 0.0009974454844604286
Position 2618: 0.0009866189114126408
Position 428: 0.0009865627428783522
Position 641: 0.000961051312839558
Position 635: 0.0009215939927573707
Position 9999: 0.0009193423887391602
Position 632: 0.0008987251452766145
Position 11866: 0.0008739861954766322
Position 1291: 0.000829232008084358
Position 7633: 0.0006875786353627752
Position 9259: 0.0006364794246507472
Position 9255: 0.0005491239504750288
Position 6924: 0.0005392540427590201
Position 7472: 0.0005327980711071805
Position 1410: 0.0005307361647529836
Position 12277: 0.0005075522089072529
Position 3743: 0.0005026108944231327
