Gene = Dctpp1
index = 326
Annotated 5SS: [ 187 1352]
Annotated 3SS: [1240 3372]
SMsplice 5SS: [ 105 1352]
SMsplice 3SS: [1240 3372]
top_k =  1000
Partition function (log Z): -5.729055632966936

Sorted 5' Splice Sites (High to Low Probability):
Position 1352: 0.8059321327102028
Position 105: 0.47476333269290005
Position 187: 0.413426984617873
Position 2636: 0.30363883594446067
Position 2780: 0.2216819487327277
Position 559: 0.08584698263090372
Position 1732: 0.036115597748961926
Position 2231: 0.03426155088479782
Position 235: 0.026667761148485312
Position 1320: 0.02472590182621626
Position 1071: 0.021302748680549596
Position 432: 0.020696926505627225
Position 812: 0.014144280022511172
Position 114: 0.013978126002398868
Position 1636: 0.01271958845981864
Position 1504: 0.006562425147685596
Position 1427: 0.0064075176275737895
Position 2727: 0.006340401361845141
Position 277: 0.004854543822110464
Position 1329: 0.004760669145868793
Position 2585: 0.003220272216627307
Position 1783: 0.0031100492114756943
Position 1937: 0.0031009893004327774
Position 1996: 0.0030473721021082273
Position 602: 0.0030240533578285043
Position 52: 0.00233698884293594
Position 1845: 0.002056743369730434
Position 1549: 0.0018231913527980276
Position 3173: 0.0017882434192286315
Position 293: 0.001623873582271709
Position 1356: 0.0014645991383226513
Position 2507: 0.0014548038281978288
Position 162: 0.0014195672560555447
Position 99: 0.0013030340300418338
Position 68: 0.0011892700728543826
Position 2900: 0.0010594778757038153
Position 151: 0.0010481344068006561
Position 2063: 0.0008992493811182986
Position 2392: 0.0008609626070611153
Position 2939: 0.000836157600356523
Position 2588: 0.0008285627612761779
Position 2273: 0.0008188983846637483
Position 1404: 0.0007991992678309977
Position 1390: 0.0007028159434667404
Position 563: 0.0006986305842108998
Position 200: 0.0006674349038437156
Position 775: 0.0005960981042329378
Position 2253: 0.0005910332480190383
Position 372: 0.0005831680366744868
Position 625: 0.0005831209176251905
Position 2556: 0.0005310033795381108
Position 670: 0.0005145729624091977
Position 2645: 0.0004523958695054392
Position 2630: 0.0004173665936309658
Position 1044: 0.000364067422547495
Position 1365: 0.0003103319469966025
Position 1171: 0.00024026074099036784
Position 2640: 0.00021669514992537966
Position 204: 0.0002155558287970832
Position 466: 0.000173571850127497
Position 2173: 0.00016922277773002628
Position 1564: 0.0001377288638964423
Position 619: 0.00012976701501014962
Position 1911: 0.00012673002228598534
Position 3470: 0.0001265262619682523
Position 2598: 0.00012335112309865551
Position 607: 0.00012047216990232232
Position 15: 0.00012029933430650035
Position 1695: 0.00011796935346915176
Position 1105: 0.00011752795150601546
Position 1751: 9.7219186229762e-05
Position 2623: 9.696518862250999e-05
Position 2950: 9.266455245552893e-05
Position 338: 9.235838042207599e-05
Position 247: 9.033017935116222e-05
Position 1001: 8.934446463413992e-05
Position 2633: 7.598198451146977e-05
Position 2819: 7.294907775009767e-05
Position 942: 6.424533530528264e-05
Position 394: 6.408301788842904e-05
Position 77: 6.111133594846015e-05
Position 257: 5.9730430114476634e-05
Position 2083: 5.356752785658994e-05
Position 194: 4.600104412325213e-05
Position 3136: 4.24875056107238e-05
Position 436: 4.1083993624643155e-05
Position 2495: 4.090251517925315e-05
Position 119: 3.414910020344937e-05
Position 345: 3.4043881209519e-05
Position 2431: 3.334835445765595e-05
Position 580: 3.181397373845997e-05
Position 2013: 2.977280641937652e-05
Position 3567: 2.975088676639655e-05
Position 2184: 2.8049082616650993e-05
Position 1050: 2.7258550283181617e-05
Position 596: 2.5943574953297776e-05
Position 532: 2.2256386722647024e-05
Position 389: 2.1392578859896005e-05
Position 260: 2.0457187049192667e-05
Position 648: 1.7646684184553945e-05
Position 680: 1.7072073273776825e-05
Position 8: 1.6263297080442135e-05
Position 88: 1.3506617147567056e-05
Position 984: 1.2397542019981683e-05
Position 567: 1.122640660205479e-05
Position 1139: 1.1119192708353288e-05
Position 650: 8.89323690435333e-06
Position 3580: 8.099923166242943e-06
Position 541: 7.5562143558243675e-06
Position 232: 7.210528800382711e-06
Position 692: 6.129384391940587e-06
Position 582: 3.6546557176343062e-06
Position 491: 3.45922594708557e-06
Position 803: 3.359012263551273e-06
Position 1383: 1.1438815582317778e-07
Position 1286: 9.868436474301e-08
Position 1031: 9.745122874684892e-08
Position 887: 7.449372948967606e-08
Position 1520: 5.117030949444652e-09
Position 1959: 2.489211198801884e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3372: 0.8521481808621058
Position 1240: 0.755671032204624
Position 2480: 0.3441315502101836
Position 2506: 0.2528383776638632
Position 1257: 0.050277049502206746
Position 1168: 0.04735303985603648
Position 512: 0.03815190388282091
Position 2083: 0.03498375162568143
Position 1470: 0.029219486281481542
Position 1617: 0.020448072045424804
Position 2654: 0.02017765766470529
Position 456: 0.017603658122146437
Position 1901: 0.01569586228688584
Position 939: 0.014370024216233523
Position 3376: 0.013230067518345852
Position 703: 0.00871077771652125
Position 2705: 0.008393616047761388
Position 1671: 0.007242844048440256
Position 2489: 0.0042572931696605205
Position 3070: 0.004239474696802067
Position 345: 0.0038713308685426767
Position 265: 0.003559932517831635
Position 3473: 0.0034234102886397757
Position 1142: 0.003069634287111954
Position 1208: 0.0028362194648547047
Position 2184: 0.0017820044836427426
Position 2201: 0.0014613417693625514
Position 1266: 0.001273830573771591
Position 2752: 0.0011844166893691269
Position 685: 0.001075273749238178
Position 1844: 0.0009818720604664463
Position 268: 0.0009670730557410781
Position 2048: 0.0009405716728792327
Position 2707: 0.0009335852463066058
Position 669: 0.0009139347933570955
Position 2136: 0.0009106337467473061
Position 1179: 0.0008622283307168035
Position 1688: 0.0008318393375223001
Position 461: 0.0007968320010028763
Position 1987: 0.000772936808677582
Position 1659: 0.0007572842281591034
Position 242: 0.0007543128507717399
Position 2429: 0.0007370984078631091
Position 217: 0.0006843699948857261
Position 2140: 0.0006286802840434756
Position 3259: 0.0005913835289209869
Position 941: 0.0005827230476746208
Position 1527: 0.0005292253685641757
Position 3619: 0.0005172200563240684
Position 1520: 0.0004999587477585143
Position 322: 0.0004906044561761506
Position 459: 0.0004777644342816534
Position 1478: 0.0004770498299530109
Position 3509: 0.0004683226773282853
Position 1720: 0.000460766964092795
Position 1654: 0.00046004213598637247
Position 882: 0.0004019251384092836
Position 3115: 0.0003996941713977279
Position 394: 0.00032085162191855505
Position 2521: 0.00032021239320482694
Position 1412: 0.0003003106360905307
Position 156: 0.000298210461134849
Position 3512: 0.00023499449829881744
Position 1563: 0.0002322990975460097
Position 1259: 0.00022005209580049922
Position 3392: 0.00021474379338396685
Position 962: 0.00020369122004762052
Position 3566: 0.00018647044990267856
Position 1286: 0.00017722400574182745
Position 3129: 0.00016228738371058948
Position 3075: 0.00015965895214179626
Position 810: 0.0001536235401019061
Position 1787: 0.0001522386972347825
Position 1936: 0.00014858047926267026
Position 3421: 0.00014856048666533913
Position 1624: 0.00014487719554270444
Position 1848: 0.00014361848467379695
Position 2945: 0.00013655730024998792
Position 1822: 0.00013591878172542328
Position 2142: 0.00013515604407431773
Position 3743: 0.00012369053098585246
Position 1873: 0.00011885862685904363
Position 768: 0.00011067585347248903
Position 748: 0.00010477399561241743
Position 1692: 0.00010378882876033287
Position 2518: 0.00010165141911703759
Position 3551: 9.90044236220351e-05
Position 420: 9.537970101121012e-05
Position 2562: 9.48395625469431e-05
Position 2319: 9.004632584548459e-05
Position 1904: 9.00235883819935e-05
Position 2120: 8.489470567833162e-05
Position 1093: 8.448082446699766e-05
Position 793: 7.595675604931639e-05
Position 1271: 7.468569220487829e-05
Position 283: 6.619062984337991e-05
Position 2991: 6.428751046519125e-05
Position 3428: 6.276582569550077e-05
Position 429: 5.2526424349308986e-05
Position 2344: 5.1888271251617706e-05
Position 1295: 4.9926879989541234e-05
Position 1588: 4.7934814113956606e-05
Position 2731: 4.3612278549087836e-05
Position 1809: 4.223637392169122e-05
Position 3479: 3.8877434353509866e-05
Position 3342: 3.734053802740058e-05
Position 1105: 3.6734623233557906e-05
Position 315: 3.627152855432829e-05
Position 1906: 3.598384835598502e-05
Position 1826: 3.56494255469655e-05
Position 3315: 3.4518917046818214e-05
Position 521: 3.2281154477612984e-05
