Gene = Nub1
index = 770
Annotated 5SS: [  199  3687  7151  8938  9767 11364 11600 12948 15710 16661 17748 20761
 22040 23037]
Annotated 3SS: [ 3555  6982  8875  9695 11180 11507 12840 15525 16552 17594 20613 21943
 22858 23164]
SMsplice 5SS: [  199  7151  8938  9181 11364 11600 12948 15710 17748 20761 22040]
SMsplice 3SS: [ 6982  8875  9047 11180 11507 12840 15525 17594 20613 21943 23164]
top_k =  1000
Partition function (log Z): 24.142018356789272

Sorted 5' Splice Sites (High to Low Probability):
Position 7151: 0.9952906340721657
Position 17748: 0.9948432392848849
Position 22040: 0.9869254023093978
Position 199: 0.9807358257306817
Position 20761: 0.9601141545597305
Position 11600: 0.9526985467454594
Position 12948: 0.9399488880095372
Position 15710: 0.9100034028133336
Position 11364: 0.8923330887668681
Position 3687: 0.5964989820485689
Position 16661: 0.5864090527180247
Position 9181: 0.476000853041448
Position 23037: 0.4632712420089546
Position 8938: 0.4395170892109607
Position 9767: 0.4293838231221508
Position 3472: 0.4074688330527873
Position 18799: 0.278683868656527
Position 11997: 0.1914253220673849
Position 19043: 0.18822886567020244
Position 19323: 0.17197283757247897
Position 9013: 0.14625687836605883
Position 23281: 0.13778823336662704
Position 23315: 0.12247570542720221
Position 9782: 0.107938159574146
Position 3457: 0.087518265037312
Position 8965: 0.08621893102494853
Position 5740: 0.08575745262889475
Position 7607: 0.07229723434339065
Position 19876: 0.05787321890610671
Position 21751: 0.054460952133454164
Position 13691: 0.05327018947405314
Position 20425: 0.041012763918958424
Position 8440: 0.037957520574375396
Position 23458: 0.03724567535700844
Position 16266: 0.03704149363742107
Position 21728: 0.03237679032122452
Position 5114: 0.03163079063917826
Position 11031: 0.030365128329116864
Position 2650: 0.02834657861652032
Position 13537: 0.02801748907130413
Position 11609: 0.027862901120192483
Position 9884: 0.02663484356202008
Position 11982: 0.025469536844110133
Position 8433: 0.02507285949678471
Position 10437: 0.0240886104340064
Position 7964: 0.02328394333965866
Position 21136: 0.022009603515862876
Position 23048: 0.02120509060320016
Position 4632: 0.020897535370709697
Position 11377: 0.020784464808518352
Position 11003: 0.02026202339699957
Position 12014: 0.020198882655216056
Position 10479: 0.018581379529755096
Position 10120: 0.01783088897764173
Position 3127: 0.01749389874507493
Position 5011: 0.016738276095999937
Position 3112: 0.01672334769084049
Position 18243: 0.016321892716427668
Position 9810: 0.0158762974506212
Position 18845: 0.015254321162948887
Position 575: 0.015036327731843695
Position 12202: 0.014355940554672144
Position 20782: 0.013883369478576645
Position 20883: 0.012280915560913874
Position 1891: 0.012150112047766748
Position 6671: 0.01174634707480482
Position 9271: 0.01172232625301176
Position 17462: 0.010757132298831686
Position 11881: 0.010728295263861869
Position 12983: 0.01070991259034538
Position 599: 0.010566106624430464
Position 11940: 0.010529787325473543
Position 21503: 0.010340673014766483
Position 13551: 0.01028277476153093
Position 14169: 0.010033760871736255
Position 533: 0.009757015269219575
Position 529: 0.009684018453866529
Position 14436: 0.009265107382033805
Position 13234: 0.008795271008739204
