Gene = Rrm1
index = 936
Annotated 5SS: [  349  1381  5033  6207  7560  8381  9369 12943 14860 15619 15945 17896
 18746 19157 19989 22087 24119 25372]
Annotated 3SS: [ 1291  4854  6105  7499  8340  9205 12800 14775 15456 15864 17693 18595
 18934 19911 21950 24022 25182 26599]
SMsplice 5SS: [  160  1381  5033  6207  8381 12943 14860 15619 15945 17896 18746 22087
 24119 25372]
SMsplice 3SS: [ 1291  4854  6105  8340 12800 14775 15456 15864 17693 18595 21950 24022
 25182 26599]
top_k =  1000
Partition function (log Z): 20.692836474209575

Sorted 5' Splice Sites (High to Low Probability):
Position 22087: 0.9967997170967399
Position 1381: 0.9867161491798754
Position 6207: 0.9752090800357658
Position 14860: 0.9720556273120499
Position 5033: 0.9641399164518691
Position 24119: 0.9172455333839294
Position 15619: 0.8846030148494634
Position 8381: 0.700559079536943
Position 12943: 0.6710523888542724
Position 18746: 0.6687678328699538
Position 17896: 0.6465178155204594
Position 160: 0.5802188245098184
Position 19989: 0.5026308247591011
Position 25372: 0.5016709452825772
Position 15945: 0.48655017938530526
Position 349: 0.4379254740386814
Position 21458: 0.3389351858823801
Position 735: 0.3301801414656846
Position 15952: 0.2819107188510124
Position 7560: 0.24398328586371937
Position 9373: 0.22763515548893262
Position 12904: 0.2148655939812154
Position 174: 0.17421950442054795
Position 23517: 0.16761239069666664
Position 3766: 0.162564885871217
Position 25277: 0.15918041733530533
Position 17777: 0.1353373212542191
Position 22299: 0.13314193708372313
Position 14139: 0.12318541078559749
Position 21831: 0.12290375256634781
Position 16081: 0.09489207263804449
Position 26741: 0.09317891526883926
Position 24385: 0.09166248183849257
Position 5980: 0.08582504361567177
Position 740: 0.07574035147156599
Position 22600: 0.06958892725623132
Position 11454: 0.062240089296367915
Position 3962: 0.058815567501892776
Position 6812: 0.05751567349681215
Position 101: 0.056075279840827004
Position 19157: 0.05018539277745666
Position 24974: 0.04929172202930433
Position 24970: 0.042459750243048607
Position 645: 0.04158798191734009
Position 21413: 0.040179341566927505
Position 18861: 0.03993615159992317
Position 22481: 0.03148627433841165
Position 5219: 0.0243557703537802
Position 19827: 0.023405921243324825
Position 22284: 0.0222096318307126
Position 21827: 0.0205368360364104
Position 17745: 0.019990975662057417
Position 6331: 0.019888524181446963
Position 19186: 0.019576794247717293
Position 17207: 0.019472824030137482
Position 4339: 0.018937903383363004
Position 11151: 0.01818965855956633
Position 6739: 0.015866114357237972
Position 25346: 0.014252851177274968
Position 20001: 0.014121397929086328
Position 11355: 0.014052861557707338
Position 7460: 0.013894647850758755
Position 3522: 0.013360304465546908
Position 4426: 0.013284196595774529
Position 24618: 0.012451474462365355
Position 152: 0.012140816171708589
Position 1810: 0.011720254258423827
Position 148: 0.011680026301672291
Position 19996: 0.011523256232821804
Position 11564: 0.01111235999997648
Position 13657: 0.01104567326218163
Position 19705: 0.010986587115310156
Position 8375: 0.010756466435429405
Position 7667: 0.010689810164867678
Position 25361: 0.010669330200004608
Position 18491: 0.009870465702722975
Position 1587: 0.009726618144829807
Position 356: 0.00954708029154873
Position 5215: 0.00924757004077605
Position 21800: 0.00880840556787331
Position 4334: 0.008534719805058285
Position 15178: 0.00838840364475249
Position 129: 0.00790488100648228
Position 5042: 0.007732878868121985
Position 2023: 0.007566797561057866
Position 13744: 0.007465183381426785
Position 921: 0.007458355691581407
Position 1385: 0.007241172688842238
Position 15910: 0.007179525479942486
Position 24197: 0.00714244832659307
Position 20823: 0.007123127406363046
Position 14218: 0.007109381403903455
Position 14849: 0.006474335691662256
Position 14540: 0.006459577978867631
Position 12589: 0.006297452752946518
Position 2263: 0.005937412525747817
Position 13073: 0.005721468004554193
Position 17807: 0.0056805866336695834
Position 17050: 0.004751222437088075
Position 731: 0.004698855693131075
Position 6758: 0.004451611235234221
Position 24462: 0.004441669640138898
Position 3869: 0.004043137257431466
Position 105: 0.003867620903347094
Position 24234: 0.003817087386429771
Position 6418: 0.0037066115463689686
Position 18655: 0.003695782324849218
Position 12294: 0.0036632535904216005
Position 23760: 0.0035459164399538204
Position 1844: 0.0034939228217517448
Position 14526: 0.0034438070991994457
Position 6422: 0.003018325865763747
Position 25068: 0.0030064516273388105
Position 13058: 0.002969540103627742
Position 2370: 0.0026918921776110864
Position 12957: 0.002654394058546946
Position 9306: 0.002603198168078031
Position 5860: 0.0026012307973001946
Position 2165: 0.0025744408633811915
Position 6211: 0.0024943637137171686
Position 12926: 0.002443246599696622
Position 17885: 0.002411744294988802
Position 4298: 0.0022495469611511095
Position 2140: 0.0022307128502728974
Position 3771: 0.002199177103957978
Position 14058: 0.0021018075770526663
Position 3516: 0.0020786583720263253
Position 8227: 0.001919648843893381
Position 5716: 0.001875233422322395
Position 728: 0.0018733094386550759
Position 1394: 0.001838259185167271
Position 2258: 0.0017356301673058794
Position 21823: 0.0016850212399408876
Position 294: 0.0016248859088875398
Position 5456: 0.0015985577269706224
Position 3734: 0.0015949408873617902
Position 3972: 0.0015336642337273477
Position 5404: 0.0014744651037068828
Position 9042: 0.0013754591812241577
Position 3258: 0.0013549635552478204
Position 18214: 0.0012838831053902505
Position 13670: 0.0012725777109077433
Position 25061: 0.0012267977113444464
Position 5281: 0.0012187065424773885
Position 2581: 0.0011238773339167722
Position 2757: 0.0011140244591775917
Position 7771: 0.0010711876592379176
Position 3879: 0.0010144679503948893
Position 23564: 0.001004551818122207
Position 678: 0.0009842937461149693
Position 26026: 0.0009819676432344256
Position 17877: 0.0009635585883882339
Position 17066: 0.0009373655034283838
Position 14462: 0.0009341270807215072
Position 16810: 0.00090075275972487
Position 25943: 0.0008730858350138876
Position 214: 0.0007555854438521993
Position 23118: 0.0006987605070077095
Position 336: 0.0006938881248436967
Position 23054: 0.0006833917495305628
Position 17861: 0.000660533318896792
Position 20110: 0.0006585664274750706
Position 3691: 0.0006491874921489591
Position 20066: 0.0006271585114135875
Position 26862: 0.0006210256295585586
Position 7678: 0.0006019931522585356
Position 493: 0.0006010152538526355
Position 13906: 0.0005902567605232478
Position 3918: 0.0005644325370744408
Position 16019: 0.0005526630754571195
Position 1398: 0.0005509893527443413
Position 1607: 0.0005398817562642253
Position 16332: 0.0005327129231664459
Position 122: 0.0005247297172255943
Position 1824: 0.0005159020404362998
Position 19129: 0.0005121727489403629
Position 1670: 0.0005032483681414392
Position 4321: 0.0004950789765211358
Position 3837: 0.000480257635232562
Position 3631: 0.0004669529859555086
Position 15899: 0.00045026248623899893
Position 15803: 0.00044086362661235315
Position 17178: 0.00042469903354218813
Position 3090: 0.00041607889073429704
Position 110: 0.00041449509839759744
Position 3739: 0.0004103584723924574
Position 8873: 0.00040814913805505736
Position 24289: 0.0004053826110188261
Position 6009: 0.00040103913884777904
Position 17872: 0.0003739134435108814
Position 6017: 0.000364739253690417
Position 5771: 0.0003606669531201071
Position 489: 0.00035472607233671456
Position 16023: 0.0003506763829320084
Position 13109: 0.0003444319290391801
Position 15746: 0.00033967459502656696
Position 14900: 0.00030925424086696094
Position 4546: 0.0003024918746617429
Position 5724: 0.00029344357830433595
Position 3705: 0.00028508613459359055
Position 8535: 0.00027532149644324424
Position 5023: 0.00026544991933053733
Position 183: 0.00023202195093299867
Position 909: 0.00021288757947872277
Position 5225: 0.00021162309135191952
Position 4993: 0.00019479754141807633
