Gene = Zranb1
index = 1207
Annotated 5SS: [  404 19294 35553 40198 41620 42482 50260 51359 51771]
Annotated 3SS: [18442 35364 40043 41547 42282 50138 51228 51540 52590]
SMsplice 5SS: [  404 29593 35553 40198 41620 46501 50260 51771]
SMsplice 3SS: [29468 35364 40043 41547 46396 50138 51540 53754]
top_k =  1000
Partition function (log Z): -31.071417818349303

Sorted 5' Splice Sites (High to Low Probability):
Position 404: 0.6614201189051585
Position 18: 0.20497978805162523
Position 911: 0.1949359119396031
Position 12654: 0.17784384110285176
Position 13049: 0.13863606429311537
Position 17035: 0.1176467590213579
Position 12984: 0.09587856501776658
Position 4874: 0.08690771476236202
Position 3064: 0.07629634140111945
Position 17020: 0.06917903474964789
Position 12575: 0.06576848003215634
Position 2432: 0.04213392855581064
Position 1486: 0.04006793066263502
Position 17067: 0.01823950730250292
Position 11659: 0.013907462702797536
Position 13102: 0.011771380194253977
Position 712: 0.008210351623867638
Position 17002: 0.007563134034815356
Position 3174: 0.005909032787071731
Position 1331: 0.004375058608546508
Position 1445: 0.0038745045214790344
Position 716: 0.0025711099016692248
Position 2017: 0.0025222224326342047
Position 3616: 0.0022283944303385286
Position 706: 0.0019276078225590396
Position 3626: 0.0015881620519439504
Position 5848: 0.0013850707923839442
Position 6051: 0.0013637184063081589
Position 2061: 0.0012964484016910404
Position 3599: 0.001295219690399402
Position 1354: 0.0009176987660912856
Position 1909: 0.0008661160310636824
Position 938: 0.0007618618667973361
Position 3525: 0.00039636311384787633
Position 1597: 0.0003893398157431546
Position 3476: 0.0002634290976294604
Position 3085: 0.00022710081133277952
Position 2319: 0.00019418389728844036
Position 30: 0.0001423014239339133
Position 4844: 0.00012996942972081686
Position 1836: 0.00012721235716253685
Position 369: 0.00011161490160776023
Position 2851: 0.00011106372558774621
Position 1896: 9.586110771022255e-05
Position 1763: 7.451850084575557e-05
Position 739: 7.06156386885728e-05
Position 227: 6.122023538303731e-05
Position 1460: 5.755773117044251e-05
Position 44: 5.527742639140987e-05
Position 267: 5.186500906213482e-05
Position 714: 3.791490408031692e-05
Position 720: 3.706403108089414e-05
Position 2898: 3.248640734201308e-05
Position 3334: 2.756523671038287e-05
Position 63: 2.5102948942072915e-05
Position 47: 2.261944500194518e-05
Position 539: 2.1781943453693235e-05
Position 472: 1.9043544052613667e-05
Position 80: 1.6744246043897293e-05
Position 772: 1.3602483023692719e-05
Position 450: 1.300658717234165e-05
Position 1497: 1.1605224029550102e-05
Position 776: 1.1535995842700656e-05
Position 1116: 1.040918744828119e-05
Position 762: 1.0077903827181026e-05
Position 1947: 9.203035491761355e-06
Position 647: 8.430463172586795e-06
Position 418: 8.394313519839525e-06
Position 1859: 6.824973937874959e-06
Position 102: 5.605574404560507e-06
Position 556: 5.2568584854585325e-06
Position 863: 5.168288239784211e-06
Position 942: 4.3574428532323576e-06
Position 1157: 3.68560832480535e-06
Position 121: 2.89271593939332e-06
Position 1869: 2.8787783085152924e-06
Position 334: 2.8175918653665014e-06
Position 510: 2.6781466567715696e-06
Position 1420: 2.6026888100181307e-06
Position 542: 2.5677018383928015e-06
Position 326: 2.5546694108870418e-06
Position 1145: 1.6012370083857954e-06
Position 782: 1.5438014352903711e-06
Position 313: 1.5087281678711089e-06
Position 983: 1.3902254471199728e-06
Position 143: 1.3857254509971032e-06
Position 1197: 1.3368444725736806e-06
Position 35: 1.285132823973546e-06
Position 1203: 1.2841465343673056e-06
Position 3046: 7.129635155658493e-07
Position 1557: 7.021093733358136e-07
Position 1862: 6.81149984495893e-07
Position 869: 6.354702930958195e-07
Position 925: 6.136731554418664e-07
Position 2540: 5.716842676025015e-07
Position 1234: 5.454914703637071e-07
Position 1006: 4.998819229936172e-07
Position 880: 3.697830188709705e-07
Position 1056: 3.611607355786488e-07
Position 1192: 3.397508249142405e-07
Position 605: 3.217418038613566e-07
Position 1044: 2.776335774251907e-07
Position 620: 1.3949801487431368e-07
Position 961: 1.0173604248249487e-07
Position 634: 9.123413716767818e-08
Position 1088: 3.3549848502514105e-08
Position 802: 1.2485131582109013e-08
Position 832: 8.99866695839205e-09
Position 1216: 5.899451788131671e-09
Position 2089: 4.8943555527472874e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16901: 0.6894870503315103
Position 12787: 0.2630828177154274
Position 12550: 0.19769974018815784
Position 17099: 0.11113354682084114
Position 18170: 0.10149488828748282
Position 4746: 0.09702472883555033
Position 16485: 0.06509713140793644
Position 7407: 0.056014700514833544
Position 2947: 0.04946709666465414
Position 12378: 0.04715925067521179
Position 853: 0.04059058415931125
Position 1288: 0.03947060300269086
Position 2237: 0.03915717942410945
Position 2979: 0.030443206838256236
Position 3385: 0.021327355107098274
Position 634: 0.018123435500119613
Position 13803: 0.015853208728380024
Position 6631: 0.014653671178558147
Position 11463: 0.013907462702797536
Position 5812: 0.012575189497950333
Position 2272: 0.011607173978995324
Position 575: 0.00997060884390013
Position 1298: 0.009903879868471214
Position 3428: 0.009513624165429864
Position 1208: 0.007832618145498455
Position 10694: 0.007637757959830098
Position 9669: 0.005786322855820937
Position 7372: 0.0051508073107215625
Position 13164: 0.0035519131315703027
Position 772: 0.003549426666134518
Position 8141: 0.003517773539614213
Position 8437: 0.003496188992280997
Position 7767: 0.0034845332200199156
Position 3013: 0.003154396773412067
Position 5691: 0.0031151979784370086
Position 4620: 0.0027318765114364703
Position 2387: 0.0026851786936599262
Position 1835: 0.002553921417395145
Position 2700: 0.002489433879642326
Position 742: 0.002382581528439507
Position 7676: 0.002114899851166495
Position 6882: 0.0017363379447076274
Position 739: 0.0016120548968279623
Position 1736: 0.0015813048517134805
Position 4275: 0.0015783390975508901
Position 2891: 0.001402717419493372
Position 5835: 0.0013585668268231512
Position 3061: 0.0012799580548875883
Position 11804: 0.0012681707148248112
Position 2346: 0.0012030512023080422
Position 5047: 0.001046044495911266
Position 11928: 0.0010386425054093212
Position 6420: 0.001024415342399208
Position 1406: 0.0009898836297824699
Position 1888: 0.0009757545773946066
Position 8456: 0.0009714309385371141
Position 9492: 0.0008783361379927662
Position 11905: 0.0008604111202596099
Position 861: 0.0007159579492540753
Position 8941: 0.0006919318351418653
Position 10587: 0.0006817127281255982
Position 174: 0.0006745000322659148
Position 5530: 0.0006338152343524706
Position 8680: 0.0005811802505577843
Position 5514: 0.0005677543688478183
Position 2430: 0.000555085933181398
