Gene = Poln
index = 832
Annotated 5SS: [    59  19732  36338  40346  46843  50563  52640  54089  55370  56140
  60098  61135  62362  64273  65551  89547  90533  92352 136703 145143
 155206 155947 159862 160609]
Annotated 3SS: [ 19586  36257  39844  46651  50449  52481  54019  55308  56074  60013
  61038  62304  64218  65484  89488  90454  92236 136619 145010 155094
 155867 159793 160546 161938]
SMsplice 5SS: [   198   2044   5926  36338  50563  52640  56140  60098  61135 136703
 145143 155206 155947 159862 160609]
SMsplice 3SS: [  1858   5696  36257  50449  52481  56074  60013  61038 136619 145010
 155094 155867 159793 160546 161938]
top_k =  1000
Partition function (log Z): -70.22623625250091

Sorted 5' Splice Sites (High to Low Probability):
Position 5926: 0.9922491273074777
Position 2044: 0.6802043035127432
Position 198: 0.45119886193699704
Position 59: 0.347466634851812
Position 678: 0.21413626664713248
Position 3533: 0.142083653500131
Position 14231: 0.06842548731934077
Position 70: 0.04256113170189016
Position 3201: 0.036763163863939255
Position 186: 0.027178266946339236
Position 3296: 0.025982406435535947
Position 13003: 0.025166733262322685
Position 9916: 0.017573158008839334
Position 14139: 0.01522442397303638
Position 10910: 0.012147979331810534
Position 4488: 0.011733826893528681
Position 20889: 0.010534383609383604
Position 4435: 0.009711090036484812
Position 17872: 0.009453874198417192
Position 2679: 0.00800176423668555
Position 11398: 0.007866005692052152
Position 14641: 0.007759086256624255
Position 1979: 0.007607598429884525
Position 11415: 0.00583111337088331
Position 154: 0.005553615543247768
Position 223: 0.005427712332842301
Position 5597: 0.00540833459548937
Position 14655: 0.005286942866331284
Position 133: 0.004124645023288935
Position 5100: 0.004056341694904556
Position 5073: 0.0040050552372756
Position 3537: 0.003885671402216308
Position 11403: 0.0035421433632621038
Position 5262: 0.003533969205327711
Position 3139: 0.0028594768244956316
Position 10901: 0.002798305734682501
Position 9102: 0.002700224774433749
Position 12997: 0.0026809258332310135
Position 6978: 0.0024883085281038582
Position 342: 0.0023800125539621504
Position 6594: 0.0023338841110385738
Position 1054: 0.002246691120524
Position 6147: 0.002189925179067962
Position 550: 0.0020833280110963254
Position 10839: 0.0016439331444562531
Position 4518: 0.0015235397349806406
Position 227: 0.0014675848318616326
Position 5889: 0.0014273825658058616
Position 3237: 0.0014054352352976484
Position 9993: 0.001297120616603805
Position 5818: 0.0012578233375348778
Position 3829: 0.0012195102067397016
Position 495: 0.0011776062683881874
Position 5080: 0.001146979954141909
Position 647: 0.0011424671110127048
Position 3906: 0.0011248651370648073
Position 5276: 0.0011000005507429504
Position 14590: 0.001077376793261267
Position 1273: 0.000992240800796194
Position 5153: 0.0009302414652029948
Position 2495: 0.0009246633428078373
Position 10680: 0.0009041170608982591
Position 1622: 0.0008455725588281859
Position 5797: 0.0008148953797310755
Position 7982: 0.0008095328877448539
Position 3234: 0.0007830894646479056
Position 7987: 0.0006360901733485702
Position 450: 0.000623064579281631
Position 9583: 0.000617629858622203
Position 4466: 0.0006120844272071589
Position 10505: 0.0005384610624310582
Position 4619: 0.0005270210055897814
Position 6129: 0.0004975239631722405
Position 5002: 0.0004922657763356732
Position 914: 0.0004775058084852734
Position 2513: 0.000471357373405117
Position 3186: 0.0004701664473675489
Position 890: 0.0004674012666994981
Position 7194: 0.00045618753499604924
Position 156: 0.00045598967903925827
Position 2400: 0.0004437715883813574
Position 9230: 0.00044373787743552645
Position 7117: 0.000433437404884791
Position 10551: 0.0004231208025009212
Position 911: 0.0004178805707964601
Position 5077: 0.0003328975046354645
Position 1288: 0.0003236664471756808
Position 944: 0.00030571409204725817
Position 8454: 0.00028510353727632156
Position 8891: 0.00027809576549844324
Position 2000: 0.0002542929747661036
Position 1995: 0.0002509116622644479
Position 1450: 0.00024876890570738985
Position 1940: 0.00023726034254818135
Position 209: 0.00023318978235852515
Position 5215: 0.00022052819868695748
Position 287: 0.0002138345750647183
Position 2076: 0.0001898458300476889
Position 18: 0.00018403246795170334
Position 4499: 0.00017871252376044572
Position 4208: 0.0001568642056603875
Position 3853: 0.00015645628976063817
Position 4809: 0.00015381400728459803
Position 737: 0.00014038687830280434
Position 1533: 0.00013802715977132062
Position 3867: 0.00012872424434161195
Position 3302: 0.00012700739522504453
Position 2524: 0.0001153180025131786
Position 1234: 0.00011160868181113813
Position 2613: 0.00010938363121255177
Position 3435: 0.00010074650878771017
Position 501: 8.035586182465174e-05
Position 1385: 7.882613892372538e-05
Position 1606: 7.461717889616755e-05
Position 1948: 7.064363520824704e-05
Position 3311: 6.974505994324183e-05
Position 975: 6.972167042178881e-05
Position 1819: 6.0882771362975546e-05
Position 1946: 5.566521268637923e-05
Position 510: 3.553637512511965e-05
Position 484: 2.7555003274577952e-05
Position 489: 2.729452689916458e-05
Position 202: 1.0389899128611192e-05
Position 81: 9.71225859104029e-06
Position 498: 8.908353902329412e-06
Position 2478: 8.627769263991277e-06
Position 39: 7.000014549214194e-06
Position 2467: 4.692825986590949e-06
Position 313: 4.570709776396169e-06
Position 74: 3.878980212751054e-06
Position 2232: 3.71317189893329e-06
Position 2490: 3.5147330020906305e-06
Position 4397: 2.940302113757905e-06
Position 358: 2.7063800993494574e-06
Position 508: 2.6921212153704384e-06
Position 350: 2.5689896173357183e-06
Position 65: 2.0727042452009223e-06
Position 2538: 1.296531255829909e-06
Position 471: 1.2348690666791386e-06
Position 6125: 1.1902592204299253e-06
Position 6804: 1.0823825480154497e-06
Position 3796: 8.910034292782629e-07
Position 423: 8.390360842337694e-07
Position 2446: 7.951712976590443e-07
Position 177: 7.654367453463002e-07
Position 751: 7.329911509563632e-07
Position 2386: 7.270581262777948e-07
Position 1651: 6.816738280073394e-07
Position 1506: 6.698473434173577e-07
Position 5879: 3.7530966749264045e-07
Position 436: 3.6465671618827656e-07
Position 598: 3.0161605226336896e-07
Position 377: 2.8507351167430136e-07
Position 6144: 1.71632834282824e-07
Position 572: 1.631345327298952e-07
Position 356: 1.3277151596124984e-07
Position 658: 1.222036441883285e-07
Position 5983: 1.0457491811510839e-07
Position 5918: 9.002758513529767e-08
Position 578: 8.866477620003189e-08
Position 438: 8.821592621684538e-08
Position 5847: 8.288901571434473e-08
Position 5866: 7.709112655879865e-08
Position 924: 6.526254302962276e-08
Position 5791: 5.723771237704424e-08
Position 5932: 5.69517346534774e-08
Position 2607: 4.709488787759787e-08
Position 616: 4.703194423889967e-08
Position 564: 4.1026349351770634e-08
Position 2294: 3.54413719612647e-08
Position 589: 3.537319033767778e-08
Position 1023: 2.891282168543729e-08
Position 968: 1.2122789609421292e-08
Position 825: 2.800529653268551e-09
Position 1260: 2.655775525196851e-09
Position 1245: 2.5615164623802002e-09
Position 792: 9.02588529761046e-10
Position 779: 8.123812285490056e-10
Position 379: 1.2384286576661685e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5696: 0.9966989555315608
Position 15341: 0.6850765761425012
Position 1858: 0.5679128973423576
Position 3092: 0.1394427904613375
Position 593: 0.09184582190604758
Position 22141: 0.06043089765730414
Position 14130: 0.03747643110016409
Position 14020: 0.03674561147431827
Position 19980: 0.03379616091470969
Position 1953: 0.030558316646054566
Position 1725: 0.02817895410874242
Position 15289: 0.027881595868617715
Position 3260: 0.025681125057189072
Position 10782: 0.024121423763495943
Position 4376: 0.022184717656232967
Position 3446: 0.019058268312615097
Position 12934: 0.019035839388463472
Position 17713: 0.017664069113188095
Position 1806: 0.017493103315180284
Position 1901: 0.01687677973566946
Position 4978: 0.01610153513382113
Position 14494: 0.014869835644380141
Position 20752: 0.013940675024149949
Position 9716: 0.01338595399024968
Position 1891: 0.01295530252708106
Position 11283: 0.011571332510300196
Position 3421: 0.011492589225073154
Position 3399: 0.010910013796924996
Position 12782: 0.01000021640481803
Position 8162: 0.00998659007019534
Position 16789: 0.009367164054869677
Position 11271: 0.008950396812849662
Position 18020: 0.008049997341597778
Position 1959: 0.006958315425278045
Position 9791: 0.006929998504587601
Position 6060: 0.006824374501478485
Position 14057: 0.006527803041726596
Position 19030: 0.006415529420774039
Position 2374: 0.0059330517808551635
Position 14168: 0.005744215082458815
Position 10281: 0.005623825118338439
Position 14775: 0.005466709533600305
Position 6449: 0.0046500279478741795
Position 610: 0.00455925678508344
Position 13864: 0.004501163090218755
Position 11698: 0.004317999135605463
Position 11779: 0.004191788624003646
Position 16806: 0.0040759981356504665
Position 5372: 0.0038385107248294415
Position 1676: 0.0036551483804621965
Position 15957: 0.0032870400080785224
Position 10713: 0.00327322821346175
Position 12821: 0.0031674909547687465
Position 12363: 0.003152023217105519
Position 18637: 0.003010608218504989
Position 6919: 0.002867880587842146
Position 10607: 0.002836668592943413
Position 16467: 0.0028074712717302097
Position 10418: 0.0027637249175244453
Position 9490: 0.002615647586667663
Position 880: 0.0025843450288052547
Position 10243: 0.002530212229893294
Position 2583: 0.002498978672707262
Position 9735: 0.002466680712803487
Position 9068: 0.0024521920436016485
Position 367: 0.0024416007374778803
Position 419: 0.0024319317241796473
Position 9262: 0.002210999558705014
Position 3704: 0.002087622718951802
Position 460: 0.002028335651638507
Position 16201: 0.0019101885242126864
Position 5713: 0.0018976927497593708
Position 10909: 0.0018758737531885793
Position 13105: 0.001865134291811094
Position 397: 0.0018099454851409117
Position 1691: 0.001745601925660442
Position 484: 0.0016887450708343674
Position 8346: 0.001672484971394084
Position 5430: 0.0015698351479184222
Position 19248: 0.001498635479371132
Position 7981: 0.0014878239162300709
Position 12115: 0.0014711048191208447
Position 13520: 0.0014255690733214717
Position 13401: 0.0014204001739449566
Position 8087: 0.0013709485809266207
Position 19217: 0.0012987011397156255
Position 4281: 0.0012926726450978965
Position 6933: 0.0012759840388838792
Position 7646: 0.0012712655109623683
Position 7511: 0.0011936712563771414
Position 3347: 0.0011863682016244445
Position 12265: 0.0011756973692197128
Position 3456: 0.001167187853507391
Position 11313: 0.001096282648807605
Position 7579: 0.001082663478665394
Position 9301: 0.0010714289112433496
Position 13031: 0.0010706041378865001
Position 7291: 0.0010576328033757557
Position 7401: 0.00104225972704873
Position 9475: 0.0010167519231494265
Position 3207: 0.001008396378765962
Position 7066: 0.0009752824059953907
Position 14879: 0.0009692306979260841
Position 495: 0.0009670027361361132
Position 3234: 0.0009158458022139154
Position 831: 0.0009118655078200386
Position 15836: 0.0009056364237880326
Position 8716: 0.0008666685887063952
Position 1121: 0.0008540908804759964
Position 7799: 0.0008342132341160907
Position 13493: 0.0008107932787341766
Position 7310: 0.0007849123359193196
Position 9749: 0.0007637643965255913
Position 3359: 0.000758347445248258
Position 8389: 0.0007541268380650908
Position 434: 0.0007423941733270989
Position 3465: 0.000736886902409886
Position 8974: 0.0007133557450147423
Position 8220: 0.0007032247257330421
Position 13654: 0.0006907496814103492
Position 9978: 0.0006642645991718938
Position 9568: 0.0006289891102555198
Position 8870: 0.0006284894147239644
Position 10672: 0.0006260154183500428
Position 3273: 0.0006208638109685789
Position 9343: 0.0006101050598653439
Position 12516: 0.0006069416302771744
Position 6548: 0.0006057388850085499
Position 6488: 0.0005876570316084374
Position 6335: 0.0005864118346121374
Position 1532: 0.0005796525606133729
Position 14790: 0.0005786474025232778
Position 13698: 0.0005462409625132308
Position 10500: 0.0005343568367389338
Position 9519: 0.00053324077574139
Position 11261: 0.0005234781213317708
Position 1004: 0.0005221027990456218
Position 12483: 0.00047388069080225143
Position 16988: 0.0004621269884733309
Position 6877: 0.00043942898204197775
Position 16587: 0.00043900553768135193
Position 9881: 0.0004348449826362186
Position 3365: 0.00042540630476626477
Position 5716: 0.00041483904217379664
Position 3676: 0.0003942394388571816
Position 7358: 0.00038944032011668534
Position 7089: 0.0003852869761530295
Position 4349: 0.0003810078313023973
Position 13070: 0.00037018545295557624
Position 2463: 0.00036335022701132155
Position 1526: 0.0003602294274642325
Position 2272: 0.00035549010020415007
Position 15648: 0.0003541069481876183
Position 11056: 0.0003476157585258463
Position 16037: 0.00034702960151142026
Position 15366: 0.00034679388379004736
Position 10842: 0.00033725947164022266
Position 7720: 0.0003351788123796015
Position 3218: 0.0003186173192601816
Position 10447: 0.0003084029834430691
