Gene = Blzf1
index = 183
Annotated 5SS: [  343  1051  5206  7945  9251 11780]
Annotated 3SS: [  972  4768  7744  9121 11559 15077]
SMsplice 5SS: [  343  1051  5482  7945  9251 11780]
SMsplice 3SS: [  972  5356  7744  9121 11590 15077]
top_k =  1000
Partition function (log Z): -0.2895246262214968

Sorted 5' Splice Sites (High to Low Probability):
Position 9251: 0.9597291035184223
Position 1051: 0.9349687731990779
Position 343: 0.9180196416339222
Position 11780: 0.8894498037960842
Position 7945: 0.7934152784429288
Position 5206: 0.6157996504660718
Position 5482: 0.6095611142728726
Position 3642: 0.3484060274643437
Position 6572: 0.33478703362894385
Position 5456: 0.1449959343289054
Position 4696: 0.10861971915400882
Position 6510: 0.09559106998710619
Position 7752: 0.07656277927934538
Position 14607: 0.04267280638833138
Position 7167: 0.04083971447696624
Position 328: 0.04076343798548959
Position 6493: 0.038082257296523196
Position 5113: 0.0354654443824384
Position 13877: 0.035322529837735116
Position 869: 0.03324579906334116
Position 7926: 0.031220566546901665
Position 6925: 0.03069028224248249
Position 3720: 0.026724766248072403
Position 830: 0.025409739969506014
Position 15425: 0.02361713920588014
Position 1257: 0.02089841374201134
Position 714: 0.015493730755254401
Position 4900: 0.015478466799176348
Position 5032: 0.014541190525191016
Position 6732: 0.014381868694159815
Position 3586: 0.013780522909124614
Position 433: 0.013717352748346167
Position 873: 0.011605079607995537
Position 11460: 0.011489120047196629
Position 11374: 0.010759499269217612
Position 9732: 0.01074071545509943
Position 10296: 0.009782954885251764
Position 4533: 0.0077190112428718975
Position 212: 0.007345637527638251
Position 14602: 0.0067731575201233785
Position 14715: 0.006424958416637775
Position 9529: 0.00620335073037472
Position 3399: 0.005714710490253818
Position 2005: 0.005654763478589896
Position 15184: 0.005272486597791765
Position 377: 0.005144993002849432
Position 4687: 0.004861910608562303
Position 12860: 0.004837884505806156
Position 48: 0.004532440288092758
Position 8569: 0.004333000034130794
Position 9532: 0.003971684536024184
Position 3371: 0.0037635730125217793
Position 13871: 0.0036005777882454
Position 7860: 0.0034436234747878902
Position 7909: 0.003439501353029074
Position 10129: 0.0033967100373673894
Position 15821: 0.0032287765641165252
Position 15323: 0.0030121625575155906
Position 10292: 0.0025624321422604733
Position 14639: 0.0024006106618355977
Position 1955: 0.0023117501199537423
Position 2564: 0.0023019591147230263
Position 6432: 0.002133825655669559
Position 14070: 0.001976302051279799
Position 3060: 0.0019039532734953376
Position 6822: 0.0015987831683096656
Position 9582: 0.0015457189209016084
Position 4886: 0.0011738460498770386
Position 3496: 0.0011203004283258133
Position 3051: 0.0009059210331877797
Position 6842: 0.0008845190565608157
Position 9221: 0.0008727038446538175
Position 8353: 0.0008354119765145553
Position 3077: 0.0007903238317953793
Position 3656: 0.0007770489292597014
Position 13373: 0.0007628126776679492
Position 391: 0.0007452749068602795
Position 3472: 0.0007226624103977469
Position 10772: 0.0007121883954627529
Position 2813: 0.0006853483118744795
Position 5503: 0.0006358113064966501
Position 2977: 0.0005755914581607503
Position 418: 0.0005527365910313615
Position 5661: 0.0005406894586519799
Position 203: 0.0005300219488369584
Position 1827: 0.0005291485559063634
Position 6596: 0.0005096871016928248
Position 2021: 0.0005007935783133889
Position 4833: 0.00048131514661808297
Position 6576: 0.0004649002164817264
Position 14738: 0.0004615640535112738
Position 4572: 0.0004610919422712425
Position 8118: 0.00042812534977736843
Position 704: 0.00039066300134165234
Position 2661: 0.00038389394229001935
Position 12982: 0.0003605957533520044
Position 3937: 0.00035049882756249344
Position 1248: 0.00029548233258069526
Position 193: 0.00028829009724362187
Position 4963: 0.0002774897780221561
Position 249: 0.00026918094841933416
Position 724: 0.0002658788815365749
Position 2871: 0.000250345170014604
Position 659: 0.00021261675366143876
Position 4425: 0.00018934225115139537
Position 741: 0.00017630209741260143
Position 5414: 0.00016932151864238642
Position 143: 0.00016545177044330006
Position 3984: 0.00014774691921354966
Position 63: 0.00014133586298630706
Position 3969: 0.00013885931338838815
Position 621: 0.00011872000303743237
Position 4189: 0.00010037929973457968
Position 363: 9.943259691948153e-05
Position 636: 9.45780972516202e-05
Position 280: 8.120460054010193e-05
Position 347: 6.95870674845436e-05
Position 147: 6.830212435371148e-05
Position 5460: 6.419602142971403e-05
Position 1399: 5.856346263716993e-05
Position 316: 5.433188318208489e-05
Position 300: 5.169533000319954e-05
Position 403: 4.27206983590202e-05
Position 690: 4.077902536184944e-05
Position 610: 3.119429827816728e-05
Position 911: 2.9204457385199983e-05
Position 761: 2.6096294890015078e-05
Position 569: 2.4728502713319158e-05
Position 695: 2.238433193005593e-05
Position 14: 2.2162295176335132e-05
Position 151: 1.546688368234786e-05
Position 365: 1.5247572834385374e-05
Position 9123: 1.5147347718220539e-05
Position 812: 1.4889111570031655e-05
Position 756: 1.3883630376159137e-05
Position 12360: 1.369360741254412e-05
Position 3: 1.3264509443322046e-05
Position 11751: 1.258107309788963e-05
Position 12364: 1.2164946653032267e-05
Position 642: 1.0851701230526292e-05
Position 230: 1.0169879267942755e-05
Position 103: 9.823242136976325e-06
Position 22: 7.522726309141741e-06
Position 9296: 7.386189017287881e-06
Position 776: 7.320441450347679e-06
Position 9313: 7.218329444714033e-06
Position 141: 6.460635679047704e-06
Position 9226: 5.337263343630075e-06
Position 436: 4.884236765111544e-06
Position 191: 4.024313640476881e-06
Position 955: 3.7509745372288713e-06
Position 758: 3.2441887071953737e-06
Position 228: 2.34590426118988e-06
Position 1798: 1.6434716504502386e-06
Position 1036: 1.615228147114794e-06
Position 261: 1.539116377896977e-06
Position 77: 1.0921776380135994e-06
Position 112: 8.556779264340465e-07
Position 1055: 8.315953899065714e-07
Position 1100: 4.070140106532537e-07
Position 1588: 3.8379885418458395e-07
Position 1438: 3.296538981591189e-07
Position 1112: 2.666669576097501e-07
Position 980: 2.505174128624239e-07
Position 2903: 2.408842474388514e-07
Position 157: 2.3830581221556387e-07
Position 571: 1.9192301199109928e-08
Position 2655: 1.4116415347016834e-08
Position 272: 1.3673864601147434e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9121: 0.8877566117066826
Position 972: 0.8284010514079587
Position 5356: 0.7522718325461331
Position 11590: 0.7437305549656142
Position 15077: 0.7432917174026783
Position 7744: 0.5470472815270845
Position 3564: 0.3546092997793915
Position 4768: 0.3358867680649934
Position 6431: 0.30527908968540934
Position 7817: 0.21853629084706847
Position 4993: 0.1949620058815262
Position 6408: 0.1725931941445721
Position 829: 0.09975369750181327
Position 11559: 0.0934754634752008
Position 7585: 0.08670401325389546
Position 14530: 0.0856862211079453
Position 9164: 0.06303776914536748
Position 4929: 0.05760142567000074
Position 13813: 0.048016114353280626
Position 7798: 0.04801579940656136
Position 4480: 0.04329224724760091
Position 15948: 0.041145376839095055
Position 4502: 0.039021723163253315
Position 5022: 0.03306276418071457
Position 6692: 0.03295485547273795
Position 579: 0.031728834835930766
Position 11626: 0.031323184946036614
Position 7093: 0.03049254169067281
Position 12734: 0.02363252816068165
Position 11373: 0.023228352890150173
Position 9391: 0.01945329796978386
Position 4424: 0.019410114379897963
Position 776: 0.01865069717233142
Position 15526: 0.01791038040944352
Position 12753: 0.017338159597861117
Position 4556: 0.017077841732634786
Position 4801: 0.016990195211665386
Position 12603: 0.014799348874988573
Position 5031: 0.013793300331585545
Position 735: 0.01196150213181661
Position 5073: 0.01182191237234966
Position 13271: 0.011265349209764597
Position 14230: 0.010974920173792369
Position 4886: 0.010495409543350709
Position 11530: 0.010176022344770148
Position 15677: 0.009819659509278213
Position 3492: 0.009661593265206865
Position 3291: 0.008545711684035177
Position 15099: 0.008498187189645044
Position 1153: 0.008392189968852782
Position 14010: 0.00815647541821161
Position 7529: 0.007982818930223404
Position 6908: 0.007039937805157713
Position 1173: 0.00703496647592274
Position 3223: 0.007017655462429931
Position 11914: 0.006983157253802601
Position 700: 0.006391887086300081
Position 12637: 0.006152707061998227
Position 10044: 0.00544617331471036
Position 3357: 0.005183767001219538
Position 1936: 0.005155168667205557
Position 13230: 0.00489111176465557
Position 7008: 0.004866651747605165
Position 3457: 0.004667307950584603
Position 9151: 0.004394456213482681
Position 13484: 0.004319093168481972
Position 914: 0.004236126130285274
Position 1008: 0.004107917484951627
Position 11712: 0.0038799442116703347
Position 9132: 0.0037740012432829215
Position 10208: 0.0037573795758795935
Position 11206: 0.0037089991332514066
Position 15399: 0.003279222849840703
Position 11235: 0.003268472430146726
Position 13944: 0.0031299667240532562
Position 13616: 0.0031261893589018264
Position 12674: 0.0030416805290905654
Position 1203: 0.002987906490948693
Position 11176: 0.0029870756290179094
Position 5365: 0.002836973136555486
Position 11751: 0.0028150533262563814
Position 11876: 0.002796622827834695
Position 14550: 0.002716163672040733
Position 13698: 0.00266045443377245
Position 6220: 0.0026027110617412503
Position 13979: 0.002409483847186974
Position 14999: 0.0024037213995435885
Position 14916: 0.0023779210904768203
Position 14165: 0.002376462168681522
Position 14971: 0.002335390575875128
Position 4957: 0.002184362442823141
Position 4798: 0.0021537527426866757
Position 2994: 0.002142571906086114
Position 10180: 0.0020955356190098784
Position 10115: 0.002032606183318737
Position 6875: 0.001978294466401611
Position 14556: 0.0019706356667436174
Position 657: 0.0019655991158419165
Position 15202: 0.0019519725333438302
Position 14841: 0.0019508719338859973
Position 15593: 0.0019000985702889639
Position 14387: 0.0018896014839848063
Position 13332: 0.0018886985422051723
Position 11642: 0.0018882252923836437
Position 3370: 0.001841533091259076
Position 134: 0.0018070831524561442
Position 4804: 0.0018014812730603607
Position 3545: 0.001743335830912563
Position 3411: 0.0017392475971060154
Position 3246: 0.0017202495289236014
Position 10016: 0.0017100982173687167
Position 8525: 0.0017097656630381869
Position 4484: 0.0016565472403929922
Position 3529: 0.0015840737856436028
Position 1833: 0.0015517559000343551
Position 2453: 0.0015273995659182138
Position 13905: 0.001385165606072414
Position 4909: 0.0013230183040200305
Position 13561: 0.0012852525184771219
Position 15423: 0.0012621336053716334
Position 911: 0.0012542917947677406
Position 3257: 0.001233132240014424
Position 9510: 0.001231964889873745
Position 8144: 0.0011832927217394883
Position 15722: 0.0011473359433022653
Position 15913: 0.0011278775116747766
Position 8452: 0.0011097271534909058
Position 13007: 0.001104911463258121
Position 13444: 0.0011019206472707402
Position 6695: 0.0010776729169443924
Position 11427: 0.0010675790261043515
Position 4451: 0.001067315498712096
Position 842: 0.0010265166219085911
Position 13291: 0.0009765810284230146
Position 11232: 0.0008965103774031153
Position 6475: 0.000877268330972476
Position 12286: 0.0008261821520406173
Position 10140: 0.0008252801316868635
Position 2729: 0.0008116728860150031
Position 165: 0.0007786231668248636
Position 9170: 0.0007652689298622041
Position 9678: 0.0007324486632911975
Position 9598: 0.0007222593503041156
Position 9714: 0.0007138580811894594
Position 678: 0.0006932695381654603
Position 781: 0.0006674358939358785
Position 13419: 0.0006628644318390545
Position 9003: 0.0005975104093082034
Position 12853: 0.0005788497043028077
Position 2546: 0.0005481116295996737
Position 2798: 0.0005429221737959842
Position 12777: 0.0005327536438152299
Position 9601: 0.000528799525279245
Position 5289: 0.0005285775016063586
Position 12242: 0.0005282782108675023
Position 1248: 0.0005260152755497977
Position 8425: 0.0005254433031157166
Position 1781: 0.0005229231109659248
Position 11738: 0.000510553398682602
Position 3439: 0.0005076831169838988
Position 14895: 0.0004734015500816279
Position 3803: 0.0004512297106492951
Position 12774: 0.00044399918605710667
Position 2638: 0.0004347584343814385
Position 584: 0.0004319300947625697
Position 199: 0.0004240904043073093
Position 11955: 0.00041712469196141644
Position 2903: 0.0004150047974689015
Position 13073: 0.00041101782011658945
Position 10215: 0.0004032128817514672
Position 986: 0.0004003869568603896
Position 12926: 0.0003904658638389611
Position 4795: 0.00038380790953811627
Position 3243: 0.0003805483744355506
Position 636: 0.00037817954112503435
Position 14729: 0.0003710918974145286
Position 9550: 0.00037079264850948114
Position 1875: 0.00034935745334997855
Position 12496: 0.0003457393166280877
Position 432: 0.0003397180576161925
Position 8385: 0.00033536833466878406
Position 4336: 0.00033267534019895516
Position 9658: 0.00033205672163690286
Position 12616: 0.0003303117404975306
Position 13539: 0.00032350090122633185
Position 4512: 0.00032075857942881356
Position 8954: 0.0003163795277069203
Position 14390: 0.00031175301491368266
Position 9056: 0.000311663990964819
Position 10761: 0.0003024887316458704
Position 9638: 0.0002942357409693575
Position 9507: 0.00029213504701333095
Position 1723: 0.00028776519677251505
Position 2855: 0.00028688151652095703
Position 10541: 0.0002660457737286638
Position 9541: 0.0002583336581655086
Position 9622: 0.0002579432288931463
Position 8276: 0.00024509684399250705
Position 9582: 0.00024300631240635524
Position 853: 0.00023501701942013094
Position 12353: 0.00022674847948313988
Position 2972: 0.00022209337923272064
Position 3203: 0.00021641082428721425
Position 6644: 0.00021558930039980141
Position 5603: 0.00018943132723057366
Position 10978: 0.0001892053597040126
Position 616: 0.0001888565743455168
Position 3888: 0.00018587534951513694
Position 1744: 0.00018452142130236424
Position 12397: 0.00018213521138248426
Position 2456: 0.00017809705430743003
Position 7961: 0.0001738902878831373
Position 2506: 0.0001633237532967218
Position 11941: 0.0001608727401830775
Position 2924: 0.00015927853215013993
Position 10462: 0.00015624463840525058
Position 3168: 0.0001555308060871839
Position 11927: 0.00015254855822315581
Position 267: 0.0001365565875856612
Position 1610: 0.0001342495137486283
Position 665: 0.0001338026649872655
Position 8045: 0.00013078258438480863
Position 1944: 0.00012854964694011318
Position 1124: 0.00012748271504448504
Position 10679: 0.00012442560232221885
Position 3632: 0.0001242325755309953
Position 4833: 0.00012129862956605847
Position 8323: 0.00011535139957335307
Position 13299: 0.00011485554614084686
Position 1766: 0.00011338195367547535
Position 1886: 0.0001121397490160266
Position 11892: 0.00011172777570917639
Position 684: 0.00011055063517618662
Position 704: 0.00010884685681177799
Position 1675: 0.00010813082451110427
Position 9053: 0.0001075882493930105
Position 2395: 0.00010374363644704609
Position 1156: 0.0001032682170799598
Position 4059: 0.00010037929973457968
Position 12441: 9.962076833785409e-05
Position 9528: 9.43327583719163e-05
Position 12577: 9.432778795991088e-05
Position 10963: 9.427676146579716e-05
Position 4645: 9.312722360001115e-05
Position 1150: 9.01107126811595e-05
Position 1695: 8.560879930040894e-05
Position 4455: 8.364737044257204e-05
Position 5271: 8.309786120957291e-05
Position 13070: 8.154827979640417e-05
Position 8844: 7.36435303194881e-05
Position 659: 7.331804181135983e-05
Position 4604: 6.93093127442391e-05
Position 462: 6.850233044672161e-05
Position 4631: 6.685690451610798e-05
Position 621: 6.591583046682211e-05
Position 9857: 6.478140873197164e-05
Position 1703: 6.201871992406847e-05
Position 5578: 6.12841375233322e-05
Position 3015: 5.412756911132807e-05
Position 234: 5.2055215628918796e-05
Position 741: 5.138484301620599e-05
Position 168: 5.002661096613639e-05
Position 1726: 4.37409571165246e-05
Position 328: 4.152330007070727e-05
Position 2676: 3.834769480148002e-05
Position 1864: 3.8300161192153296e-05
Position 1686: 3.337243364533439e-05
Position 2417: 3.3304736330912366e-05
Position 3181: 3.3121629084967106e-05
Position 11008: 3.189684494324334e-05
Position 9375: 2.798908727873929e-05
Position 2740: 2.732744588653128e-05
Position 9912: 2.5699218852725428e-05
Position 2908: 2.52991330580106e-05
Position 3398: 2.4537691065876425e-05
Position 708: 2.3760488236054433e-05
Position 1861: 2.3660039469438935e-05
Position 752: 1.970444975529926e-05
Position 1225: 1.9678249979780044e-05
Position 238: 1.9134318671921117e-05
Position 261: 1.8879118066845732e-05
Position 2381: 1.831071559495317e-05
Position 496: 1.827416068457413e-05
Position 2689: 1.7678633319506856e-05
Position 1554: 1.7521213057116156e-05
Position 6245: 1.715690162308635e-05
Position 1533: 1.715333121005553e-05
Position 1036: 1.684241340997057e-05
Position 284: 1.567394790822214e-05
Position 3264: 1.5441240577915902e-05
Position 504: 1.5031989677347634e-05
Position 141: 1.4276880363834453e-05
Position 1894: 1.3957866958978867e-05
Position 1304: 1.3612284848449564e-05
Position 885: 1.3238072585139435e-05
Position 300: 1.2755465384302842e-05
Position 6487: 1.2582836930757424e-05
Position 342: 1.250778458600912e-05
Position 2107: 1.1967060574404919e-05
Position 2177: 1.1338492338587343e-05
Position 280: 9.264830869627805e-06
Position 2782: 9.162422780170092e-06
Position 2509: 8.278837259167386e-06
Position 1616: 8.262398734757461e-06
Position 788: 8.018229639788463e-06
Position 305: 6.633178811071184e-06
Position 1783: 6.489562680919667e-06
Position 2337: 6.018955623312517e-06
Position 6443: 5.750077433424125e-06
Position 3390: 5.198417519273334e-06
Position 296: 4.179024194642337e-06
Position 147: 3.666306097321547e-06
Position 1252: 3.4241779781156498e-06
Position 1169: 3.3861600586136356e-06
Position 332: 2.911098720327757e-06
Position 272: 2.0675712780079965e-06
Position 170: 1.7474364734440336e-06
Position 203: 1.743022713017186e-06
Position 411: 1.6655932532006561e-06
Position 307: 1.3521177110104258e-06
Position 446: 8.40814006833987e-07
Position 210: 6.846403631324082e-07
Position 745: 6.093777866706601e-07
Position 790: 3.99021708233025e-07
Position 9553: 3.1875394691421477e-07
Position 881: 3.0910583069570634e-07
Position 865: 3.071446951288488e-07
Position 313: 2.5177287604385957e-07
Position 347: 2.4781182405462144e-07
Position 2121: 1.9032114832042016e-07
Position 2344: 1.888177787605461e-07
Position 2479: 1.846267789032888e-07
Position 448: 1.5958779674013724e-07
Position 103: 1.5360775065725778e-07
Position 1482: 1.1052160835730909e-07
Position 1572: 8.219821301021723e-08
Position 1313: 6.443249748669905e-08
Position 1434: 5.402375972403921e-08
Position 1579: 3.641718233993954e-08
Position 1392: 3.235697227403625e-08
Position 1459: 2.322653871138568e-08
Position 1420: 1.3432054454149906e-08
Position 1409: 1.2067047123757109e-08
Position 216: 9.584667560747449e-09
Position 403: 9.416515108193677e-09
Position 92: 6.007383910275794e-09
Position 106: 5.78876974920665e-09
Position 1227: 5.636410245413459e-09
Position 1883: 5.44854261900056e-09
Position 1954: 5.152332234762159e-09
Position 220: 5.075118286676099e-09
Position 1445: 4.861650470233582e-09
Position 2465: 4.519376224068354e-09
Position 1788: 3.735474237902498e-09
Position 66: 3.6925117877709733e-09
Position 212: 3.136983485156381e-09
Position 2315: 9.609345247437737e-10
Position 2246: 9.282887215832338e-10
Position 77: 3.741277873754192e-10
Position 386: 1.6747893349513537e-10
Position 384: 8.655660870906359e-11
Position 355: 8.569245765089645e-11
Position 1050: 1.4658161573731683e-14
