Gene = Scg2
index = 950
Annotated 5SS: [165]
Annotated 3SS: [3101]
SMsplice 5SS: [165]
SMsplice 3SS: [230]
top_k =  1000
Partition function (log Z): -7.315842055293647

Sorted 5' Splice Sites (High to Low Probability):
Position 165: 0.9990424449098947
Position 4808: 0.15616965701495528
Position 879: 0.15440754895750528
Position 315: 0.08638822056624149
Position 4341: 0.06918309056921328
Position 2527: 0.04368707602400206
Position 983: 0.03727088541018096
Position 3914: 0.027163476234198847
Position 397: 0.023165513552613374
Position 1071: 0.016755073236294174
Position 4069: 0.013595171965934313
Position 418: 0.012478159369213525
Position 317: 0.010606656009725848
Position 451: 0.009105877926047662
Position 2929: 0.007820394752130866
Position 339: 0.005153112303644532
Position 4359: 0.0031352215110003485
Position 389: 0.0030769983723192393
Position 2327: 0.002484022412162093
Position 456: 0.0022713242642815623
Position 944: 0.0015999790712845812
Position 2902: 0.0015817269167288255
Position 1414: 0.0010014732110521182
Position 1159: 0.0009579176560176427
Position 2146: 0.0008197590353024556
Position 894: 0.0007610584083191575
Position 4386: 0.0006523658270497622
Position 1963: 0.0006412999719745888
Position 1522: 0.0005322328467262273
Position 691: 0.0005304218786366446
Position 4252: 0.0005025319324202278
Position 911: 0.00041746315354895407
Position 888: 0.000380051523351442
Position 88: 0.0003296946049580118
Position 2667: 0.0003185594057202518
Position 5006: 0.0003170718189520489
Position 3262: 0.0002864375125495167
Position 1987: 0.0002816450853755129
Position 2383: 0.00027869266128357936
Position 355: 0.00026467927178513913
Position 319: 0.0002354115854641185
Position 2500: 0.00022822836849391415
Position 433: 0.00022717788460984678
Position 813: 0.00021397947772464225
Position 1262: 0.00018349072499182565
Position 2878: 0.00016444104990682117
Position 907: 0.00015583533892151127
Position 2026: 6.553888219599346e-05
Position 512: 6.080732175992614e-05
Position 492: 5.305975211856681e-05
Position 25: 4.818544546005027e-05
Position 381: 3.608521920070481e-05
Position 472: 3.0073080742558447e-05
Position 83: 9.927116943165465e-06
Position 30: 6.5582980684624755e-06
Position 248: 3.6354444640651537e-06
Position 494: 2.966634016362571e-06
Position 566: 2.5388625182518713e-06
Position 720: 1.96378868786087e-06
Position 584: 1.921135988798026e-06
Position 209: 1.3127477849430266e-06
Position 9: 1.1630449894571566e-06
Position 712: 9.975653558466175e-07
Position 626: 9.780833075630917e-07
Position 197: 8.420916616659483e-07
Position 1164: 8.234600924500492e-07
Position 48: 6.738701775447247e-07
Position 600: 4.3673281937658405e-07
Position 221: 6.946639734387667e-08
Position 211: 6.819955243054823e-08
Position 819: 6.581618859608887e-08
Position 732: 5.602141914536269e-08
Position 2671: 2.6907080832086127e-08
Position 36: 1.368604063169664e-08
Position 987: 8.643782732429755e-09
Position 2821: 4.445386638714624e-09
Position 2675: 4.3486578683277125e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 230: 0.3444320067378528
Position 788: 0.19001787322027502
Position 3024: 0.16667150580996434
Position 3101: 0.1199255139788193
Position 4684: 0.10750314558750995
Position 4442: 0.06554542247643692
Position 5174: 0.06365664412189255
Position 5056: 0.05589991108595867
Position 982: 0.05019281144928575
Position 4188: 0.04700054266153673
Position 4715: 0.03713715933910176
Position 4494: 0.035062700668680606
Position 4159: 0.03238518885334087
Position 2402: 0.027936328110546405
Position 5201: 0.026034057985906776
Position 297: 0.024857142695302363
Position 732: 0.024286165767315286
Position 2738: 0.02231372398627736
Position 2266: 0.017284652627636368
Position 4171: 0.0147171966549183
Position 3749: 0.013879829948088224
Position 5336: 0.012359862631739498
Position 858: 0.011846899193223053
Position 5072: 0.009577156504257035
Position 3803: 0.008670116686669555
Position 5030: 0.008669808095149143
Position 562: 0.00809600758000983
Position 1345: 0.00796254665289329
Position 5006: 0.007780696158301369
Position 3512: 0.0076452679715663585
Position 812: 0.007640729957181895
Position 3848: 0.006793073106429652
Position 4198: 0.006107678088849893
Position 3793: 0.00578875746485707
Position 2063: 0.0053350692081791055
Position 3188: 0.005329911179693553
Position 510: 0.00467692382626197
Position 4542: 0.004211583583983938
Position 349: 0.0041566026970964514
Position 2430: 0.003925861257725437
Position 3731: 0.003284689514371716
Position 1124: 0.003274134174802856
Position 1053: 0.003268246470783873
Position 2066: 0.0029258273842187816
Position 2500: 0.0028729906672914324
Position 4690: 0.0028608181039005798
Position 3995: 0.002749182625845636
Position 4829: 0.0027382780559976894
Position 3389: 0.0023066939279088997
Position 1842: 0.0023054553043379443
Position 3208: 0.0022252491087833555
Position 2791: 0.00194184516495619
Position 3060: 0.0018907859036595737
Position 2984: 0.0017960721462898423
Position 5130: 0.0016811453992825968
Position 5297: 0.00167754795874134
Position 3149: 0.0014036719478344147
Position 701: 0.0013688121047019948
Position 2291: 0.001341799697985406
Position 4211: 0.001262526108222475
Position 1206: 0.0012165145647980795
Position 2773: 0.0012090782731064922
Position 1938: 0.0011337807381648147
Position 2831: 0.0010888720768951331
Position 2386: 0.0010503270376651008
Position 4144: 0.0010010867229155126
Position 4590: 0.0009287974322680349
Position 1027: 0.0008931154353079432
Position 4295: 0.0008533796984777185
Position 5205: 0.0008469873602392942
Position 1800: 0.0007102828368266814
Position 1656: 0.0007077349002980306
Position 4141: 0.0006628650659234379
Position 2140: 0.000638238991507001
Position 2752: 0.000627258922495882
Position 2128: 0.0006078471027795785
Position 3481: 0.0006065600523458839
Position 1000: 0.0005719850384514403
Position 3635: 0.0005658837500581809
Position 2574: 0.0005622716443599447
Position 1201: 0.0005381602529485097
Position 1901: 0.0005358945413305481
Position 4565: 0.0004934353954485297
Position 3718: 0.0004925341145281875
Position 512: 0.0004832848475814058
Position 1041: 0.00048296153389304746
Position 269: 0.00047517205830055275
Position 5082: 0.0004507674053488175
Position 653: 0.00043255267835773376
Position 2356: 0.0004293794329062208
Position 237: 0.00042210777378673067
Position 1730: 0.00040405926532936825
Position 4860: 0.0003985476199775293
Position 826: 0.000349653444220213
Position 1464: 0.00034715990345472215
Position 3645: 0.0003443284816167207
Position 3113: 0.00033602661430449774
Position 2874: 0.0003136624544720917
Position 1872: 0.00030994167270377885
Position 1681: 0.0002968079824141329
Position 1262: 0.00021277240564462747
Position 2331: 0.00019970890279095876
Position 1438: 0.00017926702325375582
Position 1747: 0.00017650023325233166
Position 3544: 0.000166178993704234
Position 2473: 0.00016071814782074058
Position 2416: 0.00015405507156645784
Position 235: 0.0001491690151954654
Position 1483: 0.00014321143545822432
Position 3362: 0.0001381512873688782
Position 3514: 0.00013757953756707268
Position 3194: 0.00012124027529374139
Position 2459: 0.00011061689457386797
Position 3197: 0.00010364117095800298
Position 1601: 8.885663941808803e-05
Position 2975: 8.856865064491503e-05
Position 566: 8.840264095194023e-05
Position 2184: 8.447533194819679e-05
Position 2168: 8.335577382412911e-05
Position 3217: 8.172862994727925e-05
Position 3146: 8.124911257885244e-05
Position 244: 6.860026315916991e-05
Position 2381: 6.52643803659134e-05
Position 2512: 6.225797023181049e-05
Position 746: 6.0973238421536434e-05
Position 2882: 6.089111800546657e-05
Position 302: 6.006795652369992e-05
Position 2526: 5.9026080982813595e-05
Position 1203: 5.2717790099377454e-05
Position 1550: 5.038236601300561e-05
Position 920: 4.860739368325468e-05
Position 1075: 4.773624788315608e-05
Position 863: 4.461028363479964e-05
Position 1784: 4.293543084313651e-05
Position 1911: 4.190917374652462e-05
Position 835: 4.177062905687207e-05
Position 1163: 4.1755574090868827e-05
Position 1300: 3.551697017428706e-05
Position 413: 3.410983207064766e-05
Position 2335: 3.217554480492605e-05
Position 1402: 3.137568053744026e-05
Position 743: 3.025944232800479e-05
Position 516: 2.497817673301442e-05
Position 405: 2.3657395662777207e-05
Position 874: 9.513506884484368e-06
Position 704: 7.061900706530189e-06
Position 751: 5.826092388097943e-06
Position 941: 3.5454324024625617e-06
Position 621: 2.035839510492581e-06
Position 739: 1.7874938976720944e-06
Position 256: 1.2493488112856233e-06
Position 359: 8.30251240811665e-07
Position 331: 6.105611010889408e-07
Position 606: 3.587478818008277e-07
Position 456: 3.3751420359593025e-07
Position 574: 2.937029519149843e-07
Position 389: 1.3854391642121674e-07
Position 943: 9.173261911932279e-08
Position 197: 8.583152909800156e-08
Position 600: 8.325908175848322e-08
Position 116: 8.296953099065703e-08
Position 361: 6.242326943509189e-08
Position 408: 5.4430534240112086e-08
Position 522: 3.076262936215955e-08
Position 837: 2.9419482230732064e-08
Position 72: 1.7548060900598095e-08
Position 122: 1.1696838666319667e-08
Position 105: 8.98808728041087e-09
Position 410: 8.501395555463221e-09
Position 1058: 8.500667005625585e-09
Position 162: 7.555920063056457e-09
Position 158: 4.728120906877749e-09
Position 129: 1.2087457757830335e-09
Position 418: 3.819209744391651e-10
Position 209: 1.7151912605635193e-10
Position 164: 3.041917891770091e-11
Position 169: 6.3915327396800126e-12
Position 423: 2.4091662315976408e-12
Position 80: 4.774534327929047e-13
Position 77: 4.129332495900257e-13
Position 126: 2.694080586711742e-13
Position 124: 7.482999660490706e-14
Position 140: 1.3942229874650445e-14
