Gene = Hps4
index = 545
Annotated 5SS: [   81  1966  3602  6346 20134 20580 21533 23889 25890 26469 27662 31930
 32379]
Annotated 3SS: [  960  3510  6201 20025 20462 21437 23815 25852 26371 26862 31796 32269
 34875]
SMsplice 5SS: [   81  3602  6346 12880 20134 20580 21533 26469 27662 31930 32379]
SMsplice 3SS: [ 3510  6201 12775 20025 20462 21437 26371 27588 31796 32298 34875]
top_k =  1000
Partition function (log Z): 17.431649105734078

Sorted 5' Splice Sites (High to Low Probability):
Position 3602: 0.9912877654112324
Position 21533: 0.9912635951455908
Position 12880: 0.988798524944049
Position 6346: 0.9881235319202714
Position 31930: 0.9872470244715943
Position 27662: 0.97309751010373
Position 32379: 0.973092362973737
Position 20580: 0.9659002642639078
Position 26469: 0.9586409196998116
Position 20134: 0.9211300787394417
Position 81: 0.725213255090709
Position 23889: 0.38438725744181806
Position 25890: 0.36197843694274395
Position 11860: 0.33818331818457137
Position 26621: 0.3306626386908913
Position 21892: 0.27302637662906526
Position 1966: 0.25800967227648297
Position 22836: 0.25769998837825914
Position 30304: 0.2455200394088728
Position 12029: 0.2244293262466504
Position 11079: 0.18265074154688316
Position 28290: 0.1722396806572108
Position 5912: 0.16051592437017437
Position 40: 0.14452803876929698
Position 25193: 0.13431468480581216
Position 22698: 0.1177598864707771
Position 418: 0.11291140179559693
Position 30557: 0.10632958275573424
Position 12498: 0.09476583105687332
Position 3024: 0.08964327970940757
Position 35033: 0.08028321849344683
Position 11554: 0.0732531179536998
Position 7030: 0.07306452948478652
Position 6861: 0.07106691041519132
Position 11850: 0.06929091013384649
Position 20862: 0.05953756146018475
Position 32072: 0.05515953540307676
Position 12615: 0.049618338763078834
Position 34588: 0.049505446265211
Position 22018: 0.048151716141403934
Position 30564: 0.047687646523640985
Position 33741: 0.04751965882905105
Position 26976: 0.04423895587470603
Position 32212: 0.041936326337065274
Position 433: 0.0402434655776418
Position 22512: 0.03793869813547339
Position 11833: 0.03622500123258835
Position 20822: 0.031996507014776854
Position 25076: 0.031478767367958044
Position 30317: 0.03147019306095624
Position 32781: 0.029328704685774507
Position 2893: 0.028645387659629255
Position 22151: 0.028583876588031618
Position 12598: 0.028182767997534972
Position 128: 0.02712426176348373
Position 21176: 0.025658053666625134
Position 30769: 0.02430491828894514
Position 34355: 0.022098644425861076
Position 12023: 0.021569421519297114
Position 8369: 0.021459162382453018
Position 25601: 0.020172445872621198
Position 32740: 0.019336042620329796
Position 12718: 0.0182049085007002
Position 811: 0.017732598775604885
Position 35044: 0.01672019274726574
Position 32976: 0.015910578450819904
Position 24019: 0.015637677807914634
Position 461: 0.015220048741155682
Position 28745: 0.015071655389405827
Position 33007: 0.014721611751535097
Position 8742: 0.014514961028441246
Position 30901: 0.014358428173300873
Position 4365: 0.012797011669378414
Position 12424: 0.012659215779195696
Position 33923: 0.01177831488802868
Position 6633: 0.010905120728002444
Position 12915: 0.010297282003740508
Position 22082: 0.010286544834282855
Position 23516: 0.009993380631028488
Position 34502: 0.00997527903534046
