Gene = Gtf3c1
index = 527
Annotated 5SS: [  324  3950  8437  8832 11320 14642 26679 28955 30480 31298 33724 35096
 37306 38198 38632 38927 39787 40469 40757 44373 44822 45204 45522 48724
 50295 51937 53314 55918 56718 59384 60441 61307 62266 63907 64455 65334]
Annotated 3SS: [ 3739  8259  8687 11222 14517 26516 28838 30163 31094 33586 34941 37201
 38012 38361 38780 39688 40371 40578 44233 44685 45124 45332 48565 50151
 51854 53200 55854 56623 59210 60152 61046 61975 63407 64414 65140 66046]
SMsplice 5SS: [  324  3950  8437  8832 11320 14642 26679 28955 31298 33724 35096 37306
 38198 38927 39793 40469 44373 44822 45204 48724 50295 50872 51937 53314
 55918 56718 59384 61307 62266 65334]
SMsplice 3SS: [ 3739  8259  8687 11222 14517 26516 28838 31094 33586 34941 37201 38012
 38780 39688 40371 44233 44685 45124 48565 50178 50784 51854 53200 55854
 56623 59210 61046 62140 65140 66046]
top_k =  1000
Partition function (log Z): 58.467674290172525

Sorted 5' Splice Sites (High to Low Probability):
Position 48724: 0.998570124173329
Position 8832: 0.9973897667490773
Position 14642: 0.9969997607905379
Position 33724: 0.994417115806113
Position 3950: 0.9752722961877016
Position 8437: 0.9729123276674728
Position 44822: 0.9720300694167094
Position 26679: 0.9681288448198778
Position 51937: 0.9611465287957704
Position 35096: 0.9561058867893354
Position 31298: 0.9403849085700762
Position 44373: 0.9388596127610215
Position 59384: 0.8987707888408665
Position 62266: 0.8755324424374101
Position 28955: 0.8690437109610869
Position 55918: 0.8672154070477693
Position 45204: 0.8625011445947598
Position 61307: 0.8417564812745852
Position 40469: 0.8303037238535931
Position 11320: 0.8292893275567833
Position 38927: 0.828633952813698
Position 38198: 0.8040132892891676
Position 50295: 0.7728325048181937
Position 56718: 0.7563596976541664
Position 53314: 0.6970195082954177
Position 50872: 0.6930929897896563
Position 65334: 0.6539680528519711
Position 17860: 0.6216318311019435
Position 21114: 0.6056037880207726
Position 39793: 0.5202495123162203
Position 38632: 0.48845127205134237
Position 60441: 0.4741604049116356
Position 21774: 0.4691758043872444
Position 324: 0.44917465969364
Position 40757: 0.4143198180664946
Position 14428: 0.40829268504221145
Position 45522: 0.36956383600301373
