Gene = 1700008O03Rik
index = 6
Annotated 5SS: [   44   708 12088 12379 13981]
Annotated 3SS: [  505 12014 12257 13846 14648]
SMsplice 5SS: [  266  4789  8518 12132 12379 13981]
SMsplice 3SS: [ 4706  8437 12014 12257 13846 14648]
top_k =  1000
Partition function (log Z): -3.0151952961943578

Sorted 5' Splice Sites (High to Low Probability):
Position 8518: 0.9763956832372671
Position 13981: 0.932393844949245
Position 12379: 0.9217160687777269
Position 4789: 0.5719667585511626
Position 708: 0.5127232851657767
Position 12132: 0.470959919221565
Position 1777: 0.4577494262897201
Position 11356: 0.4467562887270356
Position 266: 0.39287319790613684
Position 5809: 0.36604260299572133
Position 12088: 0.31983174959576827
Position 11926: 0.2741340971407861
Position 448: 0.14379503425121623
Position 6686: 0.1406369090957227
Position 10283: 0.11485024890789376
Position 4499: 0.10110372273225936
Position 12537: 0.09577104779396371
Position 11500: 0.07698857232137227
Position 473: 0.07251958969249832
Position 230: 0.057095503326959625
Position 2079: 0.05451918219161236
Position 8129: 0.04011219258607731
Position 6586: 0.03578891660757917
Position 14734: 0.03322013038815823
Position 9724: 0.03133466181188984
Position 2235: 0.0312284388198218
Position 13959: 0.03007779262345532
Position 173: 0.0300555516764812
Position 653: 0.023986350157589927
Position 14548: 0.022545756100598485
Position 1030: 0.022048757430142202
Position 10602: 0.01813067355742102
Position 3341: 0.018066702730084178
Position 5694: 0.01428973260634933
Position 7085: 0.012984120647197523
Position 185: 0.011895891243963454
Position 81: 0.011573329475568626
Position 3890: 0.011553203475103139
Position 12977: 0.011538801241730892
Position 6594: 0.010739084872426155
Position 3337: 0.010494671118360445
Position 9233: 0.01007485566852669
Position 3539: 0.009712827205018445
Position 14009: 0.009639152894010657
Position 7445: 0.00935875461089243
Position 8035: 0.0070473480844257756
Position 8842: 0.006822924713928722
Position 11989: 0.0066661722669556014
Position 5318: 0.006626521591136555
Position 11715: 0.006093970470634509
Position 12804: 0.0049225985461818
Position 5954: 0.00443695373356644
Position 425: 0.00431494416575519
Position 2959: 0.00423712264642778
Position 14323: 0.004095490983595517
Position 48: 0.00380961585295706
Position 9865: 0.003166367113155491
Position 14649: 0.003030059486075489
Position 14553: 0.002978980190838176
Position 716: 0.0026077007293074756
Position 1494: 0.0025757660811948063
Position 14291: 0.0024433589809111523
Position 6009: 0.0022425109480291167
Position 8599: 0.0017961627302177877
Position 84: 0.0014732519172675931
Position 14724: 0.001370585988696169
Position 3873: 0.0013641326645018146
Position 14271: 0.001349948090773938
Position 588: 0.0012984954720810387
Position 814: 0.0011467076121377444
Position 30: 0.001066073920975958
Position 6311: 0.0008826642368289792
Position 14310: 0.000714222131886703
Position 1128: 0.0005192149115110442
Position 299: 0.00047071171387289945
Position 14608: 0.0004129448814067414
Position 14791: 0.0004025708425436899
Position 464: 0.00040079985185266585
Position 486: 0.0002996619931351635
Position 4800: 0.0002978431626664679
Position 12317: 0.0002915160789689888
Position 1570: 0.00026501240318168586
Position 370: 0.00017168657943968403
Position 5938: 0.00017047407845287532
Position 12478: 0.0001385985736056451
Position 322: 0.00013674719630876433
Position 2997: 0.0001259920649754053
Position 3394: 0.00011780783179454575
Position 11: 0.0001012320290255291
Position 430: 0.00010103069427363199
Position 1367: 6.841567846107136e-05
Position 1023: 4.586970144067712e-05
Position 12894: 4.283265521130608e-05
Position 3648: 3.476645410920102e-05
Position 749: 3.2518068589665614e-05
Position 488: 2.9107240669049933e-05
Position 1034: 2.8484031484497078e-05
Position 2839: 1.8098070464372285e-05
Position 3176: 1.5475876065258308e-05
Position 3498: 1.2332649650563491e-05
Position 12519: 1.1256472532472925e-05
Position 3399: 1.0656541450613182e-05
Position 7: 9.38987635092224e-06
Position 348: 8.527119909744631e-06
Position 1329: 8.116178211757276e-06
Position 3242: 7.916595698641958e-06
Position 520: 6.618434618678876e-06
Position 1836: 5.834021173934897e-06
Position 12461: 5.098852198316774e-06
Position 21: 4.86875569394571e-06
Position 3248: 4.842276846952965e-06
Position 1691: 4.178661009630615e-06
Position 513: 3.879929213147849e-06
Position 3928: 2.582512380597661e-06
Position 557: 2.3821678407622204e-06
Position 12940: 2.2648337031012427e-06
Position 2446: 2.199066192373024e-06
Position 90: 2.178741816294568e-06
Position 12847: 2.118332584222375e-06
Position 2358: 1.8951771167928828e-06
Position 499: 1.389613345897703e-06
Position 490: 1.1919869781552903e-06
Position 14092: 1.120357757769731e-06
Position 531: 9.77641592358033e-07
Position 534: 6.307931597271493e-07
Position 496: 3.2303430832443253e-07
Position 580: 1.8265286531839013e-07
Position 839: 8.59461816734289e-08
Position 900: 8.528010507411294e-08
Position 848: 8.175509193338162e-08
Position 578: 4.2555674632961843e-08
Position 524: 2.159026623410145e-10
Position 518: 1.904247012954541e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8437: 0.9735764420149647
Position 12257: 0.9112842671853297
Position 12014: 0.739360765979674
Position 14648: 0.7139080078098284
Position 13846: 0.56801818043619
Position 4706: 0.5666559925251402
Position 11272: 0.3566092436129688
Position 5607: 0.3486981451948665
Position 11817: 0.3181782450015262
Position 13876: 0.27540976347893853
Position 14547: 0.19932530724726585
Position 6484: 0.18718013804506717
Position 1695: 0.16348926896287663
Position 11249: 0.15687877278114287
Position 542: 0.1269273810168053
Position 1453: 0.11523544304466683
Position 1570: 0.09108507498601195
Position 13850: 0.07044745907076666
Position 10185: 0.06358118526160138
Position 4272: 0.06246084912133086
Position 12460: 0.06051557322257849
Position 14798: 0.056877815109057
Position 13867: 0.053209723423940904
Position 10215: 0.048543162558672456
Position 588: 0.04601983893932141
Position 505: 0.043889193414917226
Position 4226: 0.03559151631013593
Position 1644: 0.030770309425338704
Position 1996: 0.029892139616077423
Position 14668: 0.02955840335067321
Position 625: 0.026590491886131804
Position 9662: 0.025263146278464096
Position 7849: 0.02484037078474125
Position 7029: 0.02234287525808996
Position 513: 0.01970451041129038
Position 7992: 0.019504667742295836
Position 14499: 0.018674564789724683
Position 1701: 0.018384252836908886
Position 2044: 0.01820651284536631
Position 3276: 0.017521890493795083
Position 364: 0.016070966996158554
Position 11988: 0.015524367140317685
Position 12501: 0.015177190844393703
Position 5637: 0.015028537410056112
Position 3147: 0.014368108665364584
Position 2115: 0.013669531805221718
Position 1609: 0.013471947424276385
Position 14474: 0.013196475280860254
Position 12037: 0.013008502804778112
Position 3777: 0.012922653692461173
Position 5666: 0.011014999959492427
Position 9109: 0.010074855668526688
Position 1893: 0.009936706029151718
Position 11423: 0.009830807531899865
Position 12403: 0.009322455937207846
Position 9571: 0.008769320516786316
Position 12276: 0.00802507842674175
Position 12777: 0.007504047755833269
Position 14884: 0.006677831510347284
Position 5088: 0.006511576481803382
Position 10472: 0.006345802845873453
Position 14676: 0.0059497479687588275
Position 12824: 0.005684135290742724
Position 1999: 0.005679191921206293
Position 4711: 0.005608609188689219
Position 1664: 0.005517836188026214
Position 8449: 0.00511143394282624
Position 5585: 0.005073269388507865
Position 14190: 0.004766930685391728
Position 5713: 0.004551237206770719
Position 2869: 0.0043509631661398
Position 14510: 0.00433266150478895
Position 14552: 0.004187226961983913
Position 944: 0.0037091838249247236
Position 10391: 0.0036723618870323042
Position 1513: 0.0036164024231456772
Position 8718: 0.003575153536949047
Position 11589: 0.0035623797534725843
Position 10491: 0.0035531752103861577
Position 14151: 0.0035008960004163413
Position 1926: 0.0034179642770011147
Position 3423: 0.003319787451484382
Position 2022: 0.0032522076919613697
Position 1724: 0.003122184286971745
Position 1709: 0.002842276854359789
Position 8072: 0.0028145021434660337
Position 12803: 0.0027984421647471226
Position 4330: 0.0026949336564937964
Position 5763: 0.0026504561852886115
Position 10337: 0.002641339303581467
Position 548: 0.002620153955723278
Position 11638: 0.0025315907171619225
Position 639: 0.002522408532063775
Position 1544: 0.002353124341203253
Position 13782: 0.0021421081387627706
Position 544: 0.00196290496798324
Position 10305: 0.0019179943105476363
Position 1668: 0.0016495024439416178
Position 551: 0.0016126075817587094
Position 10047: 0.001529855230992193
Position 1474: 0.0015245733675673437
Position 14174: 0.0015168042557228388
Position 12936: 0.0015044190685769444
Position 888: 0.0014987384531128186
Position 13771: 0.001490459427226187
Position 8662: 0.0013520965409175288
Position 13891: 0.0012864588873545567
Position 3311: 0.001264585782897662
Position 1968: 0.0012489167227747449
Position 10250: 0.0011960458566277312
Position 3402: 0.0011926374693836071
Position 14504: 0.0011449232272460882
Position 8629: 0.0009603696307589118
Position 988: 0.0009035058920428287
Position 6115: 0.0008826642368289788
Position 891: 0.0008628500490390455
Position 3097: 0.0008021562786719151
Position 1000: 0.0007944395017004114
Position 13911: 0.0007770278438949951
Position 819: 0.0007699064156823644
Position 13679: 0.0007128284892006314
Position 1585: 0.0007001489557095155
Position 1381: 0.0006748305641909853
Position 375: 0.000632840170692506
Position 12466: 0.0005947533772338526
Position 699: 0.000580089180944989
Position 14826: 0.0005703418578236675
Position 1223: 0.0005649511719853882
Position 554: 0.0005352076969070944
Position 900: 0.0005214910796581964
Position 9753: 0.00046856212979490643
Position 11185: 0.00046516471215466045
Position 14917: 0.0004638874497593534
Position 13692: 0.00044937175922366793
Position 991: 0.00044210325798825707
Position 859: 0.00044106635480046857
Position 1457: 0.0004152039703570604
Position 14867: 0.00041514028387171686
Position 4182: 0.0003564236442987298
Position 14517: 0.00034517350510138715
Position 12676: 0.00033762829125361967
Position 946: 0.0003356539307018299
Position 2172: 0.0003199143174015515
Position 14839: 0.00029676527199600053
Position 13684: 0.0002944727181292763
Position 14565: 0.0002765956504507019
Position 1408: 0.00025363344989298096
Position 12893: 0.00024837943411315196
Position 13656: 0.0002472110274191909
Position 8736: 0.00021744953438641827
Position 1763: 0.0002101673435271513
Position 1719: 0.0002061982136374989
Position 557: 0.00018452015887433933
Position 14851: 0.00016746757349061947
Position 14392: 0.00015639166484592075
Position 1493: 0.0001562410258776034
Position 13402: 0.0001552442500879314
Position 14488: 0.00015011170589762402
Position 1411: 0.00014728265700225335
Position 14365: 0.00014375373493659036
Position 8598: 0.00013413111761870536
Position 5060: 0.00011914165028359457
Position 848: 0.00011464101147072602
Position 1321: 0.00010963308635210083
Position 5832: 9.273032989035981e-05
Position 781: 8.902521145325044e-05
Position 13002: 8.621525437857951e-05
Position 8832: 8.296557412183406e-05
