Gene = 2310022A10Rik
index = 33
Annotated 5SS: [  121  3302  7371 11341 11542 12496 18469 21508 25551]
Annotated 3SS: [ 3180  7318 11252 11426 12413 18330 21357 25479 27103]
SMsplice 5SS: [  121  3302  3720  7371 11341 11542 12496 18469 21508 25551]
SMsplice 3SS: [ 3180  3584  7318 11252 11426 12413 18330 21370 25479 27103]
top_k =  1000
Partition function (log Z): 16.175463956947514

Sorted 5' Splice Sites (High to Low Probability):
Position 11542: 0.9896598655785693
Position 18469: 0.986406832392655
Position 21508: 0.9838546674769066
Position 11341: 0.9793331904770743
Position 3302: 0.9540026601534627
Position 12496: 0.9304010828618182
Position 25551: 0.8283745371234236
Position 121: 0.8252986592533222
Position 7371: 0.799471955190151
Position 3720: 0.5103288479822657
Position 21742: 0.4702563728230139
Position 16574: 0.41359191141040297
Position 19452: 0.4016648637249781
Position 26155: 0.2676957370022813
Position 16782: 0.18427479718859321
Position 7411: 0.13078303333468685
Position 17636: 0.12430317816543532
Position 10982: 0.10564367757785416
Position 20137: 0.09890742690348797
Position 3828: 0.09348955174400855
Position 126: 0.091406885766345
Position 3612: 0.07932055244657789
Position 27459: 0.07511255872669684
Position 21269: 0.07439832248473707
Position 12112: 0.07422163872550781
Position 11892: 0.06830902332702685
Position 7572: 0.06780931612594067
Position 16540: 0.05925866004731497
Position 27070: 0.0566207081793956
Position 1606: 0.0528176222723116
Position 148: 0.05222599438729605
Position 28514: 0.05003305777250394
Position 24468: 0.04869305053949915
Position 22401: 0.04718864333242734
Position 26690: 0.04451681636225276
Position 21759: 0.04382231097902789
Position 1678: 0.04209940249171762
Position 1984: 0.03862335016319799
Position 27054: 0.03738686084721655
Position 14228: 0.03692854115166338
Position 21856: 0.03572335543898777
Position 14741: 0.03506059663625192
Position 3348: 0.03405683581520698
Position 26356: 0.03172331166195651
Position 28355: 0.030100050926567402
Position 1929: 0.02964411450902178
Position 1920: 0.02913369235153507
Position 10991: 0.028813917385602617
Position 10083: 0.028673595642788534
Position 28315: 0.027042467695313648
Position 6609: 0.02620081535573224
Position 13445: 0.02412576075245685
Position 15181: 0.024012619026344696
Position 11845: 0.023834214555119648
Position 10959: 0.021657811646867402
Position 19525: 0.021605436621686208
Position 2498: 0.021332144861554676
Position 10679: 0.020462858389915146
Position 12469: 0.02003204430636891
Position 7939: 0.019954332563429482
Position 12321: 0.019087702444260866
Position 17765: 0.01710912559848386
Position 7415: 0.016338076290594184
Position 205: 0.01593546401999988
Position 26644: 0.015440875209467606
Position 12603: 0.014737518904473968
Position 12146: 0.012860630693869914
Position 18516: 0.01273697677865761
Position 3684: 0.012701849655105318
Position 14260: 0.012674078746975534
Position 25898: 0.011551086351281388
Position 26946: 0.011090537549210217
Position 3972: 0.010324434662116749
Position 18779: 0.010172557286368513
Position 11363: 0.009450775022713137
Position 9357: 0.008836048891083428
Position 19420: 0.008369278877897004
Position 15305: 0.008012427318605762
Position 21204: 0.007743726119786028
Position 10761: 0.007579579862121275
Position 11961: 0.007328267022872494
Position 2835: 0.007204056909349501
Position 10474: 0.006911824035529268
Position 100: 0.006833600636064783
Position 3756: 0.006741421605159649
Position 3648: 0.0067353652552543
Position 20001: 0.005869855362119571
Position 26118: 0.004969583142230235
Position 1496: 0.004644446204883626
Position 18765: 0.0045597652092024075
Position 16508: 0.004548799709002578
Position 12157: 0.004518107177543319
Position 8962: 0.0042285402966924426
Position 585: 0.0041795174023622345
Position 1766: 0.004163848870107398
Position 20332: 0.004093708861096898
Position 572: 0.004031374205567973
Position 3792: 0.0040000632302529095
Position 415: 0.0035107571304168316
Position 1977: 0.0032981370624475307
Position 26906: 0.0031448787481606713
Position 20383: 0.0030261441296984
Position 2523: 0.002930696483927223
Position 6971: 0.002894893950133662
Position 7017: 0.00288561644622007
Position 27202: 0.0028435095103504816
Position 27074: 0.0026134882627303563
Position 11527: 0.0024826225202830583
Position 2691: 0.0024559450452089258
Position 6578: 0.002449806476394663
Position 306: 0.0024177909472655485
Position 11546: 0.002362993029110974
Position 11656: 0.0023223833293074007
Position 2956: 0.0023157879468060096
Position 941: 0.0022842962252812853
Position 3204: 0.0022003454707848094
Position 1340: 0.0021129378562395945
Position 3585: 0.0021121494013568503
Position 670: 0.0020500498330566015
Position 23541: 0.0020416968154875425
Position 18903: 0.001979711525356402
Position 10392: 0.0019789420772918956
Position 15288: 0.001964574025640137
Position 3: 0.0017952700245289807
Position 13439: 0.0017342336370410522
Position 3455: 0.0016817723791237617
Position 3724: 0.0016162323286361894
Position 7732: 0.001485744292020196
Position 11530: 0.0014812068004869299
Position 1968: 0.0014393274803094814
Position 3864: 0.0013824763628221184
Position 4080: 0.0013106108758120724
Position 2050: 0.001295729449799202
Position 9672: 0.0011580510509398047
Position 14647: 0.001155157904242295
Position 12055: 0.0011425535356739645
Position 3688: 0.0011338067628481653
Position 4116: 0.0011191596132675149
Position 6185: 0.0011185987226737778
Position 814: 0.001112275366151946
Position 12116: 0.0011099312321104376
Position 2505: 0.0010843026898794403
Position 23981: 0.0010831517649852217
Position 3242: 0.0010789500313399616
Position 376: 0.0010342183551555772
Position 12325: 0.000964166629413672
Position 3693: 0.0009400652584172366
Position 15333: 0.0009014499328351393
Position 8386: 0.0008789615297677124
Position 3900: 0.0008640851953763005
Position 14654: 0.0007687027832608829
Position 25480: 0.0007447798753860176
Position 11986: 0.0007262669283011483
Position 23977: 0.0007219880218036519
Position 7448: 0.0007189051289317994
Position 641: 0.0006961031258863619
Position 9618: 0.0006837056608945204
Position 9314: 0.0006800603617182275
Position 2164: 0.0006753020848708256
Position 11838: 0.0006711405138798762
Position 1446: 0.0006536202071320494
Position 3657: 0.0006464841751429238
Position 3729: 0.0006351147594667111
Position 5541: 0.0005867486389868997
Position 291: 0.0005653885767725569
Position 3760: 0.0005428468013369178
Position 26533: 0.0005061226917331097
Position 23087: 0.0004822074050957249
Position 595: 0.00045792961223940765
Position 3652: 0.00044305532209172637
Position 1961: 0.00042493834332586907
Position 301: 0.00042369254323075956
Position 23076: 0.00040860779131039765
Position 3616: 0.0003947418402103612
Position 3765: 0.0003911275197471598
Position 11326: 0.00038455299615665356
Position 18529: 0.00038288621840467616
Position 17263: 0.00037927718860721954
Position 16975: 0.0003625926977547435
Position 12210: 0.00034861737606011075
Position 1933: 0.0003456838652629355
Position 3936: 0.00034242845490088647
Position 2852: 0.00033031416950187484
Position 3796: 0.00032786943943041073
Position 2112: 0.00031657614639215523
Position 5481: 0.00030810586988690505
Position 3482: 0.0003025814708507806
Position 1500: 0.00029973848570144306
Position 5585: 0.00029913555779553975
Position 6020: 0.00029250180529001124
Position 3832: 0.0002839486921256589
Position 2300: 0.00028121670727381654
Position 3082: 0.00027443747566946946
Position 2253: 0.0002680623815813845
Position 2945: 0.0002511839968206735
Position 3801: 0.00024491933313936507
Position 11495: 0.00024409125643924933
Position 2927: 0.00024230156077788636
Position 242: 0.00023625573616376007
Position 836: 0.00022892091464187607
Position 12174: 0.00022074760257731813
Position 3306: 0.00021109014644161658
Position 178: 0.00020521745064736358
Position 3621: 0.00019559299347387757
Position 18783: 0.00018440252673338083
Position 21651: 0.000176667295257644
Position 19027: 0.0001703569500573468
Position 12138: 0.00016833409124583442
Position 18817: 0.00016428553831204318
Position 2536: 0.00015534716312102224
Position 11321: 0.00014593583784270126
Position 11491: 0.000145265599910523
Position 4539: 0.00013058501465151797
Position 6645: 0.00012579713979603814
Position 4395: 0.0001238920893492851
Position 524: 0.0001200499695423458
Position 653: 0.00011804570180162972
Position 2325: 0.000116238966771043
Position 1416: 0.00010665752783981826
Position 12057: 0.00010296631119300643
Position 528: 9.736121826019577e-05
Position 4008: 9.704994000137779e-05
Position 6833: 9.566784470164474e-05
Position 4260: 9.404008714148871e-05
Position 2168: 9.280773225457017e-05
Position 421: 9.09140148173012e-05
Position 11824: 8.787241168832196e-05
Position 3837: 8.672568613686923e-05
Position 848: 8.603882169860054e-05
Position 4683: 8.013064654725034e-05
Position 12169: 7.569705181040967e-05
Position 4647: 7.408753280675612e-05
Position 5284: 7.277365354375709e-05
Position 11309: 6.774198333482061e-05
Position 5756: 6.623177302886223e-05
Position 2502: 6.611653670432733e-05
Position 3675: 6.479205324765304e-05
Position 3740: 5.9437128358427335e-05
Position 3904: 5.938367807614727e-05
Position 12004: 5.932658421608673e-05
Position 3704: 5.760047962007748e-05
Position 13239: 5.597266924316445e-05
Position 3711: 5.499922007240443e-05
Position 3668: 5.420180913943099e-05
Position 7419: 5.324204274138208e-05
Position 11480: 4.907427895823832e-05
Position 3747: 4.9050923549377876e-05
