Gene = Rpl37a
index = 923
Annotated 5SS: [ 34 511 935]
Annotated 3SS: [ 381  851 2211]
SMsplice 5SS: [ 34 511 935]
SMsplice 3SS: [ 381  851 1891]
top_k =  1000
Partition function (log Z): -3.4787229987702597

Sorted 5' Splice Sites (High to Low Probability):
Position 935: 0.9422207915757226
Position 34: 0.7883078514319325
Position 2050: 0.3272818399815154
Position 526: 0.2838783435654507
Position 704: 0.2195512031050065
Position 417: 0.199968386733307
Position 454: 0.17764712543925315
Position 486: 0.15258142424797558
Position 220: 0.10578452386225999
Position 1679: 0.045679875718411665
Position 178: 0.02956081890592264
Position 119: 0.02753772921089345
Position 2070: 0.020178623977705264
Position 400: 0.020115126785788376
Position 515: 0.011350412101118609
Position 87: 0.011102083362840895
Position 993: 0.009298641647958376
Position 1687: 0.007718102050533392
Position 1797: 0.007268638051107983
Position 916: 0.006450088503991792
Position 1977: 0.005798676402797427
Position 434: 0.005765340754461364
Position 717: 0.004717710600090583
Position 625: 0.004020177228677535
Position 1611: 0.0038544847751218556
Position 46: 0.0037690322529766265
Position 2317: 0.0026342331219727047
Position 223: 0.002397460513923897
Position 1715: 0.0023860484727210975
Position 2055: 0.002168430406090617
Position 96: 0.0019848035168727896
Position 2326: 0.0017507270143671504
Position 954: 0.0011860034997026358
Position 539: 0.0010679237598619214
Position 610: 0.001024410295763054
Position 275: 0.0009821391871864887
Position 564: 0.0008773703474340084
Position 61: 0.0007972101438980317
Position 307: 0.0007520982896353514
Position 1219: 0.0006794044353239722
Position 708: 0.0004963172325152836
Position 632: 0.0004124465653494061
Position 74: 0.00039790221151573873
Position 1622: 0.00038268540160246977
Position 1992: 0.0003565772164576353
Position 1619: 0.00035578035080655046
Position 1780: 0.0003145139641500909
Position 1178: 0.0003084640344979323
Position 2009: 0.00028880656237320157
Position 1924: 0.0002866618729816284
Position 122: 0.00026882172473964865
Position 256: 0.0002612128942759349
Position 1426: 0.0002339374166212164
Position 1773: 0.00021189283401737213
Position 675: 0.0002027386724959136
Position 126: 0.00017865455040498343
Position 1667: 0.0001786033259856007
Position 2161: 0.00014805097667723114
Position 1735: 0.0001476926399517432
Position 998: 0.00014019291915007775
Position 737: 0.00013887813612284487
Position 648: 0.00013244527492671466
Position 687: 0.00010079063620799986
Position 137: 8.580144531202822e-05
Position 592: 7.389783470827986e-05
Position 1787: 7.288162380636817e-05
Position 503: 6.517832376832177e-05
Position 2040: 6.262917315357202e-05
Position 1983: 4.3773604905987214e-05
Position 2045: 3.410604523105486e-05
Position 2023: 3.1558985505586336e-05
Position 131: 3.056439152597077e-05
Position 409: 2.9271256152587973e-05
Position 20: 2.856490870950045e-05
Position 1419: 2.803104466896529e-05
Position 38: 2.6973059032092285e-05
Position 40: 2.6036211345595077e-05
Position 1818: 2.168017075648164e-05
Position 311: 1.786155730102306e-05
Position 1172: 1.7321031941232078e-05
Position 1658: 1.707034544700313e-05
Position 941: 1.584156481214445e-05
Position 149: 1.5230256289468743e-05
Position 1767: 1.4151304030455e-05
Position 142: 1.3966456918738254e-05
Position 2272: 1.3282727964123365e-05
Position 1627: 1.2316683295217913e-05
Position 1402: 8.838225707071698e-06
Position 595: 6.898183469548506e-06
Position 166: 1.7957867801177225e-06
Position 350: 1.698238132867147e-07
Position 1660: 1.216496874045405e-07
Position 325: 1.1130058678143998e-07
Position 2074: 1.0118877780948144e-07
Position 331: 7.934512727758139e-08
Position 1444: 6.939902130167846e-08
Position 892: 1.5910230738760903e-08
Position 909: 3.728984507046919e-09
Position 374: 1.783166065269511e-10
Position 361: 1.8830419840431578e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 381: 0.931729402328241
Position 851: 0.8143291153360626
Position 1891: 0.6029906706186507
Position 2211: 0.4837733495855456
Position 610: 0.12105091030453073
Position 2183: 0.08990497354213106
Position 834: 0.08308565436953917
Position 1548: 0.08017082934322099
Position 802: 0.030864376990521844
Position 2225: 0.02486928546530074
Position 2400: 0.01694667575442608
Position 1572: 0.016559451652386804
Position 1644: 0.014071831323453455
Position 781: 0.013935378694941734
Position 796: 0.011849392489905831
Position 1948: 0.01008921808618638
Position 2007: 0.009301304017608673
Position 1869: 0.00881128819469911
Position 2049: 0.006758104383015961
Position 1851: 0.006640905878923888
Position 1796: 0.0066064838812677894
Position 1449: 0.006114968685501681
Position 108: 0.005148039988180158
Position 1478: 0.0046396941575990785
Position 1495: 0.003815698929315963
Position 1352: 0.0036235964091883015
Position 857: 0.0035376377127794866
Position 560: 0.002901968053397311
Position 1550: 0.002803364356706477
Position 2231: 0.0024181864663449515
Position 623: 0.00233542688350994
Position 1893: 0.0019317990364286853
Position 1326: 0.0019042111136261405
Position 1161: 0.001686808162263079
Position 744: 0.0016231692587888487
Position 318: 0.0014119276930218995
Position 510: 0.0011399948113942136
Position 2464: 0.0009732235677844777
Position 1019: 0.0008840072855130787
Position 1518: 0.000833791824005696
Position 1697: 0.0008330359716971875
Position 2054: 0.0007686042651909505
Position 2126: 0.0007287647633073673
Position 1818: 0.0007191226659078046
Position 1425: 0.000595817149695762
Position 1603: 0.0005744956343896151
Position 1729: 0.0005478213191985699
Position 614: 0.0004621831841443532
Position 959: 0.0004606199677004535
Position 295: 0.0003878238167516485
Position 1115: 0.00038763753697276744
Position 1955: 0.000373224631075376
Position 122: 0.00037128023601299103
Position 586: 0.0003419789562769601
Position 1591: 0.00030324112209317156
Position 2085: 0.0002923982794743133
Position 1501: 0.0002763636303130189
Position 648: 0.00027286443812902405
Position 909: 0.0002637196822793985
Position 191: 0.0002575688847430815
Position 1606: 0.0002527551276416952
Position 2500: 0.00024528643112134934
Position 2414: 0.00024309437317337768
Position 1896: 0.0002341037703868234
Position 555: 0.00020216679678661037
Position 1103: 0.0001899095406688013
Position 2160: 0.00018794775649893416
Position 1556: 0.00018760722231637566
Position 1069: 0.00018023087971468437
Position 2034: 0.00017495360449867731
Position 870: 0.00016771685567127143
Position 1898: 0.00016687290987112035
Position 286: 0.00014670460416084833
Position 280: 0.00014488084068406862
Position 399: 0.00014179779286650852
Position 2247: 0.0001399787748059384
Position 530: 0.0001316603525194232
Position 670: 0.00012683939556662908
Position 2469: 0.00012121839167596414
Position 1079: 0.00012061712291901436
Position 2492: 0.0001114920595017351
Position 173: 0.00011056908120252091
Position 515: 0.00010985955492397883
Position 863: 0.00010778778025318562
Position 1177: 0.00010676839422958789
Position 1229: 9.849145805312802e-05
Position 2134: 9.295230074244263e-05
Position 2250: 7.988676908984843e-05
Position 713: 7.739944307421045e-05
Position 2023: 7.348519089623374e-05
Position 701: 7.163079636360802e-05
Position 2117: 7.04410959380578e-05
Position 1175: 7.004615561848613e-05
Position 1750: 6.778559967658621e-05
Position 766: 6.770521129809148e-05
Position 1907: 5.5894228673646774e-05
Position 1402: 5.070651843452295e-05
Position 2519: 5.0102172526313625e-05
Position 639: 5.005750083525133e-05
Position 1219: 4.9018657277073145e-05
Position 1051: 4.532642330663892e-05
Position 1284: 3.69845494819271e-05
Position 215: 3.4544811254056594e-05
Position 1205: 3.4327336334620655e-05
Position 641: 3.417941466186014e-05
Position 2065: 3.383762374727904e-05
Position 1026: 3.258277216224999e-05
Position 2150: 3.107955946117915e-05
Position 1058: 2.9822598188096137e-05
Position 302: 2.9557384561282668e-05
Position 2108: 2.798210270782906e-05
Position 537: 2.2167925893070082e-05
Position 2485: 2.1313815538963033e-05
Position 1287: 2.1129911245560305e-05
Position 396: 1.5106762129901688e-05
Position 534: 1.5085333462276845e-05
Position 1972: 1.3389275725551274e-05
Position 703: 7.353365679020439e-06
Position 417: 2.4847393567280076e-06
Position 679: 1.5017138996070877e-06
Position 223: 4.819866627622209e-07
Position 486: 4.48912626149086e-07
Position 992: 3.787655420305805e-07
Position 307: 3.238764555798554e-07
Position 459: 3.20418960933017e-07
Position 241: 2.2463916091260188e-07
Position 1619: 1.9872967084109927e-07
Position 1122: 1.3344681014848712e-07
Position 473: 1.0394830176829932e-07
Position 87: 8.472332366865812e-08
Position 964: 1.0445805122647484e-08
Position 1181: 3.3164088355351685e-09
Position 477: 1.5088132293311717e-09
Position 935: 1.6554393391573133e-11
