Gene = Cyp51
index = 312
Annotated 5SS: [  613  1819  3569  4602  5623 12359 12902 16969 18287]
Annotated 3SS: [ 1719  3391  4474  5447 12238 12705 16872 18117 21442]
SMsplice 5SS: [  613  1819  4204  4602  5623 12359 16969 18287]
SMsplice 3SS: [ 1719  4054  4474  5447 12238 16872 18117 20504]
top_k =  1000
Partition function (log Z): 6.270503137561967

Sorted 5' Splice Sites (High to Low Probability):
Position 12359: 0.9983263995780653
Position 1819: 0.9689439372718138
Position 4602: 0.9674315158992821
Position 5623: 0.9553796516430954
Position 613: 0.9231217312057896
Position 18287: 0.9153352717492013
Position 16969: 0.8522086169495688
Position 4204: 0.767032975179682
Position 3569: 0.404688211286017
Position 12902: 0.3656131660175093
Position 3823: 0.32011785006796367
Position 9953: 0.3174361580579203
Position 10186: 0.2725327224481883
Position 5201: 0.2384100535104472
Position 16556: 0.2025232204834682
Position 442: 0.16569613877068493
Position 6243: 0.15745050460530013
Position 3513: 0.14025036675985494
Position 170: 0.10779495586527263
Position 9103: 0.10562246782035428
Position 19708: 0.09748649402971184
Position 7014: 0.07657239031269665
Position 3346: 0.05627532916469266
Position 19109: 0.05408778423024577
Position 3266: 0.04899305205815407
Position 19702: 0.04084027967657238
Position 499: 0.03220071353495379
Position 3573: 0.030113628185213494
Position 23158: 0.02872905807194774
Position 433: 0.028287383238552344
Position 9456: 0.027224887160845264
Position 3119: 0.025096429770382553
Position 15946: 0.02283350948032545
Position 19956: 0.022051571923919062
Position 10121: 0.021714913841175087
Position 9562: 0.02139642326100903
Position 12605: 0.020776199909484414
Position 9610: 0.019610315226731116
Position 18154: 0.016767847248208727
Position 15277: 0.016370553713433957
Position 11157: 0.01632592370424483
Position 17321: 0.013845976719595584
Position 4154: 0.013276146900634318
Position 4237: 0.012096160285492114
Position 18028: 0.011512614239425957
Position 8251: 0.011341239553286097
Position 7945: 0.009552896429293719
Position 4874: 0.008913082998122816
Position 189: 0.008813685410954591
Position 18807: 0.008125476773623626
Position 10190: 0.007364067975871238
Position 9107: 0.007136886993194477
Position 10762: 0.006526117185335972
Position 2475: 0.006386618848746694
Position 17267: 0.005488397550419897
Position 10445: 0.005480998839256446
Position 10711: 0.005206278688561257
Position 4241: 0.004994472912758796
Position 12577: 0.004993134555200415
Position 4661: 0.004974741107598067
Position 388: 0.004918069553099087
Position 19649: 0.004820650929778332
Position 17403: 0.004800711972318115
Position 10164: 0.004787815429745307
Position 8563: 0.0047743143658746535
Position 10701: 0.004677766217313742
Position 17243: 0.004247705061465739
Position 17421: 0.004165625437896324
Position 4665: 0.0037338351744676712
Position 11458: 0.0035273995946252003
Position 5989: 0.0034847454896418215
Position 3331: 0.003331824214500347
Position 17602: 0.003252903797953929
Position 18813: 0.0032177664293631834
Position 2005: 0.0031917355672119174
Position 4180: 0.003138243978431538
Position 4834: 0.002879898286148615
Position 4815: 0.0027899968581212953
Position 17166: 0.0026963877489260967
Position 5275: 0.0024270633428154246
Position 9543: 0.0023103070923563606
Position 8602: 0.0022424934314704864
Position 53: 0.00221207445872673
Position 7137: 0.0021976747883204824
Position 103: 0.0021310682149512845
Position 2909: 0.002002844052411002
Position 7517: 0.001959312811222149
Position 3506: 0.0018787474382399225
Position 14816: 0.0018434789035726535
Position 5190: 0.0018321776494724894
Position 4718: 0.0017280543979435088
Position 6735: 0.0016809372399397575
Position 4386: 0.0016164451167783277
Position 20632: 0.001608744261528572
Position 9968: 0.001552257269793013
Position 17509: 0.0014993893571682746
Position 4606: 0.0013948171397845117
Position 4899: 0.0012498070421602231
Position 3902: 0.0011507217317250804
Position 263: 0.0011313070265253928
Position 15021: 0.0010583409958236617
Position 15659: 0.00104268238045184
Position 2795: 0.0010154080899672136
Position 162: 0.0009122000134645609
Position 4534: 0.0008887033725272037
Position 110: 0.0008814514592711661
Position 983: 0.0008566711494805401
Position 269: 0.0008435512741618825
Position 198: 0.000827778558537112
Position 475: 0.0007827900486908572
Position 17574: 0.0007535556879556143
Position 2764: 0.0007417097634062655
Position 2177: 0.0007084226575048786
Position 13107: 0.0006996219939567687
Position 1316: 0.0006914017459810141
Position 81: 0.0006865834603214294
Position 3545: 0.0006759213681233787
Position 295: 0.0006727520715919172
Position 3191: 0.0006056280417170481
Position 16546: 0.0005933560288511929
Position 3419: 0.000593030634185464
Position 2183: 0.00056983719786409
Position 3584: 0.0005554277372043917
Position 1856: 0.000533711704826568
Position 1350: 0.0005297456509189752
Position 462: 0.0004847745272194346
Position 4135: 0.00046654935784201857
Position 1017: 0.00046499166147021795
Position 1276: 0.00045529781354155494
Position 2961: 0.0004545852142959856
Position 3477: 0.0004165610006329812
Position 4224: 0.00039388462382484584
Position 2933: 0.0003878312137656955
Position 955: 0.0003804523432860331
Position 287: 0.00037958881802907063
Position 19817: 0.0003779938374496122
Position 156: 0.00036395509898510034
Position 3614: 0.00035921873689272134
Position 1334: 0.00034483874586196543
Position 911: 0.0003199542019074672
Position 3719: 0.0003048914385836211
Position 1024: 0.000303126986429468
Position 254: 0.00030057609250699224
Position 3301: 0.00029712432311566027
Position 14377: 0.00029303098840910695
Position 18332: 0.00029183433611439867
Position 3557: 0.0002812497083410161
Position 18337: 0.000274493394000116
Position 5537: 0.0002717347482502302
Position 4208: 0.0002664679739963106
Position 3632: 0.0002473688336234578
Position 5548: 0.00024165157549322307
Position 100: 0.00023827631016082632
Position 3530: 0.00023786025018796608
Position 17584: 0.00023430793573374822
Position 969: 0.000228094148355219
Position 283: 0.00021733690208186338
Position 5568: 0.00019753828584715216
Position 18937: 0.00019655529503244087
Position 16600: 0.00017849100540207776
Position 231: 0.00017212651476965739
Position 1615: 0.00016733742690873852
Position 17040: 0.0001665212591792826
Position 14945: 0.00016513946883239358
Position 3341: 0.00016109033735623205
Position 862: 0.0001554241809073812
Position 3813: 0.00015444290299199855
Position 3532: 0.00014857177070514666
Position 592: 0.0001459566524178862
Position 3627: 0.00014588228356043564
Position 998: 0.0001440030396831882
Position 5627: 0.00013598887779988676
Position 1065: 0.00013447207177640953
Position 28: 0.00012678512816669522
Position 629: 0.00012561820858262505
Position 258: 0.0001238096360625679
Position 3893: 0.00010960581705390033
Position 943: 0.00010843453517540768
Position 2501: 0.00010721985853765817
Position 390: 0.00010674478532201156
Position 131: 0.0001061652633066506
Position 617: 0.00010309134153115892
Position 3213: 0.00010245655165529291
Position 2716: 9.463355869273852e-05
Position 5221: 9.243180406399812e-05
Position 2523: 9.202224992156004e-05
Position 2264: 8.711190447353146e-05
Position 57: 8.074550773204827e-05
Position 4158: 7.964249651324733e-05
Position 19671: 7.887488501913703e-05
Position 2239: 7.66702713237068e-05
Position 855: 7.179180836307516e-05
Position 3597: 7.15928504411219e-05
Position 1864: 7.081343148349172e-05
Position 75: 7.039119419932045e-05
Position 1339: 6.342373013445349e-05
Position 1623: 5.7046153769771244e-05
Position 2807: 5.2875792573707556e-05
Position 866: 5.254946438151692e-05
Position 636: 5.0328125054203514e-05
Position 18570: 5.031799448639616e-05
Position 973: 4.9297477595978356e-05
Position 2270: 4.494529502319615e-05
Position 1621: 4.4246841809365125e-05
Position 3391: 3.9859645304446074e-05
Position 1619: 3.428822250464718e-05
Position 6050: 3.2068983492870665e-05
Position 1262: 3.113491488539245e-05
Position 1617: 3.07239462808547e-05
Position 2470: 2.8190701132101e-05
Position 679: 2.7284063256586785e-05
Position 572: 2.5826608318569277e-05
Position 1543: 2.404916403257983e-05
Position 875: 2.33272446274384e-05
Position 6315: 2.328240264656474e-05
Position 580: 2.3272302048218705e-05
Position 1143: 2.106894072804026e-05
Position 1074: 2.0941543307892594e-05
Position 12: 2.046627739433339e-05
Position 1039: 1.875811677606823e-05
Position 8371: 1.8468432634524417e-05
Position 6465: 1.556976686603853e-05
Position 14557: 1.5505632009539773e-05
Position 12368: 1.5291136766984395e-05
Position 1565: 1.472928160658953e-05
Position 1393: 1.4510337080343416e-05
Position 12863: 1.3037347526164712e-05
Position 796: 1.2705136010133326e-05
Position 1981: 1.1440857981630372e-05
Position 1497: 1.0694559552996934e-05
Position 13111: 1.0632951189217532e-05
Position 1173: 1.0202689986984833e-05
Position 14171: 9.492603478154172e-06
Position 640: 9.422059256706517e-06
Position 1081: 9.32659206980115e-06
Position 293: 9.01726006861744e-06
Position 1545: 7.261151259840165e-06
Position 13337: 5.917701426271567e-06
Position 13219: 5.252436576376177e-06
Position 13241: 5.035371853285909e-06
Position 6985: 4.859057907234889e-06
Position 811: 4.25119561364602e-06
Position 1562: 3.352636349473239e-06
Position 14190: 3.3418927796371618e-06
Position 1574: 3.1423278735528294e-06
Position 19929: 2.7946864901083813e-06
Position 1181: 2.7151546710485704e-06
Position 4578: 2.601966838338272e-06
Position 756: 2.549332347714273e-06
Position 20399: 2.5264477077528226e-06
Position 13133: 2.1377580698173727e-06
Position 6450: 2.1325609018234703e-06
Position 567: 1.8336233286439185e-06
Position 559: 1.76132030048018e-06
Position 12687: 1.7518323078762368e-06
Position 1201: 1.6694194689763445e-06
Position 13876: 1.6018512949744464e-06
Position 1116: 1.4514981308691494e-06
Position 744: 1.292830367128039e-06
Position 859: 1.2120884179955704e-06
Position 13210: 9.73713407594932e-07
Position 1823: 9.061315817568834e-07
Position 1977: 4.323322363914739e-07
Position 6193: 3.742469149266943e-07
Position 2179: 3.4645402009164786e-07
Position 6263: 3.308883820215739e-07
Position 1794: 3.0986704216481194e-07
Position 6753: 2.70791499657633e-07
Position 2191: 2.515237520621596e-07
Position 2643: 2.431481254281709e-07
Position 13768: 2.357112394194891e-07
Position 1892: 1.3549426507106926e-07
Position 1994: 1.3272568033245116e-07
Position 2208: 9.79136482957787e-08
Position 2017: 9.195668063695607e-08
Position 2479: 7.78456313087993e-08
Position 1975: 5.410361978545174e-08
Position 2481: 5.100197957815111e-08
Position 2217: 4.724431238730538e-08
Position 2128: 4.702734552727021e-08
Position 1784: 1.527178927556245e-08
Position 703: 2.7198849458978615e-09
Position 747: 2.416244621251686e-10
Position 738: 1.3535237100409892e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12238: 0.9985630002261602
Position 1719: 0.9654835755113228
Position 4474: 0.9528879768099666
Position 18117: 0.9338650575022527
Position 4054: 0.7765737765743337
Position 16872: 0.7693101277296372
Position 5447: 0.6308023355703758
Position 3391: 0.33597545551853547
Position 9793: 0.3027986971287608
Position 10054: 0.28580860830429816
Position 3674: 0.23120464728608264
Position 19557: 0.22798440570570996
Position 554: 0.2126378097112852
Position 12705: 0.1843948521024002
Position 3477: 0.1717747657319236
Position 5486: 0.17173502094760304
Position 16458: 0.16512454396222706
Position 20504: 0.1443630498555273
Position 5073: 0.1386612670562565
Position 23010: 0.11158562217508981
Position 21351: 0.10591423483981588
Position 9013: 0.10321349099275089
Position 6130: 0.09190333326076591
Position 18998: 0.08177460691662485
Position 3194: 0.0718229242866039
Position 19271: 0.07059711880463374
Position 12725: 0.07028915389737934
Position 5509: 0.06919963315465522
Position 21442: 0.06792046211372423
Position 21157: 0.06569110196537915
Position 3408: 0.05762654798922435
Position 5020: 0.05498558660835107
Position 12679: 0.05497573595763782
Position 16898: 0.05461584496949461
Position 19775: 0.050132327388504615
Position 21583: 0.04598305037529228
Position 6177: 0.045569846560960706
Position 23248: 0.04191448583353422
Position 5384: 0.039829789756594056
Position 9414: 0.03557161762382945
Position 17149: 0.03426646964238452
Position 408: 0.030299942301762205
Position 12593: 0.03007451628474943
Position 3207: 0.027901282992620312
Position 3780: 0.02618379524291747
Position 16710: 0.02584959523219428
Position 6899: 0.024331376372320093
Position 19436: 0.024046109887658127
Position 5517: 0.023161396321314323
Position 15738: 0.022833509480325448
Position 18941: 0.020988496720643558
Position 12485: 0.020881181618283187
Position 3458: 0.020469318342014233
Position 19843: 0.01986829744288677
Position 5036: 0.01886891643052081
Position 12792: 0.018705289296046337
Position 18614: 0.018319000188325787
Position 9798: 0.017831797196090172
Position 3063: 0.017528271720923833
Position 2960: 0.016550674496406292
Position 10634: 0.016410162091210975
Position 11045: 0.01632592370424483
Position 16475: 0.016174223473071455
Position 462: 0.015210430097497436
Position 18858: 0.01520516886515129
Position 21327: 0.014904709885348554
Position 385: 0.014258731048847556
Position 6799: 0.014220295823377083
Position 10009: 0.014141516080623584
Position 9194: 0.013526329154415474
Position 6984: 0.013457110303562246
Position 3367: 0.013377617680960428
Position 4010: 0.013148887301441904
Position 5093: 0.013093450691304699
Position 3742: 0.012843810144978499
Position 4742: 0.01265743908814136
Position 20321: 0.012366160411803023
Position 4489: 0.012316425958330449
Position 5490: 0.012172317633498535
Position 18237: 0.011634878289472489
Position 9351: 0.011347739291966218
Position 16415: 0.011236198647473062
