Gene = Tada1
index = 1054
Annotated 5SS: [  380  3122  3366  7667  9675 10891 12889]
Annotated 3SS: [ 3029  3299  7568  9464 10738 12725 13470]
SMsplice 5SS: [  380  3214  3366  7667  9675 10891 11611 11972 12889]
SMsplice 3SS: [ 3029  3299  7568  9464 10738 11535 11720 12725 13470]
top_k =  1000
Partition function (log Z): 6.482716476997241

Sorted 5' Splice Sites (High to Low Probability):
Position 3366: 0.9818986048525468
Position 12889: 0.8828170738498484
Position 380: 0.8673380375396507
Position 9675: 0.7883145463904705
Position 10891: 0.748819552304829
Position 7667: 0.6165683125564018
Position 11611: 0.6006066915334033
Position 3214: 0.5953277407387189
Position 1618: 0.5902630529977247
Position 1777: 0.5131039578721128
Position 11972: 0.4866444091679632
Position 6923: 0.4516818103233373
Position 3803: 0.35599288627477127
Position 9093: 0.3247017924981044
Position 3122: 0.2671762766087889
Position 11806: 0.24078100012709072
Position 10895: 0.20750891490119072
Position 566: 0.13674840364288093
Position 12251: 0.12289673901741492
Position 9388: 0.11510631115835117
Position 4640: 0.0971501263167686
Position 2303: 0.0880107227396079
Position 8435: 0.08495316725076008
Position 11793: 0.06800891850765951
Position 615: 0.05780334719355364
Position 8240: 0.056964402397747395
Position 9118: 0.056333408649223066
Position 5673: 0.055393091028114495
Position 6153: 0.04976959878573385
Position 7252: 0.04653285690445961
Position 3180: 0.044696998558449975
Position 12305: 0.04012214656178734
Position 6589: 0.03912337479236874
Position 9679: 0.03707183197114286
Position 11354: 0.03518593304805085
Position 12864: 0.03367515249718893
Position 10793: 0.03130512808302002
Position 10343: 0.028654869401976167
Position 752: 0.028509575045218366
Position 6405: 0.028355475602460933
Position 2588: 0.026495676651836077
Position 3230: 0.025923121321007724
Position 2536: 0.023352646613099846
Position 9893: 0.019488490236245375
Position 10377: 0.01800280333091461
Position 9166: 0.016428498061169652
Position 7525: 0.015819790697717995
Position 7846: 0.015757653016331946
Position 1369: 0.015576878086408024
Position 7671: 0.015217096710927707
Position 6556: 0.014890943025400418
Position 3137: 0.014827298703165818
Position 10157: 0.013514105336176576
Position 8413: 0.012425877346321453
Position 415: 0.011915583275133423
Position 6719: 0.0112150990786318
Position 198: 0.010949449920282713
Position 11365: 0.010813160134550132
Position 2307: 0.010042122635482867
Position 1976: 0.009876205434350716
Position 193: 0.00879641836394159
Position 1165: 0.008600359741240616
Position 212: 0.007661372080810966
Position 1836: 0.007394114648034086
Position 5954: 0.007084381721748013
Position 2090: 0.006826437159509432
Position 10066: 0.0066239581062748866
Position 9898: 0.006345971340190172
Position 2767: 0.006310982538525048
Position 6194: 0.006262385188442756
Position 2110: 0.005243835950942456
Position 611: 0.005163767910924664
Position 281: 0.00515810710977995
Position 1366: 0.004985174243790997
Position 318: 0.0047807461761345
Position 411: 0.004184848506506714
Position 1200: 0.004045232116663341
Position 2051: 0.0038613915018380343
Position 10020: 0.003746772195412875
Position 2154: 0.0037343809717729636
Position 372: 0.0035602921340223965
Position 11387: 0.0034232613067357817
Position 6984: 0.0033411719132241165
Position 237: 0.003179620466021335
Position 3158: 0.0031745050007153212
Position 1642: 0.0030327408157933057
Position 13267: 0.0030317129368909387
Position 13718: 0.002854999369872346
Position 5945: 0.0028093393168423246
Position 577: 0.0026639884537844358
Position 1586: 0.0023842175633302393
Position 419: 0.002311157198364385
Position 8246: 0.002204398860790671
Position 12320: 0.002148315424996627
Position 6525: 0.0021132803860308275
Position 748: 0.0020057819142924845
Position 1448: 0.0018568656443498476
Position 3500: 0.0017994981581672012
Position 2121: 0.001773279405636266
Position 743: 0.001636438560847467
Position 869: 0.00144416987882974
Position 2134: 0.0014020263332760038
Position 249: 0.0013886334477934974
Position 9810: 0.0012706216647964887
Position 9860: 0.0012438764218573217
Position 2070: 0.0012221442305262527
Position 719: 0.0012084642222191936
Position 3496: 0.001204313462556128
Position 11442: 0.001124508938929413
Position 9603: 0.0010945722567029434
Position 9529: 0.0009990490338663758
Position 554: 0.0009759047819588787
Position 4547: 0.0009348500793131297
Position 1414: 0.0008892408549284892
Position 1848: 0.0008577882225978603
Position 2169: 0.0006484523322658983
Position 12463: 0.0006373777824035439
Position 1810: 0.0006339714449435709
Position 7740: 0.0006060290847520718
Position 642: 0.0005827516558963956
Position 11362: 0.0005823687039199304
Position 256: 0.0005164581025933993
Position 7649: 0.000516210023128129
Position 11929: 0.00048774062960406405
Position 1727: 0.00047959974961644735
Position 12856: 0.00047315886348308684
Position 1470: 0.00045532359122557473
Position 1590: 0.00043269365747316006
Position 4181: 0.0003862671942678892
Position 262: 0.00038345575057279293
Position 274: 0.0003761401034054218
Position 7682: 0.0003412481442886514
Position 1610: 0.0003385143318792776
Position 1110: 0.0003283054390000836
Position 7703: 0.0002763360964963571
Position 506: 0.0002704198820127044
Position 3785: 0.00024302032215667104
Position 183: 0.00023486720451245475
Position 1408: 0.00023040257895812923
Position 6276: 0.00021594076517631326
Position 477: 0.00021492781139569473
Position 4956: 0.00019483674437800465
Position 7789: 0.00017535899530594814
Position 7717: 0.0001724953174582732
Position 11438: 0.00017159268230189877
Position 3205: 0.0001604722325877399
Position 5028: 0.00015125051578298524
Position 1185: 0.00014756702580585648
Position 1982: 0.00014594828150595816
Position 3374: 0.00013364668163623093
Position 1904: 0.00012561002675838767
Position 6230: 0.00012543370351183144
Position 6302: 0.00012068811639846558
Position 5895: 0.00010939681731858909
Position 3081: 0.00010196517707984386
Position 5941: 9.0056604849387e-05
Position 2318: 7.340112711729168e-05
Position 36: 6.98590187983844e-05
Position 756: 6.223544496546147e-05
Position 6060: 5.91840784139174e-05
Position 2116: 5.4450162184529555e-05
Position 3655: 5.1030908382290135e-05
Position 1128: 4.844007665165865e-05
Position 5750: 4.780825872951737e-05
Position 4418: 4.4255423766444504e-05
Position 6259: 4.0500063099880845e-05
Position 1475: 3.0339584668806403e-05
Position 4420: 2.8059803971302144e-05
Position 1373: 2.7097875830628848e-05
Position 4308: 2.5763053930029486e-05
Position 11484: 2.4566978356764674e-05
Position 3651: 2.1255828174501405e-05
Position 6157: 1.729537416770622e-05
Position 3339: 1.63860938598037e-05
Position 5888: 1.5189224790222074e-05
Position 3987: 1.3711215853194054e-05
Position 3737: 8.584664718011399e-06
Position 3491: 7.490634281485281e-06
Position 4043: 7.324770704751071e-06
Position 3708: 7.207280203554562e-06
Position 4164: 7.1539593033735135e-06
Position 1815: 6.74052017192091e-06
Position 967: 5.777983933396283e-06
Position 6162: 5.405978730022995e-06
Position 873: 5.163830216758861e-06
Position 1213: 5.026300432875103e-06
Position 1801: 4.639906760490428e-06
Position 5677: 4.53624880195167e-06
Position 3761: 4.421840793372803e-06
Position 807: 3.4438185521045848e-06
Position 951: 2.1611070710062095e-06
Position 908: 1.9393334264719906e-06
Position 1668: 1.9269733653649083e-06
Position 1170: 1.3162037814302663e-06
Position 1154: 1.267631830071795e-06
Position 421: 1.2279377331662843e-06
Position 1046: 1.0655768052829328e-06
Position 443: 3.51162276526416e-07
Position 13085: 3.437950639016733e-07
Position 483: 1.9702562254381883e-07
Position 3953: 4.252337435246193e-09
Position 4215: 4.154203358120627e-09
Position 3849: 4.130427415438387e-09
Position 682: 1.8252278993385927e-09
Position 3382: 5.27724703601247e-10
Position 3807: 5.061522241924074e-10
Position 446: 3.3077494349431373e-10
Position 709: 3.68790929747314e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3029: 0.9828886346597699
Position 10738: 0.981596421632021
Position 3299: 0.9446810743654488
