Gene = Kifap3
index = 606
Annotated 5SS: [   320   3534  14521  16458  17811  34886  36367  38349  46284  49713
  69179  76562  78002  82538  83254  85955  89204 103990 108723]
Annotated 3SS: [  3401  14365  16401  17668  34785  36241  38249  46104  49549  69077
  76452  77888  82371  83127  85855  89117 103799 108622 136141]
SMsplice 5SS: [   320   3534  14521  16458  17741  38349  46303  49713  53141  69179
  74181  76562  78002  79016  79166  82538  83254  84311  85955 103990
 108723 120858]
SMsplice 3SS: [  3401  14365  16401  17668  38218  46104  49549  52986  69077  74081
  76452  77888  78858  79101  82371  83127  84168  85855 103799 108622
 120643 136141]
top_k =  1000
Partition function (log Z): -53.77859732850793

Sorted 5' Splice Sites (High to Low Probability):
Position 3534: 0.9978195803966817
Position 14521: 0.9738287572217247
Position 17741: 0.8694433740523512
Position 320: 0.7221252461578187
Position 7696: 0.7057828469169777
Position 16458: 0.6748320912915169
Position 6689: 0.34664321290940614
Position 3925: 0.3156011385583385
Position 9944: 0.27429466352565435
Position 16995: 0.2000630967839984
Position 2369: 0.19456419412742282
Position 348: 0.1715099101435968
Position 8074: 0.15174477850065027
Position 3715: 0.09455346385979065
Position 6320: 0.09215203623053933
Position 4042: 0.09043276075614352
Position 10153: 0.08546114608580598
Position 18784: 0.07620151871388077
Position 19495: 0.07179836296176824
Position 17811: 0.07059783257064092
Position 4509: 0.06302685831536937
Position 12528: 0.06087450096723983
Position 18108: 0.042357505081557605
Position 565: 0.04033790048179796
Position 5218: 0.04010609451835906
Position 15842: 0.03302299857141695
Position 4721: 0.031621024879496654
Position 10753: 0.027297335683574998
Position 6584: 0.026487084172767985
Position 12852: 0.02463906141810439
Position 3686: 0.02217635863330628
Position 17102: 0.021828830538496446
Position 18977: 0.020970440996129068
Position 18174: 0.020455399552856014
Position 201: 0.018039672142695914
Position 1183: 0.014449243083115803
Position 19060: 0.014202615075224948
Position 22434: 0.012804649902951588
Position 19091: 0.011966660431035453
Position 3726: 0.010803019900777299
Position 356: 0.009572593996020519
Position 17364: 0.00940673296556901
Position 16205: 0.008665668408255504
Position 112: 0.007571348830483443
Position 14434: 0.007206821875882326
Position 16952: 0.006632604423569916
Position 485: 0.0059007049755540565
Position 503: 0.0052158959096266335
Position 1222: 0.005079875235562158
Position 358: 0.005022066191322431
Position 20854: 0.004906891351346046
Position 2336: 0.004503111921410657
Position 720: 0.004411676353629812
Position 4297: 0.0043116356793136065
Position 49: 0.004210293398267253
Position 23503: 0.003982849928095264
Position 17384: 0.003910552763608889
Position 19160: 0.0037627534583652253
Position 15321: 0.003578234495774735
Position 2373: 0.002837073505752877
Position 15290: 0.0027399382582199054
Position 984: 0.002633071537686841
Position 3959: 0.002501094661546594
Position 4935: 0.0021915825237722136
Position 3371: 0.002151706276963634
Position 715: 0.0020343735381185514
Position 16612: 0.0019934277150327286
Position 17069: 0.0018514096382375108
Position 5787: 0.0018304955147990423
Position 3045: 0.0017880105519519924
Position 18504: 0.0017097481134977735
Position 4145: 0.00167728392206751
Position 5138: 0.0016726774972481001
Position 1217: 0.0011720578891842158
Position 4517: 0.001004304372867885
Position 1225: 0.0009131107140148805
Position 16468: 0.0009059699115223845
Position 4838: 0.0008878643039145638
Position 410: 0.0008797646491781663
Position 5466: 0.0008646957486127021
Position 17414: 0.000853817547680131
Position 2841: 0.000823573291707359
Position 1016: 0.0008081320153516654
Position 3731: 0.0007758984221579417
Position 3332: 0.0007535246197608893
Position 16554: 0.0007261019782879007
Position 3290: 0.0005719259204719002
Position 224: 0.00052159077613742
Position 3736: 0.00045807380906721923
Position 2307: 0.0004568089773714349
Position 942: 0.00043996627701454305
Position 181: 0.0004082628102068748
Position 3844: 0.00040247368917473115
Position 380: 0.0003872224769978888
Position 1355: 0.0003764488331901636
Position 24: 0.0003544533423632021
Position 818: 0.00034283532439143466
Position 5056: 0.0003421995723948371
Position 3030: 0.00033784548920847606
Position 19198: 0.00031679994251894444
Position 17329: 0.0003074938532745249
Position 1501: 0.00027030620069278736
Position 5123: 0.0002664256373486393
Position 3020: 0.00026080965125979834
Position 2345: 0.00025869910013156855
Position 2441: 0.00025710946936642636
Position 16562: 0.0002345088982196961
Position 3538: 0.0002340011494975945
Position 4729: 0.00022243866094286163
Position 2350: 0.00020360835584566002
Position 17719: 0.00020197690524821014
Position 841: 0.000199468828783764
Position 783: 0.00019737777321063437
Position 797: 0.0001873587945433112
Position 3694: 0.00018125374036682113
Position 18112: 0.0001778307196747641
Position 2179: 0.0001686611929345721
Position 102: 0.00016592991720127523
Position 1626: 0.00015722752569306248
Position 830: 0.00015466294652345604
Position 214: 0.00015213074979071503
Position 791: 0.00014969849506849223
Position 18022: 0.00012410697238104083
Position 17837: 0.00010808113557040043
Position 3298: 0.000104337359168188
Position 17748: 0.00010170961293282685
Position 1682: 0.00010037980607783627
Position 3662: 9.697880169256972e-05
Position 3340: 7.401119722277008e-05
Position 2387: 6.778535493235018e-05
Position 17849: 6.32990353474567e-05
Position 1235: 6.129671473021055e-05
Position 2239: 5.5688172155078455e-05
Position 3552: 5.53297941790024e-05
Position 3548: 3.4386345137681685e-05
Position 3907: 2.3962628298830808e-05
Position 3504: 2.099675507917826e-05
Position 505: 1.715244788239741e-05
Position 526: 1.4607070611922638e-05
Position 3540: 1.0734124543994796e-05
Position 4414: 8.381047543652658e-06
Position 4305: 7.369711954477777e-06
Position 17907: 6.440921863380342e-06
Position 744: 5.975878379421604e-06
Position 778: 5.600039155947605e-06
Position 3459: 5.107681285029521e-06
Position 741: 3.3075801197009573e-06
Position 2513: 3.2741367746478213e-06
Position 2954: 3.158887543853587e-06
Position 2569: 3.0591772596734226e-06
Position 2407: 3.0230026811225127e-06
Position 3092: 3.0128606659770672e-06
Position 2470: 3.0014206995453516e-06
Position 2447: 2.945780019519075e-06
Position 2572: 2.809927215960264e-06
Position 2190: 2.390793923633673e-06
Position 2812: 2.2915898674524354e-06
Position 66: 1.9352371811535885e-06
Position 3759: 1.898048335999967e-06
Position 957: 1.7680485221635456e-06
Position 1457: 1.604437494149017e-06
Position 85: 1.5408661081650643e-06
Position 451: 1.4608307742500084e-06
Position 906: 1.0950310719426575e-06
Position 6980: 9.974229063511083e-07
Position 595: 9.163215599122809e-07
Position 109: 8.957223376697992e-07
Position 689: 8.914987993776972e-07
Position 3427: 6.573568998258395e-07
Position 747: 6.512423114820894e-07
Position 3357: 4.933801596060949e-07
Position 64: 4.90487147097426e-07
Position 694: 3.722650736571663e-07
Position 3366: 3.6321927737073003e-07
Position 3929: 2.628309045935028e-07
Position 961: 1.5058164205704975e-07
Position 848: 1.0255619916952068e-07
Position 687: 6.641661309823527e-08
Position 722: 4.357908254659083e-08
Position 1785: 4.075539737524537e-08
Position 1257: 2.1276538108038666e-08
Position 2430: 2.0630636625992805e-08
Position 1481: 1.844740095309108e-08
Position 1053: 1.4237512371201168e-08
Position 1027: 1.2846883831611404e-08
Position 724: 4.07327972259161e-09
Position 3398: 2.538574935146586e-10
Position 607: 2.3626305857201205e-10
Position 600: 1.28702971228384e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 17668: 0.9824289216208231
Position 3401: 0.8618778282920228
Position 14365: 0.8422971946332225
Position 16401: 0.5859542471405446
Position 7619: 0.5324207324092083
Position 3829: 0.39828247010819007
Position 6510: 0.3699983683772972
Position 9827: 0.2446937347682407
Position 16850: 0.20721378552257147
Position 2266: 0.1540814959249777
Position 3619: 0.1346995553302132
Position 7947: 0.12821271104183887
Position 18025: 0.12521361684570392
Position 14420: 0.10923884940109972
Position 22202: 0.08824384933266739
Position 25846: 0.08760837819456593
Position 7634: 0.0840937049211864
Position 18661: 0.0834770646672633
Position 7565: 0.08198137693124327
Position 21030: 0.07571283107973313
Position 18929: 0.06792776803634577
Position 3225: 0.06729596179176411
Position 12406: 0.06087450096723994
Position 19318: 0.06039651278274016
Position 30731: 0.057156588387338766
Position 6249: 0.05641005851586951
Position 16378: 0.0559387906235904
Position 19864: 0.05138397676679922
Position 21013: 0.04542257540719195
Position 2211: 0.045325145446227816
Position 10030: 0.04071109996869847
Position 28644: 0.03994996619238684
Position 9994: 0.037606929942850136
Position 4413: 0.035856350782678584
Position 19606: 0.03405533857503856
Position 19446: 0.03065959058867654
Position 3459: 0.030210381821719125
Position 26725: 0.030025866624072944
Position 16087: 0.03002131511632672
Position 3439: 0.02895027608121137
Position 14292: 0.027795624926503802
Position 25404: 0.02733299068394329
Position 23597: 0.027135532191675926
Position 6186: 0.02541407886491259
Position 12751: 0.024639061418104218
Position 7918: 0.021580984743685777
Position 22805: 0.019652454370943873
Position 1077: 0.01964039602316472
Position 24591: 0.018017722994055622
Position 21841: 0.01790985888787154
Position 19339: 0.017712773968998195
Position 4625: 0.017571047728735037
Position 17258: 0.01696057148748409
Position 23298: 0.016568152790822348
Position 10671: 0.015738133578390386
Position 16116: 0.015570367948958963
Position 9689: 0.015492922633473313
Position 5122: 0.01547413894919391
Position 22916: 0.015277392452788915
Position 24920: 0.013559728627187153
Position 15712: 0.013284254656019656
Position 22527: 0.012968193076999708
Position 25024: 0.012920862783788279
Position 5017: 0.012850577676268472
Position 20018: 0.011887032975251548
Position 9869: 0.011778598471656574
Position 16800: 0.011675435339800746
Position 18313: 0.011646171163202964
Position 10622: 0.011559202105184605
Position 25990: 0.01087044835322576
Position 4408: 0.010834039425282297
Position 15762: 0.009864431646620448
Position 24732: 0.009822961393353046
Position 4386: 0.00967347593730297
Position 16902: 0.009405120624942332
Position 3406: 0.008636584700825995
Position 26290: 0.007345735878179347
Position 19089: 0.0071567499193348596
Position 7591: 0.007048522389655891
Position 21526: 0.006452671335451034
Position 19479: 0.006445062535512473
Position 15694: 0.0061985611020950885
Position 5134: 0.006188219607382388
Position 21861: 0.005895163894980317
Position 4598: 0.00586316066413883
Position 22939: 0.005570178850773577
Position 4620: 0.005288056061426363
Position 22043: 0.005255362286573086
Position 4337: 0.005218781567631621
Position 24125: 0.005009030464066648
Position 3787: 0.004818640327891453
Position 6081: 0.004733470051307269
