Gene = Prpf38b
index = 860
Annotated 5SS: [ 564 3392 3796 3941 6617]
Annotated 3SS: [3322 3643 3879 6392 6964]
SMsplice 5SS: [ 564 1072 3392 3796 3941 6617]
SMsplice 3SS: [ 759 3322 3643 3879 6392 6964]
top_k =  1000
Partition function (log Z): 5.512669388760528

Sorted 5' Splice Sites (High to Low Probability):
Position 6617: 0.9922590872335214
Position 3796: 0.9615782078276847
Position 1072: 0.8352722020370654
Position 564: 0.8118358807569518
Position 3941: 0.725849596768457
Position 3392: 0.6107202912330365
Position 3402: 0.2864474269562587
Position 1385: 0.24894327461887703
Position 2487: 0.23585530157014298
Position 5810: 0.18283227621075096
Position 593: 0.1798084186675047
Position 6880: 0.14928714962341208
Position 1379: 0.1435989183800547
Position 4355: 0.10937740424549303
Position 3955: 0.10038262233896958
Position 5656: 0.03597548818494447
Position 1249: 0.02930220803344344
Position 1753: 0.021302215589326694
Position 885: 0.017951775941793688
Position 1985: 0.017682486910984053
Position 1195: 0.016558755743474415
Position 1085: 0.016267568759678174
Position 4411: 0.013973934945134192
Position 1733: 0.013184832466673999
Position 2974: 0.012415307410964827
Position 5584: 0.009765292824233981
Position 5852: 0.009569653261106347
Position 5409: 0.009245886698326626
Position 6155: 0.008027357484145558
Position 1007: 0.007932644032279912
Position 6075: 0.00650078506584198
Position 6045: 0.005892244489373213
Position 1923: 0.005194972464280611
Position 198: 0.0049050748650799475
Position 2520: 0.0037705304983811166
Position 1893: 0.0032073060256801555
Position 1253: 0.002976424422773609
Position 2057: 0.0029464198374418516
Position 2382: 0.0027930537562577706
Position 5652: 0.002738374471569944
Position 540: 0.0023679266933751245
Position 93: 0.001921239892602026
Position 966: 0.0018693464226147245
Position 202: 0.0018106533192311443
Position 3731: 0.001698672273512269
Position 1182: 0.0016967985171030312
Position 2524: 0.0016747605074019347
Position 2437: 0.001617402339592937
Position 1076: 0.0014741611239967646
Position 116: 0.001451176103814761
Position 6903: 0.0013350793398910325
Position 6814: 0.0013035275597633377
Position 2528: 0.0012597830972821149
Position 2741: 0.0012466068750066988
Position 4107: 0.0011516240527934117
Position 3507: 0.0011443659766087672
Position 3193: 0.001140107010796874
Position 907: 0.001025167739043562
Position 7363: 0.0008719320356650032
Position 2311: 0.0008499466725657219
Position 6783: 0.0007639023963396975
Position 5835: 0.0007120619476805702
Position 2220: 0.0006954703625722649
Position 7210: 0.0006911947198323612
Position 6757: 0.0006850538214358633
Position 3406: 0.0005457582758935667
Position 3533: 0.0005183705238043222
Position 3382: 0.0004838750122986861
Position 5739: 0.00048014478709403237
Position 2682: 0.0004337575422229872
Position 7021: 0.00042574261679456687
Position 4009: 0.000413260896693992
Position 7369: 0.000395634657031129
Position 4471: 0.00037658053303841566
Position 3800: 0.0003758026666212179
Position 901: 0.00036731706665523746
Position 138: 0.00036713625546231607
Position 1530: 0.00036587883941091386
Position 126: 0.00034635962817631996
Position 7195: 0.00032831033880919127
Position 1021: 0.0003153158364339632
Position 6995: 0.0003122162353553495
Position 3644: 0.0003112362779569825
Position 97: 0.00028733067243583995
Position 3787: 0.00028279890065738647
Position 1631: 0.00025455108668093874
Position 4045: 0.00025052902910177534
Position 7051: 0.00024260669007849272
Position 8040: 0.0002372245976825665
Position 1432: 0.00023379533425683274
Position 4031: 0.00023210015574282814
Position 1467: 0.00022761767572923393
Position 5883: 0.00020399718746011926
Position 1039: 0.00019054772791807405
Position 2412: 0.00018755858924915625
Position 370: 0.00018540632738935415
Position 423: 0.00017907945726615998
Position 7309: 0.0001748506592185381
Position 7207: 0.00016734873141016168
Position 8269: 0.0001514549716010658
Position 63: 0.00014553099953186607
Position 3396: 0.0001265947106338224
Position 402: 0.0001228459838025179
Position 5632: 0.0001198067950976563
Position 348: 0.00011033876515106557
Position 8295: 0.0001098617282589222
Position 491: 0.00010865576537047824
Position 3802: 0.00010500970175813417
Position 3502: 9.9887206089471e-05
Position 4142: 9.73129151183239e-05
Position 4053: 8.99619381020976e-05
Position 2444: 7.38143510455468e-05
Position 6776: 6.59450313810048e-05
Position 1132: 6.400702138678851e-05
Position 507: 5.5836306311133866e-05
Position 212: 5.4081163660481366e-05
Position 6597: 4.945029769934083e-05
Position 7177: 4.8641598291189226e-05
Position 8708: 4.490021061715233e-05
Position 4146: 4.287926944255649e-05
Position 8057: 3.8966475866609355e-05
Position 724: 3.714473819688591e-05
Position 118: 3.3658117855307994e-05
Position 6626: 3.2993132518180796e-05
Position 697: 2.8309391714871876e-05
Position 597: 2.7612230935501326e-05
Position 1078: 2.7042786703620183e-05
Position 8448: 2.5777808092854067e-05
Position 946: 2.4659574224364966e-05
Position 8314: 2.2560345313016897e-05
Position 3738: 2.2409868156833662e-05
Position 1168: 2.2167976550280527e-05
Position 6805: 2.0921694911955343e-05
Position 4279: 1.976312167205967e-05
Position 760: 1.9598661691238505e-05
Position 586: 1.9311530021515435e-05
Position 1030: 1.8819046347363793e-05
Position 543: 1.762990640506353e-05
Position 132: 1.6943821005891917e-05
Position 51: 1.6919865008262e-05
Position 404: 1.6701500429670845e-05
Position 1098: 1.662706241162043e-05
Position 681: 1.6546710039505047e-05
Position 1080: 1.4718642006025526e-05
Position 120: 1.4086871231993549e-05
Position 624: 1.362359647094263e-05
Position 3715: 1.3130687001223552e-05
Position 7201: 1.1504755439159975e-05
Position 713: 1.1246077744949186e-05
Position 3651: 1.0454031802041176e-05
Position 434: 8.239531629041549e-06
Position 4863: 7.5349396239336e-06
Position 853: 6.565011505725524e-06
Position 70: 6.162848131274062e-06
Position 8387: 5.4191276905007e-06
Position 8360: 5.362630351958804e-06
Position 612: 4.636178419151338e-06
Position 84: 4.535766173538771e-06
Position 488: 2.8590730106583945e-06
Position 944: 2.680674210893241e-06
Position 584: 2.301657860854758e-06
Position 614: 1.954781380279747e-06
Position 215: 1.6908743537130575e-06
Position 1453: 4.846743973005879e-07
Position 774: 2.626928820556908e-07
Position 18: 2.156112362796419e-07
Position 5: 1.517195146775263e-07
Position 765: 6.39274143844169e-08
Position 779: 4.4293544469698615e-08
Position 8045: 3.091745384699217e-08
Position 1134: 3.879483328575558e-09
Position 1105: 2.3623186834075276e-09
Position 1184: 1.901480592807262e-09
Position 3457: 1.319280070499279e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3643: 0.917739308262857
Position 3322: 0.8975991007560922
Position 6964: 0.8306869623939834
Position 3879: 0.7884843412733457
Position 759: 0.4951879919901601
Position 6392: 0.45757817122411315
Position 6493: 0.44465825419547456
Position 788: 0.2427860021371945
Position 2338: 0.21285144011553456
Position 1164: 0.17966110742989255
Position 5738: 0.12796853968947136
Position 1247: 0.11105383765632576
Position 4213: 0.08833752923580726
Position 8153: 0.08471655941407963
Position 6501: 0.071465127678807
Position 1313: 0.07070548655951017
Position 993: 0.07009797579751793
Position 6724: 0.06622995494312472
Position 5601: 0.05905478246364978
Position 846: 0.054997149041856534
Position 3899: 0.040385900355262606
Position 6830: 0.039256249642507623
Position 6940: 0.038886935959963856
Position 5700: 0.03802834829942279
Position 1331: 0.037566695622140156
Position 3565: 0.02576454382074859
Position 5512: 0.024817980089133346
Position 6854: 0.022738578219515776
Position 1161: 0.022650003990329876
Position 6371: 0.019054342623766873
Position 955: 0.01704135966046434
Position 2362: 0.01587837624759119
Position 3680: 0.014007826993399747
Position 4282: 0.013983030564045627
Position 8878: 0.01379137033406538
Position 7939: 0.01279396018737957
Position 1328: 0.012568795212771081
Position 1882: 0.012548440409114788
Position 6805: 0.011832532291714716
Position 2868: 0.010437223103924845
Position 1620: 0.010162506300081803
Position 1608: 0.01000601486925769
Position 1529: 0.009942468406346319
Position 2293: 0.008877575034956293
Position 6756: 0.008532724821370111
Position 4106: 0.00697670565882043
Position 1553: 0.005763738432965645
Position 5944: 0.00555507086456727
Position 3650: 0.004428944129074125
Position 8207: 0.004283929671353383
Position 5192: 0.004012899174735734
Position 1892: 0.003953195827271853
Position 507: 0.003938252224506113
Position 2394: 0.003926645404850698
Position 3662: 0.003866417516409433
Position 5973: 0.003413024057347872
Position 2169: 0.003337064168504513
Position 5291: 0.003336572636521237
Position 8360: 0.003150727523182731
Position 4336: 0.0031387810674897844
Position 1044: 0.003075600822129808
Position 1061: 0.0030525905201424356
Position 4222: 0.0030077040825967527
Position 8249: 0.002770526030309544
Position 1984: 0.0027163227018764417
Position 4248: 0.0026823533066104507
Position 1897: 0.0026260914929952376
Position 8519: 0.0025499276723420527
Position 5923: 0.002411921442124544
Position 6783: 0.002339411714818255
Position 1213: 0.0020723876939448553
Position 1720: 0.001804908858875721
Position 6740: 0.0017191378038890186
Position 329: 0.0016506375823845435
Position 6729: 0.0015557923757205628
Position 5247: 0.0015073373837290974
Position 3112: 0.001394324737821251
Position 1732: 0.0012908248654553633
Position 8269: 0.0012144422866232551
Position 4140: 0.001073625339171967
Position 8783: 0.0010689525000496078
Position 6860: 0.0010327704371340732
Position 3585: 0.001020881333032719
Position 2777: 0.0010138907133281085
Position 2369: 0.0009928209408516053
