Gene = Apoc1
index = 130
Annotated 5SS: [ 52 250 773]
Annotated 3SS: [ 173  624 3023]
SMsplice 5SS: [ 52 270 548]
SMsplice 3SS: [173 410 624]
top_k =  1000
Partition function (log Z): -3.996171283100484

Sorted 5' Splice Sites (High to Low Probability):
Position 52: 0.9474051135091429
Position 270: 0.5978097496357947
Position 548: 0.544485848338767
Position 250: 0.39226503149472314
Position 773: 0.3484775230310857
Position 802: 0.014116690119488138
Position 555: 0.00994786972947671
Position 2714: 0.006964342714889375
Position 2743: 0.0024035361751980314
Position 2498: 0.0021322920870677805
Position 1512: 0.002013635593395281
Position 2734: 0.0018996559481532882
Position 1497: 0.001633756954203607
Position 411: 0.0015798447722040808
Position 534: 0.0014064895687684424
Position 814: 0.0013789931611805069
Position 472: 0.0012202652430211654
Position 432: 0.0011137685117598042
Position 68: 0.001002009320986161
Position 799: 0.000564376622339162
Position 2762: 0.00034754391802270567
Position 818: 0.00021240039561911937
Position 105: 0.00019404093957844847
Position 1473: 0.00017732151322843003
Position 922: 0.00017377024719030253
Position 2990: 0.00012411282187568899
Position 2685: 0.00012009182652625179
Position 158: 0.00011270918958702412
Position 832: 0.00010837339355297801
Position 350: 0.00010332951329249466
Position 804: 8.067409421302968e-05
Position 560: 7.833439791114103e-05
Position 70: 6.396176398438822e-05
Position 1555: 6.048137721122662e-05
Position 231: 5.5896521979482696e-05
Position 806: 4.7856840588680385e-05
Position 808: 4.568632004635138e-05
Position 570: 4.54906626682503e-05
Position 456: 4.427728991505464e-05
Position 810: 4.2610746490164754e-05
Position 1046: 4.0103496040989024e-05
Position 56: 3.820477869367125e-05
Position 289: 3.54103388255775e-05
Position 436: 3.231495144819519e-05
Position 102: 2.803747460892105e-05
Position 291: 1.874323392338088e-05
Position 296: 1.3564789917490008e-05
Position 216: 4.4925896236841935e-06
Position 228: 4.229338374661848e-06
Position 305: 2.1703395445298946e-06
Position 129: 1.6200935460420065e-06
Position 175: 1.2798170004007227e-06
Position 225: 1.0646273181797941e-06
Position 126: 6.874244185840625e-07
Position 572: 4.5427063171517836e-07
Position 390: 4.1814231946510484e-07
Position 116: 3.318850477723181e-07
Position 995: 1.794656137706007e-07
Position 978: 1.7732587970120733e-07
Position 958: 1.5951712247753103e-07
Position 360: 1.0095088933723519e-07
Position 952: 9.364154929479344e-08
Position 1004: 8.566844639541765e-08
Position 426: 8.512828101991869e-08
Position 424: 8.232442938956261e-08
Position 144: 7.166146493973823e-08
Position 362: 5.543362638409298e-08
Position 162: 4.899152495713057e-08
Position 695: 3.5622114335963194e-08
Position 1012: 3.3395121613737254e-08
Position 976: 2.605424407561101e-08
Position 931: 2.5094259845782723e-08
Position 812: 3.293380864798239e-11
Position 836: 1.1914022352215556e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 173: 0.9316452094850725
Position 624: 0.6580265126551178
Position 410: 0.5291835691863327
Position 3023: 0.28785530486433414
Position 2899: 0.08925116842500035
Position 2573: 0.08861673262518448
Position 432: 0.05554525149346942
Position 1088: 0.04747289368265875
Position 641: 0.034729514748256224
Position 2915: 0.021655193054636146
Position 630: 0.01242526602928075
Position 319: 0.010011701217608202
Position 190: 0.009503136256700023
Position 1822: 0.009378300515728822
Position 3037: 0.009193448046072816
