Gene = Slc8b1
index = 985
Annotated 5SS: [  116  2165  8615  8751  9493  9719  9968 10694 12891 13167 14633 16695
 18496 19229 19981]
Annotated 3SS: [ 1951  8461  8697  9434  9612  9799 10585 12830 13035 14490 16572 18341
 19147 19912 21691]
SMsplice 5SS: [  116  2165  9968 10694 12891 13167 14633 16695 18496]
SMsplice 3SS: [ 1951  9799 10585 12830 13035 14521 16572 18341 21691]
top_k =  1000
Partition function (log Z): 7.114787308392861

Sorted 5' Splice Sites (High to Low Probability):
Position 16695: 0.9860951287084846
Position 10694: 0.9809697904325095
Position 9968: 0.9351751981456092
Position 116: 0.9070159416820914
Position 2165: 0.8815020804387234
Position 14633: 0.8516252494964109
Position 12891: 0.8438580595221382
Position 13167: 0.7166605688159209
Position 8615: 0.5981239836471373
Position 18496: 0.5573375631937512
Position 561: 0.36115278836661296
Position 19229: 0.2846154103674838
Position 3384: 0.20844785745213404
Position 11906: 0.20425613434600756
Position 15037: 0.1850872584087817
Position 14380: 0.17860377514813955
Position 8854: 0.16612778425637237
Position 13158: 0.15766764021920063
Position 8866: 0.13929608610146577
Position 19404: 0.13518021809931702
Position 340: 0.13001360189118416
Position 12090: 0.10410525374950977
Position 9719: 0.08204136383710278
Position 5016: 0.05886473276863276
Position 6609: 0.05786207992997844
Position 3241: 0.05433711538306058
Position 14629: 0.04529402265912501
Position 14999: 0.04452098783443148
Position 13453: 0.03593121285844447
Position 19505: 0.03489773711041525
Position 11619: 0.026577305238433466
Position 10956: 0.024766405558236348
Position 8751: 0.024749095953929833
Position 8358: 0.023121722156994755
Position 272: 0.020712089491860066
Position 18030: 0.019431611391750793
Position 8638: 0.01736904042914588
Position 17400: 0.017367602289111734
Position 9551: 0.017099088148478582
Position 21393: 0.01623343648463544
Position 10296: 0.015200585499014032
Position 12944: 0.015034080448051018
Position 7866: 0.013908984909732814
Position 12977: 0.012960613429183011
Position 4763: 0.012644199511490288
Position 15390: 0.012463453434698239
Position 19981: 0.011918474086981674
Position 14602: 0.01162141568331373
Position 15198: 0.011365686669017286
Position 14432: 0.01113916268975967
Position 18402: 0.010840758708758952
Position 15475: 0.01053217028464373
Position 15572: 0.010063739480033838
Position 3861: 0.009421645995552895
Position 3162: 0.009262578355096638
Position 12968: 0.009170534318418827
Position 17215: 0.008447852396550621
Position 20096: 0.008226112936184724
Position 18764: 0.008057154281068634
Position 11864: 0.00788449899107408
Position 21911: 0.0067273965778112035
Position 14608: 0.006686047322382103
Position 17205: 0.006373521053063502
Position 375: 0.006204892414067116
Position 819: 0.0056459704954472814
Position 5152: 0.005566427214870898
Position 926: 0.005479023629934501
Position 10300: 0.005336409639848556
Position 1743: 0.005193458542718743
Position 12117: 0.00511854070592942
Position 2618: 0.004939603596995677
Position 1226: 0.004818190599840757
Position 13600: 0.004524736283535341
Position 6182: 0.00444536971633102
Position 18419: 0.004406775248859204
Position 11821: 0.004345370970459302
Position 9493: 0.0042421590145012775
Position 14587: 0.004241990496046734
Position 17232: 0.004043205649909464
