Gene = Tecpr1
index = 1067
Annotated 5SS: [  121  5102  6390  6713  7363  9371  9560 11043 12211 13756 15021 16222
 17199 17451 18991 20208 22604 22801 23886 24487 25061 25724 27264 27484]
Annotated 3SS: [ 4866  6206  6589  7236  9195  9458 10940 12064 13249 14874 16065 17048
 17292 18862 20104 22506 22720 23828 24305 24924 25630 27156 27363 27597]
SMsplice 5SS: [  121  1839  6347  6713  7363  9371  9560 11043 12211 15021 16222 17199
 17451 18991 20208 22604 22801 24487 25061 27264 27484]
SMsplice 3SS: [ 1736  6206  6589  7236  9195  9458 10940 12064 14874 16065 17048 17355
 18862 20104 22506 22720 24305 24924 27156 27338 27597]
top_k =  1000
Partition function (log Z): 30.359908384790653

Sorted 5' Splice Sites (High to Low Probability):
Position 15021: 0.9978952987855781
Position 22604: 0.9973439320619347
Position 18991: 0.9769096047807005
Position 11043: 0.9450599147058188
Position 12211: 0.9417499882940062
Position 121: 0.9379513158537766
Position 27264: 0.9062859020436146
Position 7363: 0.9030774544413099
Position 27484: 0.8869479887440707
Position 20208: 0.8448523232395503
Position 16222: 0.8362196812777191
Position 22801: 0.8044520976261196
Position 17451: 0.7942031120899453
Position 9371: 0.7267729059040561
Position 25061: 0.6559541348461755
Position 17199: 0.6549216189185679
Position 24487: 0.6521146033930271
Position 9560: 0.6212320581615349
Position 6713: 0.5131605480155113
Position 13275: 0.45313710342312025
Position 1839: 0.43868295825309056
Position 6347: 0.3726646994951359
Position 6676: 0.35861021420110145
Position 23886: 0.3585280165805144
Position 11253: 0.3371805931655515
Position 13756: 0.3214038544760077
Position 4941: 0.2872215171744667
Position 6273: 0.27073969984435003
Position 5102: 0.2638295652665412
Position 27812: 0.23358440593814994
Position 1899: 0.18124612486687755
Position 16948: 0.16490724823181616
Position 21737: 0.15876116057012063
Position 9967: 0.1521058455802192
Position 28906: 0.14426067073618415
Position 3590: 0.12548545203847616
Position 11238: 0.1207007061736378
Position 7969: 0.1172489252999372
Position 28703: 0.11573899319483713
Position 2529: 0.10443623638694546
