Gene = 2900092C05Rik
index = 42
Annotated 5SS: [  183   392  2981 38067 42259]
Annotated 3SS: [  298  2938 37966 42100 43495]
SMsplice 5SS: [ 183  392 2981]
SMsplice 3SS: [  298  2873 42100]
top_k =  1000
Partition function (log Z): -22.746657626573796

Sorted 5' Splice Sites (High to Low Probability):
Position 392: 0.9681401877984245
Position 183: 0.7929277068163201
Position 2981: 0.7483687778643936
Position 7077: 0.17553965560538912
Position 4645: 0.17174640503248859
Position 4954: 0.12457977009277513
Position 4848: 0.11413568995581007
Position 5440: 0.08216834930621336
Position 2541: 0.05900640738046896
Position 7185: 0.052099721495817375
Position 3051: 0.05035078760369355
Position 48: 0.04212057915708076
Position 3396: 0.02898776875631303
Position 12495: 0.02521572256198358
Position 5404: 0.02477225998712558
Position 71: 0.024285041478676654
Position 4234: 0.014487896580378253
Position 7917: 0.01274168844392435
Position 819: 0.012641114052735757
Position 1100: 0.010143207742721514
Position 1664: 0.009325272764651314
Position 1220: 0.008758546130276509
Position 1529: 0.007569496140304749
Position 4170: 0.007409221442922646
Position 217: 0.0062169330636513845
Position 417: 0.00430310103063954
Position 1466: 0.0033191820150306
Position 5570: 0.002589639553275652
Position 453: 0.0023711400977432908
Position 7983: 0.0021357237682454394
Position 1068: 0.0017586612555649305
Position 17: 0.0015840447351917137
Position 1505: 0.0015539258881380861
Position 2168: 0.0015517953792526195
Position 3030: 0.0014103270729178788
Position 158: 0.0011780055916019033
Position 1660: 0.0011348105808296892
Position 1819: 0.0006661776744399367
Position 4965: 0.0006560082222983034
Position 2487: 0.000523573789456497
Position 2998: 0.0005144549511396938
Position 2148: 0.0004791837053088733
Position 53: 0.00040011681154347213
Position 376: 0.00038806103611129666
Position 5367: 0.0003687870983772743
Position 969: 0.00028894063075810683
Position 1073: 0.00021740357290705287
Position 2213: 0.00019168914588330466
Position 32: 0.0001587956312676805
Position 59: 0.00010803173577275412
Position 8: 9.724501534407944e-05
Position 202: 7.731755512457228e-05
Position 4868: 2.9077993403541495e-05
Position 232: 2.6291753260987486e-05
Position 125: 2.1441082695215642e-05
Position 3055: 1.896850497231074e-05
Position 100: 1.806022951898227e-05
Position 3007: 1.5483924102583694e-05
Position 615: 1.302860012461695e-05
Position 569: 7.908431116974429e-06
Position 78: 5.1464354739235935e-06
Position 498: 4.439014415328693e-06
Position 436: 3.4490376835195975e-06
Position 441: 2.2470973307965954e-06
Position 584: 1.8959064490040322e-06
Position 655: 1.8720051739021636e-06
Position 88: 1.7482636516392594e-06
Position 444: 1.3736074773054771e-06
Position 579: 1.2254942333870444e-06
Position 538: 9.51324752147599e-07
Position 835: 9.376162091928811e-07
Position 261: 9.08930567249501e-07
Position 30: 8.370484378701021e-07
Position 4920: 8.04131450862111e-07
Position 455: 8.040676702264394e-07
Position 519: 6.844301205561386e-07
Position 588: 5.510194660303895e-07
Position 447: 4.986559889835983e-07
Position 467: 4.218218355910932e-07
Position 854: 4.2080883914853574e-07
Position 309: 3.80044465027092e-07
Position 396: 3.130119240268147e-07
Position 551: 3.0643754205997143e-07
Position 450: 3.0542423688924934e-07
Position 438: 1.7749912106177788e-07
Position 471: 1.6678901582693074e-07
Position 491: 1.0171508003098216e-07
Position 464: 8.097487856128796e-08
Position 823: 5.2858065815144096e-08
Position 285: 3.777215719230267e-08
Position 1178: 2.6059429645773846e-08
Position 302: 1.9377833019074215e-08
Position 1521: 8.865550088090545e-09
Position 489: 3.801708825385351e-12
Position 482: 3.5052962287712108e-12
Position 477: 2.4703029583663486e-13
Position 459: 6.11477580633941e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 298: 0.7639243946064128
Position 2873: 0.6222747580726904
Position 13536: 0.38560813315776854
Position 2938: 0.1682311173948748
Position 10951: 0.1635416217542332
Position 4540: 0.1529390559113119
Position 6966: 0.13647005819283342
Position 6980: 0.10891517057950775
Position 4705: 0.10362664141973735
Position 4835: 0.0791820159648146
Position 7854: 0.07913724412605083
Position 246: 0.0586135467766366
Position 5193: 0.05415519196265587
Position 9630: 0.05022072436003062
Position 2371: 0.04611401106346275
Position 5324: 0.042847058595567485
Position 3297: 0.03158615037440522
Position 5520: 0.03002250259176831
Position 12370: 0.029269473183950477
Position 8973: 0.028144769528723523
Position 4750: 0.027915478726127367
Position 12862: 0.023856972172052182
Position 3859: 0.016923138165661152
Position 5059: 0.015985249744098855
Position 5223: 0.015719413795863363
Position 9602: 0.015457932167622927
Position 4847: 0.014236742883350757
Position 6234: 0.013903287014315592
Position 1502: 0.013548657448611948
Position 5163: 0.01205803257269377
Position 4581: 0.011230012150197638
Position 4871: 0.010920681521832374
Position 4054: 0.010255295618597986
Position 4815: 0.0101537804120575
Position 4414: 0.00966089331214427
Position 285: 0.009534469395069028
Position 706: 0.009228204607037799
Position 4886: 0.009149272654464647
Position 4092: 0.008505869834420659
Position 4459: 0.008334820756619656
Position 7384: 0.008023879492347235
Position 1137: 0.007809709407949151
Position 6929: 0.007489503654406087
Position 5118: 0.007427004127437868
Position 4785: 0.007326263732561341
Position 5439: 0.00728338116818413
Position 7833: 0.007247578847232788
Position 2835: 0.007021021015433129
Position 6713: 0.006626923432647366
Position 4547: 0.006600214881935108
Position 6200: 0.005848128000853935
Position 2731: 0.00548051737345013
Position 143: 0.005447036914708352
Position 5094: 0.005342284438851189
Position 2455: 0.004450057131567541
Position 960: 0.004191268475784154
Position 5345: 0.004142557782106223
Position 3224: 0.0037791275067688796
Position 339: 0.00372887850225244
Position 2627: 0.0034174304966938618
Position 12152: 0.0033508342092808206
Position 4110: 0.0028870513117494256
Position 1025: 0.0028367855859655518
Position 6439: 0.0026173251798810304
Position 2400: 0.0026070138056184973
Position 2343: 0.002526658480879711
Position 1389: 0.002405406077458126
Position 753: 0.0023815628954891093
Position 305: 0.002348625334634573
Position 8719: 0.002278916490037663
Position 5782: 0.002102612399396123
Position 1926: 0.0019267062421939969
Position 1528: 0.0018796227682702376
Position 5075: 0.0018685223146483565
Position 1359: 0.0017321584586024992
Position 2414: 0.0016286250906752398
Position 7126: 0.001603521945730643
Position 2942: 0.0015556448520122287
Position 922: 0.0015468193332174348
Position 6180: 0.001412078004146052
Position 903: 0.0013996346002072106
Position 967: 0.0012982742372342861
Position 3902: 0.0012933782617932112
Position 4758: 0.0012759150408249396
Position 1436: 0.001218398491528114
Position 1614: 0.0011684764875435848
Position 373: 0.0011481064074625382
Position 3952: 0.0011253338735702893
Position 2390: 0.0010827169711841301
Position 302: 0.0010741821756162012
Position 3299: 0.0009765427171127309
Position 2198: 0.0008995729839099895
Position 6052: 0.0008927749126843476
Position 7964: 0.0008297468355835054
Position 2375: 0.000821986250103605
Position 3798: 0.0008069767901028359
Position 3376: 0.0007821603392485476
Position 1929: 0.0007604448148832535
Position 2799: 0.0007209578736915278
Position 1092: 0.0007014625880819277
Position 1327: 0.0006912928301741672
Position 4664: 0.0006714327011115019
Position 2432: 0.0006699429236723644
Position 4483: 0.0006439265645791629
Position 3452: 0.000639621131458634
Position 5035: 0.0006272563963573396
Position 7591: 0.0005867181914215083
Position 1303: 0.0005840886069308256
Position 7464: 0.0005630013079691075
Position 1396: 0.0005629066209738256
Position 3346: 0.0005495587055642921
Position 7754: 0.0005427704160391837
Position 818: 0.0005088459780232422
Position 2020: 0.0005070883809336637
Position 1581: 0.0004911774943483411
Position 3323: 0.00048316832756143687
Position 1058: 0.0004772159828275776
Position 4295: 0.0004642093973116325
Position 582: 0.00045923869138615676
Position 4233: 0.0004189008419519798
Position 3875: 0.00040868217165656933
Position 3481: 0.00040857029533256236
Position 2674: 0.0003770433969818586
Position 1028: 0.0003740380557939636
Position 4153: 0.00035695714482005344
Position 309: 0.0003482830620735723
Position 344: 0.0002765057339978063
Position 1750: 0.000269566100120692
Position 2345: 0.0002611639230430386
Position 4508: 0.00025437206290770503
Position 3117: 0.00024672732582748253
Position 5789: 0.0002403364151244222
Position 1596: 0.0002370304011593359
Position 1735: 0.0002353760476036454
Position 908: 0.0002150718044755671
Position 1450: 0.00020564666471382877
Position 890: 0.00020377341200671488
Position 3152: 0.00019959025506559834
Position 5998: 0.0001993910105053767
Position 4123: 0.00019649273069426745
Position 5485: 0.0001886646252279681
Position 5550: 0.0001865954853743758
Position 3246: 0.00018385183293199233
Position 4354: 0.00016052934271774597
Position 3724: 0.00015604335282921487
Position 1308: 0.00013388804915605138
Position 1816: 0.00012867210216585922
Position 4592: 0.00012156978132564127
Position 346: 0.00011985879815881052
Position 3700: 0.00011653402303078701
Position 682: 0.00011033592222379953
Position 3919: 9.948844019183782e-05
Position 2472: 9.169675925136608e-05
Position 1942: 8.954197520243735e-05
Position 3770: 8.941000726205139e-05
Position 258: 8.80643842312528e-05
Position 1254: 8.340016476498335e-05
Position 3564: 8.027353148347139e-05
Position 4162: 7.166447068098252e-05
Position 2440: 7.037158353919362e-05
Position 3094: 6.999957175128953e-05
Position 2487: 6.310957880443482e-05
Position 4395: 5.593461915698349e-05
Position 1341: 5.179683339580019e-05
Position 658: 5.1246710050941096e-05
Position 2043: 4.915966954162296e-05
Position 1462: 4.541333433100189e-05
Position 261: 4.0909574744315235e-05
Position 1985: 3.612739661456382e-05
Position 2136: 3.37915416275681e-05
Position 3237: 3.3565294683620274e-05
Position 1097: 3.335349167043219e-05
Position 1329: 3.185113653108985e-05
Position 1709: 2.9233619249547934e-05
Position 4621: 2.7852139148202387e-05
Position 2744: 2.755846578370023e-05
Position 2686: 2.694851996916548e-05
Position 2522: 2.621082993563935e-05
Position 2056: 2.419013053004854e-05
Position 2962: 2.4183540856873294e-05
Position 550: 2.08215269662345e-05
