Gene = 2410131K14Rik
index = 39
Annotated 5SS: [  232 10600 13901 14262]
Annotated 3SS: [10442 13748 14147 15872]
SMsplice 5SS: [  232  2397  4273  4890 10600 12198 13901 14262 16354]
SMsplice 3SS: [ 2299  4028  4810 10442 12081 13748 14147 16250 18787]
top_k =  1000
Partition function (log Z): 6.920524863883403

Sorted 5' Splice Sites (High to Low Probability):
Position 13901: 0.9970277913232933
Position 232: 0.9442684894069906
Position 2397: 0.9024081437696715
Position 14262: 0.899948396163694
Position 12198: 0.7333800363468352
Position 10600: 0.701836033666773
Position 4890: 0.6724388195836319
Position 4273: 0.6224169209856237
Position 14942: 0.4897108450256024
Position 16354: 0.40772467190217954
Position 9482: 0.3458291643850743
Position 16325: 0.26928848760466356
Position 12492: 0.23229960707048594
Position 12362: 0.17214390592703158
Position 4264: 0.14354449789809703
Position 10625: 0.13773200778521374
Position 5157: 0.12082371718349835
Position 1802: 0.11884930055223483
Position 836: 0.0925751875553994
Position 10512: 0.08963378073923897
Position 12148: 0.08645545036751659
Position 2213: 0.07968439098787229
Position 13603: 0.07691981211139406
Position 10875: 0.07604610803115401
Position 2965: 0.06856753484293909
Position 50: 0.058667848046535666
Position 16146: 0.051333912953098894
Position 4883: 0.04821676689259757
Position 5458: 0.04808960340058848
Position 5578: 0.042877572529431564
Position 15953: 0.041788557672378226
Position 6469: 0.040836449009725724
Position 2413: 0.04080715830044288
Position 6023: 0.03681376555346428
Position 11591: 0.031217681220138675
Position 15518: 0.029675998414277836
Position 3058: 0.028084831414868554
Position 12023: 0.027011136930876124
Position 1520: 0.02670496179812714
Position 15695: 0.025191485569733846
Position 5466: 0.02122406386537363
Position 8836: 0.021161249306717908
Position 4197: 0.021101146077416786
Position 12423: 0.019925601942734794
Position 15427: 0.019824124009651823
Position 15914: 0.019249412540730752
Position 929: 0.018917652115914688
Position 4171: 0.01790399070279092
Position 1631: 0.01657179113215659
Position 16220: 0.016175160638468408
Position 16113: 0.014786656091411176
Position 14056: 0.014646970233102078
Position 6070: 0.013604962121705822
Position 2112: 0.01353500283473341
Position 18272: 0.012695868158524998
Position 7850: 0.0122212501128574
Position 1611: 0.012220894257573953
Position 4166: 0.010447357518414404
Position 12142: 0.010254355500579905
Position 12105: 0.009706925618542493
Position 16001: 0.009283676200810113
Position 15553: 0.009251500115492802
Position 15152: 0.008800668163995516
Position 1627: 0.00838363067821369
Position 16288: 0.008130049788122859
Position 13180: 0.008006869453531313
Position 12517: 0.007300258654266719
Position 17172: 0.0071821063562920225
Position 13441: 0.0068209824229570155
Position 2437: 0.006800836164517664
Position 14327: 0.006625711940394607
Position 8362: 0.006492855600569707
Position 7484: 0.006306694161626122
Position 14377: 0.006301657573925716
Position 7786: 0.0060116996728836
Position 5951: 0.005639407483179567
Position 12498: 0.005578866965455639
Position 18423: 0.00553773325192766
Position 12208: 0.005524566330976414
Position 798: 0.005154681067512224
Position 8750: 0.004659704288998496
Position 14063: 0.004638968790860613
Position 6473: 0.004382690858535277
Position 6118: 0.004285465272385294
Position 16425: 0.004246524327240019
Position 10901: 0.003931030511303217
Position 17331: 0.0036603697648023435
Position 10905: 0.0034287901829030834
Position 6366: 0.00341461263144904
Position 3416: 0.00322242938892695
Position 4146: 0.002816923309339535
Position 8275: 0.0025682901254807603
Position 10363: 0.0024947010687636447
Position 16867: 0.00248000070405557
Position 12204: 0.0024135884301185505
Position 15991: 0.002205312453644764
Position 16881: 0.0021687324696638885
Position 16469: 0.0021485048586188005
Position 16387: 0.001990538626024358
Position 16027: 0.001959221854277561
Position 13163: 0.0018530965675807583
Position 18223: 0.0018113069733728827
Position 10021: 0.001743781009012358
Position 8152: 0.001593673299734161
Position 11477: 0.0014104725494831494
Position 14662: 0.0010863985445432698
Position 15893: 0.0010403751307989284
Position 16045: 0.000954293054505213
Position 13255: 0.0009422984580941107
Position 8188: 0.0008446602445182254
Position 3437: 0.0008405831629536983
Position 16449: 0.0008246279289920597
Position 4245: 0.0007482688650923366
Position 13867: 0.0007442624054084299
Position 1024: 0.0007074170493509051
Position 3710: 0.0006920021394014841
Position 18330: 0.0006785339651058818
Position 12212: 0.0006195651917413239
Position 2160: 0.0006070335908632923
Position 4648: 0.0005965885330164158
Position 1180: 0.00059071941901157
Position 2944: 0.0005621889703923444
Position 4642: 0.0005365582641866529
Position 1542: 0.0005189641203319995
Position 4449: 0.00048176277790442203
Position 4112: 0.0004397309241049494
Position 3311: 0.0004350374544739345
Position 172: 0.0004279501312421447
Position 15671: 0.00042348182114077166
Position 820: 0.00040129682811337197
Position 2387: 0.0003768799197158884
Position 1277: 0.00037156977123036487
Position 14269: 0.00036147258576546705
Position 14647: 0.0003486360515138771
Position 2137: 0.00033573234556830205
Position 15400: 0.0003343900233594402
Position 786: 0.0003308206667118056
Position 13147: 0.0003218009813567822
Position 1681: 0.0002934614191711558
Position 13907: 0.00028393414620926714
Position 2141: 0.0002801978174980564
Position 2006: 0.0002745997902894434
Position 14272: 0.0002703677699000844
Position 3506: 0.00026421864511868686
Position 804: 0.0002486197385677887
Position 4349: 0.00023151822767874608
Position 13874: 0.00023138744259857817
Position 3404: 0.0002230493540650412
Position 4999: 0.00020424046160734874
Position 4290: 0.0001857389300738499
Position 3420: 0.00015590639505832623
Position 4596: 0.00015494637743060203
Position 15141: 0.00014832100838922628
Position 3882: 0.00014600870151273434
Position 10566: 0.0001295905168156434
Position 3896: 0.00012422515969332762
Position 1269: 9.500311631241646e-05
Position 3826: 8.732480099456577e-05
Position 13941: 8.267195727880201e-05
Position 3804: 7.648462111899556e-05
Position 15557: 7.641772176125928e-05
Position 2977: 7.055177533482436e-05
Position 2954: 6.920188333419417e-05
Position 5010: 6.736157138051004e-05
Position 2988: 6.0876039852291366e-05
Position 13834: 5.9663188969837683e-05
Position 2407: 5.911503905050311e-05
Position 15679: 5.8894267966103295e-05
Position 984: 5.3367783872870394e-05
Position 2530: 5.283113697258056e-05
Position 3241: 4.5405984033323626e-05
Position 7398: 4.103986809659816e-05
Position 2401: 4.05023651473387e-05
Position 6694: 4.028569365096408e-05
Position 3277: 3.944826933129316e-05
Position 16374: 3.879410787316204e-05
Position 5562: 3.873192243170768e-05
Position 15802: 3.588576071329153e-05
Position 3019: 2.885361981047016e-05
Position 10479: 2.5249144808149045e-05
Position 2023: 2.3440570955052638e-05
Position 16358: 2.1541907352166677e-05
Position 16817: 2.0288141874860584e-05
Position 5573: 1.7693494500814023e-05
Position 760: 1.5125137241004597e-05
Position 1019: 1.2865024004687494e-05
Position 16368: 1.2340028997982672e-05
Position 881: 1.080012047033591e-05
Position 567: 1.067559564234366e-05
Position 13827: 1.0642330799422472e-05
Position 184: 1.0002245844553289e-05
Position 13854: 9.799867642173876e-06
Position 1293: 9.557627798812556e-06
Position 544: 7.880888234859732e-06
Position 951: 7.848667569031062e-06
Position 5567: 7.180790577988677e-06
Position 1184: 6.404779697792149e-06
Position 5889: 5.269912710848936e-06
Position 1432: 4.8691827117769295e-06
Position 855: 4.492985742058884e-06
Position 13819: 3.593510384706719e-06
Position 1822: 3.5359256554502394e-06
Position 590: 3.0917745428667484e-06
Position 14231: 2.694688057197454e-06
Position 96: 2.6777522303155115e-06
Position 1515: 2.5060223720427214e-06
Position 1262: 2.3266891713279444e-06
Position 602: 2.1386595417140645e-06
Position 738: 1.8597775383399516e-06
Position 80: 1.853165537759139e-06
Position 15383: 1.8343381345946574e-06
Position 93: 1.732455519379602e-06
Position 15724: 1.586870898205987e-06
Position 629: 1.2909338043445817e-06
Position 24: 1.286588349273396e-06
Position 510: 1.266596951534209e-06
Position 605: 1.2619336524798368e-06
Position 703: 1.2078322417091841e-06
Position 292: 1.106802765043662e-06
Position 683: 1.075251706933012e-06
Position 2931: 1.0677492235609962e-06
Position 2979: 1.0524291419088748e-06
Position 718: 9.94955224487716e-07
Position 257: 9.890553857956691e-07
Position 88: 8.169014843043379e-07
Position 1365: 7.998069611949218e-07
Position 10: 6.70590409977184e-07
Position 144: 6.436333899940712e-07
Position 471: 5.092285021927359e-07
Position 202: 4.969876729090325e-07
Position 423: 4.908031665032992e-07
Position 974: 4.688843993020191e-07
Position 381: 4.5188081475331424e-07
Position 35: 4.2161546224613474e-07
Position 752: 4.194796868879232e-07
Position 664: 3.9828318624157486e-07
Position 1309: 3.7433225732945016e-07
Position 307: 3.4748358900637893e-07
Position 1214: 2.3169829695632937e-07
Position 58: 1.9236235727507703e-07
Position 1231: 1.5706774425066303e-07
Position 1400: 1.534661889462495e-07
Position 1089: 1.3702264339755253e-07
Position 1170: 1.2218895147256057e-07
Position 376: 1.2018890561164614e-07
Position 1496: 9.694057019361561e-08
Position 384: 3.495008898994341e-08
Position 736: 2.7997321715804742e-08
Position 1124: 2.7124890098143065e-08
Position 867: 2.630922625066892e-08
Position 2906: 8.177668296258208e-09
Position 1647: 3.764520178292617e-09
Position 1596: 3.4172108125920396e-09
Position 968: 1.5777405582374513e-10
Position 886: 1.40692872187564e-10
Position 13796: 1.7675425214632052e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13748: 0.9849595789779104
Position 10442: 0.9031489836182954
Position 14147: 0.871914957523523
Position 12081: 0.8290314335882663
Position 4028: 0.7629682124316269
Position 4810: 0.7153143903494225
Position 16250: 0.5611893647337095
Position 2299: 0.45993716276851004
Position 18787: 0.36924381781456705
Position 12299: 0.3667224197537341
Position 9408: 0.34438493763426975
Position 14792: 0.2789113037975131
Position 2329: 0.2374674355228551
Position 17003: 0.20731871844530236
Position 15872: 0.18401754447836133
Position 16269: 0.15586565643253117
Position 2355: 0.14381423301334567
Position 14880: 0.127626795803485
Position 2294: 0.08369823807564891
Position 2842: 0.07664666660428264
Position 10731: 0.07637185581309462
Position 5081: 0.0749098292052832
Position 16634: 0.0745631131184069
Position 15447: 0.07361198911483091
Position 16921: 0.0705356101930993
Position 1480: 0.06346550182010384
Position 5356: 0.06319310976153095
Position 695: 0.05957054098815199
Position 1573: 0.059042806241974104
Position 4069: 0.05292433930692633
Position 16208: 0.05127540862614153
Position 14829: 0.051165498486204324
Position 6296: 0.044774195016229
Position 12345: 0.04139932251627196
Position 5927: 0.038180961028488974
Position 1994: 0.030794254285172355
Position 13309: 0.030434763513555094
Position 14018: 0.02983953460867834
Position 20382: 0.028906701126107902
Position 13435: 0.027764089431843778
Position 10478: 0.026207678234553358
Position 11450: 0.025402773495111736
Position 664: 0.024386421075857083
Position 2116: 0.022705112984946412
Position 18989: 0.021855738692164683
Position 11958: 0.021754394531878926
Position 4987: 0.020350823164792198
Position 1354: 0.0196753994410393
Position 7696: 0.019509718583133637
Position 5413: 0.01933348033957311
Position 5279: 0.01763866954303513
Position 16972: 0.0173226177865369
Position 8639: 0.01671712046167971
Position 11898: 0.015402527541253824
Position 1922: 0.01448773475295321
Position 18080: 0.014192255896146075
Position 605: 0.013932709269302533
Position 15831: 0.013592217613051719
Position 15330: 0.013540653660423802
Position 14181: 0.013313153141578481
Position 5022: 0.012905427924141098
Position 2035: 0.01277130161406604
Position 13440: 0.012521052149750517
Position 5793: 0.012194769820021866
Position 2301: 0.012120011874274408
Position 13465: 0.011691174251970929
Position 18157: 0.0111937764793638
Position 13054: 0.011124065460562965
Position 14549: 0.010810420846129145
Position 14632: 0.010267280434510926
Position 1699: 0.009670280837517949
Position 5435: 0.009254152311899383
Position 6011: 0.009159880706025875
Position 13685: 0.009075969923533078
Position 16052: 0.00905267610064995
Position 1596: 0.008646115872022193
Position 18374: 0.00860871587414776
Position 11842: 0.008573064692224613
Position 15364: 0.008226643865298556
Position 16603: 0.00789467371999073
Position 1630: 0.007850127708093057
Position 15398: 0.007663078562715893
Position 2846: 0.007595374886881312
Position 16189: 0.007502734679334091
Position 2909: 0.006927586318135802
Position 12083: 0.006673061114163537
Position 17759: 0.006562546509332623
Position 12271: 0.006401199152758881
Position 7322: 0.0063477340297227215
Position 12360: 0.006221182233973834
Position 14552: 0.00583489795751211
Position 14105: 0.005668314986654226
Position 718: 0.005605134987755618
Position 2066: 0.0055834134826709585
Position 2004: 0.005490053279178784
Position 4781: 0.005367469044152601
Position 14755: 0.005367176195487681
Position 10797: 0.00533251194263813
Position 18857: 0.0052794999253419446
Position 2173: 0.004994556585033796
Position 17148: 0.004805369416084115
Position 15034: 0.0047992329547178365
Position 8656: 0.004714135531481484
Position 2137: 0.004583757861071786
Position 4582: 0.004430019032570925
Position 19453: 0.004197749997506715
Position 202: 0.004180583459332315
Position 15063: 0.004075075360622504
Position 17082: 0.0038297725005892297
Position 13602: 0.003813223441151991
Position 11315: 0.0037832207555719183
Position 8217: 0.003693827401252903
Position 18174: 0.003377044422229648
Position 1542: 0.0033604239741240167
Position 797: 0.0031250819434734053
Position 544: 0.0030763400933198877
Position 4074: 0.0028835893414248573
Position 12405: 0.0028762984164594357
Position 14030: 0.002863854783608472
Position 16446: 0.002801073177551059
Position 11475: 0.002744860551684855
Position 13977: 0.00271726800515272
Position 414: 0.0027169437185773516
Position 8187: 0.0026596995905776607
Position 15338: 0.0026272255810314243
Position 10229: 0.0024947010687636456
Position 8783: 0.0024843878849109256
Position 14195: 0.0023942613414960085
Position 1457: 0.002312244910770897
Position 5083: 0.0022535816473700327
Position 14769: 0.0022191277220196073
Position 17574: 0.002211982846938342
Position 19249: 0.002169192446027173
Position 6221: 0.002074296584637286
Position 4786: 0.0020499059256702053
Position 14055: 0.002037368397922599
Position 12348: 0.00199830238601742
Position 2228: 0.001957572594646261
Position 8744: 0.001905309717644285
Position 12387: 0.001877268707610528
Position 15291: 0.0018530791051968502
Position 1865: 0.0018514704799590944
Position 9785: 0.001743781009012358
Position 770: 0.00170427251829625
Position 8293: 0.0016867181337278639
