Gene = Tbc1d19
index = 1059
Annotated 5SS: [  232 19796 20874 23419 25620 27033 28344 28611 36647 38574 40324 47296
 50580 62711 65305 74068 77837 79781 87480 92021]
Annotated 3SS: [19722 20827 23342 25544 26968 28296 28499 36573 38534 40210 47220 50516
 62625 65259 74034 77726 79688 87363 91949 93704]
SMsplice 5SS: [  232 23419 25620 27033 36647 40324 47296 47506 50580 62711 65305 65950
 73589 74068 77837 79781 92021 93638]
SMsplice 3SS: [23342 25544 26968 36573 40210 47220 47364 50516 62625 65259 65771 73487
 73931 77726 79688 91949 93528 93704]
top_k =  1000
Partition function (log Z): -44.360387520402725

Sorted 5' Splice Sites (High to Low Probability):
Position 232: 0.9865371109959069
Position 23419: 0.9588640388948925
Position 25620: 0.9252451763189549
Position 27033: 0.8656002917812734
Position 15080: 0.24807093252415166
Position 8848: 0.23868848481570765
Position 118: 0.00837487825993072
Position 36: 0.005092427246892427
Position 10973: 0.002372293480456845
Position 7556: 0.001737515884710936
Position 3233: 0.0016769779796656154
Position 3716: 0.001594924818495345
Position 15373: 0.0007704848968205594
Position 15093: 0.0006148078917618102
Position 1848: 0.0004503567424534248
Position 10486: 0.00039283797537783833
Position 2608: 0.00029147869185589144
Position 2928: 0.00022578997998493335
Position 8662: 0.00020413432127708292
Position 6016: 0.00011582945603100298
Position 2239: 0.00010490843583821225
Position 821: 8.751626970126731e-05
Position 3869: 7.963084463437882e-05
Position 4634: 6.712025145026399e-05
Position 4489: 5.508952193445679e-05
Position 8900: 3.3882008304563314e-05
Position 3706: 3.248053668848132e-05
Position 5499: 3.239185183334859e-05
Position 5767: 3.145465002287008e-05
Position 1422: 2.3768299984449933e-05
Position 204: 1.6540526234158853e-05
Position 728: 1.4764801364399733e-05
Position 585: 1.3561688632620275e-05
Position 8917: 9.685119059595217e-06
Position 760: 8.154782284085328e-06
Position 8886: 7.601908146834617e-06
Position 2341: 7.42549698880538e-06
Position 2653: 5.4373568847664264e-06
Position 4247: 3.886511632081025e-06
Position 632: 3.1677271917762064e-06
Position 2971: 3.153383487857582e-06
Position 101: 3.147840870258002e-06
Position 1973: 3.0655181877883214e-06
Position 2696: 2.868754023125119e-06
Position 4529: 2.576292967411965e-06
Position 5917: 2.4931707893870427e-06
Position 743: 2.2673792753403768e-06
Position 792: 1.958986263258688e-06
Position 600: 1.6688407308523959e-06
Position 2267: 1.6286233419622811e-06
Position 392: 1.5340178476995036e-06
Position 856: 1.2415416870737524e-06
Position 2734: 1.0841211155312417e-06
Position 2690: 9.952054834228246e-07
Position 1226: 8.223670959570431e-07
Position 1852: 6.193493455123797e-07
Position 2031: 5.897007539002225e-07
Position 3410: 5.493355517486652e-07
Position 421: 4.1323670327089465e-07
Position 49: 3.7070938681125116e-07
Position 3218: 3.252680767072117e-07
Position 2300: 3.044906378848482e-07
Position 2373: 2.1649863810358016e-07
Position 738: 2.1307307178455107e-07
Position 2364: 1.8227001816129343e-07
Position 178: 1.0630532130717344e-07
Position 63: 1.0294014477501525e-07
Position 47: 9.284577319904944e-08
Position 1184: 4.135214408658991e-08
Position 829: 3.8950608567772627e-08
Position 2318: 3.1562293684192053e-08
Position 1534: 2.654848674184516e-08
Position 649: 1.7845444063123854e-08
Position 20: 1.7280472213897427e-08
Position 1374: 1.450380511500523e-08
Position 883: 1.4022563056081122e-08
Position 699: 1.3852655404819809e-08
Position 786: 1.379331106601517e-08
Position 960: 1.2574968860637888e-08
Position 610: 1.2495743497004733e-08
Position 715: 1.1309290979332663e-08
Position 1527: 9.311521227355765e-09
Position 343: 8.116129489703715e-09
Position 1725: 6.344301513259136e-09
Position 2074: 5.669535379464238e-09
Position 2478: 5.565514035180362e-09
Position 486: 5.52872320197977e-09
Position 1175: 4.570372415771011e-09
Position 135: 3.1994338965136488e-09
Position 403: 3.124120052029688e-09
Position 2427: 2.580780956884641e-09
Position 147: 2.5255226901609714e-09
Position 2360: 2.3666292598204647e-09
Position 520: 1.4800339494104369e-09
Position 473: 1.3733851196806863e-09
Position 483: 1.1672680763722799e-09
Position 156: 5.851061637108902e-10
Position 374: 3.993404522133953e-10
Position 564: 3.25516483726075e-10
Position 2135: 1.7072112767910752e-10
Position 2151: 1.4567378799126447e-10
Position 602: 9.513327084800218e-11
Position 1381: 6.331148765049862e-11
Position 1786: 6.007454557621793e-11
Position 2065: 5.0943705719906635e-11
Position 489: 3.647333546640121e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 23342: 0.9694514482776491
Position 25544: 0.958864038894889
Position 26968: 0.9252451763189615
Position 27147: 0.29882599594202197
Position 30991: 0.27159667759043704
Position 14923: 0.24884939912735582
Position 8768: 0.22766697599868096
Position 27955: 0.11387853311562612
Position 28296: 0.10564059922425373
Position 27295: 0.0756584859089327
Position 17432: 0.014302301539736018
Position 8796: 0.012387070360620681
Position 9140: 0.0028723806585422493
Position 3570: 0.0014559805216867343
Position 10830: 0.001422961217747908
Position 6751: 0.001332943087917866
Position 10665: 0.0013003077711321832
Position 7380: 0.0012609500703488275
Position 3155: 0.0012498301069355175
Position 12690: 0.0010484645151745482
Position 15140: 0.0008788306838431103
Position 486: 0.0007664279818968758
Position 14596: 0.0006584401754429997
Position 517: 0.0005883156561493124
Position 7457: 0.0004632028733939
Position 15853: 0.0004186191979837901
Position 3108: 0.0004186086715180733
Position 1697: 0.0004146969183040143
Position 14538: 0.00040217104709711456
Position 2562: 0.00039928891809080355
Position 2228: 0.0003952049600775187
Position 3644: 0.0003925958128272956
Position 632: 0.00033980069705026215
Position 2515: 0.00029835856863681876
Position 7360: 0.00027694502643017084
Position 10410: 0.000275998953258234
Position 8512: 0.00021835843091171656
Position 10355: 0.00020722983633352236
Position 12404: 0.0001982332322042196
Position 2159: 0.0001718712754103053
Position 13780: 0.00016395256081814835
Position 3221: 0.00016060209224240204
Position 2803: 0.00016014807726958785
Position 8155: 0.0001586619385590955
Position 8029: 0.00015337008592630698
Position 5817: 0.00014813545940843046
Position 9001: 0.00014674419610722595
Position 15948: 0.00013764750362755106
Position 684: 0.00013614031073533683
Position 4119: 0.00012931905717501456
Position 1972: 0.0001286476681152358
Position 6439: 0.00011566111517598321
Position 13875: 0.00010445494456448093
Position 2836: 0.00010201927329089904
Position 9957: 0.00010174642017611281
Position 5324: 9.949574923728293e-05
Position 6387: 9.276593504567515e-05
Position 446: 9.135848523608471e-05
Position 3120: 8.942987290466734e-05
Position 14131: 8.923901952817753e-05
Position 3533: 8.269645522441297e-05
Position 1729: 8.186196831203764e-05
Position 14406: 8.095836425015049e-05
Position 8253: 7.684507215701416e-05
Position 5119: 7.524927555485996e-05
Position 7363: 7.521366772416142e-05
Position 6984: 7.166872477598334e-05
Position 383: 6.902659381470799e-05
Position 8299: 6.285188644758551e-05
Position 3125: 6.28293342300223e-05
Position 4467: 5.674570562864198e-05
Position 3712: 5.624809220467118e-05
Position 416: 5.4679386731191555e-05
Position 6871: 5.4449823054944416e-05
Position 5665: 5.436794884868901e-05
Position 5897: 5.3573850288998204e-05
Position 4668: 5.0173354571695215e-05
Position 796: 4.8972834322556604e-05
Position 7555: 4.5192193046759016e-05
Position 4485: 4.4177763455380194e-05
Position 6699: 3.991040363060968e-05
Position 8170: 3.989615963814765e-05
Position 4443: 3.957704343548006e-05
Position 3176: 3.807453427162519e-05
Position 6260: 3.45325859929842e-05
Position 660: 3.361151110346277e-05
Position 9044: 3.340972687835975e-05
Position 6929: 3.3361852601136096e-05
Position 4590: 3.230832336085844e-05
Position 6403: 3.0263005373579113e-05
Position 7164: 2.990534723864122e-05
Position 9721: 2.98741951243905e-05
Position 5047: 2.85501881246736e-05
Position 9614: 2.6062414552900724e-05
Position 7391: 2.5555952309799613e-05
Position 9650: 2.461020752842718e-05
Position 11636: 2.2140301545663763e-05
Position 9097: 2.0852154821583288e-05
Position 3735: 1.9533426063164358e-05
Position 5563: 1.900921153260196e-05
Position 882: 1.713501270401699e-05
Position 3919: 1.704298195661916e-05
Position 4827: 1.6878267619046447e-05
Position 2077: 1.6758052318535403e-05
Position 1170: 1.6742955202831854e-05
Position 6675: 1.4965909069537436e-05
