Gene = Cnppd1
index = 277
Annotated 5SS: [ 581 1223 1741 2818 3080 3292 4884 5313]
Annotated 3SS: [1134 1631 2735 2958 3162 4821 5194 5705]
SMsplice 5SS: [ 123 1223 1741 2818 3080 3292 4617 4884 5313 7358]
SMsplice 3SS: [1134 1631 2735 2958 3162 4316 4821 5194 7223 7465]
top_k =  1000
Partition function (log Z): 16.404167179688862

Sorted 5' Splice Sites (High to Low Probability):
Position 3080: 0.9814058079092141
Position 2818: 0.9809385014469764
Position 3292: 0.9370841701549991
Position 5313: 0.899665712684754
Position 1741: 0.8960174734540984
Position 1223: 0.867539095271328
Position 123: 0.7530153304614348
Position 4884: 0.7491312642612894
Position 4617: 0.596993232340615
Position 581: 0.4779036324897163
Position 7358: 0.30308975616902034
Position 4529: 0.2493966787768463
Position 1230: 0.12451023037629452
Position 1067: 0.1170386445222106
Position 4901: 0.09076315734345901
Position 5307: 0.07388234563674621
Position 3296: 0.059977488057729775
Position 489: 0.05289308755943497
Position 6572: 0.047981863294746054
Position 939: 0.04232730114866788
Position 803: 0.0375197169555526
Position 102: 0.023151494853013304
Position 7296: 0.019000140470929187
Position 1750: 0.018285491705806765
Position 6932: 0.017683725520977737
Position 7085: 0.01765594268392193
Position 5028: 0.015908175013385702
Position 2430: 0.014011982443616946
Position 1786: 0.010728002552779142
Position 2425: 0.010109315058408204
Position 5812: 0.00967651416581176
Position 728: 0.009652836300524329
Position 3878: 0.009323030728917969
Position 1563: 0.008818353738075255
Position 427: 0.008702378215790816
Position 7094: 0.00843418068176296
Position 709: 0.008274983896240113
Position 7142: 0.008054530620201693
Position 3637: 0.0074015449677149
Position 2575: 0.006676385506495294
Position 4402: 0.0056004658684676144
Position 4161: 0.005574467204452467
Position 3434: 0.005570830661140216
Position 4524: 0.005529110213689602
Position 6359: 0.005150138814724288
Position 7228: 0.005034578407622291
Position 5131: 0.004733691249052667
Position 6240: 0.004126221069203085
Position 471: 0.003712396771151688
Position 4685: 0.0030619582373604317
Position 7091: 0.003060567741806731
Position 5067: 0.003046303008412922
Position 1856: 0.002818000687591336
Position 2291: 0.002479812776241368
Position 6578: 0.0023768325656290984
Position 1546: 0.002172100164567448
Position 770: 0.0021571658202275625
Position 4482: 0.00212293878216708
Position 297: 0.0019763763656180417
Position 621: 0.0016104602999595468
Position 1376: 0.0015841097763365612
Position 57: 0.0015785009686647034
Position 7608: 0.001476968687849637
Position 3754: 0.0013946887341252797
Position 255: 0.001310817928961879
Position 4861: 0.0012504136227995271
Position 850: 0.0011727199537066482
Position 3853: 0.0010902153384610353
Position 4675: 0.0010393812459035035
Position 97: 0.0009317381727274596
Position 1079: 0.0009139702957553763
Position 1001: 0.000863501911313203
Position 319: 0.0008478984921573806
Position 2377: 0.0008121663487395749
Position 1756: 0.0008071670418826831
Position 3108: 0.0007797122419049615
Position 846: 0.0007539782359624168
Position 5569: 0.0007429415730516776
Position 3084: 0.0007053095415559303
Position 752: 0.0006954044209459228
Position 7146: 0.0006864704827525038
Position 359: 0.0006863169370884535
Position 3857: 0.0006855179387585725
Position 5071: 0.0006819996675120394
Position 493: 0.0006476370930230587
Position 5859: 0.0005930199078886382
Position 2810: 0.0005567603208981001
Position 4562: 0.0005355995844340212
Position 2112: 0.000492108113666734
Position 1206: 0.0004917824734567421
Position 1899: 0.0004772206748715581
Position 184: 0.00046428502904761375
Position 417: 0.0004603054504331666
Position 7070: 0.0004420792160985926
Position 3124: 0.00043387215112178915
Position 1049: 0.0003953863945499977
Position 2801: 0.0003765777216921643
Position 372: 0.00033400194144125075
Position 4995: 0.00032496918341361756
Position 732: 0.0003246113808076501
Position 7339: 0.00031865932516033046
Position 2512: 0.000311799227464923
Position 68: 0.0003046592299042088
Position 20: 0.00029503662984073446
Position 4552: 0.0002901266113769687
Position 4354: 0.0002875723673447127
Position 3842: 0.0002773268188472622
Position 300: 0.00026742091614828894
Position 127: 0.0002555485914712052
Position 930: 0.0002281054791755137
Position 738: 0.00020187410258289663
Position 1255: 0.0001997490761599497
Position 4533: 0.00019732223810927678
Position 5463: 0.00019649432668982563
Position 9: 0.0001892152980937641
Position 5892: 0.00018909507292712557
Position 1765: 0.00018603703915723128
Position 361: 0.0001827919937657526
Position 6999: 0.00018096464748541686
Position 4992: 0.00017560388770677566
Position 1768: 0.00017189303221969978
Position 5733: 0.00016764667967465713
Position 1762: 0.00016290129737863657
Position 1771: 0.0001596081378693157
Position 4948: 0.00015457331721007063
Position 5379: 0.00015026336143523193
Position 370: 0.0001489640024303848
Position 4595: 0.0001483707919874808
Position 7308: 0.00013907603128823635
Position 1759: 0.00013696330244669322
Position 1774: 0.00013115571144758722
Position 1788: 0.00013001344642869217
Position 1790: 0.00012869379230420682
Position 398: 0.00012835065960197848
Position 1777: 0.00012073005965099103
Position 2312: 0.0001202231903615232
Position 920: 0.00011885949528184917
Position 5475: 0.0001137468744606926
Position 4001: 0.00011124444575302391
Position 1551: 0.00010786344746771893
Position 1792: 0.00010494458034721683
Position 717: 0.00010094207696911195
Position 4964: 0.00010069320258211723
Position 509: 0.00010059867262767796
Position 4621: 9.382641936408407e-05
Position 5043: 9.190433552285736e-05
Position 4536: 9.142716343782308e-05
Position 1780: 9.10563780328025e-05
Position 4080: 8.933457155852033e-05
Position 1783: 8.54977308964018e-05
Position 1903: 8.14408231364242e-05
Position 3929: 8.021844576917843e-05
Position 2236: 7.844796463677561e-05
Position 1238: 7.541767444895178e-05
Position 4252: 7.477509177753626e-05
Position 2088: 7.368377301179222e-05
Position 5049: 6.682234534995446e-05
Position 219: 6.383160843128783e-05
Position 5025: 6.332037786012249e-05
Position 4600: 5.921018345264588e-05
Position 1335: 5.748135787990836e-05
Position 4888: 5.727560075633387e-05
Position 3702: 5.6591367489395537e-05
Position 2396: 5.079997677281918e-05
Position 1567: 4.90058977838104e-05
Position 2041: 4.6989988982144375e-05
Position 2208: 4.5113683820082725e-05
Position 2812: 4.503231822149341e-05
Position 5581: 4.3878271405149706e-05
Position 3208: 4.259409855823084e-05
Position 1397: 4.011824700288225e-05
Position 3300: 3.628649036046991e-05
Position 688: 3.579892628047833e-05
Position 3461: 3.432593380955347e-05
Position 36: 3.1442294870707016e-05
Position 2857: 3.1289462345365496e-05
Position 1271: 2.4333162003164243e-05
Position 3284: 2.3008446221100113e-05
Position 3047: 2.238258336589029e-05
Position 730: 2.1558053136613988e-05
Position 2265: 2.0998070223810143e-05
Position 2884: 1.978285591507135e-05
Position 1149: 1.7919638108480364e-05
Position 669: 1.6874977034220355e-05
Position 2692: 1.6608387852845185e-05
Position 3512: 1.6249333121449174e-05
Position 3064: 1.560989694597993e-05
Position 3241: 1.5049157649039788e-05
Position 1828: 1.4871564243501637e-05
Position 1325: 1.4233033182952887e-05
Position 658: 1.2695645935030867e-05
Position 501: 1.1732437933984726e-05
Position 3052: 1.1279213551711948e-05
Position 6844: 1.1096419414186737e-05
Position 2864: 1.0754310217592305e-05
Position 1041: 1.0576428160903808e-05
Position 3049: 1.0108833732423417e-05
Position 70: 8.181592309149468e-06
Position 3717: 7.965571730056504e-06
Position 3419: 7.837228525408779e-06
Position 678: 7.1787930592088556e-06
Position 3173: 7.088090113331121e-06
Position 3506: 6.973234234627595e-06
Position 3488: 6.455932312467828e-06
Position 1411: 6.205137600227013e-06
Position 3758: 6.1907808235201575e-06
Position 3567: 6.099872537748215e-06
Position 4588: 5.671295904074084e-06
Position 585: 5.566148181784712e-06
Position 2886: 4.5628278511618274e-06
Position 1312: 4.447393869586446e-06
Position 4065: 3.792412781149871e-06
Position 3465: 3.3151137723961177e-06
Position 957: 3.1704284732615206e-06
Position 3641: 2.6559955269293956e-06
Position 5345: 2.3286157835156874e-06
Position 559: 2.117480079025447e-06
Position 2161: 1.7462621947245187e-06
Position 1421: 1.4927642348843968e-06
Position 1462: 1.4243057298981471e-06
Position 5323: 1.1329967704067983e-06
Position 2056: 1.1300252908149774e-06
Position 2967: 8.956111212457507e-07
Position 1457: 7.121358895849942e-07
Position 3473: 7.045778753306244e-07
Position 3824: 6.848022590193397e-07
Position 3586: 6.756352754080406e-07
Position 503: 6.230145940319136e-07
Position 5600: 5.823082730493134e-07
Position 5375: 2.541272284578919e-07
Position 5228: 2.3722760111802596e-07
Position 566: 1.8797017498164986e-07
Position 592: 1.7961039923122242e-07
Position 5139: 1.3952491887839352e-07
Position 3247: 1.1921482664709027e-07
Position 5246: 8.61767680856335e-08
Position 5629: 8.498994060625249e-08
Position 3166: 4.033394297501669e-09
Position 3320: 2.7308657823757545e-09
Position 5270: 1.2713135918507642e-09
Position 3325: 9.354036496773985e-10
Position 5618: 7.985513673145974e-11
Position 3001: 8.331942773464846e-13
Position 3339: 1.9179065218487117e-14
Position 3436: 5.2185886376825654e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1134: 0.9939958601845587
Position 3162: 0.9866354329281634
Position 5194: 0.9686635640123107
Position 1631: 0.9188534722871357
Position 2735: 0.8675582670530726
Position 2958: 0.8579643290872204
Position 4821: 0.8461837513658452
Position 4316: 0.7061294834144789
Position 7223: 0.45713327336236614
Position 7465: 0.3809689561184397
Position 5705: 0.18370086063521351
Position 219: 0.14349208446657682
Position 566: 0.10885206269964275
Position 4508: 0.09624937142567713
Position 2993: 0.09522328218897988
Position 673: 0.06772751603225508
Position 6931: 0.06282487376276787
Position 6786: 0.0626545002408626
Position 2704: 0.0617995943484541
Position 349: 0.04759541523564346
Position 868: 0.045787172682883924
Position 233: 0.04271954381049551
Position 4292: 0.04006543846569674
Position 6892: 0.038955201180194625
Position 6409: 0.033662963822653325
Position 2233: 0.027010389524449747
Position 7188: 0.02667219753413834
Position 7019: 0.020897298178248983
Position 779: 0.02011053803503841
Position 7227: 0.01940604276406375
Position 841: 0.018934693677406716
Position 2962: 0.01732404326820708
Position 6735: 0.017170117145688918
Position 6234: 0.015924085239694838
Position 2677: 0.015255690301068048
Position 5800: 0.01433001750727538
Position 4773: 0.012458040713209596
Position 2649: 0.011449031750573204
Position 1428: 0.011314231444044311
Position 4481: 0.01107318184099231
Position 7704: 0.011015999509281182
Position 6530: 0.010623977335511832
Position 2610: 0.010192866515423116
Position 4379: 0.010054830416535848
Position 1641: 0.009565592037704958
Position 3389: 0.008052295621862712
Position 3193: 0.008005278596284266
Position 509: 0.007760806623533867
Position 7106: 0.007537228518377342
Position 453: 0.007153314206521297
Position 6963: 0.006725186134967487
Position 642: 0.006392038686398313
Position 5811: 0.006130466176460454
Position 2663: 0.00597187915939307
Position 6029: 0.005942823025939628
Position 6489: 0.0058157228994362015
Position 7809: 0.00562300833636709
Position 883: 0.005381612192649927
Position 3499: 0.005378219146296301
Position 3617: 0.005311000372976884
Position 2482: 0.005010111611233163
Position 275: 0.004979242434740975
Position 5879: 0.004950649423497525
Position 2758: 0.004779685753125589
Position 2960: 0.004753534821736555
Position 6362: 0.004613309335154613
Position 3670: 0.004207626042756092
Position 317: 0.0036915717842252614
Position 7766: 0.0033117281939280467
Position 7727: 0.003231979428690099
Position 4787: 0.0031380466817439133
Position 943: 0.0029386584376735816
Position 5402: 0.002856329286459826
Position 6170: 0.002801252768912714
Position 4730: 0.002749868093305625
Position 6634: 0.0026331825499983446
Position 4673: 0.002594418766122674
Position 6554: 0.002562668615093745
Position 6032: 0.0025316280814079513
Position 5982: 0.0024946842384870305
Position 7598: 0.0024717417974160294
Position 4036: 0.0024510410893648048
Position 482: 0.0024422893273535395
Position 524: 0.002416069453433949
Position 278: 0.0023587781370103455
Position 971: 0.0023136661895612415
Position 802: 0.002045661501308415
Position 5442: 0.0019936075647597027
Position 7645: 0.0019528580651273796
Position 5130: 0.0018818625468197117
Position 3010: 0.0018812673385477992
Position 5207: 0.0018478396401071914
Position 436: 0.0018366177729443845
Position 4000: 0.001656513458741249
Position 5158: 0.0016499885542984247
Position 2607: 0.0016183730853637102
Position 2624: 0.001612309852280326
Position 7433: 0.0015924247658780173
Position 392: 0.0015790513261808832
Position 992: 0.0015614670651570082
Position 2884: 0.001555383504468618
Position 3737: 0.0015535232502577054
Position 6239: 0.0015026430109295723
Position 6836: 0.0014622458369425865
Position 6458: 0.0014248800204327877
Position 4699: 0.0013687315581767366
Position 2637: 0.0013012634233497914
Position 489: 0.0012514129686678162
Position 2880: 0.001145087710367362
Position 4410: 0.0011174302602664453
Position 7471: 0.0011117422590556302
Position 5899: 0.0010723472434060665
Position 977: 0.0010365621526152282
Position 7494: 0.0009586203391961285
Position 6986: 0.000895586426732283
Position 2066: 0.0008515246085649587
Position 3914: 0.0008048693181593962
Position 3032: 0.0007906311460609369
Position 6430: 0.0007825771458067287
Position 3573: 0.0007802557933502336
Position 5241: 0.000766181185387376
Position 6392: 0.0007660734787470181
Position 3204: 0.0006923757927074299
Position 7530: 0.0006888864898754769
Position 5721: 0.0006880512764049995
