Gene = Nsl1
index = 767
Annotated 5SS: [  242  2223  7090  8202 17526]
Annotated 3SS: [ 2143  6958  8146 17457 19139]
SMsplice 5SS: [  242  6388  7090 12251 17526]
SMsplice 3SS: [ 6224  6958 12093 17457 17696]
top_k =  1000
Partition function (log Z): -8.080588645295899

Sorted 5' Splice Sites (High to Low Probability):
Position 7090: 0.941957264152816
Position 12251: 0.8419967213431914
Position 6388: 0.808609130879213
Position 242: 0.7778897678342551
Position 2223: 0.5871181350952784
Position 17526: 0.5295607088878933
Position 4158: 0.3505262512684587
Position 11692: 0.32557014502409426
Position 11696: 0.276161893444006
Position 8118: 0.26523766228578144
Position 8202: 0.24992610697929965
Position 15222: 0.219608492950446
Position 4358: 0.18305980292632923
Position 5819: 0.17467563574196868
Position 8343: 0.14152312079147294
Position 5763: 0.1408317377831572
Position 893: 0.09815574030309927
Position 238: 0.09574235851863973
Position 11652: 0.08480357727847798
Position 11898: 0.07542522651396233
Position 9686: 0.06262162400998261
Position 5596: 0.06227399711694761
Position 420: 0.058568324304243906
Position 7890: 0.050908256588345406
Position 659: 0.047823747511272045
Position 623: 0.04387968080201058
Position 4566: 0.04271702724431222
Position 4467: 0.039027990612358045
Position 17875: 0.03838071062494883
Position 1464: 0.0347404927246227
Position 12215: 0.0325487052211474
Position 119: 0.02996566807323082
Position 11245: 0.029688869636961487
Position 7834: 0.02965937842888703
Position 10309: 0.022003221249413094
Position 4234: 0.0207042346592251
Position 10442: 0.02070066717831181
Position 619: 0.016153102125646152
Position 9722: 0.015609252255082483
Position 2387: 0.015517648274533002
Position 143: 0.014004765488285935
Position 2614: 0.012260143375857157
Position 4216: 0.011982632424704268
Position 4198: 0.011766377730219685
Position 15455: 0.011411630056648085
Position 5635: 0.011044411459871548
Position 864: 0.010932954556157228
Position 6791: 0.00951793919601067
Position 6852: 0.007839943617785651
Position 8256: 0.007732329769121846
Position 10124: 0.006883655562333158
Position 6874: 0.006556875645971039
Position 6887: 0.0056475599397259185
Position 9897: 0.0055754865532183385
Position 2831: 0.005231822811727276
Position 6138: 0.005063166594130647
Position 1586: 0.00485439956278213
Position 8275: 0.004198519620584939
Position 6433: 0.0036648172148335666
Position 444: 0.0034726459601376438
Position 7978: 0.003334968136232302
Position 2436: 0.003191006661926887
Position 9654: 0.0028824530460213834
Position 6470: 0.0028388916453941566
Position 163: 0.0028309601241371853
Position 1271: 0.0027225115215745166
Position 209: 0.0026812533216244465
Position 18017: 0.0025057095596780145
Position 7029: 0.002321803472586671
Position 676: 0.002239074844851316
Position 8279: 0.0021005694498696247
Position 6397: 0.001644545091995994
Position 7307: 0.0015287840172370703
Position 11221: 0.0013673321288364734
Position 11509: 0.0012341756471190095
Position 2407: 0.001125798679792676
Position 2227: 0.0011112944924906703
Position 152: 0.000901445447089011
Position 262: 0.0008967778662522073
Position 6826: 0.000784539679632341
Position 3079: 0.000717816400375849
Position 384: 0.000560127493641531
Position 683: 0.0004780770206472265
Position 168: 0.00044774534464725864
Position 2004: 0.00042356526200319327
Position 833: 0.00022208469168987142
Position 824: 0.00017478311470842846
Position 1388: 0.0001714920049680783
Position 424: 0.00016945422762545552
Position 302: 0.00012369130436432787
Position 473: 9.069657861876762e-05
Position 35: 7.557470730581494e-05
Position 1952: 5.410153991248408e-05
Position 453: 5.328792828090997e-05
Position 1961: 5.29854479894477e-05
Position 194: 3.783165792357316e-05
Position 663: 3.5690357419890877e-05
Position 396: 3.518696800223809e-05
Position 2250: 1.76232482399066e-05
Position 2171: 1.4118413748200236e-05
Position 176: 7.908029397611564e-06
Position 487: 7.449987791420051e-06
Position 560: 5.215999963101323e-06
Position 568: 4.3617204594423035e-06
Position 373: 4.06685620119777e-06
Position 1133: 3.4798392749221475e-06
Position 1145: 3.063793542059541e-06
Position 1075: 2.6519302041538007e-06
Position 1329: 2.217895685829223e-06
Position 451: 2.2024534726588153e-06
Position 575: 1.7538110854757144e-06
Position 29: 1.214711830047828e-06
Position 689: 1.0724273900309943e-06
Position 17: 9.348662509744847e-07
Position 597: 6.521470023144884e-07
Position 804: 4.7637446737591885e-08
Position 1537: 4.6318553848388073e-08
Position 1176: 4.536206097834486e-08
Position 798: 4.109105421176455e-08
Position 538: 2.072826026894203e-09
Position 586: 1.3274190187514533e-13
Position 563: 1.2608334006304678e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6958: 0.9264083645506122
Position 12093: 0.8729064313159858
Position 6224: 0.8092096201924153
Position 11575: 0.6924372561900183
Position 17457: 0.6150639658468153
Position 2053: 0.32670693010995244
Position 4068: 0.28551340184221213
Position 5694: 0.2571520962358833
Position 2143: 0.2521400097423863
Position 4276: 0.24694332803682928
Position 7957: 0.2091973523857448
Position 17696: 0.20371828124709648
Position 8146: 0.1894381347634058
Position 15116: 0.15524776379358857
Position 8201: 0.12099978825125322
Position 18290: 0.12090991743797698
Position 20562: 0.10847240995096129
Position 7741: 0.08274661037443276
Position 4042: 0.08094490114586657
Position 753: 0.07829937621851155
Position 563: 0.0683167087948956
Position 19139: 0.06712508279794759
Position 5505: 0.05842235262587895
Position 9624: 0.058009091054691896
Position 15140: 0.05668911310309137
Position 11796: 0.044950014595466936
Position 18370: 0.04377884681157076
Position 20758: 0.04216438518130272
Position 5471: 0.03589101597708922
Position 18334: 0.035645295360884684
Position 18689: 0.03217565033359789
Position 7937: 0.0319806058892525
Position 9543: 0.031161564015142473
Position 6758: 0.03093052257479482
Position 519: 0.030781470208486886
Position 12118: 0.029113698144547805
Position 14010: 0.0289687596429115
Position 8008: 0.024807407207669913
Position 7960: 0.02433368365432399
Position 8149: 0.023140751381217833
Position 4100: 0.021371690553828898
Position 13585: 0.02094340381235545
Position 8275: 0.02077795188514024
Position 2301: 0.019454652765143236
Position 18684: 0.01917541856727005
Position 11571: 0.018775551902491135
Position 5786: 0.018564042781418127
Position 11010: 0.016859266019304726
Position 10333: 0.016146135719096143
Position 14965: 0.014966173784583278
Position 11059: 0.01419693574649322
Position 16666: 0.013730646950083223
Position 1268: 0.013031701020613608
Position 1391: 0.012949096404903075
Position 12603: 0.012755610364102457
Position 20469: 0.012209725868348119
Position 10203: 0.012142918964873859
Position 11836: 0.011570897255560644
Position 14220: 0.010673751682106127
Position 16635: 0.01040103625193262
Position 16410: 0.010215645779762781
Position 17894: 0.009507463430561343
Position 5750: 0.00907693097272758
Position 18104: 0.009056145868386753
Position 9979: 0.008795024374932528
Position 3877: 0.008384315820275759
Position 10096: 0.008023460027961985
Position 4322: 0.007467445093629103
Position 14928: 0.007462058957860341
Position 1422: 0.007400063633762388
Position 7898: 0.007288768921771859
Position 14974: 0.007270097317435175
Position 20299: 0.007077983850278341
Position 15591: 0.0070045526769636594
Position 6973: 0.006854547890742447
Position 2347: 0.006763551559546642
Position 20044: 0.006495194289635956
Position 17469: 0.006318174934434035
Position 798: 0.006231298458199825
Position 6047: 0.006228195264516988
Position 6843: 0.005536776027225519
Position 316: 0.005254956283379428
Position 8075: 0.005078754355185018
Position 15166: 0.004753969239627651
Position 10308: 0.004554531459215675
Position 8152: 0.004532966650041786
Position 17901: 0.004531266923037582
Position 12039: 0.00447258075415021
Position 16324: 0.0042528763701454985
Position 12182: 0.004161264096176293
Position 5555: 0.004067032280447957
Position 2103: 0.003821647924696393
Position 568: 0.0038094446164533085
Position 18004: 0.0037836325819055536
Position 1356: 0.003778527507174907
Position 5620: 0.003633674458166225
Position 2754: 0.003552456028843
Position 306: 0.003442464348131398
Position 8117: 0.0033564432603792648
Position 4201: 0.003266289330175301
Position 7661: 0.0032475046768923165
Position 17732: 0.003228599625642682
Position 12568: 0.003147749895597809
Position 181: 0.002963504013021505
Position 14925: 0.002824204403829277
Position 12533: 0.0027463223754248364
Position 2535: 0.002693589422279613
Position 1781: 0.002626082211269315
Position 12950: 0.0025391092891882197
Position 6196: 0.002387936653090928
Position 12679: 0.0023387510756845836
Position 6252: 0.002163535724038012
Position 13676: 0.002109324306692224
Position 14021: 0.0020916456348153405
Position 12513: 0.0020187554953794975
Position 5513: 0.002018636770333751
Position 15004: 0.0019667518655531887
Position 6654: 0.0019372320973011607
Position 8246: 0.0019129409249360235
Position 6982: 0.0019094608592247102
Position 1217: 0.0018365223830836427
Position 12645: 0.0018319376105867089
Position 6183: 0.0018312635915063598
Position 7828: 0.0018308196865580014
Position 7592: 0.0018149370506431535
Position 804: 0.0017094731227331528
Position 19181: 0.0016946376845644161
Position 13194: 0.0016785484587007176
Position 4075: 0.001669164793728117
Position 11742: 0.001642763744750396
Position 273: 0.0015807782253846449
Position 4103: 0.00148614041978263
Position 3801: 0.0014275568378154713
Position 400: 0.0014197252239578175
Position 11362: 0.0013484330483874729
Position 605: 0.0012905173109286087
Position 763: 0.0012764228469993332
Position 12814: 0.0012699053110640471
Position 2164: 0.001203154006735554
Position 1310: 0.001162509198333818
Position 822: 0.001142428487559529
Position 7164: 0.0011117195107798535
Position 16380: 0.0010821056966279802
Position 7813: 0.0010770362977728777
Position 3893: 0.0010670767739186383
Position 2715: 0.0009480832486343768
Position 478: 0.0009222195353260336
Position 13307: 0.0008449486869800932
Position 12739: 0.0008195315713025805
Position 7700: 0.0008147867800362905
Position 2092: 0.0008106923064774029
Position 2573: 0.0007055563616084117
Position 6682: 0.0006987411810535065
Position 6624: 0.0006956789422154297
Position 12451: 0.0006750684235449795
Position 353: 0.0006389203270299155
Position 9236: 0.0006260080072355482
Position 13612: 0.0005652537921849633
Position 14746: 0.0005602345176712335
Position 1483: 0.0005537909500597332
Position 1955: 0.0005050421017171653
Position 2188: 0.00048045588598210313
Position 2358: 0.0004630351635539815
Position 1969: 0.000449223021963018
Position 2324: 0.0004332614961045837
Position 1838: 0.0004286965505469363
Position 7774: 0.00035783716313967084
Position 13880: 0.0003543075221125524
Position 2785: 0.00034256557889062546
Position 2454: 0.00034186815745547124
Position 2908: 0.00033581735171626855
Position 7770: 0.0002826553461269509
Position 2024: 0.00027419256037784567
Position 7747: 0.00022797052615620552
Position 2956: 0.00021557366740904902
Position 1914: 0.0002124080586822001
Position 12492: 0.00020422980106003143
Position 2650: 0.00018533010870559418
Position 3890: 0.00016959359260834169
Position 2912: 0.00016642538125052995
Position 2105: 0.0001572616212623962
Position 333: 0.00015432708923082022
Position 7169: 0.00014298829283486305
Position 1521: 0.00014254895281184504
Position 7239: 0.00013980235009794297
Position 523: 0.00013671403782389166
Position 8432: 0.0001359954323899802
Position 8918: 0.00013580570025926734
Position 1814: 0.00013383712212206773
Position 434: 0.00012642887441429877
Position 1271: 0.0001103589629141947
Position 2011: 0.00010178096164037182
Position 1173: 0.00010147425784562262
Position 7467: 0.00010026754877164792
Position 437: 9.782430778168137e-05
Position 1898: 9.738937671406574e-05
Position 7248: 8.782566288312858e-05
Position 3935: 7.620484309151396e-05
Position 1230: 6.212673391623637e-05
Position 238: 6.166703346518962e-05
Position 7216: 5.6063273699767076e-05
Position 9289: 5.332865051217633e-05
Position 1397: 4.973692704557509e-05
Position 966: 4.281853761452555e-05
Position 7414: 4.146047729785231e-05
Position 2167: 3.8388757044787656e-05
Position 874: 3.828934314304711e-05
Position 833: 3.2369635413442384e-05
Position 769: 3.2264189552079594e-05
Position 184: 2.7105175123025977e-05
Position 9293: 2.2315055665514562e-05
Position 772: 2.1572027632494447e-05
Position 7488: 2.1567788299010715e-05
Position 2407: 2.1385861654518514e-05
Position 1078: 2.1102094898161092e-05
Position 205: 2.0299047324506445e-05
Position 2320: 1.948200484032488e-05
Position 640: 1.7815340486689337e-05
Position 497: 1.7330296684384964e-05
Position 410: 1.662512702115444e-05
Position 1025: 1.3963997094318405e-05
Position 1124: 1.2719382591984767e-05
Position 847: 1.2018753766546822e-05
Position 7506: 9.913551909915713e-06
Position 440: 8.299949884481703e-06
Position 2152: 4.33119022097809e-06
Position 1628: 3.0794148616770535e-06
Position 358: 1.757419147137103e-06
Position 136: 1.3992571809213937e-06
Position 586: 1.2747339416119633e-06
Position 1916: 1.147771682250808e-06
Position 366: 1.137342054794736e-06
Position 107: 1.0500096625435724e-06
Position 575: 8.525299342424775e-07
Position 580: 8.364262103647048e-07
Position 1032: 7.428347635533007e-07
Position 629: 6.644080497837798e-07
Position 1059: 6.080142884843635e-07
Position 1131: 4.563260939842842e-07
Position 1102: 4.3842962823717364e-07
Position 1181: 3.791471734515919e-07
Position 809: 3.6685297148561533e-07
Position 843: 3.3719425121848763e-07
Position 217: 2.8334373441976035e-07
Position 868: 2.670570439623164e-07
Position 903: 2.640000896942387e-07
Position 659: 2.1536492252671733e-07
Position 8228: 1.7777439543434785e-07
Position 6790: 1.7296346241088376e-07
Position 675: 1.5776593668801425e-07
Position 734: 1.5703629763602168e-07
Position 879: 1.4927906574509327e-07
Position 109: 1.1154770652404101e-07
Position 1085: 1.0211458784299266e-07
Position 451: 9.8555737724405e-08
Position 2365: 5.591546544238188e-08
Position 138: 4.9015184848523e-08
Position 373: 4.613688793060662e-08
Position 1444: 4.432127222748094e-08
Position 1092: 2.95630193468519e-08
Position 1187: 2.849370014903182e-08
Position 119: 1.2699161808151005e-08
Position 82: 4.473417611216389e-09
Position 152: 1.0000753853311656e-09
Position 95: 8.202558103713319e-10
Position 160: 7.322519605438229e-10
Position 92: 3.2335541228064927e-10
Position 663: 5.969598070568703e-11
