Gene = Mterf4
index = 720
Annotated 5SS: [  91 1308 3198]
Annotated 3SS: [ 808 3012 4119]
SMsplice 5SS: [91]
SMsplice 3SS: [808]
top_k =  1000
Partition function (log Z): -7.006355498547803

Sorted 5' Splice Sites (High to Low Probability):
Position 91: 0.9425408823069895
Position 3198: 0.5148137281996481
Position 3204: 0.2875994968828663
Position 1308: 0.23330361919598488
Position 611: 0.12915329433161438
Position 930: 0.12208085873956998
Position 1070: 0.059493001199540846
Position 1916: 0.04406538421214716
Position 1854: 0.02999290630140806
Position 4233: 0.026247696705701297
Position 973: 0.01874605825843951
Position 3090: 0.011278060120657312
Position 3342: 0.00909209609278502
Position 3699: 0.009006097514389511
Position 3544: 0.007380609755891165
Position 2900: 0.00706415503974238
Position 3617: 0.005987476127481657
Position 735: 0.005450085104480386
Position 1343: 0.005383988118847584
Position 2912: 0.004046322030363417
Position 1690: 0.0034883886239085353
Position 1623: 0.003099577973781007
Position 2869: 0.0029573116281952114
Position 1164: 0.0028449362830454774
Position 1501: 0.002614004824441479
Position 577: 0.002349547815424227
Position 2821: 0.0022677757698061915
Position 854: 0.001989249668429012
Position 3346: 0.0018791291731304204
Position 775: 0.0017510213703714628
Position 4600: 0.0016576816687232027
Position 1140: 0.0014987079928221324
Position 173: 0.001407232463274575
Position 2665: 0.0013915940978573124
Position 1524: 0.000997125077151495
Position 500: 0.00093346159696922
Position 1694: 0.0009312996273731818
Position 192: 0.0008758785390371726
Position 2729: 0.0008678726386314203
Position 96: 0.0008653775677759997
Position 728: 0.0008307720219339472
Position 4079: 0.0008135089727571311
Position 1128: 0.0006163822008524146
Position 2421: 0.0004807259488359466
Position 106: 0.00043963463913916634
Position 1051: 0.00040611907740468843
Position 923: 0.0003305277781694743
Position 3048: 0.00025940711208412916
Position 3081: 0.0002539002845270052
Position 205: 0.0002499625049453431
Position 1396: 0.00024521343332407767
Position 1007: 0.00021734932760549984
Position 696: 0.00018311750070934725
Position 14: 0.00015497825027453174
Position 258: 0.00012649019542929196
Position 1095: 0.00011497075847819436
Position 212: 9.777279160424353e-05
Position 137: 9.66666666969639e-05
Position 615: 7.92018025131491e-05
Position 158: 4.8092185066548064e-05
Position 530: 4.5697078246384056e-05
Position 3239: 4.5656071645591916e-05
Position 949: 4.477966120153299e-05
Position 747: 4.326448724889145e-05
Position 321: 4.1617578455755814e-05
Position 568: 4.142039592066368e-05
Position 373: 3.8157173020402815e-05
Position 1014: 2.593260722597625e-05
Position 1156: 2.577707137022246e-05
Position 64: 2.436595340795104e-05
Position 41: 2.4064229673349084e-05
Position 1012: 2.3581212241525397e-05
Position 1040: 2.3330161516980904e-05
Position 904: 1.931575434507663e-05
Position 210: 1.799089283965542e-05
Position 620: 1.7873192030359448e-05
Position 1123: 1.7443457310715377e-05
Position 49: 1.729565285168738e-05
Position 3986: 1.6507010202554662e-05
Position 1142: 1.4776036762908012e-05
Position 165: 1.3670262122550275e-05
Position 357: 1.3057564744201934e-05
Position 1038: 1.2049648612566367e-05
Position 717: 1.1696614954394882e-05
Position 167: 1.1066829152646435e-05
Position 223: 9.550623251582256e-06
Position 11: 8.269010767779146e-06
Position 581: 7.161043290958876e-06
Position 402: 6.905420427884287e-06
Position 706: 6.40075607847164e-06
Position 368: 4.827411981687623e-06
Position 225: 4.823741400603651e-06
Position 505: 4.556637983259859e-06
Position 516: 4.381290811558124e-06
Position 267: 4.329705806484928e-06
Position 379: 3.0722203861477853e-06
Position 1347: 2.6589397016626203e-06
Position 683: 2.346311182660906e-06
Position 400: 2.2636475772444087e-06
Position 269: 2.2143342125250204e-06
Position 323: 1.639417792797626e-06
Position 623: 1.566891269142454e-06
Position 186: 1.368474795949742e-06
Position 561: 1.1983433964183884e-06
Position 126: 7.528232560860045e-07
Position 52: 6.381312033876168e-07
Position 761: 5.49867204885972e-07
Position 484: 4.371833854435663e-07
Position 523: 2.7583986868323923e-07
Position 809: 2.7568645434634325e-07
Position 511: 1.0264878511729593e-07
Position 758: 7.758638193182258e-08
Position 503: 3.252313303706862e-09
Position 849: 4.4498109025272854e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3012: 0.602513505449095
Position 808: 0.30651961942312156
Position 4119: 0.2165043701949784
Position 4024: 0.17015063717471582
Position 3937: 0.12795474600040743
Position 4179: 0.11973898380849018
Position 1225: 0.10263485823156411
Position 3164: 0.1003230495945501
Position 3047: 0.09743116464831354
Position 499: 0.049844402012157105
Position 3335: 0.04927817193806952
Position 1766: 0.03663899201042064
Position 1202: 0.03324619321081014
Position 3486: 0.03140946420519924
Position 3065: 0.027116639337550964
Position 1237: 0.026290660704123052
Position 1829: 0.023969032584807325
Position 4497: 0.02298217729958516
Position 3999: 0.021963689826931903
Position 4133: 0.01980559380988759
Position 3888: 0.01974450108616013
Position 1254: 0.019408981105831998
Position 2615: 0.017763905220310648
Position 3303: 0.017087269710879996
Position 577: 0.01505005618982293
Position 3122: 0.012798159177670288
Position 1156: 0.012684828923966857
Position 3145: 0.012634664712060739
Position 1087: 0.012547740419229902
Position 3382: 0.01216431036471451
Position 2958: 0.012013555103636827
Position 415: 0.011133002487005826
Position 4153: 0.009923908343182306
Position 4694: 0.008094643566421502
Position 1563: 0.008000487908219483
Position 4350: 0.00756242687122371
Position 4673: 0.007239526966110294
Position 3319: 0.006541113198054889
Position 4347: 0.006013954215203552
Position 1714: 0.005609295079466106
Position 523: 0.005262273609577762
Position 450: 0.0047751470429126
Position 4381: 0.004713808780897208
Position 3097: 0.004448570562776363
Position 2336: 0.004355207283053287
Position 858: 0.0040880437561074245
Position 2485: 0.0037485660763489945
Position 4392: 0.003534182133733568
Position 1261: 0.003205004172881966
Position 1799: 0.0030353061403234046
Position 1773: 0.0029889799892811133
Position 4298: 0.002557670443029362
Position 4395: 0.002280905944453605
Position 4357: 0.0021943648561727597
Position 2769: 0.002022709862172111
Position 4071: 0.00199977634157185
Position 2546: 0.001965304931838682
Position 4048: 0.001957331958011278
Position 4194: 0.0018341285057390556
Position 923: 0.0017051193093140585
Position 379: 0.0015118333596723895
Position 3544: 0.0014595108590041692
Position 1169: 0.0013805726391742587
Position 1175: 0.0012206139788411528
Position 1204: 0.001192507059639814
Position 4325: 0.0010582998416866203
Position 1012: 0.0009998952546609015
Position 611: 0.000937257190401919
Position 3451: 0.0009178579635994281
Position 1698: 0.0009173850724747471
Position 679: 0.0009099192875432163
Position 3525: 0.0008947737616163785
Position 3554: 0.0008650439844803159
Position 982: 0.0008346169815795466
Position 2940: 0.0008087645477817916
Position 659: 0.0007805030882785997
Position 286: 0.0007780224802907638
Position 1030: 0.0007624647125812712
Position 3604: 0.0007510306360114899
Position 1490: 0.0005785377428902214
Position 4650: 0.0005742444425701064
Position 3167: 0.000571016205408901
Position 4528: 0.0005636622809109672
Position 3823: 0.0005459585651413152
Position 1986: 0.0005426372829225647
Position 1396: 0.0005425048296259473
Position 3815: 0.0005155485721039972
Position 4330: 0.000496583468796552
Position 1119: 0.000474445564939452
Position 2785: 0.00046159320852605243
Position 650: 0.00045256117022217607
Position 235: 0.00044746527325076893
Position 2911: 0.0004265005830121969
Position 3494: 0.00041833807089884076
Position 4239: 0.00040693007457276453
Position 3132: 0.0003576315646579227
Position 3893: 0.0003254427413211814
Position 1541: 0.00032537939441692473
Position 2125: 0.00029739397054298253
Position 3089: 0.0002595508388868005
Position 535: 0.00024879074568663146
Position 1375: 0.00024283984465300583
Position 973: 0.000223133049824573
Position 1528: 0.00021720445965076358
Position 307: 0.00021564552928477469
Position 996: 0.0002080352802660075
Position 876: 0.0001979662084472887
Position 1849: 0.00018553240367667732
Position 1024: 0.0001777416546611755
Position 219: 0.00016893925638326984
Position 933: 0.0001574092829096444
Position 3286: 0.00014542164396547439
Position 529: 0.0001441737595290281
Position 4425: 0.00013907513034036738
Position 584: 0.00013007846898229638
Position 1106: 0.00012717673624600454
Position 1492: 0.00012518227236541922
Position 4389: 0.00012233583727775928
