Gene = Dkkl1
index = 337
Annotated 5SS: [ 368  723 1793 2011]
Annotated 3SS: [ 552 1651 1920 4224]
SMsplice 5SS: [ 368 1793 2011]
SMsplice 3SS: [1651 1920 2252]
top_k =  1000
Partition function (log Z): -1.4494344970626107

Sorted 5' Splice Sites (High to Low Probability):
Position 2011: 0.9870349124346002
Position 368: 0.725304000057887
Position 1793: 0.680614306891276
Position 723: 0.26627324011308107
Position 373: 0.17055759351637156
Position 36: 0.12630771644190755
Position 202: 0.06982637739856104
Position 2796: 0.062414675330923965
Position 459: 0.04219757012256196
Position 3111: 0.017929388522588754
Position 1244: 0.01602436394980566
Position 2572: 0.015642878429867137
Position 3024: 0.013477603945483061
Position 1166: 0.011567772870752802
Position 1871: 0.009619646913303357
Position 4430: 0.008990577046903737
Position 304: 0.007941806965695613
Position 117: 0.007601419064195736
Position 943: 0.006827047157481935
Position 3803: 0.006029293914822347
Position 186: 0.00573182910398007
Position 112: 0.0055386033901804535
Position 2886: 0.0048804058561482825
Position 2034: 0.003881103475264431
Position 4130: 0.0029674189278819612
Position 167: 0.0028582515465552273
Position 3099: 0.002740437390898098
Position 3082: 0.002480478448603579
Position 834: 0.0021594329761871183
Position 60: 0.002080984733916354
Position 328: 0.0020347348870995894
Position 3065: 0.0018837961899189797
Position 2764: 0.0017390942581521445
Position 4530: 0.0015111708620469636
Position 1502: 0.0011304941045629019
Position 386: 0.0011301504716267352
Position 985: 0.0010385199507360334
Position 159: 0.0009167376859678975
Position 3271: 0.0008933533595261063
Position 1079: 0.0008627568229197874
Position 164: 0.000856496598470856
Position 300: 0.0008346805231833106
Position 4303: 0.0008136391163773925
Position 886: 0.0008005368126312077
Position 671: 0.0005179880572024592
Position 1303: 0.00039825012294497365
Position 73: 0.0003915877941364827
Position 65: 0.0003869750238608046
Position 3700: 0.00036489571009714375
Position 260: 0.00036108846836996154
Position 1325: 0.0003012843031103684
Position 2333: 0.00028215815439215663
Position 2452: 0.0002531216810636482
Position 3134: 0.00022993541677035592
Position 1390: 0.0002274612656457088
Position 1888: 0.00021181440469707774
Position 136: 0.00015118213835128074
Position 188: 0.0001509635137612566
Position 98: 0.0001484720172245556
Position 1431: 0.00013547040567166735
Position 645: 0.0001171982459599615
Position 2977: 0.0001075174686130517
Position 727: 0.00010091556288202985
Position 2405: 9.334457972240333e-05
Position 1623: 9.17244427817479e-05
Position 2842: 8.456386821972476e-05
Position 519: 7.034832472868891e-05
Position 491: 6.802317550387815e-05
Position 706: 6.641075166086e-05
Position 314: 6.446829810617251e-05
Position 572: 5.703515748087108e-05
Position 190: 5.0263078785111433e-05
Position 477: 5.023048170728705e-05
Position 199: 4.2661784014919084e-05
Position 615: 3.195056888029493e-05
Position 336: 2.919477513627521e-05
Position 81: 1.8290387908246227e-05
Position 804: 1.4462687142237822e-05
Position 1048: 1.3942840673287432e-05
Position 1576: 1.3214751462408195e-05
Position 18: 1.1940479773851443e-05
Position 316: 1.1741779416854376e-05
Position 617: 1.0857870260218455e-05
Position 121: 9.563747636085904e-06
Position 2486: 9.334088458465993e-06
Position 2457: 7.750251601457508e-06
Position 2253: 7.716097985597892e-06
Position 2802: 4.826408837454615e-06
Position 2899: 4.6383494387665005e-06
Position 574: 3.4056216220103655e-06
Position 218: 3.208027260304176e-06
Position 51: 2.5628652329365526e-06
Position 225: 2.2755404341072564e-06
Position 2854: 2.24091965155701e-06
Position 2660: 2.035384106509357e-06
Position 585: 1.9983149505999935e-06
Position 75: 1.7147423281478567e-06
Position 2157: 1.5948579224741436e-06
Position 3143: 1.5462123050580385e-06
Position 338: 1.2226345780675293e-06
Position 2114: 1.0833960452162609e-06
Position 2106: 1.0651325598093453e-06
Position 114: 7.57828023903098e-07
Position 2036: 4.157172897972888e-07
Position 2148: 2.1394788481746674e-07
Position 2089: 2.1064255458167117e-07
Position 1921: 1.597326544471798e-07
Position 1945: 8.289158282812577e-08
Position 1963: 1.930190105834959e-08
Position 2083: 1.30297040712407e-09
Position 2256: 3.5873064642208833e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1920: 0.9790188465361007
Position 1651: 0.6913813499353503
Position 4224: 0.26654981063074434
Position 2976: 0.2475923013460015
Position 2252: 0.24059996027820665
Position 552: 0.19120878174291497
Position 272: 0.1014649437528835
Position 2685: 0.05636607287139324
Position 3913: 0.05273961314723473
Position 659: 0.049166981775453505
Position 260: 0.03459770865479074
Position 279: 0.03439789198654721
Position 4266: 0.030010653061442294
Position 4514: 0.026581904545196305
Position 3444: 0.019779820242992494
Position 2748: 0.017067541178848858
Position 656: 0.014023167069220114
Position 2723: 0.013372113664764658
Position 2708: 0.012083814223269401
Position 3626: 0.01169851593317942
Position 4126: 0.011229567713043474
Position 2373: 0.010591404261887679
Position 2089: 0.009470099915092815
Position 2916: 0.008843679838415218
Position 2176: 0.008389078326060208
Position 976: 0.008054101797020824
Position 2333: 0.008050423065003634
Position 1963: 0.007944962676309621
Position 4291: 0.007916857713909759
Position 3970: 0.0072361663001769844
Position 4323: 0.005978040462999512
Position 932: 0.005724720443129806
Position 4112: 0.005417129108381496
Position 489: 0.00503671177682519
Position 1030: 0.005033964710215319
Position 1071: 0.004612837492358718
Position 3223: 0.004032554840278411
Position 4599: 0.0037587839485807863
Position 3006: 0.0037443996170219572
Position 284: 0.0036219670836494856
Position 214: 0.0035241807427050247
Position 686: 0.003052470140230006
Position 3485: 0.002956232539493898
Position 2549: 0.002803318014235804
Position 4269: 0.0027792102820093927
Position 2396: 0.0025666286003294928
Position 3271: 0.002472992702115228
Position 3829: 0.0023892590011553674
Position 4302: 0.002269701629309129
Position 4356: 0.0019986502972178513
Position 3920: 0.0018494652891988988
Position 3326: 0.0017597408342995557
Position 3022: 0.0016686535069529596
Position 2931: 0.001663452205280162
Position 4123: 0.001643915928973983
Position 1716: 0.0016373205629542354
Position 1000: 0.0015377443709491828
Position 830: 0.0014921783650495052
Position 4398: 0.0014321834469567
Position 3639: 0.0014011443984837952
Position 1939: 0.0012186065084765288
Position 1861: 0.0012156666047105102
Position 583: 0.0011046279645631205
Position 3153: 0.0010811151452822187
Position 3173: 0.0010775259907692357
Position 133: 0.0010266394135795866
Position 1935: 0.000980763399784867
Position 875: 0.0009192337963832641
Position 2114: 0.0009054830860016385
Position 323: 0.0009043805589907625
Position 346: 0.0008623764918670873
Position 3033: 0.0008500864311100527
Position 3448: 0.0007937072159347212
Position 4378: 0.0007757070355675906
Position 700: 0.0007734688497227525
Position 2500: 0.0007648514120134257
Position 2349: 0.0007531168890000591
Position 3247: 0.0007341119235927564
Position 1075: 0.0007176154273585061
Position 179: 0.0006922817879062651
Position 4527: 0.0006856698064844752
Position 225: 0.00063867558443156
Position 3748: 0.0006259777617063221
Position 1141: 0.0006191312487814282
Position 1706: 0.0006096207164233766
Position 723: 0.0005740029543107068
Position 1467: 0.0005724477274309489
Position 1078: 0.0005605230860454371
Position 3793: 0.0005604594894335017
Position 3802: 0.0005542207256255785
Position 2785: 0.0005265731937331507
Position 2261: 0.0005149261124584326
Position 3228: 0.0005028815834072867
Position 3724: 0.000501671450645831
Position 706: 0.00046816945249550384
Position 882: 0.0004552533282572696
Position 4151: 0.0004331082451579087
Position 2466: 0.0004308324563795127
Position 4476: 0.0004169769280460774
Position 1058: 0.00041250531496221936
Position 2450: 0.0003775952257458266
Position 3209: 0.0003557949431928851
Position 2689: 0.00035511122014227206
Position 2759: 0.00035250286233221213
Position 1808: 0.00034006956021631943
Position 1273: 0.0003384997742588067
