Gene = AI593442
index = 88
Annotated 5SS: [198]
Annotated 3SS: [1262]
SMsplice 5SS: [198]
SMsplice 3SS: [1262]
top_k =  1000
Partition function (log Z): -8.43980363963475

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.9036887206419212
Position 2726: 0.30866635064708525
Position 2526: 0.16137023434566872
Position 492: 0.10887335396958979
Position 263: 0.0891371618406188
Position 1649: 0.05386861421361543
Position 5929: 0.03738750925782936
Position 774: 0.012405417892641999
Position 1127: 0.01216717418124848
Position 1626: 0.011691340925402947
Position 2272: 0.01122962213658003
Position 2093: 0.00933552450587761
Position 2555: 0.00699716306526534
Position 741: 0.005716119896778398
Position 6329: 0.004963368630786828
Position 579: 0.0032119312589886217
Position 2549: 0.0027151063585169606
Position 1475: 0.0025489207471057953
Position 4245: 0.0023925762760974496
Position 1059: 0.0020981387494153313
Position 1605: 0.002002775100549981
Position 3408: 0.0018616518629414969
Position 1415: 0.0016927515301796738
Position 2531: 0.0016673544516962627
Position 1141: 0.00144785505134659
Position 1443: 0.0014338197304256679
Position 1857: 0.0013118646426582168
Position 603: 0.0009538976890080597
Position 2534: 0.0009232336605436338
Position 3088: 0.0008546400145180209
Position 682: 0.000806985046916928
Position 1417: 0.0007853366636833133
Position 2090: 0.0007218430209639516
Position 708: 0.000691314077927685
Position 1833: 0.000641940482498899
Position 2896: 0.0005893189418405881
Position 2135: 0.0005728969195370779
Position 4541: 0.0005311204095365016
Position 2740: 0.0004785071854094968
Position 1137: 0.00039614593497060905
Position 713: 0.0003863468320706727
Position 4320: 0.0003715385134086692
Position 1836: 0.000337649455772415
Position 1452: 0.00030280680348787517
Position 1412: 0.00023797177927320075
Position 2345: 0.00022693506148626697
Position 2267: 0.00011320352754002808
Position 1054: 0.00011032746441391083
Position 2560: 0.00010477154147077435
Position 211: 7.777480025040912e-05
Position 2278: 7.603874827793729e-05
Position 421: 5.4387784690235735e-05
Position 1352: 4.2959743029484863e-05
Position 2098: 3.699810433281574e-05
Position 879: 2.5721232596280205e-05
Position 188: 1.4827765301335523e-05
Position 1132: 6.345111211474428e-06
Position 954: 5.015483267389877e-06
Position 772: 2.7892257594808465e-06
Position 574: 1.8881049919258324e-06
Position 802: 1.6978909540921213e-06
Position 912: 1.4164411216837653e-06
Position 767: 1.384563479213385e-06
Position 999: 1.3316319771314379e-06
Position 122: 1.1934527629758502e-06
Position 2913: 8.691702621751903e-07
Position 535: 8.456748523562987e-07
Position 624: 8.151531785178019e-07
Position 115: 8.008500117852739e-07
Position 642: 7.097575038680585e-07
Position 434: 6.958190987834994e-07
Position 208: 6.513731358952753e-07
Position 329: 5.830594771760534e-07
Position 496: 5.60902753420404e-07
Position 644: 5.170174584951821e-07
Position 723: 5.138671047638019e-07
Position 78: 4.544653729092616e-07
Position 810: 3.9537314793727833e-07
Position 135: 3.7361189991481626e-07
Position 981: 3.6391417893499324e-07
Position 93: 2.85844714626184e-07
Position 370: 2.507587735995435e-07
Position 1036: 5.678148122428028e-08
Position 405: 5.242224751436713e-08
Position 245: 3.2816188619631224e-08
Position 362: 2.3397087930970877e-08
Position 3298: 1.9398413616212712e-08
Position 859: 1.810873097563702e-08
Position 1364: 3.6329914119226484e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2415: 0.23715280990582438
Position 2635: 0.23074370792676185
Position 3374: 0.16098872751431184
Position 3262: 0.13485825748243369
Position 1262: 0.11786132806613989
Position 6583: 0.11073104594864418
Position 2604: 0.1063209170203479
Position 362: 0.07947977728167478
Position 5790: 0.06254026392057196
Position 4477: 0.04952817039023011
Position 289: 0.027272790180446798
Position 2777: 0.026217928388781103
Position 6371: 0.02475589849900376
Position 3528: 0.020399632926317225
Position 4628: 0.018907452244679133
Position 5737: 0.018378683045254588
Position 1494: 0.01802957282863146
Position 6095: 0.017939788710117584
Position 535: 0.016193847559222797
Position 1987: 0.015578378187906543
Position 447: 0.014465493245434778
Position 6403: 0.014229968464093305
Position 2142: 0.014160745073784852
Position 6288: 0.014070091857120902
Position 1464: 0.013105478563727199
Position 2455: 0.011257880026246147
Position 4653: 0.010896724997008918
Position 2018: 0.009955446077802707
Position 663: 0.00959101655797989
Position 1499: 0.009150089396812174
Position 3627: 0.007957326291640261
Position 2980: 0.00786415620994616
Position 1043: 0.007239515341807592
Position 4235: 0.006961383493395201
Position 3938: 0.006343004210455735
Position 1759: 0.005672793283593509
Position 6553: 0.005109412089548302
Position 4047: 0.0050906126831579196
Position 6549: 0.005077072412115591
Position 6324: 0.004938424752065094
Position 4457: 0.004488350539917792
Position 4603: 0.004094721588188911
Position 995: 0.003984549484974346
Position 1515: 0.003899578066451756
Position 1587: 0.003889806606951599
Position 3062: 0.003581311567527149
Position 919: 0.0032656328939830795
Position 2797: 0.0026662049580738426
Position 1648: 0.0026076692561765717
Position 3842: 0.00245463124998803
Position 4169: 0.0021505558484112308
Position 2986: 0.002128663995312423
Position 650: 0.0020203654545250978
Position 5334: 0.0019905986365775495
Position 5594: 0.00198251438605403
Position 1352: 0.0019391166969888929
Position 5303: 0.0018627061897383767
Position 2261: 0.0018388820510690405
Position 467: 0.0018337479053054048
Position 3470: 0.0018265563050315417
Position 1327: 0.001819002983635325
Position 334: 0.001804946922762945
Position 4149: 0.0017817883309862621
Position 1764: 0.001615011181949066
Position 4720: 0.001566725191854159
Position 815: 0.001500759886465008
Position 5751: 0.0014575010054720524
Position 3759: 0.0014480439963045584
Position 5960: 0.0014339228436766997
Position 4965: 0.0013653294950299899
Position 2112: 0.0012861513953903191
Position 1466: 0.001113530861295559
Position 1470: 0.0011120006441305025
Position 3686: 0.0011023881413181223
Position 4947: 0.0010994953611311335
Position 3604: 0.0010521143798843434
Position 671: 0.0009644814535911128
Position 1856: 0.0009573629953397001
Position 6597: 0.000936510677562579
Position 2371: 0.0009013908320358243
Position 731: 0.0008587154759656468
Position 640: 0.0007688917968896765
Position 398: 0.0006452897733469809
Position 1625: 0.0005666379831942001
Position 3873: 0.0005611573379142229
Position 6442: 0.0005008880608278691
Position 2345: 0.0004950943375450019
Position 3719: 0.0004933268104803633
Position 2461: 0.00048818056497773864
Position 4489: 0.0004865409731024832
Position 5146: 0.00046456635627766066
Position 339: 0.00044082839860911836
Position 5552: 0.00041762981027859203
Position 303: 0.00038819230833074726
Position 3010: 0.0003788411193093407
Position 2873: 0.0003641902602687321
Position 4979: 0.00034086040638026176
Position 864: 0.0003375971648492852
Position 667: 0.00033712524350035326
Position 3816: 0.0003017934590765017
Position 3776: 0.00029641285387327755
Position 2033: 0.000276151086392568
Position 957: 0.0002718002149785113
Position 1614: 0.00022756954043227028
Position 1393: 0.00022419996740797053
Position 4159: 0.00021916334558850576
Position 4808: 0.0002139026884980666
Position 1071: 0.00019460610916749853
Position 1019: 0.00018531418146193243
Position 1533: 0.00017628551433621417
Position 1014: 0.00017393282583114884
Position 4193: 0.00017214030463757104
Position 4319: 0.0001683910769151001
Position 1280: 0.0001607163758831181
Position 370: 0.00015699405598978297
Position 3971: 0.0001449124689608057
Position 1121: 0.00014041187130096227
Position 1287: 0.00013367984704059133
Position 3445: 0.0001240544563255392
Position 393: 0.00012296985044681652
Position 311: 0.00012171540236836331
Position 2036: 0.00012043840745304068
Position 2045: 0.00011877695045264607
Position 1364: 0.00011737425777804498
Position 514: 0.00011587367200373405
Position 3310: 0.00010835915671365599
Position 3473: 0.00010769258592799206
Position 391: 0.00010330689945028348
Position 3543: 9.916094261602796e-05
Position 2541: 8.634428134961404e-05
Position 554: 8.104521928713281e-05
Position 1087: 7.828058953803897e-05
Position 911: 7.624396757151573e-05
Position 2458: 7.572150059916653e-05
Position 550: 7.460628310303561e-05
Position 2823: 7.41637099880619e-05
Position 1185: 7.09861781788076e-05
Position 1194: 6.098100773207228e-05
Position 1036: 5.276861546855821e-05
Position 737: 4.857664181701846e-05
Position 2645: 4.156410520645247e-05
Position 1509: 3.974111254238321e-05
Position 1526: 3.8441319205195384e-05
Position 1619: 3.647348716662342e-05
Position 999: 2.5417812826169603e-05
Position 1007: 2.0389575134653628e-05
Position 1528: 1.6978590894798297e-05
Position 838: 1.513787585733901e-05
Position 579: 1.2031582081923928e-05
Position 963: 9.944066684426666e-06
Position 1592: 7.338064968894171e-06
Position 681: 7.185873413607e-06
Position 852: 5.696473403165534e-06
Position 677: 5.46078679854259e-06
Position 1604: 5.390707280883327e-06
Position 954: 4.594539571878384e-06
Position 908: 4.272570447456455e-06
