Gene = Dmkn
index = 339
Annotated 5SS: [  539   930  1085  1339  1711  2755  3460  3668  7330  7511  7983 11622
 12361 13893 14047 14507 15942 16118]
Annotated 3SS: [  752  1027  1287  1503  2709  3396  3616  7269  7462  7934 11564 12315
 13844 13998 14437 15914 16069 16976]
SMsplice 5SS: [  539   930  1085  1711  3460  7330  7511  8057 12361 14507 15942]
SMsplice 3SS: [  752  1027  1503  3396  7269  7462  7934 12315 14437 15914 16069]
top_k =  1000
Partition function (log Z): 10.871534715392546

Sorted 5' Splice Sites (High to Low Probability):
Position 1711: 0.9976206791934951
Position 930: 0.9579762015465864
Position 7330: 0.9324098704934091
Position 539: 0.9077576850751143
Position 14507: 0.8682934719280061
Position 3460: 0.8378864024753168
Position 8057: 0.7792907639127237
Position 12361: 0.7223073221629991
Position 7511: 0.6939072477492444
Position 1085: 0.5470651667967414
Position 15942: 0.5395486718635973
Position 13893: 0.5087336458941051
Position 3668: 0.3768005933246094
Position 16118: 0.37087865743850146
Position 1339: 0.3671693834333012
Position 1992: 0.3294788125037764
Position 6000: 0.25514357692936135
Position 5809: 0.16598165654125055
Position 11622: 0.12834423971018993
Position 7983: 0.12155158215820837
Position 9739: 0.09430065012555051
Position 6047: 0.08914039344109491
Position 3518: 0.08512429453373344
Position 16114: 0.08421845508965864
Position 16189: 0.08226102897729567
Position 2755: 0.07250972188200805
Position 6815: 0.07062837104271298
Position 10611: 0.06620128963172627
Position 6089: 0.050022288973090245
Position 14877: 0.037678931123285714
Position 14459: 0.03052796939485809
Position 1405: 0.028540267173279812
Position 384: 0.024461030142004247
Position 14671: 0.021635865520151808
Position 509: 0.020102835577343218
Position 6894: 0.019424202345386565
Position 8301: 0.018826760765698888
Position 559: 0.01572662344363919
Position 6995: 0.013737512376767446
Position 7752: 0.013692211930961432
Position 7128: 0.013027649495697291
Position 1969: 0.012746801459343838
Position 14538: 0.011654616416844921
Position 16615: 0.011533645979572753
Position 9364: 0.011122508520340375
Position 80: 0.010547385766550042
Position 1915: 0.009587479526573585
Position 6112: 0.009556844495515263
Position 6135: 0.00829038206878942
Position 12435: 0.006602985101610033
Position 4808: 0.006261528858868912
Position 13789: 0.006030794040372478
Position 11702: 0.005822693687408753
Position 8879: 0.005470293352868568
Position 615: 0.005227947987178038
Position 11466: 0.0048393743246006645
Position 5658: 0.00471579470781248
Position 10618: 0.004531081069614681
Position 14289: 0.003904936500651588
Position 11685: 0.0037344177353837776
Position 16221: 0.003479362767508189
Position 213: 0.0031783502345139685
Position 8094: 0.0031591385409894036
Position 16832: 0.003124260247918587
Position 3905: 0.0030842334983029757
Position 1399: 0.002811464115261296
Position 3718: 0.0027416988565894833
Position 879: 0.002615712630250687
Position 790: 0.0025690375093319912
Position 1328: 0.002122135303233095
Position 16625: 0.0021165565796343825
Position 1242: 0.002104648483492243
Position 3092: 0.002055070537676353
Position 1058: 0.0020406105497264905
Position 574: 0.0018585398855403257
Position 1095: 0.001856357301555873
Position 1435: 0.0017917748985035126
Position 6876: 0.0017027417730068395
Position 2537: 0.0016953907365726917
Position 883: 0.0015066323217589703
Position 16210: 0.001451235859660656
Position 7776: 0.0014065837330548552
Position 13014: 0.0013545919772015786
Position 15954: 0.0012362145440256197
Position 32: 0.0011609667579251372
Position 6172: 0.0011359966017513068
Position 4778: 0.0010970617007774366
Position 10256: 0.0010914408924140833
Position 4638: 0.0010890541182480644
Position 1360: 0.0010590903524268153
Position 14807: 0.000987607920545506
Position 5618: 0.0009667070552484789
Position 14544: 0.0009539894172407536
Position 7357: 0.0009110537887664099
Position 3313: 0.0007507598861917913
Position 1411: 0.0007203450473267944
Position 13651: 0.000691139603645863
Position 3840: 0.0006812107619716766
Position 2151: 0.0005540062427292036
Position 1158: 0.0005536025042779616
Position 210: 0.0004843767077328456
Position 7756: 0.00045491222607918404
Position 16356: 0.00041079657124226893
Position 664: 0.00039681240609134487
Position 13879: 0.0003566184577240595
Position 532: 0.0003388528898363337
Position 2810: 0.0003195391475319964
Position 16235: 0.00031159387270516533
Position 1097: 0.0002822305606475779
Position 9798: 0.00027963997717954755
Position 6190: 0.0002769899901134323
Position 2590: 0.0002666031382619799
Position 261: 0.00025569379100365925
Position 7648: 0.00023929812611825227
Position 561: 0.0002286368792007476
Position 817: 0.00021424130764845562
Position 3526: 0.00021280565271579734
Position 1289: 0.00020835546855963455
Position 871: 0.00019444967018764436
Position 14550: 0.00018664314808951662
Position 2011: 0.00017232403878624623
Position 15256: 0.0001558774932192555
Position 1697: 0.00013501918062958443
Position 3537: 0.00012468595218400653
Position 1704: 0.0001244655972052194
Position 518: 0.00011733108342433393
Position 3715: 0.00010941396090556951
Position 626: 0.00010115377277799859
Position 16838: 9.711099233489976e-05
Position 543: 9.378282134465661e-05
Position 204: 9.31501560572652e-05
Position 2216: 8.74157306715808e-05
Position 1900: 8.14387607618972e-05
Position 7340: 8.128720926945515e-05
Position 311: 7.64659718514605e-05
Position 36: 7.077769998722144e-05
Position 3491: 6.61763249383982e-05
Position 2127: 6.374559490317168e-05
Position 1111: 6.366107260519132e-05
Position 766: 6.25135391709703e-05
Position 793: 6.113607758890324e-05
Position 580: 5.854550437913088e-05
Position 2897: 4.889372180307224e-05
Position 14675: 4.854464111527227e-05
Position 7369: 4.4594484890102585e-05
Position 2664: 4.415930182399473e-05
Position 14934: 4.2092989866179546e-05
Position 635: 4.1808329019170704e-05
Position 935: 4.009420741933345e-05
Position 2657: 3.835223474113119e-05
Position 1258: 3.568744985797219e-05
Position 2820: 3.329045625780991e-05
Position 14631: 3.3127498195096217e-05
Position 237: 3.0890205075337975e-05
Position 2911: 2.9235488842180816e-05
Position 588: 2.3438451757113077e-05
Position 1348: 2.2712096719284026e-05
Position 8: 2.10783358926356e-05
Position 801: 2.1043286033362064e-05
