Gene = Abhd18
index = 93
Annotated 5SS: [  167 58024 58987 63634 69795 69987 72436 76582 83257 84013 86933 88060]
Annotated 3SS: [57915 58901 63532 69715 69901 72407 76442 83166 83910 86553 87896 88371]
SMsplice 5SS: [  167 10987 36906 58987 63634 83257 84013 88060 88553]
SMsplice 3SS: [10885 36738 58901 63532 83166 83910 87923 88371 88881]
top_k =  1000
Partition function (log Z): -39.237577541915606

Sorted 5' Splice Sites (High to Low Probability):
Position 10987: 0.8993920886683335
Position 167: 0.7854258779429705
Position 14582: 0.48139902789855243
Position 20538: 0.3469644996144568
Position 16843: 0.3322757651703466
Position 20841: 0.2545857695410047
Position 146: 0.17261157013540473
Position 13193: 0.14757411234253565
Position 4295: 0.13858483534057028
Position 12302: 0.13319224047460576
Position 2630: 0.11163393596979798
Position 8118: 0.08683846864817167
Position 19640: 0.0839055690106041
Position 16849: 0.075526051881489
Position 11006: 0.06287174381025105
Position 5515: 0.058537038003437604
Position 315: 0.05283329758439481
Position 8688: 0.048040421346863184
Position 3164: 0.046977641247335535
Position 1723: 0.03610063852238835
Position 8101: 0.029323267903604178
Position 5519: 0.022748939025003793
Position 427: 0.02074182850241754
Position 11038: 0.01900168508976163
Position 11132: 0.017647672945051263
Position 13914: 0.016648053925206494
Position 22473: 0.0159730118939687
Position 14936: 0.01574094949163278
Position 20495: 0.014494080459564705
Position 11015: 0.01395241803386759
Position 4299: 0.013368392283560043
Position 4257: 0.01332613207896745
Position 4524: 0.010480260765956947
Position 6821: 0.010252255777179614
Position 7674: 0.009004131912359145
Position 830: 0.00899397764480893
Position 22944: 0.008812875158032554
Position 2500: 0.008717942191413933
Position 4548: 0.007541993710870561
Position 9744: 0.007317980088885484
Position 2729: 0.006670939178503898
Position 23308: 0.0064939810838551765
Position 5828: 0.006252440010772131
Position 12877: 0.006212894082389563
Position 4470: 0.0058412237786624206
Position 3817: 0.004948338554735932
Position 11598: 0.004882913313801148
Position 3630: 0.0048445822926512245
Position 720: 0.004522743868212867
Position 7407: 0.004086698016498958
Position 757: 0.003453538488561718
Position 863: 0.003280646630822418
Position 9734: 0.0026188922492338383
Position 13813: 0.001995905379116261
Position 12899: 0.001912341627251305
Position 11412: 0.001110715607525958
Position 22779: 0.0008376703806036967
Position 650: 0.0006596590163092837
Position 14401: 0.0005195870201345571
Position 15791: 0.00042990800696519004
Position 2276: 0.00032168212990750213
Position 1875: 0.00031748088403747054
Position 14563: 0.0002645195154507713
Position 16123: 0.0002349438872548788
Position 432: 0.00016790936789603947
Position 171: 0.00016514748191841079
Position 91: 0.00012078766069041296
Position 112: 0.00012028276234899084
Position 636: 0.00010671282336015392
Position 4277: 7.441441887805149e-05
Position 227: 7.257542399567376e-05
Position 1670: 6.854471305136096e-05
Position 1442: 6.6487396208561e-05
Position 1085: 5.520461509779221e-05
Position 3683: 4.648819647289028e-05
Position 2806: 4.312512629191247e-05
Position 855: 3.514855399222865e-05
Position 3966: 2.981394642623556e-05
Position 134: 1.9790157107270134e-05
Position 1230: 1.9550902303282513e-05
Position 944: 1.8904694989431673e-05
Position 834: 1.7387272584661895e-05
Position 798: 1.5800496249322747e-05
Position 1499: 1.5383436164736413e-05
Position 640: 1.4816337877285952e-05
Position 910: 1.4255480552502417e-05
Position 12729: 1.3765813143087158e-05
Position 220: 1.3514456465204354e-05
Position 86: 1.3111298754734251e-05
Position 787: 1.2799141830427937e-05
Position 364: 1.2146574315515342e-05
Position 254: 1.1995148523248655e-05
Position 102: 1.1085133246136192e-05
Position 115: 9.719723804838903e-06
Position 2095: 9.5700017269066e-06
Position 1639: 9.36482548810321e-06
Position 1449: 7.448585274620569e-06
Position 630: 6.8560477337446e-06
Position 897: 6.3805576010268274e-06
Position 1617: 6.092224829803324e-06
Position 767: 5.676691924670339e-06
Position 1694: 5.462932850575038e-06
Position 222: 5.220099208297622e-06
Position 68: 4.754973042843325e-06
Position 1220: 4.72117671477863e-06
Position 196: 4.702464713537556e-06
Position 965: 3.2422391595332974e-06
Position 958: 3.073677818294093e-06
Position 585: 2.3454660017169033e-06
Position 12261: 2.227874986303707e-06
Position 1912: 2.2085582893587486e-06
Position 1097: 2.1298188482671797e-06
Position 684: 2.1052905159695973e-06
Position 1182: 1.6133500715422446e-06
Position 1135: 1.5707185327218105e-06
Position 148: 1.5021653433934112e-06
Position 2057: 1.0520764847136226e-06
Position 183: 7.271189962808053e-07
Position 609: 5.135592208939132e-07
Position 41: 4.441027957063708e-07
Position 573: 4.3762391262032916e-07
Position 457: 4.3002879814078664e-07
Position 328: 3.4467529699521397e-07
Position 9: 2.7062036116998645e-07
Position 638: 2.6471245210651836e-07
Position 12250: 2.0890291808614497e-07
Position 591: 2.0714948817980876e-07
Position 241: 1.9222878826363344e-07
Position 36: 2.4310629981903094e-08
Position 655: 2.0182119681542485e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10885: 0.9989823842574439
Position 20644: 0.4730768022899954
Position 20458: 0.3874114050841417
Position 14277: 0.31116618591390055
Position 22661: 0.2037835245574356
Position 16737: 0.16851757417800942
Position 4199: 0.15601032590989689
Position 16913: 0.13660086691546194
Position 12201: 0.13174636364845496
Position 16656: 0.13074568717953222
Position 2470: 0.12671067032313693
Position 13064: 0.10888822561733365
Position 14464: 0.08810214211616904
Position 19545: 0.08722169505034248
Position 8044: 0.08565493129839541
Position 16698: 0.08077739573693637
Position 23125: 0.0734094398236418
Position 22255: 0.06697300946593991
Position 5347: 0.060776670096861496
Position 8577: 0.04804574867287124
Position 22613: 0.04740303108596268
Position 14372: 0.046934535015831495
Position 14422: 0.04204392727931275
Position 17060: 0.03446656789542483
Position 21357: 0.032665950573496264
Position 24377: 0.029502258304537385
Position 13001: 0.02811214112447407
Position 16598: 0.02630660106027192
Position 13635: 0.025469950884982103
Position 15970: 0.02202687610709159
Position 235: 0.021456127187121043
Position 4392: 0.020273450182904957
Position 3080: 0.018598686034542643
Position 1570: 0.01758326705551203
Position 16776: 0.017188553769341676
Position 14863: 0.01697491847770948
Position 16876: 0.016103314385213785
Position 7948: 0.016011247319459593
Position 712: 0.015240434485101277
Position 2980: 0.015057081788034207
Position 11060: 0.013503014862366013
Position 18679: 0.012592412176415562
Position 5397: 0.01245103377681218
Position 16312: 0.011972958635162793
Position 13137: 0.009833668473024247
Position 22472: 0.009759034137531727
Position 7878: 0.009639532476071917
Position 278: 0.009304016419202909
Position 1544: 0.0089819631095537
Position 9645: 0.007943197354486346
Position 12773: 0.007539564219714525
Position 6746: 0.006343189697572121
Position 12488: 0.006056369658481905
Position 12137: 0.005663328715288337
Position 16434: 0.005141526869940949
Position 3761: 0.004796425590083839
Position 2931: 0.004711005337550074
Position 11500: 0.004471572302072211
Position 21423: 0.004266495494591056
Position 1639: 0.004131285622187978
Position 3083: 0.004127869669606612
Position 670: 0.004125579630570014
Position 6729: 0.003908313641882568
Position 1575: 0.0037198791437083943
Position 7512: 0.003614506661038379
Position 15066: 0.003325292292045341
Position 7835: 0.003091498376436258
Position 3965: 0.002911107228112974
Position 7545: 0.0028853636595379747
Position 14691: 0.0028504199738712942
Position 3542: 0.002837614570592351
Position 13776: 0.0027348755671112563
Position 14663: 0.0027335643866210407
Position 3018: 0.002562280758530217
Position 7466: 0.002550431725204902
Position 5759: 0.0022865024183668908
Position 7311: 0.002217865877911331
Position 4083: 0.0021870101515242156
Position 18290: 0.002170121124930621
Position 13561: 0.0021640686858347704
Position 4121: 0.0021145863205807784
Position 17528: 0.0020628667563997896
Position 9562: 0.001993674983632981
Position 4403: 0.0018869174400012072
Position 5756: 0.0018328646709978725
Position 5285: 0.0018279495007519444
Position 4449: 0.001802326380340224
Position 15302: 0.0017843791304165888
Position 8066: 0.0017746470539574803
Position 5657: 0.0017195777668914966
Position 5094: 0.0016908549008034337
Position 5247: 0.0015309444188270874
Position 3595: 0.0015146330152194139
Position 12986: 0.0015140613927661856
Position 12506: 0.001498459372103328
Position 14047: 0.001421890729777743
Position 16455: 0.0014008876240225864
Position 20940: 0.0013379090180440432
Position 11092: 0.0012394183378775679
Position 19037: 0.001125917886859981
Position 11386: 0.0010957518976718267
Position 14867: 0.0010955674435882963
Position 7366: 0.001069927075389387
Position 293: 0.0010617551250663053
Position 11117: 0.001023970169952959
Position 1441: 0.001013328972836999
Position 13457: 0.0009771633388752177
Position 2840: 0.0009709757409341098
Position 11277: 0.0009218995833760659
Position 5177: 0.0008640434096173498
Position 536: 0.0008623466269206412
Position 5294: 0.0008604617912181445
Position 3496: 0.0008598245315308093
Position 7181: 0.0007989050631982611
Position 16948: 0.0007893557292973274
Position 237: 0.0007368559962914706
Position 5267: 0.0007336415820324931
Position 4226: 0.0007254862782636027
Position 13756: 0.0006595240857774892
Position 5207: 0.0005505192175543688
Position 2486: 0.0005155289730213419
Position 11639: 0.0005134535621317168
Position 14960: 0.0004917215737055917
Position 2962: 0.000442567259354748
Position 5813: 0.0004134951545158744
Position 4014: 0.00036626285910869446
Position 13515: 0.0003437382853855984
Position 3682: 0.0003354317510450997
Position 11485: 0.00032476243102177457
Position 12653: 0.0003181350126753714
Position 15713: 0.0003091202537325895
Position 3009: 0.00030161016878690937
Position 353: 0.000273887592957198
Position 1616: 0.00025515034342937147
Position 11775: 0.0002505875566381785
Position 1490: 0.00024862471900266694
Position 12031: 0.0002457035196854213
Position 12417: 0.0002251161220629964
Position 3702: 0.00021737374846055838
Position 3725: 0.00021432206716707165
Position 1799: 0.00019543355068571126
Position 16578: 0.00018594598322023618
Position 470: 0.00018366609283746588
Position 2015: 0.00018345892600703397
Position 3036: 0.00016286266477815638
Position 14085: 0.00016254374326744333
Position 14116: 0.00016049352532821547
Position 585: 0.00014956966997402548
Position 15371: 0.00014930658077315557
Position 12728: 0.00014284997101062956
Position 12777: 0.00014197844339380088
Position 14052: 0.00014045538137285902
Position 11897: 0.00013821134478587805
Position 12465: 0.00012810157907386607
Position 1651: 0.00012265670801411688
Position 15742: 0.00012078775323259871
Position 1598: 0.00011959167534886795
Position 650: 0.00010616354358637041
Position 11883: 9.850986644979311e-05
Position 1589: 9.678368520416618e-05
Position 11280: 7.546242255281619e-05
Position 14069: 7.357992145285658e-05
Position 2250: 7.277441829210811e-05
Position 11615: 6.825403508096953e-05
Position 11249: 6.166815837717272e-05
Position 322: 6.162528253825495e-05
Position 3897: 6.111386149713004e-05
Position 307: 5.391060240633113e-05
Position 355: 5.169259720617152e-05
Position 1921: 4.861665104148846e-05
Position 4247: 4.507015417313719e-05
Position 2057: 3.1019916927423545e-05
Position 12050: 2.979164851612849e-05
Position 3565: 2.7284332480443847e-05
Position 1305: 2.593644804937722e-05
Position 11836: 2.4849415300869102e-05
Position 6141: 2.4823133013253463e-05
Position 11748: 2.468843577813965e-05
Position 11996: 2.4629395039689573e-05
Position 998: 2.3752032567797013e-05
Position 1296: 2.2430068133901634e-05
Position 11582: 2.0307053187887058e-05
Position 1036: 1.7262759436986515e-05
Position 1670: 1.7136795102979292e-05
Position 3940: 1.632211530756734e-05
Position 749: 1.4146888534530147e-05
Position 542: 1.3210878262479031e-05
Position 613: 1.3181611279342914e-05
Position 301: 1.0372047820694106e-05
Position 1159: 9.709152991249463e-06
Position 2318: 9.140903662291296e-06
Position 2137: 7.650679580749728e-06
Position 1456: 7.063214176301829e-06
Position 380: 6.915230718112848e-06
Position 3130: 6.7879282213675696e-06
Position 2654: 6.274717779283297e-06
Position 3112: 5.844371237928787e-06
Position 494: 5.364467887349974e-06
Position 6970: 5.038304050101199e-06
Position 318: 5.011876367457436e-06
Position 202: 4.976095956234969e-06
Position 5962: 4.96277841265534e-06
Position 501: 4.894131178984966e-06
Position 4578: 4.471538255199555e-06
Position 1303: 4.277381516203551e-06
Position 1298: 4.24132903674111e-06
Position 915: 3.9426448531217476e-06
Position 561: 3.7777986441340597e-06
Position 7602: 3.531873078506573e-06
Position 845: 3.4907295325506462e-06
Position 6229: 3.4498971862147355e-06
Position 6718: 3.2778005545120978e-06
Position 213: 3.2488615981377896e-06
Position 675: 2.735190824774805e-06
Position 1943: 2.4317103721212077e-06
Position 416: 2.418377615716129e-06
Position 426: 2.2998929683915182e-06
Position 5141: 2.0491645875387326e-06
Position 1016: 1.9439684724634256e-06
Position 1188: 1.7500734158528228e-06
Position 1073: 1.6583523509127824e-06
Position 2570: 1.6473809372805353e-06
Position 1301: 1.5923115694763475e-06
Position 4829: 1.4572729509290058e-06
Position 1550: 1.3597460411281338e-06
Position 2020: 1.1381228183914274e-06
Position 6658: 1.117389446034108e-06
Position 1243: 1.0832510976036669e-06
Position 2133: 9.451555424147785e-07
Position 2409: 8.475909937487189e-07
Position 2627: 7.112193436200927e-07
Position 3188: 5.139439548868403e-07
Position 2432: 4.972034758060194e-07
Position 507: 4.4121996960553805e-07
Position 220: 4.3401767487418983e-07
Position 384: 3.8546794503884856e-07
Position 1319: 2.102232387963132e-07
Position 756: 1.642919648678774e-07
Position 785: 1.4338326173544395e-07
Position 728: 1.105352101070949e-07
Position 1220: 1.0680378666432842e-07
Position 1208: 1.0596628258353271e-07
Position 627: 7.882509174269939e-08
Position 1042: 7.531196936776626e-08
Position 937: 5.5758866590565685e-08
Position 828: 5.0527448884279034e-08
Position 11178: 4.48753850453898e-08
Position 217: 3.7929764814596675e-08
Position 923: 3.776089397415471e-08
Position 3126: 1.800439966780621e-08
Position 1080: 1.4544212173713862e-08
Position 364: 8.091969718892895e-09
Position 567: 1.1846063644237768e-09
Position 2802: 3.356962531068444e-10
Position 516: 2.527759078858872e-10
Position 438: 1.407823636027671e-10
Position 145: 1.3556138230457047e-10
Position 1603: 6.151811950304995e-11
Position 177: 3.756024951372351e-11
Position 441: 9.272927401320535e-12
Position 160: 6.96827835879751e-12
Position 630: 4.907962295802603e-12
Position 79: 3.718980192096519e-12
Position 171: 2.5694835569181344e-12
Position 74: 4.5303364716270595e-13
Position 100: 1.5950426526698025e-13
Position 86: 1.0253416902530519e-13
Position 107: 2.9189313032772657e-16
Position 122: 8.960203458898894e-17
