Gene = 2310046K23Rik
index = 35
Annotated 5SS: [38]
Annotated 3SS: [1367]
SMsplice 5SS: [38]
SMsplice 3SS: [1367]
top_k =  1000
Partition function (log Z): -9.20437130893561

Sorted 5' Splice Sites (High to Low Probability):
Position 38: 0.9224531785006485
Position 107: 0.042285093708918704
Position 52: 0.017501518822784168
Position 281: 0.007789709610441874
Position 1570: 0.007736213157647
Position 479: 0.0075183372634354765
Position 1098: 0.006857076613464671
Position 694: 0.0066418715082280045
Position 1708: 0.0024152221489760007
Position 344: 0.00157372711958528
Position 1106: 0.0013533510824759267
Position 893: 0.0012487809991134054
Position 805: 0.0012433401840866284
Position 1694: 0.0009491789411617115
Position 123: 0.0008517477121754119
Position 1443: 0.0004912365667354189
Position 636: 0.0004806384962536136
Position 81: 0.00037558214720137426
Position 567: 0.00027857655449115487
Position 840: 0.0002448637470489537
Position 258: 0.00023891124992502405
Position 256: 0.0002377062088090593
Position 101: 0.0001552722225733577
Position 1482: 0.00014231128979110154
Position 1641: 0.0001313489586868231
Position 1445: 9.480625184148077e-05
Position 611: 7.847567148604314e-05
Position 603: 6.963433380570673e-05
Position 291: 6.364209686523721e-05
Position 197: 4.154031233142822e-05
Position 316: 4.13628055055467e-05
Position 1521: 3.097655023101709e-05
Position 846: 2.6620601487015694e-05
Position 878: 2.6091435815222667e-05
Position 86: 2.293040346214543e-05
Position 1404: 2.1536873594689388e-05
Position 120: 2.1510668525514975e-05
Position 1090: 1.9873428215437557e-05
Position 1602: 1.7939672375358863e-05
Position 42: 1.495270445299411e-05
Position 485: 1.1585353111788575e-05
Position 1484: 1.061865816550475e-05
Position 1116: 1.0374490874917565e-05
Position 796: 1.035452584041336e-05
Position 714: 9.589938875726356e-06
Position 862: 8.978407349660538e-06
Position 1303: 8.421234121288057e-06
Position 283: 4.715895544241026e-07
Position 347: 3.7467371837053244e-07
Position 521: 3.5396841852818557e-07
Position 178: 2.5163866278712237e-07
Position 155: 1.6795395595755195e-07
Position 899: 1.6544008021174082e-07
Position 490: 1.4342394174310582e-07
Position 1406: 1.1492109322874092e-07
Position 925: 8.838232029695257e-08
Position 802: 7.527046116009562e-08
Position 23: 6.451237221153596e-08
Position 1282: 5.4929930167672204e-08
Position 1061: 4.1028787886020555e-08
Position 529: 3.467873579700677e-08
Position 700: 3.1258550280305845e-08
Position 141: 2.8369579024758356e-08
Position 1422: 2.455826994520288e-08
Position 1288: 1.920496842813557e-08
Position 959: 1.1359730584234777e-08
Position 720: 1.1210851202529608e-08
Position 726: 7.446054483732438e-09
Position 644: 4.329760446620067e-09
Position 698: 1.7805491458060249e-09
Position 678: 1.703751521794682e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1367: 0.5553395056926436
Position 1048: 0.06638689604638065
Position 178: 0.04212356297185533
Position 782: 0.037732793472253376
Position 1560: 0.03119239372280424
Position 1518: 0.025097655328822143
Position 1497: 0.02370333731403409
Position 1536: 0.020963602310737364
Position 1479: 0.017280786846635973
Position 1557: 0.016070544390442695
Position 631: 0.015422278131595447
Position 1458: 0.013756139808490081
Position 1936: 0.012514859051778746
Position 1521: 0.012444204813852456
Position 1843: 0.0123295799660411
Position 1590: 0.010900695783933953
Position 1440: 0.010730343124640112
Position 1539: 0.009149354360085998
Position 1620: 0.008676291992207263
Position 1443: 0.007656933105095764
Position 197: 0.007448425698076136
Position 1482: 0.006669562807569654
Position 1846: 0.005387392209721598
Position 266: 0.0052665250315190116
Position 1392: 0.005138289635276289
Position 1617: 0.005135787505000735
Position 493: 0.005065005986951995
Position 1771: 0.004645226951212591
Position 1737: 0.0034685315292682694
Position 1712: 0.003319988940452789
Position 678: 0.003021522809454048
Position 294: 0.0026762786647070184
Position 1419: 0.002339307729955199
Position 1313: 0.0020572917508219694
Position 810: 0.0018019612593623473
Position 1976: 0.0016403547444387358
Position 106: 0.0015422886242814128
Position 478: 0.001520603784278103
Position 1422: 0.0013722969216993142
Position 1599: 0.001198115644486137
Position 1869: 0.0009941260991334308
Position 791: 0.000905350365389894
Position 389: 0.0008695520344314628
Position 370: 0.0008623288353849111
Position 1829: 0.0008167473563752194
