Gene = GeneID_100187570GR-A30
index = 10
Annotated 5SS: [  260 34126 38252 39014 46851 48907 51045 57670 65190 70289]
Annotated 3SS: [33984 38115 38909 46756 48810 50861 57573 65008 70155 71169]
SMsplice 5SS: [  260 34126 38252 39014 46851 48907 50072 51045 57670 65190 70289]
SMsplice 3SS: [33984 38115 38909 46756 48810 49764 50861 57573 65008 70155 71169]
top_k =  100
Partition function (log Z): -55.74212105481634

Sorted 5' Splice Sites (High to Low Probability):
Position 260: 0.9728614412626883
Position 500: 0.06283771827877163
Position 858: 0.034569598311666845
Position 77: 0.00656819085199733
Position 448: 0.002350570353111705
Position 83: 0.0008767368268269151
Position 264: 0.0003114891024508383
Position 290: 0.0002567642630566916
Position 646: 8.34664466521815e-05
Position 324: 4.119253731880635e-05
Position 308: 3.5345034693678616e-05
Position 251: 3.123163929842394e-05
Position 533: 2.078164648840661e-05
Position 272: 5.483974592270384e-06
Position 100: 2.8388588756956936e-06
Position 51: 1.8264130456692337e-06
Position 68: 5.682743027711841e-07
Position 25: 8.570629568709439e-09
Position 66: 5.6782343483606545e-09
Position 305: 3.6125648415143686e-09
Position 38: 7.270786824480294e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8936: 0.35698055795991096
Position 5409: 0.15465559368777831
Position 747: 0.12493427775053262
Position 5600: 0.09598299003430932
Position 7383: 0.08170464580477049
Position 2408: 0.03443695109919875
Position 346: 0.02851814764031007
Position 6421: 0.026544404678787447
Position 398: 0.024694230232735755
Position 4239: 0.022877904362600874
Position 6711: 0.02202688021238873
Position 2388: 0.015848679769762213
Position 2459: 0.012138223041556699
Position 4625: 0.009835583436888378
Position 4517: 0.006646182466669316
Position 1915: 0.006036891967780919
Position 1078: 0.005345859703439367
Position 380: 0.004957623619711094
Position 2588: 0.0046420889334885754
Position 1553: 0.00460117615998641
Position 2519: 0.004546462662557326
Position 3164: 0.004424361836515917
Position 171: 0.0042386315273835375
Position 1320: 0.0041670232233454105
Position 1269: 0.0030650739425281837
Position 1063: 0.0029468331099382445
Position 3253: 0.0027316223068913916
Position 3011: 0.0026846761053583397
Position 2444: 0.002193573298503515
Position 3289: 0.0019344738626909661
Position 1410: 0.0011330652708729256
Position 767: 0.0010992172553711541
Position 1381: 0.0009076639942877546
Position 836: 0.0007050393351352308
Position 783: 0.0006374475594093306
Position 424: 2.28180245656443e-05
Position 300: 3.2515953793651743e-06
Position 471: 1.91869439975758e-06
Position 429: 1.764277590401094e-06
Position 181: 1.4522189890066683e-06
