Gene = LOC692923
index = 893
Annotated 5SS: [1804 3842]
Annotated 3SS: [ 3663 44796]
SMsplice 5SS: [ 213 3842]
SMsplice 3SS: [ 3663 44796]
top_k =  100
Partition function (log Z): -35.459410430240226

Sorted 5' Splice Sites (High to Low Probability):
Position 3842: 0.9433030201919296
Position 213: 0.8705217419210062
Position 501: 0.2357627928936507
Position 1196: 0.1306166824917443
Position 174: 0.09461423203144073
Position 3416: 0.05925855591218816
Position 2059: 0.009264852036433296
Position 258: 0.0083100867007835
Position 186: 0.007790568521801795
Position 241: 0.007191795579121061
Position 443: 0.004847482978942875
Position 1804: 0.0025842298514768274
Position 73: 0.001527426510534254
Position 196: 0.0011480493868541344
Position 482: 0.0009655061014908773
Position 192: 0.0007178442237397544
Position 96: 0.00028771116533888116
Position 1073: 0.0002300399614040598
Position 69: 0.00019111559845654493
Position 294: 4.540377079974619e-05
Position 247: 3.5003413890484165e-05
Position 133: 2.910338866412959e-05
Position 231: 1.881211640588836e-05
Position 318: 8.836808871238008e-06
Position 28: 7.323171891406241e-06
Position 20: 3.0639218578596835e-08
Position 91: 1.2750667085639542e-08
Position 3: 8.527030778696346e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3663: 0.7225370283401699
Position 11188: 0.5985939613640414
Position 4411: 0.28496427830301047
Position 396: 0.24469703579917226
Position 3676: 0.13469867981469774
Position 1012: 0.13216476341761063
Position 3259: 0.0641966805598245
Position 3707: 0.0577720804432411
Position 3690: 0.04002642980893468
Position 7796: 0.021017666346143028
Position 1967: 0.01959447273829577
Position 5380: 0.015971137295157856
Position 7657: 0.01527071459353189
Position 4782: 0.006578021236843151
Position 4328: 0.0042395109975079375
Position 307: 0.002687754123289698
Position 4737: 0.0025333060656458255
Position 583: 0.0021380432330861086
Position 1298: 0.0019942936287454657
Position 1049: 0.0015207642763704358
Position 1666: 0.0014452466374567379
Position 4262: 0.0013994638259389003
Position 4221: 0.001335365499802152
Position 1517: 0.0012797231396887653
Position 1195: 0.0003974471763299985
Position 620: 0.00011236884674239516
Position 329: 5.5728581386923595e-05
Position 900: 3.1046397568757586e-05
Position 422: 1.8504440406449178e-05
Position 959: 2.9755604110764773e-06
Position 995: 2.9327679400492802e-06
Position 341: 4.384787193026852e-07
Position 345: 4.0490808763649564e-07
