Gene = RpS13
index = 1448
Annotated 5SS: [122 475]
Annotated 3SS: [346 536]
SMsplice 5SS: [475]
SMsplice 3SS: [536]
Partition function (log Z): -6.847819355262627

Sorted 5' Splice Sites (High to Low Probability):
Position 475: 0.925149331947795
Position 122: 0.22699303099397666
Position 617: 0.08384400500638449
Position 489: 0.04334606724037873
Position 277: 0.040448008032151525
Position 233: 0.023068956479719526
Position 285: 0.021027728780624387
Position 106: 0.016033785041956673
Position 861: 0.013627772644914613
Position 242: 0.01079837916958883
Position 572: 0.007965407110500132
Position 857: 0.004736856116333106
Position 318: 0.0045433558915592195
Position 454: 0.0037866584881699437
Position 35: 0.002665281626369681
Position 352: 0.0025912669866960582
Position 236: 0.0012496060652266493
Position 905: 0.0011822932841037896
Position 24: 0.0011404257355539427
Position 332: 0.0011290820890880746
Position 198: 0.001112826787152907
Position 613: 0.0009365096953697987
Position 213: 0.000901816515580111
Position 864: 0.0007435440579921252
Position 78: 0.0005045013107115567
Position 721: 0.0004965912436221873
Position 886: 0.0004738483333751924
Position 224: 0.00037973138102586
Position 76: 0.0003749317111332312
Position 103: 0.0003674342148231456
Position 1000: 0.00035967621148372465
Position 621: 0.0003408804845791932
Position 58: 0.0003183227919159433
Position 192: 0.00028977343010107173
Position 246: 0.0002530243575456356
Position 876: 0.0002273929452997708
Position 185: 0.00019146969107691425
Position 183: 0.00018538410957060603
Position 330: 0.00011735033673906516
Position 833: 0.00010365908299929033
Position 244: 0.00010290638965599967
Position 842: 8.555171995410338e-05
Position 976: 8.418443347826024e-05
Position 49: 7.44679387263368e-05
Position 726: 6.720954889650174e-05
Position 156: 5.871452509648952e-05
Position 971: 4.9417244810244435e-05
Position 737: 4.8515131016584834e-05
Position 811: 4.086916668320265e-05
Position 215: 3.793522253257212e-05
Position 649: 3.4068645737559906e-05
Position 506: 3.2849868185618195e-05
Position 1097: 3.243706658942082e-05
Position 785: 3.144785139558082e-05
Position 973: 1.7657722659748524e-05
Position 143: 9.837184553956286e-06
Position 158: 9.731455110806455e-06
Position 493: 7.605768220028161e-06
Position 339: 6.494607968950085e-06
Position 43: 6.070127469719374e-06
Position 742: 3.971790839179358e-06
Position 527: 2.8094521699207566e-06
Position 671: 2.7369099412405306e-06
Position 868: 1.6993919616312576e-06
Position 496: 1.5912110105172693e-06
Position 420: 1.346784270471356e-06
Position 499: 1.2197377194731046e-06
Position 511: 1.0345094305109698e-06
Position 581: 6.85356582681043e-07
Position 549: 3.459445069911827e-07
Position 576: 2.4742515799953355e-07
Position 1048: 2.2864276524100164e-07
Position 563: 2.364638818229799e-08
Position 387: 1.2738539756102087e-08
Position 1116: 9.672593041692445e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 536: 0.966575713153852
Position 346: 0.2977573774598569
Position 1000: 0.05915987553731141
Position 956: 0.02839009087715482
Position 379: 0.024802629115759853
Position 301: 0.016165445865540168
Position 1055: 0.011931520201902605
Position 366: 0.0073404364576216755
Position 1156: 0.004602148651980962
Position 664: 0.003993466334299173
Position 242: 0.00387794908481917
Position 1105: 0.003518782983784355
Position 667: 0.0033634691795677006
Position 706: 0.0030835468065212985
Position 414: 0.002871747867261404
Position 1072: 0.0023385307666100546
Position 571: 0.0011831385281337438
Position 685: 0.0011094379494365491
Position 595: 0.0007574799597293213
Position 747: 0.00043067724019683266
Position 265: 0.00042098679900190585
Position 857: 0.0002791931050686169
Position 350: 0.00023229537176097068
Position 1161: 0.00014224874697495312
Position 89: 0.0001339322257913257
Position 694: 8.074637002268726e-05
Position 628: 6.748698377393003e-05
Position 876: 6.119284186746275e-05
Position 775: 4.407929139560371e-05
Position 165: 4.113951776414611e-05
Position 613: 1.4854887929329047e-05
Position 428: 1.1418528505994634e-05
Position 270: 1.0574337192730544e-05
Position 712: 1.0304526428581679e-05
Position 425: 9.784600976373265e-06
Position 505: 9.71193205697683e-06
Position 282: 9.70959728259986e-06
Position 1112: 7.891324996648216e-06
Position 864: 6.71194177713646e-06
Position 842: 4.039281511989364e-06
Position 431: 3.8936943919401525e-06
Position 98: 3.791802621931088e-06
Position 781: 1.1657379312571765e-06
Position 721: 4.6588659690631767e-07
Position 643: 3.1013695964696925e-07
Position 742: 1.6956071164858592e-07
Position 811: 8.448539909111447e-08
Position 452: 7.812459134836733e-08
Position 563: 7.016527018186184e-08
Position 437: 5.989482772642869e-08
Position 440: 3.4117746336505735e-08
Position 489: 9.637033843499355e-09
Position 449: 1.63198720306348e-09
Position 816: 1.1359126192178957e-09
Position 783: 6.893824777812564e-12
Position 479: 3.5123858134443585e-12
