Gene = CG10428
index = 80
Annotated 5SS: [ 258  489 1011]
Annotated 3SS: [ 318  544 1062]
SMsplice 5SS: [ 258  489 1011]
SMsplice 3SS: [ 318  544 1062]
Partition function (log Z): -0.5481583777927536

Sorted 5' Splice Sites (High to Low Probability):
Position 489: 0.9412487184486461
Position 1011: 0.9285596827664824
Position 258: 0.4721021992592075
Position 728: 0.12921488110647714
Position 175: 0.10317714174413382
Position 1253: 0.04773742689197973
Position 500: 0.04080679815435175
Position 1226: 0.03102921496683886
Position 231: 0.018467671257043225
Position 720: 0.01582833977344017
Position 654: 0.01515996269266227
Position 32: 0.009542896690795943
Position 723: 0.0090985843522448
Position 237: 0.00832670881125925
Position 493: 0.006976115185444467
Position 672: 0.006676587087077776
Position 474: 0.0064819010128764724
Position 649: 0.00591183573934199
Position 676: 0.004706121273021906
Position 329: 0.003069883540220509
Position 688: 0.001710105633599529
Position 481: 0.0011123538787478765
Position 1001: 0.0009221135497103052
Position 696: 0.0008725417014010033
Position 753: 0.0008669229471234992
Position 1514: 0.0008097312852879121
Position 1525: 0.0007290883804342395
Position 819: 0.00047741965883442216
Position 1798: 0.00042032712601241276
Position 994: 0.00041605972130556945
Position 1015: 0.0003454295584490082
Position 1770: 0.00031485156697498936
Position 1583: 0.0003130550326172293
Position 929: 0.0002835002401328889
Position 620: 0.0002828684320695258
Position 1034: 0.00025823382058677715
Position 1236: 0.00024931206199290166
Position 1172: 0.00022566423346556357
Position 1742: 0.0002087341253469087
Position 1420: 0.00020202021159325005
Position 476: 0.00016007562694121013
Position 848: 0.00012750558322475395
Position 1788: 0.000123830803193142
Position 1176: 0.00010937329532997177
Position 1230: 9.403872376985221e-05
Position 197: 8.875599152073952e-05
Position 904: 8.161847112421972e-05
Position 644: 6.0020906394091494e-05
Position 179: 5.416799698448019e-05
Position 1960: 5.2692565864788433e-05
Position 246: 5.090358301410316e-05
Position 1028: 4.8750205644741306e-05
Position 102: 3.4718108817302834e-05
Position 663: 3.2318301054079254e-05
Position 1355: 3.1509395606842816e-05
Position 185: 1.860873645220892e-05
Position 278: 1.6704431086195943e-05
Position 1991: 1.145166089237058e-05
Position 1720: 1.1413217425182895e-05
Position 1453: 8.199644287457426e-06
Position 125: 7.996728614722768e-06
Position 1423: 6.2245889735113565e-06
Position 669: 6.082313453139178e-06
Position 1800: 3.5147865794474565e-06
Position 708: 3.479248181060525e-06
Position 1821: 3.00207127420239e-06
Position 837: 2.8772853622456823e-06
Position 1695: 2.3240760644362426e-06
Position 78: 1.710223712274078e-06
Position 948: 1.2204991915084776e-06
Position 1597: 1.1355242283033746e-06
Position 177: 1.0212619828146242e-06
Position 1093: 9.240787318032521e-07
Position 1662: 8.019824880928235e-07
Position 306: 6.246860316452193e-07
Position 1908: 5.950002099278235e-07
Position 1627: 5.313018270336043e-07
Position 122: 4.5492936379577107e-07
Position 1727: 4.030157640954988e-07
Position 1912: 3.958502210694669e-07
Position 1915: 3.892258824815931e-07
Position 89: 2.2516322034763552e-07
Position 73: 1.8774866056996027e-07
Position 347: 1.3562513005041746e-07
Position 1989: 1.312615332681405e-07
Position 1664: 1.0926876532274894e-07
Position 1684: 6.401331373971909e-08
Position 1111: 5.983424319784789e-08
Position 1056: 1.3621425869566804e-08
Position 2014: 1.1991752987649372e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 544: 0.9972504957507115
Position 1062: 0.9313601783806872
Position 318: 0.48969225911366804
Position 779: 0.1804058712049833
Position 281: 0.06288749372015977
Position 1296: 0.032337787639789485
Position 1314: 0.020032619850380812
Position 1840: 0.019680428637315055
Position 292: 0.016224706388862472
Position 257: 0.015401721679925505
Position 78: 0.008906447325380637
Position 1618: 0.007916659685509524
Position 392: 0.007857611836346014
Position 363: 0.00556628948565871
Position 325: 0.0031569032984879912
Position 737: 0.0018655934793501024
Position 1692: 0.0018341643700688084
Position 1558: 0.001453775980639018
Position 420: 0.0014309311649359033
Position 717: 0.0011567610163792093
Position 1311: 0.001105436649733534
Position 720: 0.0010538509603108812
Position 337: 0.0010321702955754515
Position 1695: 0.0007762789009134445
Position 1332: 0.0005732629725619147
Position 784: 0.0005652262607429999
Position 1563: 0.00047869114511530264
Position 1466: 0.0003597280763970737
Position 559: 0.00026777043205485296
Position 1120: 0.00026683602706286557
Position 1938: 0.00026417181748498905
Position 791: 0.0002614707612877006
Position 723: 0.000234870860585694
Position 591: 0.0002057172007004409
Position 1141: 0.00016466305039692768
Position 1100: 0.00015512358754404923
Position 219: 0.00014872587868095316
Position 122: 0.0001479421734178131
Position 1797: 0.00014265260705962965
Position 1091: 0.00014256569571727317
Position 818: 0.00013842065189818218
Position 994: 0.00013451632253233165
Position 757: 0.00012331465756042282
Position 1641: 9.604014515553273e-05
Position 1128: 9.29817703754082e-05
Position 2034: 7.783222679573177e-05
Position 1894: 7.385004271334015e-05
Position 1540: 7.318320563069634e-05
Position 546: 6.75541691571369e-05
Position 1875: 5.8972455296161616e-05
Position 1845: 5.722874158489033e-05
Position 1678: 5.0544917696391666e-05
Position 1752: 4.710666159394481e-05
Position 1353: 4.518954916030911e-05
Position 1360: 4.216478108172855e-05
Position 1980: 4.1105353770815025e-05
Position 599: 3.595323061050801e-05
Position 1226: 3.464832261411997e-05
Position 734: 3.3918447347825785e-05
Position 1786: 3.303679675181313e-05
Position 800: 3.128401694123992e-05
Position 968: 2.8447611336477752e-05
Position 863: 2.7109480699672095e-05
Position 1172: 2.3522552797111542e-05
Position 1812: 2.2387529017970866e-05
Position 447: 2.1133008890255888e-05
Position 1879: 1.5023606568752162e-05
Position 688: 1.1869319648656803e-05
Position 1503: 8.70422308627798e-06
Position 581: 7.759282817336961e-06
Position 904: 7.641160627880781e-06
Position 1633: 7.567958193777908e-06
Position 624: 7.526435470479837e-06
Position 237: 6.8378448264963e-06
Position 627: 6.593146584254256e-06
Position 848: 5.475495241077422e-06
Position 1194: 3.6265140356764957e-06
Position 469: 3.5827553139433324e-06
Position 1371: 3.1067864482035327e-06
Position 1804: 2.918595523005284e-06
Position 786: 2.4330385633897314e-06
Position 663: 2.0567388864392022e-06
Position 1395: 1.9840552192366954e-06
Position 676: 1.9686877707377447e-06
Position 1568: 1.8239799806301335e-06
Position 2060: 1.5218054618816419e-06
Position 1781: 1.4987765130904557e-06
Position 1989: 1.2793777488728208e-06
Position 347: 1.264348130238941e-06
Position 466: 1.202839223807461e-06
Position 1329: 1.1789131667389447e-06
Position 824: 1.1517033613137793e-06
Position 696: 9.56972312491146e-07
Position 2014: 8.571357041905771e-07
Position 1474: 8.454668349056779e-07
Position 1018: 8.32906757174737e-07
Position 644: 6.864594569291062e-07
Position 826: 6.47316330899648e-07
Position 572: 6.449164065838804e-07
Position 1006: 5.841143718088446e-07
Position 2001: 5.675353291475916e-07
Position 1183: 5.130278829691324e-07
Position 444: 4.873085161914288e-07
Position 943: 4.4544052791323387e-07
Position 1230: 3.832231718785002e-07
Position 1383: 3.2016923734046725e-07
Position 837: 3.1223710507479156e-07
Position 1374: 2.687370655701496e-07
Position 1203: 2.5340919100096013e-07
Position 1041: 2.5068394099786857e-07
Position 1034: 2.496716783580434e-07
Position 604: 2.1269225203523543e-07
Position 1236: 1.5670529139444656e-07
Position 867: 1.5287504201503284e-07
Position 1253: 1.1646410996586067e-07
Position 1710: 8.070894125262691e-08
Position 1944: 7.981282623644085e-08
Position 1355: 7.182969914214961e-08
Position 1703: 6.190092198148726e-08
Position 1257: 4.965593411464199e-08
Position 1208: 4.646526714491199e-08
Position 1398: 4.524491979605775e-08
Position 145: 2.4546903362959415e-08
Position 140: 2.280319456645927e-08
Position 156: 1.8790298371484494e-08
Position 1391: 1.85941258712994e-08
Position 510: 1.832356426968967e-08
Position 653: 1.8166889223975788e-08
Position 1389: 1.626130770694816e-08
Position 134: 1.4797633791259014e-08
Position 1959: 1.1149437539427665e-08
Position 1010: 9.106447820679268e-09
Position 1043: 7.871839920934566e-09
Position 727: 7.344645375685035e-09
Position 869: 7.324075659824564e-09
Position 1164: 5.818906631066225e-09
Position 896: 4.711561976197175e-09
Position 158: 3.565809805457338e-09
Position 788: 2.699130522537295e-09
Position 1102: 1.697841786527058e-09
Position 1854: 5.948250090887626e-10
Position 1404: 5.840201071282201e-10
Position 1947: 4.873949519484299e-10
Position 548: 4.329386310443937e-10
Position 1402: 4.0891586962975564e-10
Position 1243: 3.9947126901586997e-10
Position 806: 3.1190552813115886e-10
Position 831: 1.48421554787426e-10
Position 1338: 1.4242761597942534e-10
Position 881: 5.527064249807538e-12
Position 1376: 4.968858741552747e-12
Position 829: 1.8217957839437252e-15
Position 1705: 4.077248201377791e-18
