Gene = RpL14
index = 1435
Annotated 5SS: [ 32 410 837]
Annotated 3SS: [ 307  641 1096]
SMsplice 5SS: [410 837]
SMsplice 3SS: [ 641 1096]
Partition function (log Z): 2.1489014318454296

Sorted 5' Splice Sites (High to Low Probability):
Position 410: 0.9847919974948015
Position 837: 0.9765697131350334
Position 32: 0.16994555435636377
Position 132: 0.12604997050966518
Position 136: 0.03130500250735785
Position 1319: 0.01861581192527498
Position 1294: 0.013464318543058683
Position 798: 0.009940149600599081
Position 871: 0.006011699219114079
Position 167: 0.00571307326586176
Position 573: 0.0032134831254939573
Position 215: 0.0032101933604513216
Position 48: 0.002757387605320877
Position 20: 0.0017258976559923883
Position 809: 0.0017125700031175848
Position 149: 0.001447229423341876
Position 147: 0.0012667157229733334
Position 209: 0.0007498638900142599
Position 72: 0.0007418593581626895
Position 455: 0.0006516180976053514
Position 175: 0.0006257881688363445
Position 841: 0.0004800639799299746
Position 218: 0.00044352513631992427
Position 879: 0.0003127438617691072
Position 648: 0.0002614440793687243
Position 1011: 0.00023708568764955828
Position 414: 0.0002250497428545672
Position 62: 0.00021752982883035556
Position 1039: 0.00020337372616118223
Position 889: 0.0001797788476831925
Position 600: 0.00013078101812077073
Position 434: 0.0001303643598927213
Position 86: 7.602531271247494e-05
Position 429: 6.569655675376161e-05
Position 606: 6.024640049294457e-05
Position 567: 5.988452348374131e-05
Position 501: 5.528376205054854e-05
Position 865: 4.8256259026232904e-05
Position 140: 4.816349401820571e-05
Position 528: 4.3673548633584066e-05
Position 221: 4.2367466739864934e-05
Position 964: 3.9837836798618704e-05
Position 1269: 3.7253689842230727e-05
Position 903: 2.3893373585135805e-05
Position 924: 1.9372131684548797e-05
Position 392: 1.1161700181209726e-05
Position 1067: 1.0574140030928436e-05
Position 642: 8.507082968008533e-06
Position 713: 7.91362361234244e-06
Position 377: 7.544560459949619e-06
Position 753: 7.500737533142915e-06
Position 655: 4.504661131708101e-06
Position 26: 4.227502500651459e-06
Position 1245: 3.117239202882852e-06
Position 386: 2.6455670656029142e-06
Position 813: 2.338137357046842e-06
Position 791: 2.1785993789987453e-06
Position 357: 1.4169230508819548e-06
Position 1146: 1.0512565012493621e-06
Position 725: 7.613474233638933e-07
Position 300: 7.279377884166877e-07
Position 1236: 6.457853627239471e-07
Position 1251: 5.537510536183704e-07
Position 485: 5.150732338625097e-07
Position 323: 3.8409980386151115e-07
Position 669: 3.8011488055151506e-07
Position 676: 3.280545362393673e-07
Position 1220: 2.48516887602372e-07
Position 333: 1.8634571133758672e-08
Position 1134: 1.8297996258813976e-08
Position 1105: 3.24531786013153e-09
Position 1083: 4.782640890669855e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1096: 0.9872888429721165
Position 641: 0.9690274747516417
Position 307: 0.30367625370471585
Position 1377: 0.03208042149991982
Position 209: 0.02026568685887119
Position 497: 0.017303709392743633
Position 83: 0.010168301411502061
Position 680: 0.00638425492606831
Position 1129: 0.0029654266883165897
Position 924: 0.002880235156030648
Position 1056: 0.002584167624982018
Position 1032: 0.001755106997532556
Position 713: 0.0016719391707458982
Position 974: 0.0014143991790866613
Position 688: 0.0011177917882479816
Position 548: 0.0007909623134434703
Position 651: 0.0006172187595535896
Position 544: 0.0004051859152538589
Position 725: 0.0003936506090638723
Position 165: 0.00031051585298894156
Position 156: 0.0001557814311814935
Position 1036: 8.047532394414288e-05
Position 606: 7.737277290505156e-05
Position 1351: 7.103998176765212e-05
Position 346: 6.707934482073491e-05
Position 892: 6.195470971585313e-05
Position 1011: 5.6069312204345995e-05
