Gene = CG31606
index = 460
Annotated 5SS: [58]
Annotated 3SS: [113]
SMsplice 5SS: [58]
SMsplice 3SS: [113]
Partition function (log Z): -6.141433614213408

Sorted 5' Splice Sites (High to Low Probability):
Position 58: 0.9984265840253497
Position 246: 0.008182129108099744
Position 200: 0.006784128796121409
Position 673: 0.005365552581778749
Position 281: 0.00284397608466332
Position 233: 0.0007255433250650934
Position 607: 0.00038412346258293246
Position 694: 0.0003405078479875701
Position 327: 0.00014789588461291305
Position 385: 0.00014258984998097857
Position 659: 6.538825758668097e-05
Position 661: 4.1433266507196175e-05
Position 62: 3.954508125799872e-05
Position 598: 3.887623459721172e-05
Position 213: 2.8602118992832492e-05
Position 185: 2.8601019195126753e-05
Position 93: 2.7065731068215482e-05
Position 402: 2.393408497431848e-05
Position 49: 1.734337533894718e-05
Position 528: 1.464764852174265e-05
Position 21: 1.0537392062477857e-05
Position 51: 7.233485653617008e-06
Position 177: 3.6957323781108965e-06
Position 595: 2.5706656663657306e-06
Position 363: 2.3183950416901246e-06
Position 531: 1.2992099777751775e-06
Position 474: 1.1845115655807992e-06
Position 332: 1.1208318001805824e-06
Position 485: 4.650747108662593e-07
Position 127: 3.485633843974895e-07
Position 337: 3.387171713007747e-07
Position 135: 2.080511760361217e-07
Position 476: 1.8775509396238292e-07
Position 164: 7.773963766227051e-08
Position 102: 5.121218147614719e-08
Position 340: 1.8904896538682424e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 113: 0.994577182608391
Position 299: 0.007951710422176001
Position 736: 0.00757708624978184
Position 279: 0.0037453658025679744
Position 474: 0.0022371984664542317
Position 124: 0.0017111811804194057
Position 369: 0.0016428550919459321
Position 337: 0.0011710387151033124
Position 348: 0.0010466805452251295
Position 164: 0.0005484612640193608
Position 258: 0.0005353584133495629
Position 195: 0.00022761817018688413
Position 556: 0.00014720748976757036
Position 286: 0.00010600500857996879
Position 392: 8.43699610680983e-05
Position 507: 8.040195059883776e-05
Position 142: 5.5581985867000234e-05
Position 353: 5.239389717083801e-05
Position 327: 5.014691192736847e-05
Position 281: 2.601228891614576e-05
Position 192: 2.5412078622938407e-05
Position 320: 1.9727667190864405e-05
Position 531: 1.3086355312909498e-05
Position 581: 1.0402012025533824e-05
Position 227: 7.612181161442908e-06
Position 89: 6.901754069622739e-06
Position 402: 6.575791897543092e-06
Position 647: 4.730012534004826e-06
Position 127: 4.70009526279289e-06
Position 659: 4.595090688757276e-06
Position 668: 4.43649207306638e-06
Position 153: 4.163201219133696e-06
Position 183: 2.882526456448208e-06
Position 425: 2.870211863232681e-06
Position 595: 2.4378991959513067e-06
Position 624: 1.5787707627173468e-06
Position 419: 1.3678098914957263e-06
Position 229: 1.1571875827074203e-06
Position 436: 3.859698239292461e-07
Position 213: 3.6991717878015837e-07
Position 618: 2.8518233219452615e-07
Position 311: 2.4040477301258343e-07
Position 524: 1.5235289487264074e-07
Position 681: 7.427055770313017e-08
Position 607: 4.182703218450854e-08
Position 239: 3.354706225317319e-08
Position 421: 3.239562022153763e-08
Position 528: 4.990658046637437e-09
Position 485: 4.053760720476394e-09
Position 260: 3.808542958166058e-09
Position 206: 1.6166354528389278e-09
Position 72: 1.106180022505751e-10
Position 74: 1.269213659512934e-11
Position 620: 5.078269577075396e-12
Position 673: 9.185834258130007e-14
