Gene = RpL13
index = 1434
Annotated 5SS: [565 935]
Annotated 3SS: [ 625 1003]
SMsplice 5SS: [565 935]
SMsplice 3SS: [ 625 1003]
Partition function (log Z): 6.989230321164551

Sorted 5' Splice Sites (High to Low Probability):
Position 565: 0.9996814593652906
Position 935: 0.9987819143664997
Position 46: 0.1483472228729734
Position 236: 0.06392007000264337
Position 220: 0.040996650582841625
Position 162: 0.017647084805232312
Position 1105: 0.014269294359208061
Position 143: 0.01307385596507975
Position 50: 0.0020123495820146167
Position 326: 0.001752602347815159
Position 254: 0.0016583579665625683
Position 1216: 0.0011748420831920973
Position 3: 0.0011559589469828458
Position 283: 0.0010815078431077971
Position 59: 0.001070303270973238
Position 176: 0.0008286422424580174
Position 274: 0.0005995437630899933
Position 128: 0.0005200274489225528
Position 714: 0.0004011326982105228
Position 332: 0.0003880526351594732
Position 415: 0.0003061789209756096
Position 7: 0.0002978906530084143
Position 569: 0.00024011500456145947
Position 297: 0.00020205838517059106
Position 1176: 0.00014385611292464908
Position 29: 8.261394043124609e-05
Position 119: 6.858525222538135e-05
Position 285: 5.054785742963221e-05
Position 887: 2.9600046609534745e-05
Position 366: 2.2238268256297658e-05
Position 939: 1.7581037888141073e-05
Position 130: 1.6216590880083796e-05
Position 947: 1.5221881685201247e-05
Position 748: 1.359679263543183e-05
Position 65: 1.1298407076678622e-05
Position 32: 1.104116171379092e-05
Position 882: 8.997602152794634e-06
Position 627: 8.399872011288312e-06
Position 382: 8.3232915977999e-06
Position 542: 5.01449313550864e-06
Position 1195: 4.309865038280211e-06
Position 121: 4.221599542686162e-06
Position 1163: 3.096614530520525e-06
Position 539: 2.9388980439311396e-06
Position 952: 2.7424247522334874e-06
Position 907: 2.52889120662621e-06
Position 48: 2.4674028237028316e-06
Position 1252: 2.3658138652416052e-06
Position 393: 1.949618684161735e-06
Position 369: 1.5691175214837645e-06
Position 808: 1.3690939074795957e-06
Position 493: 1.1842239862094945e-06
Position 476: 1.1636252894077635e-06
Position 1133: 6.164129783656379e-07
Position 736: 5.782224811149332e-07
Position 1198: 3.4774019060880114e-07
Position 490: 3.4084395268562803e-07
Position 793: 3.204256253874983e-07
Position 877: 3.031781682763702e-07
Position 703: 2.6299569010277135e-07
Position 1238: 2.5010444476908577e-07
Position 1128: 1.8985110132844154e-07
Position 869: 1.8529321829300764e-07
Position 1236: 1.7637013753473508e-07
Position 872: 1.3912716426131613e-07
Position 1186: 1.379162349990833e-07
Position 454: 1.2057899417744534e-07
Position 436: 7.846334754629049e-08
Position 963: 6.388969020469859e-08
Position 1209: 4.931523345117341e-08
Position 530: 4.790698950115925e-08
Position 671: 2.0061182663707736e-08
Position 1025: 1.6960322370942202e-08
Position 1265: 1.208890832190519e-08
Position 757: 4.1761097164831105e-09
Position 839: 2.955176292258195e-09
Position 1204: 7.904006091639862e-10
Position 970: 6.214655359120362e-10
Position 618: 1.360135237301853e-10
Position 1020: 1.81358772466769e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 625: 0.9994647673993033
Position 1003: 0.9986915647015489
Position 303: 0.23291874195948756
Position 354: 0.05112136071511546
Position 1295: 0.007702739183846253
Position 1163: 0.007674280616891191
Position 111: 0.005434632428524566
Position 402: 0.0018030690207266544
Position 165: 0.0017273679586946539
Position 422: 0.0008868841586974843
Position 90: 0.0005328651996681636
Position 678: 0.0004939386482171199
Position 775: 0.00033844824835130153
Position 469: 0.00030871715329709764
Position 366: 0.0002734278538512875
Position 321: 0.0002612531448666181
Position 1255: 0.00020465966140598813
Position 215: 0.0002021851141266879
Position 375: 0.00015514821647255676
Position 414: 0.0001544983699087377
Position 473: 0.00013750611844872218
Position 1314: 7.601462291096458e-05
Position 444: 6.912430017725798e-05
Position 778: 4.375924808653948e-05
Position 1150: 3.45357591120769e-05
Position 1042: 2.9976243745522703e-05
Position 330: 2.6574586012766416e-05
Position 1252: 2.4745528191349454e-05
Position 1220: 2.1361032401039104e-05
Position 525: 2.056933255795951e-05
Position 441: 1.9461041011019944e-05
Position 231: 1.8894320148187656e-05
Position 387: 1.0979479139418082e-05
Position 1051: 9.321926220152087e-06
Position 862: 8.760770356214443e-06
Position 826: 8.064795386709879e-06
Position 119: 6.719557317923711e-06
Position 128: 5.125347568543998e-06
Position 772: 5.0639315461472234e-06
Position 712: 4.763000491783853e-06
Position 655: 4.237771450603423e-06
Position 814: 3.51684737264843e-06
Position 805: 3.0329273069215726e-06
Position 173: 1.789416615811627e-06
Position 832: 1.7646804448527782e-06
Position 450: 1.448239113205334e-06
Position 263: 1.4442067469546762e-06
Position 135: 1.3002778951265336e-06
Position 733: 1.0344847635351456e-06
Position 681: 8.922975446737014e-07
Position 724: 6.697212581377957e-07
Position 176: 6.619903835272339e-07
Position 254: 5.762463699251395e-07
Position 1054: 5.255299002243881e-07
Position 143: 2.8446256365155175e-07
Position 966: 2.787348215880072e-07
Position 736: 2.6419478296170217e-07
Position 265: 1.9260491861056124e-07
Position 45: 1.762240215039044e-07
Position 895: 1.4924766572075867e-07
Position 555: 1.0769028320979376e-07
Position 886: 6.714499015595632e-08
Position 744: 3.687385498628431e-08
Position 1063: 2.4753143826461785e-08
