Gene = CG5282
index = 873
Annotated 5SS: [ 946 1174]
Annotated 3SS: [ 997 1226]
SMsplice 5SS: [ 946 1174]
SMsplice 3SS: [ 997 1226]
Partition function (log Z): 2.580232899120681

Sorted 5' Splice Sites (High to Low Probability):
Position 1174: 0.9995963247643268
Position 946: 0.9280374752665694
Position 176: 0.1268483019344734
Position 559: 0.03851016670687468
Position 67: 0.008037064588887127
Position 1333: 0.0026313027570551146
Position 916: 0.002301457875427847
Position 81: 0.002090564163858905
Position 373: 0.001349066234934296
Position 904: 0.0013294628324330877
Position 1506: 0.0012820002760695257
Position 145: 0.0010042278168967025
Position 248: 0.0009848130451456892
Position 240: 0.000743852047675512
Position 377: 0.0006816938236258477
Position 578: 0.0002980087168809216
Position 745: 0.00020368069356950904
Position 1414: 0.00016220126990455669
Position 291: 0.00013323900907442977
Position 761: 0.00012084923285092463
Position 7: 0.00010698520222201362
Position 379: 0.00010007053680286451
Position 267: 7.558718234290206e-05
Position 700: 6.473126307805951e-05
Position 1566: 6.053217291924762e-05
Position 188: 5.765630891992406e-05
Position 410: 5.270025655634164e-05
Position 193: 4.330075659847826e-05
Position 382: 4.0598278012967966e-05
Position 1097: 3.720457546682905e-05
Position 1444: 2.9510185717462205e-05
Position 606: 2.475927035204341e-05
Position 583: 2.3735027645663498e-05
Position 407: 2.3366016572207144e-05
Position 1515: 2.100329332020846e-05
Position 618: 1.6000565774299866e-05
Position 1324: 1.5489156248122632e-05
Position 121: 1.3053736262236391e-05
Position 1166: 1.2477197548119379e-05
Position 388: 1.2321485211182698e-05
Position 855: 1.0321739445354072e-05
Position 1416: 1.0295131852483149e-05
Position 15: 1.0241292581954714e-05
Position 489: 9.043910256137243e-06
Position 1530: 8.682915609434695e-06
Position 135: 7.3110803204080445e-06
Position 429: 6.556966290561455e-06
Position 1456: 6.306798739511812e-06
Position 91: 6.067009944393281e-06
Position 1066: 5.124711654230912e-06
Position 631: 3.89615682610742e-06
Position 1129: 3.878894798710504e-06
Position 806: 2.9554939079970327e-06
Position 767: 2.882138819310399e-06
Position 770: 2.656908578919597e-06
Position 510: 2.5570785739315826e-06
Position 1073: 2.014489171777653e-06
Position 1342: 1.981671074952412e-06
Position 44: 1.8771846822349436e-06
Position 1034: 1.6678440680139137e-06
Position 390: 1.4361371558799955e-06
Position 321: 1.038051508286645e-06
Position 601: 9.58897621996415e-07
Position 961: 9.272133334811038e-07
Position 34: 7.784715036147455e-07
Position 967: 4.2348983630222594e-07
Position 1271: 4.06006863284265e-07
Position 1294: 3.573707069494472e-07
Position 835: 3.260464139300535e-07
Position 28: 2.5021304535730396e-07
Position 799: 2.192091064794684e-07
Position 1249: 8.86561020828287e-08
Position 751: 7.651348622686281e-08
Position 1123: 1.623845137949021e-08
Position 441: 8.709995326453613e-09
Position 1274: 3.5422918055158313e-09
Position 1212: 1.3445369553565258e-09
Position 1189: 5.101246335575288e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1226: 0.9994656523040524
Position 997: 0.9973700751433515
Position 636: 0.03721474066477735
Position 296: 0.030134014581536504
Position 429: 0.025366465615827182
Position 709: 0.005539366596794673
Position 685: 0.0038970121847809428
Position 1590: 0.0023614089006919717
Position 767: 0.0020362031156618433
Position 1644: 0.001605801813199249
Position 266: 0.0014665313028582824
Position 247: 0.0014518135035999312
Position 240: 0.001244745314839935
Position 1012: 0.0010091509746976922
Position 726: 0.0009398563743564225
Position 545: 0.0008638314093985213
Position 567: 0.0008569714335661748
Position 453: 0.0006086661496789725
Position 618: 0.0005950861942940475
Position 791: 0.0005709598204097677
Position 261: 0.00038469307237635553
Position 317: 0.000345217112965353
Position 1160: 0.0002767119351640288
Position 659: 0.0002588699201443369
Position 183: 0.00021654276808177208
Position 1440: 0.00015461242190959335
Position 723: 0.00014014887306554958
Position 1246: 0.00013645053341751695
Position 70: 0.00010864998058546013
