Gene = CG34030
index = 588
Annotated 5SS: [206 413 627 974]
Annotated 3SS: [ 263  501  795 1607]
SMsplice 5SS: [ 206  409 1150]
SMsplice 3SS: [ 263  501 1208]
Partition function (log Z): -2.7542268178002467

Sorted 5' Splice Sites (High to Low Probability):
Position 206: 0.9829408076395401
Position 409: 0.615890393676939
Position 1150: 0.5744407091174186
Position 627: 0.3020246392028077
Position 413: 0.2064543586918272
Position 744: 0.07612268743133989
Position 974: 0.05691551280609444
Position 1512: 0.050743441560910076
Position 1063: 0.0448509716328182
Position 735: 0.040656056905958096
Position 739: 0.01999482127562962
Position 1025: 0.016947040697137296
Position 426: 0.011517639059156542
Position 1356: 0.011421453537007232
Position 729: 0.006921102507331555
Position 609: 0.0061883304148230706
Position 477: 0.005494915911158777
Position 1083: 0.0035880653952021575
Position 159: 0.0022000046677948183
Position 442: 0.0021056564707941025
Position 717: 0.0019125585483117608
Position 399: 0.0018364628907375057
Position 76: 0.0014594633717955833
Position 210: 0.0011961341918452115
Position 1110: 0.0011317775556961545
Position 364: 0.0011154367683858574
Position 723: 0.0008746487127176248
Position 1053: 0.0006955524861548445
Position 647: 0.0006805141353139177
Position 631: 0.0006782333791050273
Position 1466: 0.0005930652421444223
Position 1508: 0.0005246180855094096
Position 1117: 0.00046526505542158716
Position 555: 0.0004575714869092767
Position 249: 0.00031861880129386416
Position 581: 0.0003004556483550996
Position 660: 0.0002887438472236234
Position 737: 0.00020743466453045653
Position 1374: 0.00011846216638281573
Position 195: 0.000115816470264218
Position 946: 0.00011116219377894606
Position 567: 0.00011087529413322286
Position 827: 0.00010694924320490903
Position 180: 9.714250428475513e-05
Position 470: 8.090698791608665e-05
Position 197: 7.835806938628694e-05
Position 215: 7.564420358675311e-05
Position 633: 6.652638061064864e-05
Position 620: 6.412854794390956e-05
Position 98: 5.861664651761803e-05
Position 871: 5.8607137758726365e-05
Position 1154: 5.830670731972216e-05
Position 153: 4.5429782869491735e-05
Position 1566: 1.949672201807373e-05
Position 1359: 1.9125361070273792e-05
Position 141: 1.909446511644845e-05
Position 57: 1.863170180074974e-05
Position 213: 1.8505534597826788e-05
Position 1448: 1.4691046253977415e-05
Position 1137: 1.2381583093337539e-05
Position 1535: 9.599109162346237e-06
Position 930: 8.11470147847988e-06
Position 804: 7.934636819829502e-06
Position 484: 7.773012333126104e-06
Position 307: 7.539230115299983e-06
Position 490: 6.5102876229246884e-06
Position 135: 6.47834285271226e-06
Position 486: 5.761207510566888e-06
Position 156: 5.413638994389615e-06
Position 1157: 5.092877132661504e-06
Position 768: 4.671730308035876e-06
Position 19: 4.495908989545091e-06
Position 143: 3.9112752294102434e-06
Position 887: 3.582691938468723e-06
Position 1561: 3.5362867338998746e-06
Position 561: 3.415587056114909e-06
Position 1307: 2.4451406921569636e-06
Position 877: 1.99125681668508e-06
Position 1291: 1.8157327589536383e-06
Position 294: 1.3204013597170444e-06
Position 433: 1.1060254702453517e-06
Position 305: 8.65781392465928e-07
Position 1590: 8.256175244078189e-07
Position 795: 7.166530594552603e-07
Position 1125: 4.42336249968694e-07
Position 13: 3.916293196675975e-07
Position 5: 3.654281097876476e-07
Position 8: 2.844402374587663e-07
Position 1198: 2.7844420233788043e-07
Position 508: 1.7783618203021518e-07
Position 52: 1.2561070943614613e-07
Position 42: 1.1646979205985128e-07
Position 1706: 1.2723636488559328e-08
Position 1665: 7.881916389190508e-09
Position 1172: 2.437708149891506e-09
Position 1631: 1.2231079050145069e-09
Position 1621: 5.890984041203822e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 263: 0.8554645737861175
Position 1208: 0.833988153919677
Position 501: 0.46725690905658523
Position 787: 0.27536636659547487
Position 457: 0.20107963725680136
Position 277: 0.1202420442434763
Position 795: 0.07964915681857608
Position 1607: 0.048890032813928896
Position 735: 0.040422660204840304
Position 464: 0.01589623917053956
Position 652: 0.0158174958790025
Position 1428: 0.015494245265701988
Position 1604: 0.01349151361587413
Position 468: 0.01263086533585037
Position 768: 0.01178603648476422
Position 1006: 0.011058259391421812
Position 630: 0.008128742039390617
Position 1566: 0.007390505105710811
Position 986: 0.005541741767333307
Position 841: 0.002247489441408552
Position 612: 0.001617307113696903
Position 294: 0.001337170322258604
Position 1640: 0.001211547247764318
Position 1083: 0.000978427789563554
Position 328: 0.0009736104766243404
Position 1614: 0.0007159694232741792
Position 153: 0.0006815873331138685
Position 1669: 0.0006034137830049985
Position 749: 0.0005879306341309567
Position 412: 0.0004599725602838897
Position 1338: 0.00042546231057210995
Position 937: 0.00034587161447556845
Position 1345: 0.00021671756000936002
Position 1060: 0.00017829451433506733
Position 1478: 0.0001308914292062379
Position 1154: 0.0001300127836182182
Position 1384: 0.00011546878684536432
Position 1239: 0.00011543624732383628
Position 438: 0.00010447189901863697
Position 1466: 9.690583366637262e-05
Position 121: 8.592417492585265e-05
Position 426: 8.301495246967339e-05
Position 1652: 7.357268279417503e-05
Position 423: 6.724851300555383e-05
Position 1508: 5.6856107135486246e-05
Position 305: 5.55760227975004e-05
Position 220: 4.959515905313514e-05
Position 470: 4.38216522906927e-05
Position 1530: 4.1362938863555064e-05
Position 1678: 4.09642166967235e-05
Position 1535: 3.9724341213708636e-05
Position 127: 3.8589905821030054e-05
Position 364: 3.278904443645987e-05
Position 1433: 1.4952634715557023e-05
Position 445: 1.071451915194596e-05
Position 206: 1.035473222341994e-05
Position 1498: 3.5388275562517144e-06
Position 135: 2.656411528028864e-06
Position 1616: 2.068649315556771e-06
Position 1172: 1.3442770670241022e-06
Position 76: 1.2862956413075007e-06
Position 1484: 1.1936955914465872e-06
Position 110: 9.7399271856786e-07
Position 1215: 7.940832494743126e-07
Position 1698: 7.934126269322202e-07
Position 57: 6.181558838187476e-07
Position 1768: 5.627746392495239e-07
Position 1359: 4.0325208804634384e-07
Position 98: 2.8720187395347767e-07
Position 1220: 2.0168766998397265e-07
Position 1340: 9.767707999622727e-08
Position 1348: 7.326396656393913e-08
Position 106: 2.4777355366871756e-08
Position 1352: 1.5786047288237323e-08
Position 1307: 1.0960254172009563e-08
Position 92: 8.778176384475894e-10
Position 210: 6.135980519345852e-10
Position 1356: 2.80243413724821e-10
