Gene = thoc6
index = 1911
Annotated 5SS: [ 198 1195]
Annotated 3SS: [ 252 1263]
SMsplice 5SS: [ 198  557 1195]
SMsplice 3SS: [ 252 1095 1263]
Partition function (log Z): -1.8262989980636157

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.9866363117689194
Position 1195: 0.7093234006011859
Position 557: 0.6319922276686278
Position 1197: 0.23644224794783084
Position 1873: 0.1737431315905242
Position 1458: 0.16132679003587796
Position 1614: 0.13665291201517474
Position 1841: 0.10148173470826537
Position 443: 0.09766990287271361
Position 1453: 0.08099332904188372
Position 2375: 0.04104631332823878
Position 1552: 0.034861179777679684
Position 2074: 0.030309395424985966
Position 1178: 0.017231478088506107
Position 2016: 0.01533393562467572
Position 2336: 0.015234820417442264
Position 374: 0.007925393177020576
Position 2227: 0.0070687700866678945
Position 1846: 0.0065855653028793325
Position 36: 0.005634082095932756
Position 2614: 0.004806282452243858
Position 2169: 0.004700125891531523
Position 2457: 0.004133386477618427
Position 365: 0.002399671705875449
Position 2822: 0.002199801005542707
Position 1952: 0.002021154648141327
Position 2284: 0.0019906611937247952
Position 1710: 0.0019696077137201966
Position 1664: 0.0014222950298607307
Position 2401: 0.0009932411649158552
Position 1504: 0.0008883588206474701
Position 1468: 0.0007686816439081576
Position 2056: 0.0007395117983362963
Position 1366: 0.0007062294993573525
Position 2584: 0.0007009351161186228
Position 1877: 0.0006912219200169749
Position 671: 0.0006646246287011633
Position 1570: 0.0006417046265848967
Position 2032: 0.0005762414557066478
Position 1488: 0.0005328123028619033
Position 1823: 0.0005295900951731123
Position 190: 0.0004964916638383156
Position 623: 0.0004961291717287335
Position 58: 0.0004937265094788967
Position 959: 0.00045600130762865864
Position 461: 0.00039827631058901987
Position 1537: 0.00038569804806135776
Position 1625: 0.00032517309860740994
Position 804: 0.0003192969193146437
Position 485: 0.0003127431408687157
Position 1208: 0.00028073041745307865
Position 369: 0.0002692469741418148
Position 2764: 0.00022159110588534873
Position 1007: 0.00021785343025912396
Position 807: 0.00019790631349962337
Position 1896: 0.0001909283669028231
Position 2825: 0.00016863582742691256
Position 918: 0.0001565294834784258
Position 2009: 0.00015491201533244134
Position 17: 0.0001521455438912645
Position 1388: 0.00014760252234831522
Position 476: 0.0001452176697377784
Position 378: 0.0001445543247338309
Position 1928: 0.0001278788161333265
Position 888: 0.00012530807981500592
Position 1812: 0.0001115427117096575
Position 2446: 9.93048499748275e-05
Position 1556: 9.377334191780792e-05
Position 1047: 9.116650548801898e-05
Position 1108: 5.8469632501114335e-05
Position 677: 5.594130217239685e-05
Position 2816: 5.293194518422681e-05
Position 935: 4.9368376315118395e-05
Position 908: 4.2612031424801446e-05
Position 153: 4.110810050722426e-05
Position 433: 3.789361564406135e-05
Position 837: 3.583529638669891e-05
Position 545: 3.5363949027504945e-05
Position 2384: 3.421350351990169e-05
Position 2444: 3.161544124715999e-05
Position 980: 2.982885280464809e-05
Position 620: 2.7190922495238732e-05
Position 561: 2.5188443153542908e-05
Position 739: 2.4537022790159858e-05
Position 589: 2.2476351113463468e-05
Position 878: 2.2370689129878143e-05
Position 857: 2.075333372340714e-05
Position 2215: 1.976391683653575e-05
Position 470: 1.9626943049538133e-05
Position 2209: 1.835475275803421e-05
Position 496: 1.7694736899617248e-05
Position 2511: 1.767763866496757e-05
Position 2152: 1.5716634831149983e-05
Position 1578: 1.472057227158789e-05
Position 1727: 1.4118964276472873e-05
Position 679: 1.2111815131176856e-05
Position 2197: 1.0951560772480957e-05
Position 744: 1.0365332065933215e-05
Position 1950: 1.0344432580156669e-05
Position 618: 1.0072245346276869e-05
Position 855: 9.91689439847167e-06
Position 611: 8.473111323607886e-06
Position 906: 8.213532484715877e-06
Position 2787: 7.903052389906178e-06
Position 1332: 7.661446604153814e-06
Position 1372: 7.5222406952822836e-06
Position 323: 7.051056410472987e-06
Position 2476: 7.034492717552779e-06
Position 1383: 6.928200040351273e-06
Position 2212: 6.440670309820139e-06
Position 2027: 6.147903503963701e-06
Position 2919: 5.9249997516343765e-06
Position 2432: 5.789173006305857e-06
Position 773: 5.148607013925708e-06
Position 1301: 4.993257517538901e-06
Position 523: 3.6906509486219653e-06
Position 2173: 3.546888487103567e-06
Position 2297: 3.47358950518372e-06
Position 1931: 3.444651847960585e-06
Position 1497: 2.940364944860418e-06
Position 1947: 2.632017179914782e-06
Position 2144: 2.6249947680272354e-06
Position 2640: 2.621602146252641e-06
Position 1904: 2.5640343906877094e-06
Position 2171: 2.4773643274294174e-06
Position 2413: 2.1393976525805227e-06
Position 1118: 1.55589409703178e-06
Position 2678: 1.5496972739696576e-06
Position 779: 1.38546574801776e-06
Position 1956: 1.3026743684414675e-06
Position 896: 1.1574353932902063e-06
Position 1296: 7.585130996202724e-07
Position 2531: 6.84082778267192e-07
Position 2862: 6.283125061186926e-07
Position 2672: 6.25008350101706e-07
Position 1060: 5.415165627414058e-07
Position 2534: 5.31478867348631e-07
Position 1232: 2.937370588088974e-07
Position 534: 2.4407381352168484e-07
Position 273: 2.1560918167162024e-07
Position 1940: 2.1096885037818454e-07
Position 2536: 1.2313329287352543e-07
Position 236: 8.270598935802537e-08
Position 1284: 7.874576436819724e-08
Position 121: 4.3927556469151795e-08
Position 2739: 8.230218383402773e-09
Position 2721: 8.217654460485764e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 252: 0.9686209374768078
Position 1263: 0.9663493388104345
Position 1918: 0.4840707396706947
Position 1095: 0.39018431017750776
Position 1053: 0.2619514692447778
Position 2404: 0.1938373598604941
Position 618: 0.03831874805983041
Position 1947: 0.027015003077306584
Position 1896: 0.018836849546713923
Position 2425: 0.015676632540023824
Position 1075: 0.012683738351676856
Position 1669: 0.011110532442242796
Position 2506: 0.010328724314014283
Position 2665: 0.009997387457555526
Position 2511: 0.009864621160663077
Position 1617: 0.009295211955613687
Position 1832: 0.0075184497171125455
Position 2432: 0.007470425551670452
Position 1099: 0.0071194913868998285
Position 1765: 0.007068332881497569
Position 2305: 0.006334634019471654
Position 96: 0.005526695529311107
Position 605: 0.005455309966663435
Position 260: 0.00480099812922707
Position 2914: 0.00479170238681863
Position 313: 0.00431045484522412
Position 2630: 0.0037725915536142808
Position 864: 0.003476531254268124
Position 1504: 0.0034654221800975962
Position 1294: 0.0033517994623120198
Position 516: 0.002871001405964706
Position 2581: 0.0028140084211656863
Position 2055: 0.0027484333130423705
Position 1876: 0.002400865751594052
Position 643: 0.0021885724838203707
