Gene = CG16964
index = 395
Annotated 5SS: [94]
Annotated 3SS: [163]
SMsplice 5SS: [94]
SMsplice 3SS: [163]
Partition function (log Z): -5.506256546549654

Sorted 5' Splice Sites (High to Low Probability):
Position 94: 0.9853596920623442
Position 345: 0.2680949530457388
Position 500: 0.07693560686795414
Position 522: 0.00437882791577158
Position 514: 0.004155753984867545
Position 98: 0.003760088243291143
Position 370: 0.0019851667165952705
Position 529: 0.0012148791627917058
Position 87: 0.0011226183799492384
Position 525: 0.0006142054048448509
Position 307: 0.0003003835450104699
Position 710: 0.00013354312815374743
Position 263: 0.00011780413573232975
Position 468: 9.35579641113323e-05
Position 14: 5.545907346721034e-05
Position 390: 4.9575852479950446e-05
Position 489: 1.577163259461859e-05
Position 411: 1.4916105882898617e-05
Position 753: 1.1210524910187752e-05
Position 349: 1.0216067668329505e-05
Position 171: 1.0059838424043911e-05
Position 298: 6.387118065845006e-06
Position 680: 4.516022051834552e-06
Position 626: 2.308059051573416e-06
Position 347: 1.6703131832391445e-06
Position 789: 1.5827519023249762e-06
Position 714: 1.383959883694401e-06
Position 805: 3.639231149099103e-07
Position 705: 2.1023438149970908e-07
Position 9: 1.8731646238247584e-07
Position 18: 5.16595557894634e-08
Position 150: 2.034782471520203e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 163: 0.9697454175128664
Position 633: 0.27475277694042116
Position 675: 0.06281578778637766
Position 233: 0.010921969058444881
Position 602: 0.00787018873573612
Position 550: 0.005385217372978949
Position 852: 0.004632460611684629
Position 436: 0.003795887491804261
Position 680: 0.0026469975342381484
Position 606: 0.001499332248828759
Position 453: 0.0011666763088513242
Position 705: 0.000985917717690981
Position 737: 0.0005776636072743974
Position 692: 0.00027579357184327226
Position 722: 0.0002541398146816731
Position 753: 0.0002128871584350337
Position 684: 0.00016874625992848097
Position 321: 8.938157522250613e-05
Position 344: 7.5910079448706e-05
Position 525: 6.792825981738999e-05
Position 555: 6.20977694304197e-05
Position 263: 5.4769477815635206e-05
Position 381: 5.4748448033710296e-05
Position 498: 5.303859200322799e-05
Position 457: 4.44810047950881e-05
Position 338: 4.286515682152358e-05
Position 360: 4.207343289839109e-05
Position 460: 3.956045525814734e-05
Position 271: 3.169773063546155e-05
Position 805: 2.6392730253381162e-05
Position 727: 2.589770370424523e-05
Position 761: 1.0057299171065583e-05
Position 191: 9.965332982226368e-06
Position 522: 2.4273479644112688e-06
Position 463: 2.2833518474856166e-06
Position 504: 2.2503340227871035e-06
Position 477: 1.664363845451177e-06
Position 289: 1.5385189385429158e-06
Position 489: 1.3856112715428313e-06
Position 63: 1.3352848461500517e-06
Position 90: 5.343545388399914e-07
Position 185: 3.7544772937904715e-07
Position 198: 2.6401324042899354e-07
Position 575: 8.737286530592209e-08
Position 294: 4.914925457696716e-08
Position 65: 1.1865905292258038e-08
Position 78: 9.53521431000384e-09
Position 282: 7.872397114552923e-09
Position 298: 2.7364474940527943e-09
Position 58: 4.934742349521608e-10
Position 94: 4.758657205009391e-10
Position 187: 7.191731133897417e-11
Position 468: 5.7469599219744e-11
Position 98: 5.58577617156149e-12
