Gene = CG7924
index = 993
Annotated 5SS: [49]
Annotated 3SS: [110]
SMsplice 5SS: [49]
SMsplice 3SS: [110]
Partition function (log Z): -6.086330354034715

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.9967940998108402
Position 326: 0.04283909498955236
Position 290: 0.04214130569990627
Position 925: 0.010294715714876567
Position 552: 0.006835337829147758
Position 865: 0.0013821713565806012
Position 332: 0.0013426956995442312
Position 272: 0.0013036503396433893
Position 357: 0.0011898624554768642
Position 313: 0.0009281695151539358
Position 165: 0.0008431343913260687
Position 296: 0.0005773304031093294
Position 698: 0.0004233896102173746
Position 929: 0.0003037301207650905
Position 308: 0.0002278809373856339
Position 913: 0.00018199916625971516
Position 143: 0.00017986067206399053
Position 871: 0.0001755773079561642
Position 344: 0.00012519053243418467
Position 10: 0.00010208229501547044
Position 414: 5.8218734791116005e-05
Position 293: 5.4896815133445555e-05
Position 4: 2.569328479070485e-05
Position 755: 2.5575882881765795e-05
Position 209: 1.7110814065191593e-05
Position 182: 1.4847223352941596e-05
Position 278: 1.414802607688391e-05
Position 504: 1.0501644675562e-05
Position 714: 1.0371376714467044e-05
Position 789: 8.20598020689327e-06
Position 20: 7.99555443150693e-06
Position 248: 7.941429637672657e-06
Position 692: 7.450072684064817e-06
Position 695: 6.083606793293739e-06
Position 885: 5.49447644496686e-06
Position 812: 3.918628409061515e-06
Position 89: 3.13422811087525e-06
Position 711: 1.6261032159561656e-06
Position 100: 1.3078362591090205e-06
Position 187: 1.1887893808786762e-06
Position 805: 1.0416244765429375e-06
Position 281: 6.423721972482894e-07
Position 120: 5.142486157235913e-07
Position 771: 4.005305375614564e-07
Position 193: 2.24438512419309e-07
Position 118: 1.9522572787346302e-07
Position 146: 1.346849844480766e-07
Position 125: 7.723732229345498e-08
Position 110: 7.644694676024251e-09
Position 1004: 2.1125264572336275e-09
Position 989: 9.47710534568132e-10
Position 977: 6.595342813078106e-11
Position 991: 5.287466620599541e-11
Position 972: 1.2903238998092955e-11
Position 964: 4.566714512426637e-12
Position 967: 2.4119607070775897e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 110: 0.9874483465203956
Position 977: 0.03562996795289916
Position 711: 0.03493674345359621
Position 692: 0.03112762474968209
Position 137: 0.007640440468777994
Position 765: 0.0027349654554364657
Position 925: 0.0023188608035932504
Position 708: 0.0018083406306090579
Position 812: 0.0014612034222907897
Position 226: 0.000991526522019006
Position 142: 0.0007579064957835245
Position 751: 0.0005606187219228897
Position 723: 0.00045899381006613357
Position 325: 0.00022435122772692805
Position 158: 8.949265024872725e-05
Position 339: 8.674239734171195e-05
Position 913: 5.758284857571002e-05
Position 182: 3.6472389167306195e-05
Position 205: 2.4535212545827524e-05
Position 82: 1.984165166182436e-05
Position 344: 1.935587882024786e-05
Position 253: 1.690826263542701e-05
Position 865: 1.1214866064735303e-05
Position 286: 9.895744251764797e-06
Position 755: 3.6705387482746307e-06
Position 1004: 1.4874422089407325e-06
Position 1014: 5.413181138673307e-07
Position 871: 5.390070266096137e-07
Position 313: 4.5031949082991513e-07
Position 256: 4.2320115923410217e-07
Position 985: 3.4595206544679704e-07
Position 1063: 2.7159317835506763e-07
Position 1024: 1.794697100386951e-07
Position 48: 1.2052415017739193e-07
Position 262: 8.883318280064275e-08
Position 1069: 5.005527573001984e-08
Position 289: 4.936860411620283e-08
Position 236: 4.5428497812054653e-08
Position 271: 2.6797228015577652e-08
Position 853: 3.9925800147628205e-09
Position 1027: 3.323333033755184e-09
Position 293: 1.2057701662985305e-09
Position 89: 4.685701791790547e-11
Position 238: 7.886821233794569e-12
Position 1030: 1.4755050646308231e-13
