Gene = CG17260
index = 408
Annotated 5SS: [42]
Annotated 3SS: [299]
SMsplice 5SS: [42]
SMsplice 3SS: [296]
Partition function (log Z): -6.468961475472449

Sorted 5' Splice Sites (High to Low Probability):
Position 42: 0.9917304777492764
Position 407: 0.16764602582214042
Position 418: 0.014792251994952202
Position 463: 0.008162343101967345
Position 1489: 0.002613365054821924
Position 232: 0.0019283592423384873
Position 829: 0.0012203529775955554
Position 118: 0.0008868823465023739
Position 39: 0.000604124809694913
Position 85: 0.0005916262119632795
Position 951: 0.000240821123577682
Position 75: 0.00019581785505686777
Position 1365: 0.00018619828342419052
Position 566: 0.00015194906553992613
Position 46: 0.00014285028405647482
Position 1494: 0.00013265719985413685
Position 105: 9.30351765996865e-05
Position 910: 8.38046859840099e-05
Position 393: 8.368722393342291e-05
Position 140: 7.247725832705508e-05
Position 385: 7.148673388189235e-05
Position 1438: 6.024559065817627e-05
Position 675: 5.6950360901000615e-05
Position 1499: 5.576962877704833e-05
Position 790: 5.3664274277657776e-05
Position 1163: 5.062453257505861e-05
Position 696: 4.7533242584299186e-05
Position 1006: 4.45885983170059e-05
Position 971: 4.172664612306785e-05
Position 570: 3.936935381640308e-05
Position 1215: 3.727198709612564e-05
Position 1487: 2.8995406281593406e-05
Position 550: 2.5677052925168095e-05
Position 655: 1.3224938724390954e-05
Position 162: 1.313770413655379e-05
Position 1082: 1.257385613081495e-05
Position 157: 1.1840146882169883e-05
Position 866: 1.1312473014263164e-05
Position 1226: 1.0408897118728708e-05
Position 1156: 9.802354612555054e-06
Position 245: 7.4755693010112795e-06
Position 1506: 7.072545329940988e-06
Position 838: 6.931826668953682e-06
Position 563: 6.013827075223035e-06
Position 1378: 5.8360572309798214e-06
Position 1166: 5.627710536693376e-06
Position 1070: 4.515333772730474e-06
Position 1013: 3.735787063417404e-06
Position 1088: 3.7206125692642423e-06
Position 504: 2.7126009970101926e-06
Position 1093: 2.2206968105826306e-06
Position 841: 2.090973887443412e-06
Position 1372: 2.0619056041616335e-06
Position 1441: 2.0107189232137663e-06
Position 11: 1.824547098292199e-06
Position 266: 1.6450760348630067e-06
Position 1290: 1.33919534265111e-06
Position 868: 1.3202526860778213e-06
Position 762: 1.2312719647353823e-06
Position 799: 1.1880444092704764e-06
Position 312: 6.644578999108511e-07
Position 700: 5.689224234508139e-07
Position 881: 5.160151305447671e-07
Position 914: 4.4714047619954937e-07
Position 955: 4.1069557513284153e-07
Position 23: 2.6538143269900263e-07
Position 702: 2.5473966530431355e-07
Position 568: 1.4434467795809626e-07
Position 1336: 1.3618479848360688e-07
Position 1369: 1.3517767632169267e-07
Position 904: 1.1012807475034515e-07
Position 1338: 1.0830622062628783e-07
Position 1312: 9.987381824097824e-08
Position 930: 5.8641340052260965e-08
Position 302: 5.030091330763058e-08
Position 1250: 4.696515104943347e-08
Position 1238: 1.7553969593232203e-09
Position 1073: 1.2571407813321661e-09
Position 1262: 1.039356004162084e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 296: 0.5302936319507813
Position 299: 0.28370673913270117
Position 520: 0.2609180814983417
Position 162: 0.039276653324797656
Position 270: 0.016004210124462535
Position 534: 0.01442051483622888
Position 312: 0.006854306155692959
Position 320: 0.006431491806758202
Position 1275: 0.006111019686669978
Position 195: 0.005662060186289834
Position 1540: 0.0029235934003755486
Position 901: 0.0021828742395391216
Position 381: 0.0018855833471509312
Position 348: 0.001690477647191056
Position 675: 0.0015469254680158314
Position 1183: 0.0015221513501194846
Position 1111: 0.0014703526321426775
Position 176: 0.0013848857215444813
Position 1088: 0.001219728887657891
Position 323: 0.0010372448933236042
Position 851: 0.000984270922264337
Position 864: 0.0007259916378783862
Position 1555: 0.0006682250005252816
Position 645: 0.0005467898516030593
Position 623: 0.00045123687234011175
Position 1224: 0.0004485361393547867
Position 1010: 0.00033475330930604944
Position 105: 0.00020200076780640052
Position 711: 0.00020147105387336182
Position 1560: 0.00018502413405758455
Position 1329: 0.0001636167881463189
Position 1013: 0.00012938859664669765
Position 1289: 0.0001014471274802939
Position 827: 8.024356657309023e-05
Position 720: 6.844610030412773e-05
Position 1296: 5.258713913519809e-05
Position 1461: 5.120865190849827e-05
Position 930: 4.8425101419630396e-05
Position 1350: 3.807861770674296e-05
Position 936: 3.5837495459306994e-05
Position 480: 2.597892903220098e-05
Position 128: 2.172718567618372e-05
Position 414: 1.9285082764868285e-05
Position 417: 1.837934425855628e-05
Position 1045: 1.8015094958119855e-05
Position 1152: 1.797793837010618e-05
Position 1413: 1.7856452524919473e-05
Position 951: 1.380692784269223e-05
Position 385: 1.144823831279956e-05
Position 561: 1.0990619921765434e-05
Position 981: 1.0745597065347299e-05
Position 723: 1.0391125475428097e-05
Position 639: 8.197510812612628e-06
Position 118: 7.679621311368733e-06
Position 1113: 7.51306455918616e-06
Position 1194: 6.221595281526861e-06
Position 741: 6.06214223214155e-06
Position 886: 4.032271747324809e-06
Position 748: 3.924724228344489e-06
Position 1120: 3.340219285773139e-06
Position 984: 3.2490956883385163e-06
Position 334: 3.0991491252598074e-06
Position 331: 2.226198266469028e-06
Position 873: 2.1391267386769e-06
Position 943: 1.569649022422131e-06
Position 432: 1.5532581688750112e-06
Position 1376: 1.472926224134389e-06
Position 768: 1.1067149302291206e-06
Position 756: 1.0783261972330208e-06
Position 536: 1.0058103305930425e-06
Position 1300: 1.0011747105050694e-06
Position 1068: 6.106500314409758e-07
Position 762: 6.018478483000945e-07
Position 777: 5.059159907272959e-07
Position 326: 4.92486583879039e-07
Position 780: 4.92301373356257e-07
Position 1383: 4.6902287678299006e-07
Position 991: 4.461858055628278e-07
Position 1407: 4.3057652432828633e-07
Position 1390: 3.660149863342965e-07
Position 594: 2.7842477330517044e-07
Position 866: 2.4105464732151023e-07
Position 1424: 2.3634129555830072e-07
Position 788: 2.1849822464277124e-07
Position 1480: 1.9859200749305204e-07
Position 555: 1.9724684843313088e-07
Position 400: 1.5641298200828377e-07
Position 655: 1.5522045697631378e-07
Position 807: 1.1625081235209883e-07
Position 1475: 9.233451167323837e-08
Position 774: 8.849831375517326e-08
Position 1392: 8.612353847046138e-08
Position 1426: 6.059672600210561e-08
Position 829: 4.645875537688888e-08
Position 795: 2.928720370056695e-08
Position 563: 2.8911159252789662e-08
Position 1434: 2.8200013507141305e-08
Position 1303: 1.762623642314598e-08
Position 411: 1.1905270527607035e-08
Position 393: 1.1641097448088437e-08
Position 368: 4.515859328665952e-09
Position 714: 4.32869550731685e-09
Position 728: 1.4506621276772756e-09
Position 977: 9.12818920822869e-10
Position 1209: 6.04353671666092e-10
Position 1437: 3.647125572405982e-10
Position 75: 2.4367270115439804e-11
Position 960: 1.7204492464062206e-11
Position 1306: 2.4969589465830487e-12
Position 63: 1.9962175447511564e-13
Position 730: 1.231957662559126e-14
Position 758: 9.162479709051834e-19
