Gene = CG11137
index = 115
Annotated 5SS: [147 337]
Annotated 3SS: [206 388]
SMsplice 5SS: [147 337]
SMsplice 3SS: [206 388]
Partition function (log Z): -0.03349916618584005

Sorted 5' Splice Sites (High to Low Probability):
Position 337: 0.9968923713304029
Position 147: 0.9839914177433816
Position 503: 0.01455572500271221
Position 694: 0.007961633356357559
Position 640: 0.000825796488967973
Position 967: 0.0007941099756777029
Position 859: 0.0006349352742656339
Position 703: 0.0004236419158937392
Position 846: 0.00010450048268673247
Position 455: 7.666886893145582e-05
Position 598: 7.426456359334297e-05
Position 412: 7.279071148308344e-05
Position 123: 6.119658756461879e-05
Position 551: 6.0994458852182276e-05
Position 779: 5.169121882502886e-05
Position 341: 4.714403104455185e-05
Position 827: 4.588580931998311e-05
Position 698: 3.961975280570843e-05
Position 306: 3.417146565207104e-05
Position 747: 1.9809481171486576e-05
Position 578: 1.90932296247846e-05
Position 117: 1.6711570917725198e-05
Position 169: 1.3529325971063829e-05
Position 418: 1.2849266145438751e-05
Position 28: 1.153052454873844e-05
Position 364: 9.613931674370107e-06
Position 274: 7.565140778139238e-06
Position 918: 7.547442116749355e-06
Position 303: 5.1401849354459235e-06
Position 791: 3.468771845614302e-06
Position 41: 2.626831183414483e-06
Position 3: 1.9008308161187198e-06
Position 765: 1.5734686262895478e-06
Position 266: 1.4396811657600784e-06
Position 292: 1.3114373964901047e-06
Position 762: 1.0286595780460914e-06
Position 49: 7.674940087993909e-07
Position 256: 6.560839430259287e-07
Position 271: 5.005321915346136e-07
Position 786: 4.90590515792081e-07
Position 783: 4.7062978011170863e-07
Position 178: 2.601171716830279e-07
Position 816: 1.759907277407698e-07
Position 93: 9.907373247182677e-08
Position 650: 9.18590483110613e-08
Position 912: 5.907051732318773e-08
Position 1013: 1.2185441009610556e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 206: 0.9836595723855491
Position 388: 0.9371124117012374
Position 422: 0.04989199382763328
Position 901: 0.011901811241803667
Position 1025: 0.0088371965028262
Position 779: 0.00773693467212543
Position 502: 0.0022725224387262124
Position 738: 0.0018689749576125477
Position 827: 0.001226602402653269
Position 572: 0.0008010667135664447
Position 264: 0.0003628497496603939
Position 1006: 0.0003207407235504321
Position 484: 0.00024485076054505593
Position 655: 0.0001214144571429778
Position 967: 0.00011107497627781493
Position 878: 7.687956680885161e-05
Position 598: 6.524312464434886e-05
Position 872: 5.7164909023068004e-05
Position 970: 5.05201921475067e-05
Position 717: 3.213324356500848e-05
Position 951: 3.20015319845939e-05
Position 783: 2.8842127695130785e-05
Position 703: 2.4537535310858072e-05
Position 532: 8.675847535789996e-06
Position 604: 7.808012621647722e-06
Position 661: 5.302653031956991e-06
Position 791: 5.012869542637337e-06
Position 859: 3.84793377195506e-06
Position 89: 3.6811515842416315e-06
Position 1062: 3.5288118323593276e-06
Position 84: 2.7196477065878098e-06
Position 852: 2.274144676101218e-06
Position 1040: 1.9607182097365235e-06
Position 285: 1.7966185172221992e-06
Position 333: 9.058878481693595e-07
Position 266: 7.868393725762663e-07
Position 271: 7.015143176173443e-07
Position 68: 6.623519755083602e-07
Position 1051: 5.145707129845859e-07
Position 117: 4.971984813684688e-07
Position 80: 2.853502830344077e-07
Position 300: 1.3619833499277778e-07
Position 123: 1.1161513074492794e-07
Position 303: 1.0902236550966041e-07
Position 544: 1.0717959378401453e-07
Position 102: 4.3006028607045376e-08
Position 974: 2.7652254126591863e-08
Position 178: 1.811557017294982e-08
Position 347: 4.870316240249113e-09
Position 606: 4.604388718047766e-09
Position 344: 2.4674729415626015e-09
Position 523: 2.097701696913595e-09
Position 160: 8.138186487001968e-10
Position 151: 5.354427056736306e-10
Position 359: 1.9190861962783897e-10
Position 146: 1.0291766543653897e-10
Position 686: 4.20893295462197e-11
Position 341: 9.600409231577197e-13
