Gene = RpL18
index = 1436
Annotated 5SS: [ 32 126 497]
Annotated 3SS: [ 95 409 573]
SMsplice 5SS: [ 32 497]
SMsplice 3SS: [ 95 573]
Partition function (log Z): -3.8572489121964297

Sorted 5' Splice Sites (High to Low Probability):
Position 32: 0.9640994167247804
Position 497: 0.8623612249750088
Position 332: 0.07125583533678957
Position 271: 0.04780986199181884
Position 126: 0.04022494325308034
Position 329: 0.03302438803312735
Position 257: 0.011715416413375524
Position 275: 0.006701827372230961
Position 255: 0.002665450877214789
Position 393: 0.0024705137191180344
Position 208: 0.0024366395860914184
Position 361: 0.0013258630774558168
Position 836: 0.0009396230718247221
Position 316: 0.0008103251625404093
Position 1047: 0.0007988526261593351
Position 632: 0.0006343129159864372
Position 443: 0.0005268240014929488
Position 303: 0.0005155582722092773
Position 143: 0.0002649724682137028
Position 194: 0.0001912403323538469
Position 1088: 0.00018735560298185848
Position 411: 0.0001747755254807339
Position 491: 0.00015004461213165808
Position 58: 0.0001185618569348618
Position 430: 0.0001095522655121819
Position 532: 9.730102274882608e-05
Position 36: 9.218111934538908e-05
Position 514: 6.900628823264161e-05
Position 475: 5.890191095610168e-05
Position 636: 4.2482440371908526e-05
Position 97: 2.609582803958908e-05
Position 766: 1.2428369218647191e-05
Position 20: 1.0412278418977793e-05
Position 763: 8.961606689730025e-06
Position 397: 8.451223356826232e-06
Position 130: 8.404146892018143e-06
Position 781: 5.807351266306936e-06
Position 609: 5.384389824134506e-06
Position 841: 4.815741099836456e-06
Position 783: 3.914661319456775e-06
Position 402: 3.3671631980927936e-06
Position 953: 2.515920922374345e-06
Position 714: 2.1959450799803137e-06
Position 911: 2.0527635902640214e-06
Position 383: 2.0018164679343012e-06
Position 473: 1.788427186300771e-06
Position 77: 1.6170271400347581e-06
Position 395: 1.394800096147999e-06
Position 796: 1.0164794589188649e-06
Position 546: 9.51042337413949e-07
Position 724: 9.042088323698005e-07
Position 576: 5.37741856947965e-07
Position 730: 4.837500959767619e-07
Position 1002: 4.831970887340026e-07
Position 560: 2.841593938090946e-07
Position 727: 1.9814908937784873e-07
Position 739: 1.648189760031001e-07
Position 1016: 3.385755168928258e-08
Position 1019: 1.4681241112420494e-08
Position 982: 1.1894179322733876e-08
Position 1010: 1.1653032428966314e-08
Position 955: 4.050019878820582e-09
Position 1022: 3.493649950919322e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 573: 0.833694051943551
Position 95: 0.780101269284653
Position 409: 0.35673593394500425
Position 117: 0.032122406296811026
Position 591: 0.023606109988801117
Position 696: 0.007938438240644783
Position 120: 0.0034029998208371438
Position 450: 0.003377499045491753
Position 383: 0.0022412338384275744
Position 1145: 0.0011185984998611192
Position 630: 0.0010036839954339757
Position 430: 0.0009027415380475135
Position 903: 0.0009001537551831348
Position 160: 0.0008294483281255377
Position 332: 0.0006532196619577417
Position 675: 0.0006509178532205979
Position 469: 0.0006187184225216266
Position 163: 0.0005027530426054963
Position 143: 0.00039107525152172327
Position 656: 0.0002827232317897448
Position 708: 0.00023941452014029238
Position 442: 0.00013227629632426766
Position 648: 0.0001244845020073231
Position 993: 9.317250582474217e-05
Position 804: 6.449820376193014e-05
Position 606: 6.053478227219742e-05
Position 885: 4.7610354908762576e-05
Position 202: 3.233306177816621e-05
Position 303: 2.554357659757817e-05
Position 774: 2.120723158436437e-05
Position 609: 1.4010952345187046e-05
Position 908: 1.3697195089605138e-05
Position 828: 1.336791872135158e-05
Position 271: 7.501595430110254e-06
Position 300: 5.73039438308963e-06
Position 1129: 4.890712158988687e-06
Position 1093: 3.151465564156143e-06
Position 933: 2.4596115024075907e-06
Position 1031: 2.019495555873852e-06
Position 1002: 1.1913957175110901e-06
Position 525: 1.1577997355503035e-06
Position 812: 1.1405061156470446e-06
Position 220: 1.0645446233928544e-06
Position 945: 9.184110649383954e-07
Position 496: 8.046978787084892e-07
Position 280: 6.743216125109362e-07
Position 840: 3.9424166652307077e-07
Position 1008: 2.2217496568812723e-07
Position 644: 2.0444719358217116e-07
Position 1131: 1.7395724882170812e-07
Position 816: 5.2338413533090116e-08
Position 65: 2.8691117292968622e-08
Position 1047: 2.7911567088026684e-08
Position 457: 1.5451587136186992e-08
Position 1044: 1.112593872207911e-08
Position 537: 2.2949361354749503e-09
Position 714: 6.300977022484165e-10
Position 1051: 1.85218918088023e-10
Position 501: 5.03983850148234e-12
