Gene = CG13083
index = 197
Annotated 5SS: [888]
Annotated 3SS: [944]
SMsplice 5SS: [888]
SMsplice 3SS: [944]
Partition function (log Z): -3.1690939315238476

Sorted 5' Splice Sites (High to Low Probability):
Position 888: 0.9987450719670744
Position 146: 0.10082989141628623
Position 1023: 0.08956773228214908
Position 586: 0.021106360751917786
Position 595: 0.01244459366913919
Position 316: 0.004842417964270782
Position 353: 0.004477728783029804
Position 178: 0.0021063338081562973
Position 646: 0.002077900959525378
Position 127: 0.0007315921318765143
Position 559: 0.0005508125521158968
Position 736: 0.00047002142892812
Position 40: 0.0004114801409395107
Position 892: 0.00038858459468440435
Position 337: 0.00036378605266730964
Position 122: 0.0002088272591460968
Position 896: 0.00015364929757412583
Position 256: 0.0001501110928306424
Position 670: 0.0001457687888804233
Position 210: 0.00014104269251183935
Position 187: 0.00010995362232693244
Position 751: 0.0001055064030690872
Position 388: 7.890332811737947e-05
Position 660: 6.459237230062951e-05
Position 730: 6.014614304714464e-05
Position 1038: 4.921757481355641e-05
Position 665: 4.557612358330269e-05
Position 283: 3.57860653317056e-05
Position 632: 3.560977177264055e-05
Position 690: 3.49305272547214e-05
Position 489: 3.2789114460747074e-05
Position 421: 2.8432587404758025e-05
Position 590: 2.8203174005217327e-05
Position 1068: 1.3660246106208502e-05
Position 463: 5.731435939188259e-06
Position 520: 2.914780380706766e-06
Position 475: 1.243420856729592e-06
Position 1120: 1.008272807580488e-06
Position 721: 3.6592391849369835e-07
Position 979: 3.027135877940191e-07
Position 831: 8.350409939255117e-08
Position 1146: 3.8946396112029673e-08
Position 913: 1.6819476985502263e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 944: 0.9989055894969927
Position 690: 0.10139925728078625
Position 1085: 0.08682863734988261
Position 696: 0.01018875632441184
Position 374: 0.00988371922143151
Position 735: 0.006237363761187481
Position 435: 0.003596065875777327
Position 351: 0.003153417654789087
Position 1116: 0.002549853402220032
Position 789: 0.002148199413875195
Position 750: 0.0016648784239798502
Position 516: 0.001421549909962171
Position 388: 0.0013552993533056808
Position 786: 0.0012467025130941738
Position 567: 0.0009685339375173629
Position 293: 0.000870136926261832
Position 955: 0.0007242537415602312
Position 618: 0.00067791092610922
Position 501: 0.0006039246376194545
Position 628: 0.00048020526653875964
Position 504: 0.0004702107533093949
Position 800: 0.00043047176513633204
Position 707: 0.00039666853289541543
Position 558: 0.00038880229318405917
Position 450: 0.00033944941172390136
Position 646: 0.00031832097164105676
Position 1184: 0.00028427687140245743
Position 255: 0.0002676203349375499
Position 397: 0.00025985203859545347
Position 840: 0.0002469500276247872
Position 195: 0.0002326112608794963
Position 210: 0.00019914044343987604
Position 122: 0.00019857369898869574
Position 290: 0.0001724976502878343
Position 843: 0.00016206274363172963
Position 192: 0.00016026493566539135
Position 553: 0.00015224047747618236
Position 357: 0.0001386309049137844
Position 1186: 9.012263408795416e-05
Position 660: 8.472891595762846e-05
Position 88: 8.41494715326186e-05
Position 222: 7.337161428099863e-05
Position 331: 7.083504236527694e-05
Position 570: 6.6954688981639e-05
Position 174: 5.371716458671595e-05
Position 404: 5.328807629322043e-05
Position 495: 5.1095127553696336e-05
Position 265: 4.889113855904832e-05
Position 997: 4.0473711339625363e-05
Position 1065: 3.904447651007013e-05
Position 421: 2.4865201713583347e-05
Position 526: 2.361815264140697e-05
Position 216: 1.7518537470173992e-05
Position 463: 1.5957322112022354e-05
Position 573: 1.5779743898333625e-05
Position 730: 1.2151931743800805e-05
Position 205: 1.2046229751549543e-05
Position 967: 7.245681750097856e-06
Position 114: 7.24477729144074e-06
Position 819: 6.2274698172229105e-06
Position 994: 5.717688326662589e-06
Position 447: 5.36951993266571e-06
Position 409: 2.9280757882242196e-06
Position 1195: 2.865107560637107e-06
Position 957: 2.706131786029655e-06
Position 576: 1.7478517947829611e-06
Position 595: 1.3619644418868434e-06
Position 1061: 1.0237387119494453e-06
Position 178: 5.864188997467444e-07
Position 207: 5.233833130218375e-07
Position 1032: 4.68550685368986e-07
Position 270: 4.538367706570484e-07
Position 301: 3.961773695316148e-07
Position 393: 9.541551688822345e-08
Position 714: 5.485634728337641e-08
Position 183: 4.928802497266252e-08
Position 999: 3.904663521276144e-08
Position 1041: 3.464283002537768e-08
Position 852: 1.401827133449638e-08
Position 1038: 1.3082283393913495e-08
Position 888: 1.0609504779744595e-08
Position 316: 9.846233026664442e-09
Position 93: 5.17995800853196e-09
Position 975: 5.132429241295648e-09
Position 145: 3.941732244523158e-09
Position 231: 3.848491159935633e-09
Position 892: 3.50974076448596e-09
Position 135: 8.575314598625067e-10
Position 132: 6.062265751665582e-10
Position 126: 4.917415856214179e-10
Position 153: 4.242502113444e-11
Position 156: 1.4107153275514969e-13
Position 698: 4.0205312040285736e-14
