Gene = CG32440
index = 547
Annotated 5SS: [352]
Annotated 3SS: [769]
SMsplice 5SS: [352]
SMsplice 3SS: [769]
Partition function (log Z): -1.3514675996517778

Sorted 5' Splice Sites (High to Low Probability):
Position 352: 0.9934965317543035
Position 31: 0.19113024936246956
Position 362: 0.003569720475980304
Position 45: 0.0012513414045231678
Position 622: 0.00120349741170427
Position 587: 0.0007422089729220884
Position 366: 0.0007421164406930963
Position 383: 0.0004432670447083779
Position 675: 0.0003726824825256282
Position 616: 0.00021586668856599746
Position 201: 0.00011342708785461227
Position 463: 9.136679602420958e-05
Position 118: 7.615359424034584e-05
Position 20: 6.774167657324394e-05
Position 597: 3.080529634504998e-05
Position 494: 2.831248079884767e-05
Position 626: 2.0660808551658026e-05
Position 122: 2.046184737870849e-05
Position 149: 1.7853168862437254e-05
Position 356: 1.686864861675017e-05
Position 412: 1.402529951702275e-05
Position 378: 9.805409314486598e-06
Position 536: 8.196056781502615e-06
Position 815: 7.852182017081146e-06
Position 264: 6.775893053895413e-06
Position 410: 5.019705911585621e-06
Position 167: 3.2795709019238704e-06
Position 863: 2.7685166369114494e-06
Position 49: 1.9592919100987718e-06
Position 469: 1.0520636934826315e-06
Position 47: 8.062569586908073e-07
Position 196: 5.488338613252303e-07
Position 225: 4.115305276505981e-07
Position 847: 3.435788108703824e-07
Position 628: 3.374664733710973e-07
Position 781: 2.3018603800995205e-07
Position 924: 1.805155452197025e-07
Position 824: 5.990986590440367e-08
Position 187: 1.1876617185707747e-08
Position 809: 3.1555999894269155e-09
Position 791: 2.2799076911543228e-09
Position 771: 1.3244894705603493e-09
Position 789: 1.2564273798641102e-09
Position 900: 8.448967391429103e-10
Position 819: 2.927688752319926e-10
Position 763: 2.1153396162133777e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 769: 0.9909551310822355
Position 162: 0.1012964793699098
Position 88: 0.059825451680040054
Position 196: 0.027068537745142614
Position 580: 0.008312829791333581
Position 167: 0.0018833055885001584
Position 779: 0.0014959426032888385
Position 208: 0.001117778531182135
Position 440: 0.000775912822806794
Position 510: 0.0005632009165005428
Position 262: 8.629785490372904e-05
Position 689: 5.0872019457943906e-05
Position 785: 4.567099829652143e-05
Position 728: 4.2914591362417113e-05
Position 809: 3.060411443388128e-05
Position 225: 2.709249361944558e-05
Position 518: 2.6586440450234457e-05
Position 597: 1.601469923491897e-05
Position 616: 9.404670850291225e-06
Position 65: 7.681204168928302e-06
Position 819: 7.352468558647903e-06
Position 622: 7.258863933206846e-06
Position 991: 7.14446799326264e-06
Position 286: 6.891783085135723e-06
Position 451: 6.881492499863227e-06
Position 869: 6.636700465621726e-06
Position 301: 6.253120724828958e-06
Position 280: 4.959800078513428e-06
Position 842: 4.850148950100523e-06
Position 218: 3.827179150023746e-06
Position 328: 2.5686732026445646e-06
Position 524: 2.4451738041448343e-06
Position 1002: 2.232260349019675e-06
Position 445: 2.1982521019140985e-06
Position 382: 1.0737914140528654e-06
Position 860: 9.255675610223759e-07
Position 290: 8.144581257871346e-07
Position 205: 6.332634785450457e-07
Position 222: 6.319200106836409e-07
Position 877: 4.5711590819462206e-07
Position 72: 3.246123805473009e-07
Position 873: 3.0030905859982166e-07
Position 264: 1.746912905236068e-07
Position 888: 1.5436982382748596e-07
Position 847: 4.5641212499588436e-08
Position 330: 3.35216223159125e-08
Position 131: 1.4590240085626603e-08
Position 881: 7.96813761006047e-09
Position 339: 5.4813029854738145e-09
Position 352: 4.950846737933885e-11
Position 356: 7.81786947302063e-15
Position 787: 3.4571475665631253e-15
