Gene = CG12012
index = 143
Annotated 5SS: [191]
Annotated 3SS: [241]
SMsplice 5SS: [191]
SMsplice 3SS: [241]
Partition function (log Z): -3.3310038343569177

Sorted 5' Splice Sites (High to Low Probability):
Position 191: 0.996674417425988
Position 608: 0.447866631009543
Position 788: 0.1541748605185784
Position 506: 0.007100327621892764
Position 878: 0.006988535263609877
Position 612: 0.00657030062790105
Position 1013: 0.004240570030077598
Position 346: 0.001924878477594913
Position 535: 0.0017999877940056961
Position 54: 0.0016423188696769884
Position 337: 0.0016308472294735876
Position 850: 0.001573290359971206
Position 753: 0.001362625271331318
Position 388: 0.0013164718155119295
Position 584: 0.0012257744319402668
Position 195: 0.000986224235371782
Position 646: 0.0009195398564824438
Position 38: 0.0007485766702555905
Position 970: 0.00045825542185780755
Position 682: 0.00041034742860546246
Position 1016: 0.00037508658989122284
Position 758: 0.00029841363168888347
Position 343: 0.0002793767621247233
Position 653: 0.0002663389104566566
Position 57: 0.00020701416889427811
Position 453: 0.00020647616394835967
Position 93: 0.00019191533149613444
Position 936: 0.0001577342526734229
Position 887: 0.00013943297708367557
Position 410: 0.0001294273174573951
Position 748: 0.00010216116986405851
Position 797: 6.797762504056675e-05
Position 640: 5.8554816799446265e-05
Position 964: 5.7701677593361176e-05
Position 364: 4.821405344769077e-05
Position 995: 2.214177092292269e-05
Position 491: 1.9696503271321416e-05
Position 169: 8.666648311599603e-06
Position 825: 6.977908150695454e-06
Position 1112: 6.599371648486518e-06
Position 680: 4.345321420813515e-06
Position 1032: 3.6998535056394092e-06
Position 256: 3.6453699674295654e-06
Position 518: 3.2169128110545807e-06
Position 736: 3.1230234971778926e-06
Position 137: 2.0337244710254504e-06
Position 1043: 1.5319982862700729e-06
Position 834: 1.215257714479224e-06
Position 179: 6.753491074189801e-07
Position 1098: 5.758729574454065e-07
Position 947: 4.394954046117911e-07
Position 262: 1.2322008265914293e-07
Position 1072: 1.1920882133370624e-07
Position 1092: 8.310786310915061e-08
Position 730: 6.622344925275857e-08
Position 281: 5.104682897918451e-08
Position 1062: 4.0668928451833634e-08
Position 1105: 9.841892418329115e-09
Position 97: 4.3161243858641355e-09
Position 1118: 1.2153969713555053e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 241: 0.8916217789990183
Position 657: 0.25978160729240973
Position 730: 0.1403172754425522
Position 962: 0.12798498959412918
Position 256: 0.06107036936539459
Position 850: 0.04695928411080521
Position 701: 0.046173310042948786
Position 935: 0.026428870580548675
Position 1081: 0.019640393665426387
Position 598: 0.00552390924721296
Position 270: 0.004637495306041056
Position 1001: 0.003548515949736985
Position 977: 0.0019752044465833995
Position 130: 0.0018053443256369646
Position 1032: 0.0007858820764291914
Position 907: 0.0006538999184160364
Position 869: 0.0006390010475903831
Position 1012: 0.0005913239744267844
Position 90: 0.0003631306176132452
Position 1116: 0.0002658578439290152
Position 110: 0.00017782067729119687
Position 142: 0.00017342458793567162
Position 87: 0.00013960513464276268
Position 543: 0.0001291819265277086
Position 964: 0.00011149675236032201
Position 572: 0.00010709289155982027
Position 354: 8.77977549397246e-05
Position 788: 8.535535689746237e-05
Position 878: 8.18881652898403e-05
Position 825: 7.649739609667641e-05
Position 93: 7.506446495478832e-05
Position 1163: 7.052005473927168e-05
Position 397: 6.82113625559677e-05
Position 557: 4.055494746671362e-05
Position 758: 2.065861768087842e-05
Position 381: 1.892836861494334e-05
Position 341: 1.504861491633254e-05
Position 281: 1.4347146537419884e-05
Position 584: 7.537627834336281e-06
Position 189: 4.574717106629019e-06
Position 513: 4.4449445197385744e-06
Position 887: 3.471341745428368e-06
Position 626: 3.0358251455310865e-06
Position 792: 2.3897799889378927e-06
Position 797: 1.7261306748584209e-06
Position 319: 5.543291210867798e-07
Position 274: 2.9963834758336e-07
Position 327: 2.3347429696876149e-07
Position 429: 1.6505252187822703e-07
Position 1126: 1.6172758571230392e-07
Position 179: 4.853046482059611e-08
Position 169: 4.463007512039665e-08
Position 510: 4.220940435567526e-08
Position 166: 6.189752023300444e-09
Position 743: 4.995138278200937e-09
Position 201: 4.9784508181006405e-09
Position 212: 2.5923101743728033e-09
Position 195: 7.891191654588754e-10
Position 158: 5.655124570036594e-10
Position 97: 5.209317025668702e-10
Position 545: 3.8106018782978107e-10
