Gene = CG13310
index = 222
Annotated 5SS: [ 208  444  762 1487]
Annotated 3SS: [ 290  497  964 1569]
SMsplice 5SS: [ 208  444  762 1487]
SMsplice 3SS: [ 290  497  964 1569]
Partition function (log Z): 1.2265332433141327

Sorted 5' Splice Sites (High to Low Probability):
Position 762: 0.9620257434895952
Position 444: 0.9538043067345201
Position 1487: 0.8624454573502554
Position 208: 0.5967914094098107
Position 1156: 0.3516903240867825
Position 237: 0.21746046374869205
Position 1315: 0.10516538530162756
Position 593: 0.08774134294518579
Position 1503: 0.04001716890034553
Position 582: 0.007207518067311093
Position 212: 0.004079269977557916
Position 1491: 0.0028568340162847994
Position 717: 0.0012655002728390247
Position 112: 0.0010209127802820108
Position 880: 0.0009069867943063141
Position 876: 0.0006855551268288652
Position 842: 0.0006140236437895795
Position 768: 0.0004611422036593045
Position 516: 0.00045562213955864853
Position 1073: 0.00044399521386446735
Position 1070: 0.0004286402793599753
Position 1107: 0.0004057108015101971
Position 243: 0.0002937513125108979
Position 1480: 0.00029145078569046794
Position 1703: 0.000280744006339393
Position 420: 0.0002698299369878292
Position 431: 0.00021362122038236277
Position 170: 0.00017841929903742866
Position 1132: 0.00017738065604400106
Position 1160: 0.0001452666674100144
Position 241: 0.00011373159128062284
Position 461: 9.843897678557935e-05
Position 1319: 9.595644217287144e-05
Position 448: 9.469246813598556e-05
Position 1352: 8.778781917843454e-05
Position 1325: 8.447823378662022e-05
Position 1322: 7.888197339755365e-05
Position 624: 7.231326383714054e-05
Position 1130: 5.8926627008411565e-05
Position 190: 5.87389784921251e-05
Position 1328: 4.9000069217301655e-05
Position 46: 4.781569386360883e-05
Position 142: 3.799438531109422e-05
Position 383: 3.512989371604536e-05
Position 1124: 2.9219666715890842e-05
Position 1100: 2.8566420028799503e-05
Position 1012: 2.414576621334772e-05
Position 766: 1.9263659403541947e-05
Position 588: 1.8210323935698114e-05
Position 921: 1.7994824577587242e-05
Position 744: 1.7994265333464616e-05
Position 545: 1.773558574844578e-05
Position 1611: 1.5982230290218495e-05
Position 1451: 1.4773748797454542e-05
Position 1432: 1.3296959619240114e-05
Position 508: 1.2481581298186369e-05
Position 408: 1.1844681933560815e-05
Position 1037: 1.0928030964160683e-05
Position 1230: 9.11766404928523e-06
Position 1054: 8.580191181815243e-06
Position 1127: 7.435992855721532e-06
Position 1082: 6.588230682776436e-06
Position 1418: 6.545282103786962e-06
Position 700: 5.8955534913501786e-06
Position 585: 5.441831174256455e-06
Position 1379: 4.88476180468664e-06
Position 277: 4.861712433443145e-06
Position 878: 4.374016196626013e-06
Position 62: 3.7180566914188363e-06
Position 1173: 3.7151715057347493e-06
Position 1303: 3.491559281557532e-06
Position 99: 3.0463619480104136e-06
Position 599: 2.91118210160892e-06
Position 414: 2.055588550647918e-06
Position 1575: 1.8169964103469405e-06
Position 1008: 1.7529147860134327e-06
Position 1028: 1.616760386368071e-06
Position 1272: 1.5651641219236158e-06
Position 566: 1.478410246209718e-06
Position 738: 1.2429633559895767e-06
Position 1436: 9.65451207854274e-07
Position 685: 9.488206966984308e-07
Position 649: 9.210937962596462e-07
Position 381: 6.603898403906605e-07
Position 966: 6.555525861106145e-07
Position 1241: 6.255490939292207e-07
Position 1003: 4.3100422450787016e-07
Position 1041: 2.4809003703621756e-07
Position 311: 2.355388469222348e-07
Position 720: 1.7027080283205645e-07
Position 1659: 1.1748849919415072e-07
Position 275: 9.930025848943454e-08
Position 980: 6.060714924765984e-08
Position 333: 2.4497323942148052e-08
Position 321: 2.3208125703232295e-08
Position 492: 2.021606142020764e-08
Position 497: 1.9219890366200346e-08
Position 1573: 1.320153404083635e-08
Position 964: 1.3175597230927968e-08
Position 290: 6.392695725576819e-09
Position 933: 5.367495482143966e-09
Position 955: 6.206603871528659e-10
Position 1579: 2.849503726375166e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1569: 0.98122245182784
Position 964: 0.919529317877736
Position 497: 0.8432665618247974
Position 290: 0.8067110475880038
Position 1230: 0.3376382021024861
Position 659: 0.09457947410450415
Position 505: 0.08236445120100644
Position 1400: 0.0401012754420056
Position 911: 0.036889080352765405
Position 1361: 0.014685027577775294
Position 898: 0.008640668915201113
Position 330: 0.00801809782699255
Position 694: 0.005418539027437118
Position 1182: 0.0037303228810319188
Position 668: 0.0033435115199239585
Position 628: 0.002703304241946028
Position 813: 0.0015523672321231833
Position 1022: 0.0012371223454069945
Position 372: 0.0008205661229846448
Position 1573: 0.0007851055502053331
Position 1262: 0.0006098043206709448
Position 1254: 0.0006068448563197198
Position 1076: 0.0006003517956483774
Position 855: 0.000472907460495234
Position 916: 0.00045949203882854377
Position 1664: 0.00044599778421370705
Position 1531: 0.00044558740489205353
Position 823: 0.0004414356811430674
Position 1688: 0.0003612151473609573
Position 1139: 0.0003489669152189742
Position 674: 0.00030894735521920914
Position 355: 0.0002779139985195792
Position 1762: 0.0002473453735821917
Position 592: 0.00023662964921560768
Position 1209: 0.00023284222920244755
Position 166: 0.0002092916932612673
Position 700: 0.0001882770735611564
Position 842: 0.00018080552109949605
Position 1268: 0.00015526648400631546
Position 1124: 0.00015044323064835694
Position 990: 0.00014586784801331527
Position 585: 0.00013837672963405123
Position 1082: 9.4979691047392e-05
Position 338: 7.030117627202115e-05
Position 801: 4.9723363559320674e-05
Position 1787: 4.551866004956534e-05
Position 376: 4.212964018156889e-05
Position 720: 3.9574940455716325e-05
Position 253: 3.617416326522932e-05
Position 825: 3.445155504495749e-05
Position 670: 3.1338832794173104e-05
Position 1614: 3.0922853013455464e-05
Position 1190: 2.596313339484687e-05
Position 1166: 1.994012449559836e-05
Position 170: 1.9461859210732065e-05
Position 1480: 1.835913311084574e-05
Position 122: 1.585338898771505e-05
Position 1451: 1.5304635384337366e-05
Position 1107: 1.3357563223551908e-05
Position 142: 1.17100335408904e-05
Position 1425: 1.0187692909029854e-05
Position 1632: 9.274475462536497e-06
Position 744: 8.526518848410624e-06
Position 876: 7.410669730646559e-06
Position 1502: 7.220307842522372e-06
Position 992: 6.86837221576576e-06
Position 128: 5.315888577696699e-06
Position 1617: 5.093981332116275e-06
Position 863: 2.368247625128857e-06
Position 1028: 2.3465644389805136e-06
Position 467: 1.8570659579099733e-06
Position 220: 1.7962983804962818e-06
Position 1793: 1.2041020493375297e-06
Position 1695: 1.1343417501496389e-06
Position 1096: 9.228129549680636e-07
Position 529: 4.3603395251527154e-07
Position 1497: 1.0533483005201371e-07
Position 1703: 9.507810593546185e-08
