Gene = CG43816
index = 788
Annotated 5SS: [691]
Annotated 3SS: [762]
SMsplice 5SS: [691]
SMsplice 3SS: [762]
Partition function (log Z): -1.5425698756731459

Sorted 5' Splice Sites (High to Low Probability):
Position 691: 0.9999031790186579
Position 61: 0.021798778235104753
Position 21: 0.015282405572523828
Position 531: 0.0019970047238997662
Position 861: 0.0005983693705080538
Position 594: 0.0005757711990747587
Position 852: 0.0002276481620238642
Position 64: 0.00015847431017730008
Position 273: 0.00015226810450963153
Position 524: 0.00015067657735282335
Position 176: 7.263605882175685e-05
Position 186: 5.5713692105091106e-05
Position 559: 5.4171443014972444e-05
Position 695: 4.434553850771054e-05
Position 82: 3.234786581478511e-05
Position 478: 3.066364162987787e-05
Position 999: 2.1654936074085656e-05
Position 1046: 1.8389748310440458e-05
Position 271: 1.7689563793013394e-05
Position 502: 1.6438864611487482e-05
Position 235: 1.4593499783214648e-05
Position 564: 1.3417307232655331e-05
Position 571: 1.3010450699805138e-05
Position 681: 1.0606638519069864e-05
Position 164: 9.842404693757907e-06
Position 511: 8.700183644771602e-06
Position 143: 8.12743946743016e-06
Position 327: 8.050866640443896e-06
Position 146: 6.412234566441258e-06
Position 1071: 5.246674224346955e-06
Position 903: 5.02707740060865e-06
Position 548: 4.317650632497002e-06
Position 487: 3.007592157117531e-06
Position 901: 2.6007693899204605e-06
Position 888: 1.989658189276148e-06
Position 841: 1.2629602280002615e-06
Position 1069: 5.673401791117862e-07
Position 472: 4.874763822119366e-07
Position 363: 3.180041361604948e-07
Position 617: 3.1063510893267086e-07
Position 908: 3.0074033023214114e-07
Position 376: 2.6744463791412156e-07
Position 610: 1.2411578598209943e-07
Position 371: 1.1167608435554023e-07
Position 660: 8.37655079303735e-08
Position 451: 7.678408415906644e-08
Position 792: 7.14289730102405e-08
Position 373: 6.778439100344489e-08
Position 643: 3.5875098604232945e-08
Position 99: 2.916354578017676e-08
Position 950: 2.4670032017620703e-08
Position 787: 2.0752752885513314e-08
Position 804: 1.2111978199726618e-08
Position 388: 1.141652288325591e-08
Position 789: 1.0248124724259206e-08
Position 654: 8.579020502883558e-09
Position 649: 8.367563124679766e-09
Position 425: 2.8176839772907106e-09
Position 774: 2.5704856487457313e-09
Position 342: 2.28217612663471e-09
Position 964: 4.3017166408761544e-10
Position 762: 3.5047981377393863e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 762: 0.9993566480430671
Position 110: 0.02944414094884524
Position 126: 0.0052332847011949055
Position 597: 0.0020852443150271563
Position 914: 0.0011926855242359849
Position 114: 0.0007834779843942332
Position 643: 0.0007380531973838962
Position 74: 0.0003693051435337167
Position 327: 0.0003562121188513908
Position 235: 0.0003513798826017513
Position 368: 0.0002767531206972503
Position 921: 0.00018454553180921842
Position 64: 0.00017085878022556772
Position 363: 0.00016227677676338207
Position 80: 0.00010785789064729247
Position 551: 8.184771580657965e-05
Position 146: 7.281400776970483e-05
Position 594: 6.684007764089865e-05
Position 982: 5.710325414138611e-05
Position 283: 5.122192964578825e-05
Position 183: 3.112659489277414e-05
Position 1074: 2.8315796727978103e-05
Position 621: 2.648264986513874e-05
Position 1121: 2.4855138550305325e-05
Position 131: 1.6273194870870964e-05
Position 557: 1.1115415581511605e-05
Position 649: 1.0475581364087192e-05
Position 1089: 1.0286775112177455e-05
Position 141: 6.1824803077441535e-06
Position 1069: 5.651420309563638e-06
Position 530: 3.997219799454631e-06
Position 157: 3.636319787230301e-06
Position 931: 2.7048940551573472e-06
Position 334: 1.3815535417367103e-06
Position 901: 9.689425791781233e-07
Position 654: 6.448095508557399e-07
Position 1019: 3.158185587672542e-07
Position 548: 2.8913611440735555e-07
Position 999: 1.3655350325488838e-07
Position 1015: 9.396838226643851e-08
Position 1034: 9.282930037331178e-08
Position 928: 7.60526175043147e-08
Position 1006: 7.281926407344369e-08
Position 172: 2.5304539794712668e-08
Position 336: 2.204959008965305e-08
Position 190: 2.0747983597279313e-08
Position 192: 9.942357340765639e-10
Position 1037: 3.955473250880029e-10
Position 695: 6.731564324538e-11
Position 569: 4.1108950020149366e-11
Position 559: 8.879709796904654e-12
Position 571: 1.2701082401085357e-13
