Gene = CG33695
index = 577
Annotated 5SS: [110 465 653]
Annotated 3SS: [372 553 733]
SMsplice 5SS: [302 465 653]
SMsplice 3SS: [372 553 733]
Partition function (log Z): -2.9917646756605576

Sorted 5' Splice Sites (High to Low Probability):
Position 465: 0.8762614755794103
Position 653: 0.8653713945191029
Position 302: 0.5618578333082775
Position 110: 0.09300527962791277
Position 270: 0.05387517322578572
Position 306: 0.00955451681134303
Position 289: 0.006243178054533278
Position 1439: 0.005191091228450439
Position 1444: 0.004521047447739565
Position 328: 0.002091539664556691
Position 813: 0.0015588297659276285
Position 1791: 0.001363349918531731
Position 882: 0.001324508776434976
Position 10: 0.0010283146548584136
Position 17: 0.000818409507747641
Position 229: 0.0007322395606964268
Position 657: 0.0006572623937374049
Position 912: 0.0005981296933594745
Position 248: 0.00046429555292667394
Position 984: 0.00045840096782122385
Position 1281: 0.0003948780682261604
Position 215: 0.0003798307808308866
Position 1560: 0.0003412531488748194
Position 50: 0.00022639342712244738
Position 222: 0.00019557334716182085
Position 373: 0.00019406025600464464
Position 698: 0.0001697376320531812
Position 890: 0.00016870134925809632
Position 274: 0.00015917889159052054
Position 5: 0.00012902689155924578
Position 1506: 0.00012301982998847783
Position 182: 0.00011764582699021415
Position 483: 0.00010297849421006472
Position 310: 8.30759143300421e-05
Position 903: 6.778983052934569e-05
Position 1431: 5.741642811970674e-05
Position 1773: 5.3406472274330764e-05
Position 1401: 4.752919690661358e-05
Position 114: 4.684735924766894e-05
Position 1125: 3.6271094788145146e-05
Position 1245: 3.271474604044958e-05
Position 1875: 3.045833935040891e-05
Position 1704: 2.9982362849789144e-05
Position 694: 2.6894189967244226e-05
Position 990: 2.668841312966427e-05
Position 1316: 2.2096827931384437e-05
Position 1886: 2.0500192761710304e-05
Position 651: 1.839585029696437e-05
Position 1227: 1.7967500664482687e-05
Position 259: 1.773518888542182e-05
Position 1173: 1.6327066058272653e-05
Position 1122: 1.5935601324686156e-05
Position 495: 1.5914718612978866e-05
