Gene = CG3165
index = 466
Annotated 5SS: [409]
Annotated 3SS: [464]
SMsplice 5SS: [409]
SMsplice 3SS: [464]
Partition function (log Z): -5.597420088300028

Sorted 5' Splice Sites (High to Low Probability):
Position 409: 0.9745374780225907
Position 22: 0.041951477510122584
Position 378: 0.022496522892463462
Position 38: 0.013661775516963867
Position 579: 0.010789394973032069
Position 885: 0.010532246747742332
Position 231: 0.008927923633361068
Position 711: 0.005756116725629247
Position 1294: 0.005324562371660723
Position 1267: 0.004814593684694931
Position 7: 0.0029672067700730912
Position 557: 0.002067265299184674
Position 42: 0.0010514743151893552
Position 722: 0.0007936042242967054
Position 566: 0.0007778297320301902
Position 527: 0.0005656382925604615
Position 36: 0.0005619254714549964
Position 991: 0.0005275037049398649
Position 429: 0.0004855673840918873
Position 75: 0.00029987328162356446
Position 1205: 0.0002267874749792148
Position 961: 0.00020151672179366856
Position 806: 0.00016409335084708517
Position 339: 0.00010256014275488768
Position 12: 7.679757377321139e-05
Position 1184: 7.195297348111498e-05
Position 86: 6.459551460326061e-05
Position 552: 4.4339523915655295e-05
Position 803: 2.9855273326962278e-05
Position 955: 2.8433634589060083e-05
Position 357: 2.7353107724989892e-05
Position 1187: 2.671861867725621e-05
Position 734: 2.4564796681714936e-05
Position 981: 2.451882842231764e-05
Position 1025: 1.1964368666508443e-05
Position 245: 1.1472811394347676e-05
Position 381: 9.558407879716407e-06
Position 993: 8.997875748316401e-06
Position 10: 8.179398512773852e-06
Position 715: 8.155912502071428e-06
Position 1041: 7.081928763113447e-06
Position 976: 5.948152774167066e-06
Position 465: 4.153913540952098e-06
Position 138: 3.449995209319061e-06
Position 108: 3.168025423528067e-06
Position 654: 2.32613341479209e-06
Position 1209: 1.7673108331755995e-06
Position 1100: 1.389713768778957e-06
Position 889: 1.0129849059501053e-06
Position 531: 8.672958254950604e-07
Position 248: 4.114088827353814e-07
Position 371: 2.406777043140127e-07
Position 849: 2.0047097176986038e-07
Position 183: 1.9610118304707927e-07
Position 493: 1.9516552552563245e-07
Position 656: 1.3706768865419626e-07
Position 433: 1.1387439542374012e-07
Position 1321: 9.911775037079524e-08
Position 1077: 7.337038426397189e-08
Position 1103: 1.54221213049633e-08
Position 1323: 2.1053233629911215e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 464: 0.9950286891065621
Position 101: 0.05428845064112729
Position 1364: 0.008196781807431795
Position 1126: 0.006599948667672882
Position 862: 0.005472787708496114
Position 632: 0.005209842382239115
Position 769: 0.00517703774023148
Position 1348: 0.004457219131414154
Position 284: 0.004157268223339388
Position 739: 0.003354170678079067
Position 281: 0.0024381583831692673
Position 220: 0.0019058169232068346
Position 960: 0.0018107267565991643
Position 267: 0.0015483067247876986
Position 290: 0.0013007879903973274
Position 138: 0.0012714905235241129
Position 610: 0.0012407805999885948
Position 108: 0.0011452843750553306
Position 790: 0.0009521561295588209
Position 1087: 0.0008003147627146366
Position 955: 0.0005793547003859364
Position 869: 0.0004744374205845615
Position 296: 0.00034757901940400774
Position 1063: 0.0003293690072935998
Position 1371: 0.0003243586963671921
Position 1180: 0.0002135117902242537
Position 293: 0.00017426781246272834
Position 368: 0.0001533726003731639
Position 1297: 0.00014721160748163735
Position 531: 0.00011960750013045578
Position 828: 0.00010296836374368198
Position 1246: 7.742338013537742e-05
Position 1091: 7.329992289756122e-05
Position 1041: 5.65688166003834e-05
Position 1077: 5.63748615918479e-05
Position 793: 5.036972290851835e-05
Position 940: 4.8196799160998706e-05
Position 606: 4.126464544609742e-05
Position 1070: 3.79542363041662e-05
Position 704: 3.642498079151633e-05
Position 1025: 3.547614648952225e-05
Position 973: 3.1863095724703564e-05
Position 711: 3.127540283571937e-05
Position 299: 2.4778480968983383e-05
Position 195: 2.2265053158530157e-05
Position 499: 2.0129583249550778e-05
Position 471: 1.950757479003495e-05
Position 928: 1.8391649070479483e-05
Position 910: 1.129048113914517e-05
Position 682: 1.0939162142118311e-05
Position 541: 9.249384546410888e-06
Position 320: 8.668803669375724e-06
Position 715: 6.0808493116132045e-06
Position 1162: 5.580274779756185e-06
Position 981: 5.439310890780477e-06
Position 1103: 5.084657523150584e-06
Position 1165: 4.646537797596982e-06
Position 305: 4.35722084745705e-06
Position 871: 3.887146130563221e-06
Position 883: 3.34966896888305e-06
Position 487: 2.1037243742864725e-06
Position 503: 1.9628128188068275e-06
Position 889: 1.2258716352908445e-06
Position 1219: 1.1653313922976296e-06
Position 161: 9.794709259035324e-07
Position 314: 8.037186688411553e-07
Position 800: 7.682842199729251e-07
Position 1184: 7.524488099642888e-07
Position 722: 6.800754173175408e-07
Position 922: 6.717536189222287e-07
Position 754: 3.914532197131199e-07
Position 1093: 3.0942397998722506e-07
Position 493: 2.3241491937310235e-07
Position 167: 1.5815892554862644e-07
Position 317: 1.4332456528071848e-07
Position 991: 1.2424869556240327e-07
Position 1159: 1.1378834334519118e-07
Position 433: 9.733073785533847e-08
Position 146: 8.793280686720086e-08
Position 155: 6.135137564308264e-08
Position 1053: 5.78310478177919e-08
Position 797: 4.424931621785726e-08
Position 197: 2.604887852880681e-08
Position 158: 2.0646715055389352e-08
Position 634: 1.8074012815662213e-08
Position 925: 1.611319698437827e-08
Position 381: 1.088587142040655e-08
Position 1000: 8.021187314068656e-09
Position 231: 7.387811793981383e-09
Position 413: 4.249582776940717e-09
Position 393: 1.8038295458875746e-09
Position 619: 1.5361355405460856e-09
Position 552: 4.848637187901681e-10
Position 408: 3.958010428871242e-10
Position 311: 3.055777150657072e-10
Position 245: 2.9225509289349487e-10
Position 327: 1.9376776289393244e-10
Position 1221: 3.690348187092644e-11
Position 400: 2.2653674626313947e-13
Position 398: 1.950492939276098e-14
