Gene = IFT52
index = 1220
Annotated 5SS: [ 184 1090]
Annotated 3SS: [ 443 1145]
SMsplice 5SS: [ 184 1090]
SMsplice 3SS: [ 443 1145]
Partition function (log Z): -4.074755303586966

Sorted 5' Splice Sites (High to Low Probability):
Position 1090: 0.9834765087459095
Position 184: 0.5419592782344667
Position 164: 0.1604495437229452
Position 1331: 0.044350526860659455
Position 364: 0.035914838521878524
Position 941: 0.02813746435599779
Position 23: 0.015915879479211695
Position 86: 0.011968986903592386
Position 279: 0.009329183956591252
Position 188: 0.008624119317928355
Position 718: 0.002439224334829343
Position 176: 0.0022501605758704414
Position 673: 0.001897177546079378
Position 1094: 0.0012360966945436094
Position 1361: 0.000716873546808573
Position 781: 0.0005910029730328359
Position 642: 0.0005381161878379784
Position 958: 0.0005119908706678476
Position 730: 0.00047893954651044606
Position 722: 0.00037811370996172853
Position 713: 0.0002447022219457112
Position 807: 0.00021074307717597576
Position 559: 0.00017968143676110493
Position 783: 0.00015103556906123205
Position 577: 0.0001475457502122897
Position 49: 0.0001357000896426797
Position 725: 0.0001249997796816295
Position 670: 0.000123380010258966
Position 622: 0.00011815514808031192
Position 1084: 0.00011178251347391692
Position 1253: 8.322391661440436e-05
Position 987: 8.302732052535241e-05
Position 892: 6.427849939238537e-05
Position 850: 3.6236472276788515e-05
Position 711: 3.5428456613198465e-05
Position 580: 3.530127291709594e-05
Position 1442: 3.487481413063247e-05
Position 733: 3.071486360554793e-05
Position 1326: 2.0696791061176497e-05
Position 916: 1.9365532857889105e-05
Position 335: 1.7744990671204594e-05
Position 481: 1.7189295498197015e-05
Position 1017: 1.4686377740731001e-05
Position 5: 1.2381715904367296e-05
Position 747: 9.895578690043805e-06
Position 609: 9.875868764931957e-06
Position 797: 9.812862316766519e-06
Position 889: 9.256228110798858e-06
Position 1023: 7.882454241790558e-06
Position 73: 7.354934366885802e-06
Position 741: 6.508332488323957e-06
Position 1299: 5.113535019009674e-06
Position 1178: 4.509358531747497e-06
Position 1397: 4.302631368690401e-06
Position 884: 4.037899162536972e-06
Position 894: 2.335616599713418e-06
Position 1503: 2.1029153809469597e-06
Position 572: 1.9183987444664515e-06
Position 1064: 1.4646174180015808e-06
Position 553: 1.1817485959356286e-06
Position 1580: 1.1011370128850746e-06
Position 1383: 8.789263754831667e-07
Position 1112: 8.577810491346116e-07
Position 538: 7.200213884209879e-07
Position 1602: 5.465410750308071e-07
Position 1388: 3.865561648969019e-07
Position 868: 2.4955073387420716e-07
Position 424: 5.956951736922846e-08
Position 493: 1.1763342108757527e-08
Position 1647: 3.455095328336805e-09
Position 1520: 1.745619860089059e-09
Position 908: 1.743963512839617e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1145: 0.992875119234021
Position 443: 0.4804120830318395
Position 377: 0.2720562366055698
Position 1414: 0.038429342937994465
Position 510: 0.013821063668416693
Position 1002: 0.011503207976695216
Position 996: 0.008311526917033879
Position 797: 0.007665727378313374
Position 1388: 0.007598134472884013
Position 402: 0.0033850902473952166
Position 940: 0.0031936357289631657
Position 331: 0.0025072227962053967
Position 383: 0.001998359590713479
Position 987: 0.0013515246218803218
Position 486: 0.0013072664563222318
Position 269: 0.0011785698600348914
Position 461: 0.0011190302689939476
Position 1023: 0.0006492818127481939
Position 889: 0.0005444829375226936
Position 523: 0.0005184168874005794
Position 78: 0.000444421124338077
Position 1035: 0.0003601850907993717
Position 278: 0.00032167755599338266
Position 708: 0.00031799559008979144
Position 642: 0.00021866320668133176
Position 1199: 0.00015465069220085042
Position 1465: 0.00012679927789801233
Position 546: 8.905292699713391e-05
Position 1045: 7.725365247200276e-05
Position 163: 7.464731428887897e-05
