Gene = CG17376
index = 419
Annotated 5SS: [142 244 732]
Annotated 3SS: [195 578 782]
SMsplice 5SS: [142 406]
SMsplice 3SS: [195 782]
Partition function (log Z): 1.3220437345938518

Sorted 5' Splice Sites (High to Low Probability):
Position 142: 0.9981612925496988
Position 406: 0.8147535806352025
Position 732: 0.6238495378498163
Position 686: 0.009821123719890653
Position 736: 0.006291998176818753
Position 512: 0.0026027410992502547
Position 871: 0.0013450221014187599
Position 858: 0.0007187688225983888
Position 704: 0.0003048572814288254
Position 853: 0.0002228716583294371
Position 410: 0.0001324386988920816
Position 148: 0.00011340735070461951
Position 631: 0.00011001305625505341
Position 514: 7.026887727177169e-05
Position 244: 5.4000338911825604e-05
Position 554: 4.50787303322761e-05
Position 369: 4.0265045133791806e-05
Position 462: 3.2463191812131625e-05
Position 843: 2.6075933379666e-05
Position 274: 2.0472293434117733e-05
Position 326: 1.8979907158675902e-05
Position 73: 1.7036104405572953e-05
Position 153: 1.4991638207252536e-05
Position 552: 1.3945347261255726e-05
Position 534: 1.3425147095708228e-05
Position 466: 1.0262252521816135e-05
Position 856: 8.844338710321711e-06
Position 628: 6.526727939866526e-06
Position 470: 6.427456140220615e-06
Position 367: 5.869612393067378e-06
Position 516: 5.425731854638757e-06
Position 146: 4.490399666169336e-06
Position 21: 4.304271543253739e-06
Position 539: 4.2097428755639565e-06
Position 197: 2.7374734288360984e-06
Position 602: 2.486678409166187e-06
Position 293: 2.3908338909575987e-06
Position 678: 1.9600433893308397e-06
Position 626: 1.8908966515289772e-06
Position 474: 1.528335505910722e-06
Position 633: 1.1413280229439532e-06
Position 594: 8.740434503145846e-07
Position 305: 6.154153563355335e-07
Position 226: 5.778269756082944e-07
Position 865: 3.385007977272986e-07
Position 215: 2.6976383889532955e-07
Position 331: 1.8101138320655623e-07
Position 640: 1.4820364789703752e-07
Position 168: 5.978070297452799e-08
Position 748: 2.2688850641815013e-08
Position 754: 2.2081010750889613e-08
Position 564: 2.197051321307947e-08
Position 783: 1.6279114185978316e-08
Position 235: 1.4687528381467745e-08
Position 742: 7.744966566477348e-09
Position 802: 5.4174335184391875e-09
Position 262: 2.556068047285782e-09
Position 159: 6.958346089057402e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 195: 0.9965289925356683
Position 782: 0.9817243559911828
Position 578: 0.3537352054699942
Position 524: 0.07584779663518955
Position 527: 0.03456113210144499
Position 591: 0.005025933491592681
Position 501: 0.0032064647518748875
Position 610: 0.002208407654743547
Position 201: 0.001726821360000619
Position 942: 0.0009758166890872556
Position 910: 0.0007564206825363397
Position 918: 0.0007214250948442624
Position 748: 0.00045274675346429217
Position 552: 0.0004387908777554523
Position 647: 0.00028965360986048884
Position 489: 0.00021953634059479918
Position 685: 0.00014552797959250594
Position 794: 0.0001391424520466753
Position 691: 7.948107985734588e-05
Position 825: 3.888614154319387e-05
Position 274: 2.5672240589094326e-05
Position 875: 1.7253574318318406e-05
Position 736: 1.504466776988639e-06
Position 347: 6.868934307330683e-07
Position 491: 3.1405833629056125e-07
Position 410: 1.9483230386924302e-07
Position 142: 8.891392532589772e-08
Position 73: 5.161249831963124e-08
Position 168: 1.4863809531090588e-08
Position 532: 5.697456100185794e-09
Position 838: 2.8702285234161942e-09
Position 422: 1.8753161311320695e-09
Position 288: 3.634549392400772e-10
Position 153: 2.1091201018246287e-10
Position 534: 1.5071906693956467e-10
Position 146: 2.817498309397519e-11
