Gene = MRPL41
index = 867
Annotated 5SS: [780]
Annotated 3SS: [874]
SMsplice 5SS: [780]
SMsplice 3SS: [874]
Partition function (log Z): -4.982786488240043

Sorted 5' Splice Sites (High to Low Probability):
Position 780: 0.9598508591898629
Position 247: 0.11431473434341684
Position 1029: 0.04030816457778565
Position 18: 0.030822385244532704
Position 186: 0.017705672820998167
Position 717: 0.013993029890887805
Position 81: 0.004843396628578118
Position 1230: 0.004384988765736284
Position 728: 0.003355918050022335
Position 59: 0.002864658131875323
Position 1202: 0.002279087089995925
Position 923: 0.002226378834584907
Position 25: 0.0011462796100399847
Position 38: 0.000990127300136845
Position 1102: 0.0008784565707384625
Position 1059: 0.00086339820387496
Position 700: 0.0003088702112586177
Position 74: 0.00018164216635029547
Position 762: 0.0001619464886290487
Position 916: 0.00014234891434040584
Position 784: 0.0001324259089259656
Position 942: 0.00012582204752652003
Position 291: 0.00011489875546052092
Position 767: 0.00010817854374015032
Position 261: 6.899602381594233e-05
Position 13: 5.9667848919868195e-05
Position 774: 5.498137040611141e-05
Position 1051: 5.133003026269064e-05
Position 122: 2.4730243524098973e-05
Position 788: 1.9022749324626343e-05
Position 284: 9.264764167531475e-06
Position 207: 2.854551923100748e-06
Position 760: 1.9132564740048817e-06
Position 394: 1.2800426969751203e-06
Position 610: 6.633314270055351e-07
Position 404: 4.1728065864025086e-07
Position 1066: 2.1479773696838996e-07
Position 269: 1.0818724857275338e-07
Position 1033: 4.642680372859951e-08
Position 1063: 2.0254233181954233e-08
Position 836: 2.6135115925755297e-09
Position 304: 4.9903191416467264e-11
Position 1168: 1.9432713309776907e-11
Position 889: 4.870141529603163e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 874: 0.9970076769566065
Position 635: 0.1287441592338571
Position 1152: 0.04051944361200566
Position 564: 0.010659524887185294
Position 697: 0.008529871298078735
Position 1353: 0.006486648948156781
Position 185: 0.0021796911526353623
Position 901: 0.0018151300509162136
Position 1160: 0.0012372305530706082
Position 1280: 0.0012288814436073445
Position 1028: 0.0007536923336634153
Position 1188: 0.0006075112097209653
Position 1122: 0.0003629751292125156
Position 341: 0.0002488668452216044
Position 1128: 0.00024318175821040213
Position 610: 0.00022748472537416944
Position 1038: 0.0001929486385397254
Position 390: 0.00014864848999936512
Position 1197: 0.00012957870760066278
Position 1165: 0.00012475163628576245
Position 1296: 9.400205391158876e-05
Position 1089: 9.282260684130049e-05
Position 466: 8.071332756868898e-05
Position 494: 6.890789743419312e-05
Position 480: 6.356359028880536e-05
Position 1095: 5.743285573649616e-05
Position 1131: 5.664215379974066e-05
Position 536: 5.472945374898608e-05
Position 1124: 5.4185557494553374e-05
Position 522: 5.389036479089675e-05
Position 452: 5.286131980236895e-05
Position 508: 4.1761538933052335e-05
Position 677: 4.102925000606683e-05
Position 968: 1.8455461689511538e-05
Position 1251: 1.7993412676154037e-05
Position 999: 1.562260945636647e-05
Position 224: 1.0696390560323004e-05
Position 114: 9.823213029125485e-06
Position 573: 8.12934105229523e-06
Position 1230: 7.946160189341699e-06
Position 404: 7.4109918143065014e-06
Position 974: 5.037869370423363e-06
Position 779: 4.977485777131273e-06
Position 707: 4.550599185785696e-06
Position 296: 3.230386395565596e-06
Position 1106: 2.842647547465513e-06
Position 394: 2.7441535670242664e-06
Position 1044: 2.3704505224032397e-06
Position 160: 2.069037184422133e-06
Position 226: 1.8219399998598136e-06
Position 432: 1.573910153259392e-06
Position 87: 1.343877032920128e-06
Position 1059: 1.1847374246739243e-06
Position 1269: 1.1355288851647166e-06
Position 164: 9.400990887727998e-07
Position 1254: 8.641828938271206e-07
Position 938: 6.364873767474003e-07
Position 244: 6.26177786938461e-07
Position 434: 5.850168256549745e-07
Position 416: 5.445936636688409e-07
Position 716: 4.457354651825849e-07
Position 740: 4.388692373584989e-07
Position 819: 3.645170390707227e-07
Position 229: 3.619730537280226e-07
Position 1260: 3.3635648539384013e-07
Position 942: 3.1689278636558733e-07
Position 409: 2.172119321060812e-07
Position 712: 2.1028871397453706e-07
Position 984: 1.7737291358382364e-07
Position 155: 1.5396019483841296e-07
Position 291: 1.2683358211670433e-07
Position 954: 1.0818833099686521e-07
Position 251: 9.717838737448106e-08
Position 259: 6.431673097147828e-08
Position 122: 4.2354211714656025e-08
Position 1047: 3.9535064898561975e-08
Position 722: 2.3003085879524474e-08
Position 756: 1.8392107279878686e-08
Position 255: 1.7969988462492924e-08
Position 1242: 1.331993454232019e-08
Position 1309: 1.0957539672390597e-08
Position 784: 4.3667479922465407e-10
Position 950: 1.3172483975610232e-10
