Gene = Rnf146
index = 1429
Annotated 5SS: [ 465  923 1752]
Annotated 3SS: [ 791 1597 2497]
SMsplice 5SS: [ 465  923 1752]
SMsplice 3SS: [ 791 1597 1831]
top_k =  100
Partition function (log Z): -0.7754400436902378

Sorted 5' Splice Sites (High to Low Probability):
Position 465: 0.9982001950595372
Position 1752: 0.9975457914067272
Position 923: 0.9689503871660026
Position 2189: 0.2578831150872638
Position 3046: 0.21562088715365268
Position 3883: 0.08291379967205696
Position 1372: 0.041028150670769606
Position 1426: 0.028738990276095874
Position 1430: 0.02215869006850659
Position 2410: 0.01844154080255922
Position 1413: 0.016436557486236406
Position 2397: 0.012443170375145127
Position 206: 0.008803337556258266
Position 927: 0.007089899007080669
Position 2193: 0.004596814459965794
Position 913: 0.003949361157896008
Position 1280: 0.002812276921080455
Position 66: 0.0023540325630656005
Position 1317: 0.0019511645570077323
Position 722: 0.001443742466095875
Position 1970: 0.0011660804759015383
Position 706: 0.0010858185073984634
Position 1974: 0.0008758410413867365
Position 1732: 0.0006731966275824765
Position 442: 0.0005477574995161689
Position 18: 0.0003885231306850405
Position 1976: 0.00020774266972292224
Position 453: 0.00020472145073770106
Position 70: 0.0001371846078890412
Position 576: 0.0001292212750253163
Position 374: 8.888703060242061e-05
Position 562: 7.011385926946977e-05
Position 1946: 5.1889875771146884e-05
Position 494: 2.9563537992131006e-05
Position 1756: 2.9133210631377073e-05
Position 2081: 2.495240509499542e-05
Position 74: 2.2413204992252448e-05
Position 59: 1.8862287645866656e-05
Position 94: 1.5417608831985534e-05
Position 32: 1.4794850036540669e-05
Position 474: 1.3493574263343137e-05
Position 455: 2.1395493203660118e-08
Position 239: 1.675643732662732e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 791: 0.9539628353246288
Position 1597: 0.8735354644904028
Position 1831: 0.3595014203631578
Position 2242: 0.31163072188038043
Position 3105: 0.2210659624408278
Position 2052: 0.15336807172152928
Position 3975: 0.12825449992732318
Position 2214: 0.11570543780184511
Position 2497: 0.08789541476429659
Position 5359: 0.07691132071632373
Position 5075: 0.07243738011705295
Position 1081: 0.06355127270272226
Position 1021: 0.04698743403397209
Position 1547: 0.035469488420585255
Position 2011: 0.03511657856670483
Position 827: 0.03009886650803672
Position 1036: 0.02733788031310742
Position 4270: 0.011263847947754256
Position 1255: 0.00934523129404168
Position 1397: 0.008796931255097482
Position 1867: 0.00732777737278252
Position 1102: 0.007073020586863309
Position 254: 0.00679703947696035
Position 797: 0.005725399785497526
Position 542: 0.005404378164901232
Position 3410: 0.005237051845529605
Position 1230: 0.005002083708425435
Position 1519: 0.004941176448312638
Position 1672: 0.004840303312284058
Position 1506: 0.003748609941781436
Position 3087: 0.0035773023611948345
Position 1207: 0.0023825946564641313
Position 160: 0.002132516555908758
Position 275: 0.0020449241816348366
Position 2178: 0.0014767553752349117
Position 649: 0.0013748599382236019
Position 1201: 0.001351998326254972
Position 2581: 0.0012905967249927095
Position 514: 0.0010119789207414193
Position 2223: 0.0008188511720051894
Position 1418: 0.0006931643802909357
Position 520: 0.000692010678697891
Position 812: 0.0006134944749459021
Position 668: 0.0005653012112599477
Position 1312: 0.00021556527739379898
Position 1143: 0.00015283452604352923
Position 170: 0.0001367345534855063
Position 66: 0.00013309589328064088
Position 107: 4.5082510065867066e-05
Position 595: 3.960102930269441e-05
Position 618: 2.2143793525785765e-05
Position 175: 1.850505392444768e-05
Position 878: 1.0643731530745614e-05
Position 332: 5.842194132260788e-06
Position 630: 4.856063344844781e-06
Position 212: 4.352771713610389e-06
Position 608: 2.687909887098095e-06
Position 182: 2.672532211298831e-06
Position 201: 2.236428779936575e-06
Position 437: 9.651437869030135e-07
Position 627: 4.809458244392555e-07
Position 186: 2.466950399178122e-10
