Gene = SamDC
index = 1467
Annotated 5SS: [ 162  782 1023 1355 1503 1707]
Annotated 3SS: [ 694  853 1075 1409 1550 1768]
SMsplice 5SS: [ 162  782 1023 1355 1503 1707]
SMsplice 3SS: [ 694  853 1075 1409 1550 1768]
top_k =  100
Partition function (log Z): 1.5063186155931472

Sorted 5' Splice Sites (High to Low Probability):
Position 162: 0.9763180287682331
Position 1023: 0.9534250559288096
Position 1707: 0.8920184648251399
Position 1355: 0.8354352222043231
Position 1503: 0.8261788278596666
Position 782: 0.6748126686326875
Position 638: 0.028528120814618724
Position 1352: 0.020880410277598457
Position 1177: 0.008151255231719674
Position 241: 0.007501877351774161
Position 247: 0.004117868068775229
Position 1173: 0.0033155051284226794
Position 1327: 0.0019530574430567217
Position 290: 0.0017023978741380482
Position 510: 0.0006795627135305076
Position 1653: 0.0005814962327436218
Position 228: 0.0005697750405345387
Position 931: 0.0005160335345102273
Position 217: 0.00029481167678849956
Position 134: 0.00027859449026930254
Position 178: 0.0001930999165460196
Position 776: 0.00015302053306661255
Position 71: 7.790573035887962e-05
Position 544: 7.149112777696854e-05
Position 114: 3.503874417272031e-05
Position 149: 2.8674971446464104e-05
Position 500: 2.1194065090298644e-05
Position 464: 1.5764816327777053e-05
Position 385: 1.1526766696234147e-06
Position 677: 1.2892441432150352e-07
Position 19: 1.0378099544107383e-09
Position 166: 2.573218199879746e-10
Position 91: 3.39237425588729e-11
Position 60: 1.591638800772674e-11
Position 209: 9.209888253449223e-12
Position 10: 3.915840653546431e-12
Position 39: 2.6813591552752362e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1768: 0.8952046622916853
Position 1409: 0.8811644783210302
Position 694: 0.8404823907258087
Position 1550: 0.8202866769257178
Position 1075: 0.7907171633150799
Position 853: 0.6536482834007505
Position 1091: 0.16028281173396475
Position 523: 0.10550008723847101
Position 362: 0.02899166919914728
Position 496: 0.014550456552230603
Position 657: 0.01101097431936346
Position 878: 0.008055720896737594
Position 1194: 0.005303438436965275
Position 1396: 0.0030902021307900964
Position 329: 0.0024036658270052674
Position 1259: 0.002361740814974299
Position 1899: 0.002254690906437809
Position 343: 0.001867714496297937
Position 935: 0.0017445460232761265
Position 217: 0.001642455508898501
Position 1706: 0.001570914357194746
Position 850: 0.0014709223819817374
Position 228: 0.001112450125301528
Position 1795: 0.0009642051833865812
Position 429: 0.00043402629958943416
Position 781: 0.00036756562634855444
Position 371: 0.0003119606521576423
Position 857: 0.0001972305889361922
Position 457: 0.0001878384272161758
Position 862: 0.00018334992529561684
Position 530: 0.00015382252932018547
Position 1140: 8.756862827099048e-05
Position 464: 8.137500685401226e-05
Position 574: 7.295294290977777e-05
Position 473: 5.043398674775071e-05
Position 503: 4.5766393929335205e-05
Position 280: 1.3635544732211497e-07
Position 194: 1.0863423437086939e-07
Position 241: 4.6890143532431015e-08
Position 161: 2.9640924695463778e-09
